idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
20.0,2.503,2.503,2.519,-0.016,0.054,0.062000003,0.132,0.049000002,0.101,0.162,2.397,2.611,1.0,1.0,Linear_oracle,dynamic
20.0,2.4280002,2.4280002,2.519,-0.091000006,0.072000004,0.37600002,0.45800003,0.16900001,0.25100002,0.179,2.286,2.5660002,1.0,0.97400004,GP_oracle,dynamic
20.0,3.118,3.118,3.114,0.004,0.066,0.055000003,0.12100001,0.041,0.087000005,0.025,2.9900002,3.246,1.0,1.0,Linear_oracle,stoch
20.0,3.032,3.032,3.114,-0.082,0.07300001,0.49600002,0.55,0.22200002,0.26700002,0.112,2.89,3.1740003,1.0,0.906,GP_oracle,stoch
20.0,1.9790001,1.9790001,2.519,-0.54,0.067,1.098,1.105,0.80600005,0.814,1.057,1.848,2.108,0.0,0.202,Linear_observed,dynamic
20.0,1.598,1.6,2.519,-0.92100006,0.165,1.447,1.4920001,1.139,1.167,2.262,1.2700001,1.9190001,0.0,0.34,GP_observed,dynamic
20.0,2.581,2.581,3.114,-0.53300005,0.085,1.176,1.184,0.864,0.87100005,0.47100002,2.4120002,2.7470002,0.0,0.18200001,Linear_observed,stoch
20.0,2.7810001,2.778,3.114,-0.333,0.20500001,1.2420001,1.3100001,0.85700005,0.897,0.50600004,2.3820002,3.19,1.0,0.48400003,GP_observed,stoch
20.0,2.288,2.2870002,2.519,-0.231,0.075,0.648,0.739,0.512,0.58100003,0.88900006,2.1430001,2.437,0.0,0.73600006,Linear_3S,dynamic
20.0,2.822,2.8200002,3.114,-0.29200003,0.09,0.69900006,0.794,0.545,0.62100005,0.32000002,2.65,3.0010002,0.0,0.702,Linear_3S,stoch
20.0,2.183,2.1820002,2.519,-0.33600003,0.096,0.763,0.88500005,0.583,0.67200005,0.83300006,2.0,2.3730001,0.0,0.8,GP_3S,dynamic
20.0,2.7580001,2.7570002,3.114,-0.356,0.09900001,0.869,0.9850001,0.61800003,0.71000004,0.34500003,2.5660002,2.956,0.0,0.75600004,GP_3S,stoch
20.0,2.4050002,2.4050002,2.519,-0.11400001,0.061000004,0.514,0.53000003,0.42200002,0.432,0.771,2.2840002,2.526,1.0,0.30400002,Linear_1S,dynamic
