idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
9.0,5.181,5.181,5.2450004,-0.064,0.059000004,0.078,0.066,0.016,5.065,5.2960005,1.0,1.0,Linear_oracle,dynamic
9.0,4.9900002,4.991,5.2450004,-0.25500003,0.080000006,0.77900004,0.32700002,0.079,4.833,5.1450005,0.0,0.83800006,GP_oracle,dynamic
9.0,5.603,5.603,5.6740003,-0.071,0.067,0.076000005,0.072000004,0.014,5.4700003,5.734,1.0,1.0,Linear_oracle,stoch
9.0,5.399,5.4,5.6740003,-0.275,0.086,0.952,0.377,0.053000003,5.227,5.564,0.0,0.88000005,GP_oracle,stoch
9.0,4.393,4.393,5.2450004,-0.85200006,0.067,1.511,1.018,0.27,4.261,4.5230002,0.0,0.2,Linear_observed,dynamic
9.0,4.5140004,4.5150003,5.2450004,-0.731,0.097,1.5350001,1.1750001,0.333,4.321,4.704,0.0,0.296,GP_observed,dynamic
9.0,5.1280003,5.1280003,5.6740003,-0.546,0.113000005,1.439,0.97400004,0.172,4.906,5.352,0.0,0.22000001,Linear_observed,stoch
9.0,6.2190003,6.2200003,5.6740003,0.545,0.19800001,1.409,1.138,0.21300001,5.8370004,6.6050005,0.0,0.254,GP_observed,stoch
9.0,5.006,5.005,5.2450004,-0.23900001,0.082,0.605,0.47000003,0.126,4.8450003,5.1710005,0.0,0.846,Linear_3S,dynamic
9.0,4.735,4.736,5.2450004,-0.51000005,0.106000006,0.9760001,0.67800003,0.172,4.5230002,4.94,0.0,0.8,GP_3S,dynamic
9.0,5.4230003,5.4210005,5.6740003,-0.25100002,0.09200001,0.58100003,0.45100003,0.081,5.2390003,5.6060004,0.0,0.84000003,Linear_3S,stoch
9.0,5.144,5.1460004,5.6740003,-0.53000003,0.12200001,1.1270001,0.69000006,0.112,4.8960004,5.3770003,0.0,0.82600003,GP_3S,stoch
9.0,5.162,5.162,5.2450004,-0.083000004,0.066,0.499,0.402,0.12200001,5.0330005,5.2910004,1.0,0.324,Linear_1S,dynamic
9.0,4.971,4.9740005,5.2450004,-0.27400002,0.093,0.878,0.59400004,0.165,4.7860003,5.1470003,0.0,0.45600003,GP_1S,dynamic
9.0,5.6380005,5.637,5.6740003,-0.036000002,0.078,0.45000002,0.36200002,0.072000004,5.486,5.7910004,1.0,0.31800002,Linear_1S,stoch
9.0,5.4340005,5.438,5.6740003,-0.24000001,0.104,1.021,0.615,0.104,5.2180004,5.629,0.0,0.43400002,GP_1S,stoch
64.0,4.8490005,4.848,4.866,-0.017,0.055000003,0.104,0.083000004,0.025,4.7400002,4.9560003,1.0,1.0,Linear_oracle,dynamic
64.0,4.8310003,4.8300004,4.866,-0.035,0.078,0.44700003,0.19600001,0.049000002,4.6780005,4.9830003,1.0,0.94600004,GP_oracle,dynamic
64.0,5.7450004,5.7450004,5.7500005,-0.0050000004,0.075,0.087000005,0.07,0.015000001,5.598,5.8900003,1.0,0.99600005,Linear_oracle,stoch
64.0,5.624,5.624,5.7500005,-0.126,0.098000005,0.892,0.36200002,0.05,5.4300003,5.814,1.0,0.90800005,GP_oracle,stoch
64.0,3.7740002,3.7740002,4.866,-1.092,0.07300001,1.6040001,1.143,0.28800002,3.6310003,3.9180002,0.0,0.16000001,Linear_observed,dynamic
64.0,3.1790001,3.1780002,4.866,-1.687,0.128,2.4940002,1.9530001,0.652,2.93,3.436,0.0,0.22800002,GP_observed,dynamic
64.0,4.7580004,4.7590003,5.7500005,-0.99200004,0.109000005,1.6860001,1.128,0.192,4.546,4.9740005,0.0,0.18200001,Linear_observed,stoch
64.0,5.9760003,5.9760003,5.7500005,0.22600001,0.157,1.12,0.841,0.149,5.6670003,6.281,1.0,0.33800003,GP_observed,stoch
64.0,4.7050004,4.703,4.866,-0.16100001,0.085,0.559,0.43400002,0.11800001,4.5410004,4.875,1.0,0.90400004,Linear_3S,dynamic
64.0,4.4500003,4.4500003,4.866,-0.416,0.108,0.80700004,0.59000003,0.15300001,4.2400002,4.663,0.0,0.85400003,GP_3S,dynamic
64.0,5.485,5.4830003,5.7500005,-0.26500002,0.10700001,0.578,0.448,0.081,5.275,5.701,0.0,0.86600006,Linear_3S,stoch
64.0,5.0810003,5.085,5.7500005,-0.669,0.15300001,1.3840001,0.79,0.12200001,4.7710004,5.3690004,0.0,0.84800005,GP_3S,stoch
64.0,4.8240004,4.8240004,4.866,-0.042000003,0.064,0.504,0.39800003,0.113000005,4.701,4.9490004,1.0,0.30600002,Linear_1S,dynamic
64.0,4.776,4.7770004,4.866,-0.09,0.106000006,0.72700006,0.504,0.141,4.5690002,4.9830003,1.0,0.55600005,GP_1S,dynamic
64.0,5.7050004,5.7050004,5.7500005,-0.045,0.08800001,0.47100002,0.379,0.072000004,5.5340004,5.88,1.0,0.32200003,Linear_1S,stoch
64.0,5.524,5.5290003,5.7500005,-0.22600001,0.14400001,1.24,0.68700004,0.11000001,5.229,5.793,1.0,0.49600002,GP_1S,stoch
119.0,4.663,4.664,4.651,0.012,0.052,0.12900001,0.11000001,0.033,4.5610003,4.7650003,1.0,0.93600005,Linear_oracle,dynamic
119.0,4.637,4.637,4.651,-0.014,0.07,0.37800002,0.172,0.056,4.498,4.775,1.0,0.97,GP_oracle,dynamic
119.0,5.426,5.426,5.4100003,0.016,0.065000005,0.072000004,0.052,0.011000001,5.2980003,5.5550003,1.0,1.0,Linear_oracle,stoch
119.0,5.3170004,5.3180003,5.4100003,-0.093,0.085,0.55600005,0.208,0.036000002,5.1470003,5.4820004,1.0,0.938,GP_oracle,stoch
119.0,3.9300003,3.9300003,4.651,-0.721,0.068,1.4030001,0.91400003,0.24700001,3.7970002,4.065,0.0,0.23600002,Linear_observed,dynamic
119.0,3.9120002,3.9120002,4.651,-0.739,0.117000006,1.6910001,1.302,0.47500002,3.6840003,4.144,0.0,0.27800003,GP_observed,dynamic
119.0,4.8830004,4.8830004,5.4100003,-0.527,0.11800001,1.389,0.92200005,0.16700001,4.6520004,5.1130004,0.0,0.256,Linear_observed,stoch
119.0,6.221,6.222,5.4100003,0.81100005,0.208,1.483,1.1930001,0.245,5.814,6.6330004,0.0,0.268,GP_observed,stoch
119.0,4.571,4.57,4.651,-0.080000006,0.081,0.527,0.42000002,0.148,4.414,4.734,1.0,0.89800006,Linear_3S,dynamic
119.0,4.407,4.408,4.651,-0.24400002,0.101,0.72300005,0.509,0.15300001,4.208,4.605,0.0,0.86200005,GP_3S,dynamic
119.0,5.23,5.229,5.4100003,-0.18,0.098000005,0.51600003,0.39400002,0.081,5.0400004,5.427,1.0,0.89400005,Linear_3S,stoch
119.0,4.972,4.9740005,5.4100003,-0.43800002,0.123,0.9480001,0.57900006,0.104,4.7250004,5.2070003,0.0,0.864,GP_3S,stoch
119.0,4.695,4.696,4.651,0.044000003,0.063,0.504,0.402,0.15300001,4.572,4.8180003,1.0,0.33,Linear_1S,dynamic
119.0,4.6340003,4.6340003,4.651,-0.017,0.08800001,0.671,0.483,0.16800001,4.4560003,4.8030005,1.0,0.508,GP_1S,dynamic
119.0,5.438,5.439,5.4100003,0.028,0.080000006,0.45000002,0.35200003,0.080000006,5.281,5.5940003,1.0,0.344,Linear_1S,stoch
119.0,5.288,5.289,5.4100003,-0.12200001,0.104,0.827,0.51500005,0.101,5.078,5.486,1.0,0.48000002,GP_1S,stoch
174.0,5.1600003,5.1610003,5.1320004,0.028,0.056,0.042000003,0.034,0.031000001,5.0490003,5.2700005,1.0,1.0,Linear_oracle,dynamic
174.0,5.0150003,5.017,5.1320004,-0.117000006,0.086,0.54200006,0.21800001,0.101,4.8380003,5.1780005,1.0,0.95800006,GP_oracle,dynamic
