idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
40,0.694,0.694,0.688,0.006,0.020000001,0.021000002,0.045,0.017,0.025,0.024,0.039,0.001,0.003,0.65400004,0.734,1,1,Linear_oracle,dynamic
40,0.65500003,0.65500003,0.688,-0.033,0.024,0.041,0.24800001,0.035,0.089,0.051000003,0.125,0.004,0.047000002,0.60800004,0.703,1,0.98600006,GP_oracle,dynamic
40,2.581,2.5800002,2.5600002,0.021000002,0.075,0.078,0.09,0.062000003,0.065000005,0.024,0.025,0.001,0.001,2.433,2.729,1,1,Linear_oracle,stoch
40,2.523,2.523,2.5600002,-0.037,0.078,0.086,0.49500003,0.069000006,0.18800001,0.027,0.058000002,0.001,0.011000001,2.3690002,2.6750002,1,0.95800006,GP_oracle,stoch
40,0.51900005,0.518,0.688,-0.16900001,0.040000003,0.17400001,0.36800003,0.16900001,0.268,0.246,2426.277,0.064,61713812,0.44000003,0.59800005,0,0.22000001,Linear_observed,dynamic
40,0.425,0.42600003,0.688,-0.263,0.056,0.26900002,0.42800003,0.263,0.31800002,0.38200003,1501.7461,0.15300001,32348036,0.31500003,0.535,0,0.526,GP_observed,dynamic
40,1.7900001,1.789,2.5600002,-0.77000004,0.127,0.78000003,1.0600001,0.76900005,0.82800007,0.30100003,0.29200003,0.093,0.11100001,1.5400001,2.039,0,0.19600001,Linear_observed,stoch
40,1.9280001,1.9260001,2.5600002,-0.632,0.172,0.65500003,1.1470001,0.632,0.883,0.24700001,0.32700002,0.065000005,0.15,1.5890001,2.262,0,0.40600002,GP_observed,stoch
40,0.56600004,0.565,0.688,-0.12200001,0.035,0.127,0.33200002,0.123,0.24900001,0.178,2588.7961,0.034,83109690,0.5,0.637,0,0.822,Linear_3S,dynamic
40,2.0670002,2.066,2.5600002,-0.49300003,0.11400001,0.505,0.72800004,0.492,0.57900006,0.192,0.21200001,0.039,0.061000004,1.848,2.2940001,0,0.588,Linear_3S,stoch
40,0.56,0.559,0.688,-0.128,0.049000002,0.13700001,0.48800004,0.128,0.31,0.187,2711.6492,0.040000003,118987160,0.46600002,0.65800005,0,0.95800006,GP_3S,dynamic
40,1.9710001,1.9700001,2.5600002,-0.58900005,0.135,0.60400003,0.95900005,0.58900005,0.708,0.23,0.26000002,0.056,0.096,1.71,2.24,0,0.846,GP_3S,stoch
40,0.72300005,0.72300005,0.688,0.035,0.031000001,0.046000004,0.24800001,0.038000003,0.19700001,0.056,4109.41,0.004,137223630,0.66400003,0.78300005,1,0.21800001,Linear_1S,dynamic
40,0.698,0.70100003,0.688,0.010000001,0.047000002,0.048,0.425,0.038000003,0.26500002,0.055000003,4325.324,0.005,152955900,0.59400004,0.78300005,1,0.46800002,GP_1S,dynamic
40,2.6330001,2.6320002,2.5600002,0.07300001,0.11100001,0.133,0.39600003,0.10700001,0.319,0.042000003,0.135,0.003,0.030000001,2.4180002,2.851,1,0.39000002,Linear_1S,stoch
40,2.5800002,2.581,2.5600002,0.020000001,0.135,0.13700001,0.72,0.109000005,0.432,0.042000003,0.165,0.003,0.05,2.311,2.841,1,0.61800003,GP_1S,stoch
95,0.74,0.74,0.72400004,0.016,0.018000001,0.024,0.047000002,0.019000001,0.030000001,0.027,0.048,0.001,0.004,0.70500004,0.77400005,1,1,Linear_oracle,dynamic
95,0.74,0.74,0.72400004,0.016,0.018000001,0.024,0.125,0.019000001,0.075,0.027,0.13100001,0.001,0.034,0.70400006,0.77500004,1,0.84400004,GP_oracle,dynamic
95,2.713,2.7120001,2.653,0.060000002,0.065000005,0.08800001,0.104,0.072000004,0.075,0.027,0.027,0.001,0.001,2.5860002,2.8400002,1,1,Linear_oracle,stoch
