idx,mean,median,TRUE,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
23,5.242,5.242,5.2730002,-0.031000001,0.055000003,0.042000003,0.036000002,0.025,5.1330004,5.352,1,1,Linear_oracle,dynamic
23,5.1210003,5.122,5.2730002,-0.15200001,0.071,0.344,0.19100001,0.11400001,4.9810004,5.26,0,0.97200006,GP_oracle,dynamic
23,5.7730002,5.7720003,5.801,-0.028,0.064,0.044000003,0.036000002,0.009000001,5.6460004,5.9,1,1,Linear_oracle,stoch
23,5.6190004,5.6200004,5.801,-0.18200001,0.08400001,0.535,0.23900001,0.037,5.4480004,5.7790003,0,0.896,GP_oracle,stoch
23,4.393,4.393,5.2730002,-0.88000005,0.064,1.468,1.028,0.41300002,4.2660003,4.518,0,0.17,Linear_observed,dynamic
23,4.3970003,4.3980002,5.2730002,-0.87600005,0.098000005,1.6470001,1.2800001,0.41900003,4.2050004,4.5870004,0,0.24000001,GP_observed,dynamic
23,5.3630004,5.3620005,5.801,-0.43800002,0.11000001,1.4050001,0.98100007,0.178,5.1470003,5.578,0,0.19600001,Linear_observed,stoch
23,6.4890003,6.491,5.801,0.688,0.17400001,1.3980001,1.123,0.21300001,6.144,6.826,0,0.246,GP_observed,stoch
23,5.072,5.072,5.2730002,-0.201,0.078,0.574,0.45800003,0.16100001,4.921,5.228,0,0.882,Linear_3S,dynamic
23,4.802,4.802,5.2730002,-0.47100002,0.1,0.81900007,0.60700005,0.21700001,4.605,4.999,0,0.86,GP_3S,dynamic
23,5.5950003,5.5930004,5.801,-0.20600002,0.09,0.537,0.43100002,0.082,5.418,5.7710004,0,0.88000005,Linear_3S,stoch
23,5.2710004,5.2730002,5.801,-0.53000003,0.132,1.062,0.67700005,0.109000005,5.006,5.5220003,0,0.85400003,GP_3S,stoch
23,5.23,5.229,5.2730002,-0.043,0.061000004,0.504,0.40500003,0.147,5.109,5.3510003,1,0.30400002,Linear_1S,dynamic
23,5.0480003,5.05,5.2730002,-0.22500001,0.094000004,0.69100004,0.50100005,0.21100001,4.8580003,5.2250004,0,0.54,GP_1S,dynamic
23,5.8180003,5.8170004,5.801,0.017,0.07300001,0.45800003,0.36600003,0.074,5.6730003,5.9620004,1,0.294,Linear_1S,stoch
23,5.5940003,5.5990005,5.801,-0.20700002,0.123,0.89000005,0.56700003,0.096,5.333,5.82,1,0.46,GP_1S,stoch
78,5.0400004,5.0400004,5.1060004,-0.066,0.055000003,0.07,0.065000005,0.029000001,4.933,5.1480002,1,1,Linear_oracle,dynamic
78,4.9550004,4.9550004,5.1060004,-0.15100001,0.071,0.24200001,0.187,0.082,4.8180003,5.0950003,0,0.94200003,GP_oracle,dynamic
78,5.9890003,5.9890003,6.057,-0.068,0.076000005,0.068,0.068,0.013,5.841,6.137,1,1,Linear_oracle,stoch
78,5.808,5.8100004,6.057,-0.24900001,0.101,0.49300003,0.254,0.037,5.6060004,6.0030003,0,0.864,GP_oracle,stoch
78,4.1740003,4.1740003,5.1060004,-0.93200004,0.069000006,1.4950001,1.0530001,0.38500002,4.04,4.309,0,0.19600001,Linear_observed,dynamic
