idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
27.0,2.4450002,2.4450002,2.5200002,-0.075,0.046000004,0.116000004,0.15300001,0.08800001,0.123,0.245,2.355,2.535,1.0,0.67,Linear_oracle,dynamic
27.0,2.459,2.4580002,2.5200002,-0.061000004,0.061000004,0.24300002,0.33100003,0.163,0.21700001,0.202,2.3390002,2.5800002,1.0,0.99600005,GP_oracle,dynamic
27.0,2.9720001,2.9720001,3.0400002,-0.068,0.055000003,0.07300001,0.116000004,0.067,0.087000005,0.054,2.8650002,3.0800002,1.0,1.0,Linear_oracle,stoch
27.0,2.927,2.927,3.0400002,-0.113000005,0.060000002,0.30200002,0.365,0.15,0.18900001,0.11000001,2.808,3.045,1.0,0.99600005,GP_oracle,stoch
27.0,2.046,2.046,2.5200002,-0.47400004,0.059000004,1.031,1.0370001,0.71800005,0.725,0.883,1.932,2.161,0.0,0.21000001,Linear_observed,dynamic
27.0,1.7880001,1.7880001,2.5200002,-0.73200005,0.163,1.3520001,1.394,1.0480001,1.0730001,2.131,1.4640001,2.1060002,0.0,0.36200002,GP_observed,dynamic
27.0,2.5960002,2.5960002,3.0400002,-0.44400004,0.076000005,1.069,1.075,0.749,0.75500005,0.517,2.4490001,2.7470002,0.0,0.20600002,Linear_observed,stoch
27.0,2.894,2.8960001,3.0400002,-0.14600001,0.24400002,1.0830001,1.1810001,0.748,0.813,0.528,2.414,3.3730001,1.0,0.56200004,GP_observed,stoch
27.0,2.3490002,2.348,2.5200002,-0.171,0.07,0.591,0.683,0.45600003,0.528,0.68500006,2.2150002,2.4880002,0.0,0.79,Linear_3S,dynamic
27.0,2.815,2.8140001,3.0400002,-0.22500001,0.083000004,0.625,0.721,0.47700003,0.555,0.32700002,2.6550002,2.982,0.0,0.78200006,Linear_3S,stoch
27.0,2.367,2.367,2.5200002,-0.15300001,0.082,0.642,0.76500005,0.49,0.574,0.734,2.207,2.529,1.0,0.81200004,GP_3S,dynamic
27.0,2.756,2.755,3.0400002,-0.284,0.091000006,0.72900003,0.85400003,0.52400005,0.61700004,0.323,2.5800002,2.937,0.0,0.822,GP_3S,stoch
27.0,2.463,2.4620001,2.5200002,-0.057000004,0.054,0.47900003,0.492,0.38900003,0.39800003,0.67300004,2.3560002,2.569,1.0,0.266,Linear_1S,dynamic
27.0,2.4740002,2.473,2.5200002,-0.046000004,0.072000004,0.569,0.62600005,0.43,0.46300003,0.68100005,2.335,2.615,1.0,0.528,GP_1S,dynamic
27.0,3.0340002,3.0340002,3.0400002,-0.006,0.07,0.497,0.508,0.39200002,0.4,0.29200003,2.8980002,3.1710002,1.0,0.256,Linear_1S,stoch
27.0,2.9520001,2.953,3.0400002,-0.08800001,0.08400001,0.64900005,0.697,0.45200002,0.47700003,0.28300002,2.785,3.1160002,1.0,0.45800003,GP_1S,stoch
82.0,3.1680002,3.167,3.1690001,-0.001,0.046000004,0.22900002,0.25100002,0.185,0.19800001,0.32900003,3.078,3.259,1.0,0.526,Linear_oracle,dynamic
82.0,3.072,3.072,3.1690001,-0.097,0.063,0.47800002,0.541,0.26700002,0.31,0.54300004,2.9490001,3.1970003,1.0,0.846,GP_oracle,dynamic
82.0,3.446,3.4450002,3.4240003,0.022000002,0.049000002,0.19100001,0.21000001,0.147,0.157,0.074,3.3500001,3.5440001,1.0,0.574,Linear_oracle,stoch
82.0,3.377,3.377,3.4240003,-0.047000002,0.054,0.45100003,0.497,0.21700001,0.25,0.134,3.2700002,3.4840002,1.0,0.88000005,GP_oracle,stoch
82.0,2.8060002,2.8060002,3.1690001,-0.363,0.066,1.097,1.1060001,0.81500006,0.823,0.92700005,2.674,2.9350002,0.0,0.21400002,Linear_observed,dynamic
82.0,2.4940002,2.4940002,3.1690001,-0.675,0.147,1.7860001,1.8230001,1.422,1.4460001,2.8170002,2.2020001,2.786,0.0,0.268,GP_observed,dynamic
82.0,3.2840002,3.2840002,3.4240003,-0.14,0.08800001,1.0680001,1.0780001,0.79600006,0.804,0.44200003,3.1120002,3.4550002,1.0,0.216,Linear_observed,stoch
82.0,3.7350001,3.7350001,3.4240003,0.31100002,0.21300001,1.082,1.164,0.841,0.896,0.68,3.321,4.1530004,1.0,0.46800002,GP_observed,stoch
82.0,3.0600002,3.0590003,3.1690001,-0.109000005,0.078,0.67600006,0.804,0.531,0.634,0.74200004,2.9110003,3.216,1.0,0.78200006,Linear_3S,dynamic
82.0,3.344,3.3420002,3.4240003,-0.080000006,0.08400001,0.638,0.77500004,0.505,0.609,0.38000003,3.1850002,3.5140002,1.0,0.822,Linear_3S,stoch
82.0,2.9450002,2.9440002,3.1690001,-0.224,0.097,0.86100006,1.0150001,0.62700003,0.74600005,0.749,2.756,3.134,0.0,0.83000004,GP_3S,dynamic
82.0,3.2580001,3.2580001,3.4240003,-0.16600001,0.09,0.84700006,0.99000007,0.58900005,0.70400006,0.4,3.0830002,3.4350002,1.0,0.83800006,GP_3S,stoch
82.0,3.193,3.1920002,3.1690001,0.024,0.060000002,0.642,0.656,0.497,0.509,0.625,3.0760002,3.3090003,1.0,0.30600002,Linear_1S,dynamic
82.0,3.0240002,3.0240002,3.1690001,-0.14500001,0.082,0.841,0.90300006,0.58400005,0.61800003,0.646,2.8650002,3.1840003,1.0,0.52000004,GP_1S,dynamic
82.0,3.5750003,3.5750003,3.4240003,0.15100001,0.068,0.63600004,0.648,0.48100004,0.49,0.314,3.4390001,3.7100003,0.0,0.282,Linear_1S,stoch
82.0,3.4160001,3.417,3.4240003,-0.008,0.078,0.87200004,0.919,0.56700003,0.59300005,0.33600003,3.2630002,3.5720003,1.0,0.446,GP_1S,stoch
137.0,2.7640002,2.7640002,2.7280002,0.036000002,0.048,0.11000001,0.15200001,0.09,0.11800001,0.089,2.6710002,2.8590002,1.0,0.96400005,Linear_oracle,dynamic
