idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
260.0,3.4880002,3.482,3.9420002,-0.45400003,0.15400001,0.55200005,0.467,3.209,3.8150003,0.0,0.646,Linear_3S,stoch
260.0,2.637,2.6360002,3.9420002,-1.3050001,0.24300002,1.4530001,1.3050001,2.164,3.1130002,0.0,0.32000002,GP_3S,stoch
260.0,1.125,1.125,1.172,-0.047000002,0.038000003,0.246,0.19000001,1.051,1.199,1.0,0.246,Linear_1S,dynamic
260.0,1.0400001,1.044,1.172,-0.132,0.059000004,0.453,0.28100002,0.90900004,1.144,0.0,0.44400004,GP_1S,dynamic
260.0,3.9250002,3.926,3.9420002,-0.017,0.136,0.28300002,0.22500001,3.6590002,4.1920004,1.0,0.65000004,Linear_1S,stoch
260.0,3.479,3.4900002,3.9420002,-0.46300003,0.27800003,0.82000005,0.51500005,2.9060001,3.9910002,1.0,0.77000004,GP_1S,stoch
315.0,1.368,1.3690001,1.353,0.015000001,0.038000003,0.033,0.030000001,1.2930001,1.4430001,1.0,1.0,Linear_oracle,dynamic
315.0,1.3160001,1.3160001,1.353,-0.037,0.047000002,0.35200003,0.18300001,1.222,1.409,1.0,0.63600004,GP_oracle,dynamic
315.0,4.0160003,4.0160003,3.9710002,0.045,0.112,0.051000003,0.045,3.795,4.235,1.0,1.0,Linear_oracle,stoch
315.0,3.5400002,3.542,3.9710002,-0.43100002,0.172,0.651,0.441,3.2,3.8650002,0.0,0.58000004,GP_oracle,stoch
315.0,1.0350001,1.0350001,1.353,-0.31800002,0.087000005,0.518,0.40600002,0.86600006,1.2060001,0.0,0.32000002,Linear_observed,dynamic
315.0,1.0320001,1.033,1.353,-0.321,0.08400001,0.85,0.73,0.86700004,1.1980001,0.0,0.216,GP_observed,dynamic
315.0,2.696,2.696,3.9710002,-1.2750001,0.21100001,1.508,1.276,2.283,3.111,0.0,0.094000004,Linear_observed,stoch
315.0,3.423,3.42,3.9710002,-0.54800004,0.32000002,1.6250001,1.406,2.8100002,4.065,1.0,0.342,GP_observed,stoch
315.0,1.2540001,1.2520001,1.353,-0.09900001,0.055000003,0.26500002,0.21000001,1.153,1.3670001,1.0,0.93600005,Linear_3S,dynamic
315.0,5.276,5.281,1.353,3.923,0.143,4.339,3.923,4.9870005,5.543,0.0,0.324,GP_3S,dynamic
315.0,3.7020001,3.696,3.9710002,-0.26900002,0.15200001,0.38300002,0.30900002,3.42,4.013,1.0,0.896,Linear_3S,stoch
315.0,2.6320002,2.631,3.9710002,-1.3390001,0.21400002,1.6860001,1.34,2.216,3.058,0.0,0.624,GP_3S,stoch
315.0,1.399,1.399,1.353,0.046000004,0.045,0.25,0.202,1.3080001,1.488,1.0,0.314,Linear_1S,dynamic
315.0,1.286,1.286,1.353,-0.067,0.094000004,0.957,0.569,1.097,1.4760001,1.0,0.358,GP_1S,dynamic
315.0,4.131,4.132,3.9710002,0.16000001,0.135,0.31,0.24800001,3.864,4.3970003,1.0,0.6,Linear_1S,stoch
315.0,3.2020001,3.1990001,3.9710002,-0.76900005,0.27100003,1.422,0.846,2.68,3.7410002,0.0,0.59400004,GP_1S,stoch
370.0,1.4050001,1.4050001,1.3820001,0.023000002,0.040000003,0.049000002,0.022000002,1.327,1.483,1.0,1.0,Linear_oracle,dynamic
370.0,1.3950001,1.394,1.3820001,0.013,0.054,0.21700001,0.124000005,1.291,1.5050001,1.0,0.98200005,GP_oracle,dynamic
370.0,4.038,4.038,3.969,0.069000006,0.11100001,0.069000006,0.069000006,3.8190002,4.256,1.0,1.0,Linear_oracle,stoch
370.0,3.8980002,3.8990002,3.969,-0.071,0.171,0.44900003,0.21200001,3.5570002,4.229,1.0,0.92800003,GP_oracle,stoch
370.0,1.0220001,1.021,1.3820001,-0.36,0.069000006,0.509,0.425,0.8880001,1.1550001,0.0,0.21400002,Linear_observed,dynamic
370.0,0.726,0.725,1.3820001,-0.656,0.083000004,0.814,0.734,0.565,0.89000005,0.0,0.16000001,GP_observed,dynamic
370.0,2.9120002,2.9120002,3.969,-1.057,0.18400002,1.3050001,1.0630001,2.5530002,3.2710001,0.0,0.17600001,Linear_observed,stoch
370.0,3.2050002,3.2050002,3.969,-0.76400006,0.19900002,1.4020001,1.1980001,2.8130002,3.5980003,0.0,0.252,GP_observed,stoch
370.0,1.2420001,1.24,1.3820001,-0.14,0.057000004,0.3,0.238,1.138,1.3620001,0.0,0.91200006,Linear_3S,dynamic
370.0,4.801,4.802,1.3820001,3.4190001,0.108,3.9110003,3.4190001,4.5870004,5.011,0.0,0.40600002,GP_3S,dynamic
370.0,3.486,3.4810002,3.969,-0.483,0.143,0.57000005,0.48900002,3.2240002,3.788,0.0,0.59800005,Linear_3S,stoch
370.0,2.6000001,2.598,3.969,-1.3690001,0.23600002,1.4480001,1.3690001,2.1450002,3.068,0.0,0.202,GP_3S,stoch
370.0,1.3900001,1.3900001,1.3820001,0.008,0.048,0.26700002,0.21300001,1.296,1.483,1.0,0.282,Linear_1S,dynamic
370.0,1.296,1.3000001,1.3820001,-0.086,0.08800001,0.335,0.252,1.1140001,1.46,1.0,0.62,GP_1S,dynamic
370.0,3.8750002,3.8750002,3.969,-0.094000004,0.127,0.28300002,0.22600001,3.6250002,4.1260004,1.0,0.62200004,Linear_1S,stoch
370.0,3.4950001,3.505,3.969,-0.47400004,0.27,0.65900004,0.49300003,2.9450002,4.005,1.0,0.77000004,GP_1S,stoch
425.0,1.011,1.011,1.069,-0.058000002,0.029000001,0.078,0.058000002,0.95300007,1.0680001,0.0,0.90400004,Linear_oracle,dynamic
425.0,0.99200004,0.99000007,1.069,-0.07700001,0.053000003,0.11100001,0.091000006,0.89300007,1.098,1.0,0.95800006,GP_oracle,dynamic
425.0,3.64,3.6390002,3.8490002,-0.209,0.105000004,0.21400002,0.209,3.433,3.8450003,0.0,0.18800001,Linear_oracle,stoch
425.0,3.4350002,3.427,3.8490002,-0.41400003,0.23400001,0.423,0.41400003,2.993,3.923,1.0,0.82800007,GP_oracle,stoch
425.0,0.62700003,0.62700003,1.069,-0.44200003,0.048,0.55,0.45200002,0.53300005,0.72200006,0.0,0.124000005,Linear_observed,dynamic
425.0,0.38200003,0.38200003,1.069,-0.68700004,0.079,0.78200006,0.69000006,0.22700001,0.53800005,0.0,0.126,GP_observed,dynamic
425.0,2.167,2.1660001,3.8490002,-1.682,0.157,1.8540001,1.682,1.8570001,2.476,0.0,0.002,Linear_observed,stoch
425.0,2.2150002,2.216,3.8490002,-1.6340001,0.165,1.8740001,1.659,1.8870001,2.539,0.0,0.12200001,GP_observed,stoch
425.0,0.86600006,0.86500007,1.069,-0.20300001,0.041,0.30900002,0.245,0.79200006,0.95100003,0.0,0.77800006,Linear_3S,dynamic
425.0,4.809,4.809,1.069,3.7400002,0.07300001,4.165,3.7400002,4.668,4.9480004,0.0,0.28800002,GP_3S,dynamic
425.0,3.1660001,3.1610003,3.8490002,-0.683,0.14,0.754,0.683,2.9120002,3.4620001,0.0,0.286,Linear_3S,stoch
425.0,2.47,2.4780002,3.8490002,-1.3790001,0.26000002,1.411,1.3790001,1.937,2.9610002,0.0,0.042000003,GP_3S,stoch
425.0,0.98800004,0.98800004,1.069,-0.081,0.034,0.24000001,0.19000001,0.92200005,1.054,0.0,0.224,Linear_1S,dynamic
425.0,1.0150001,1.0090001,1.069,-0.054,0.081,0.256,0.19900002,0.873,1.1880001,1.0,0.62200004,GP_1S,dynamic
425.0,3.6060002,3.607,3.8490002,-0.24300002,0.123,0.36200002,0.29500002,3.3650002,3.8480003,0.0,0.462,Linear_1S,stoch
425.0,3.5160003,3.5100002,3.8490002,-0.333,0.317,0.51500005,0.381,2.901,4.158,1.0,0.9480001,GP_1S,stoch
480.0,1.233,1.233,1.243,-0.010000001,0.041,0.026,0.010000001,1.1520001,1.314,1.0,1.0,Linear_oracle,dynamic
480.0,1.192,1.192,1.243,-0.051000003,0.053000003,0.15400001,0.061000004,1.0890001,1.299,1.0,0.994,GP_oracle,dynamic
480.0,3.7530003,3.7530003,3.788,-0.035,0.12100001,0.034,0.034,3.5140002,3.9930003,1.0,1.0,Linear_oracle,stoch
480.0,3.571,3.5730002,3.788,-0.21700001,0.15400001,0.47000003,0.216,3.269,3.8730001,1.0,0.966,GP_oracle,stoch
480.0,0.91400003,0.91400003,1.243,-0.32900003,0.064,0.47700003,0.38700002,0.78900003,1.039,0.0,0.23,Linear_observed,dynamic
480.0,0.68,0.679,1.243,-0.563,0.07700001,0.69600004,0.62,0.528,0.832,0.0,0.18,GP_observed,dynamic
480.0,2.709,2.7080002,3.788,-1.079,0.178,1.309,1.082,2.3590002,3.055,0.0,0.14600001,Linear_observed,stoch
480.0,3.44,3.4370003,3.788,-0.34800002,0.24200001,1.5790001,1.394,2.9750001,3.9140003,1.0,0.19600001,GP_observed,stoch
480.0,1.075,1.0730001,1.243,-0.16800001,0.055000003,0.307,0.24000001,0.97400004,1.19,0.0,0.84400004,Linear_3S,dynamic
480.0,4.329,4.3320003,1.243,3.0860002,0.113000005,3.627,3.0860002,4.103,4.5400004,0.0,0.462,GP_3S,dynamic
480.0,3.2120001,3.206,3.788,-0.57600003,0.149,0.65400004,0.582,2.933,3.522,0.0,0.45400003,Linear_3S,stoch
480.0,2.4940002,2.4950001,3.788,-1.294,0.23500001,1.3800001,1.294,2.0300002,2.9490001,0.0,0.254,GP_3S,stoch
480.0,1.217,1.217,1.243,-0.026,0.05,0.254,0.20300001,1.1190001,1.3160001,1.0,0.312,Linear_1S,dynamic
480.0,1.118,1.116,1.243,-0.125,0.101,0.31,0.23700002,0.9250001,1.3280001,1.0,0.666,GP_1S,dynamic
480.0,3.6150002,3.6150002,3.788,-0.17300001,0.143,0.317,0.25500003,3.334,3.8960001,1.0,0.60800004,Linear_1S,stoch
480.0,3.2220001,3.2280002,3.788,-0.56600004,0.25800002,0.73300004,0.577,2.7040002,3.7120001,0.0,0.684,GP_1S,stoch
535.0,1.19,1.19,1.2090001,-0.019000001,0.032,0.025,0.021000002,1.1270001,1.2540001,1.0,1.0,Linear_oracle,dynamic
535.0,1.1350001,1.1370001,1.2090001,-0.074,0.044000003,0.18100001,0.079,1.041,1.2140001,1.0,0.99600005,GP_oracle,dynamic
535.0,3.9520001,3.9520001,4.0230002,-0.071,0.11100001,0.075,0.071,3.736,4.171,1.0,1.0,Linear_oracle,stoch
535.0,3.5900002,3.591,4.0230002,-0.43300003,0.18800001,0.47300002,0.43300003,3.2210002,3.959,0.0,0.998,GP_oracle,stoch
535.0,0.943,0.943,1.2090001,-0.266,0.068,0.462,0.35300002,0.809,1.077,0.0,0.312,Linear_observed,dynamic
535.0,0.84400004,0.845,1.2090001,-0.365,0.066,0.69000006,0.583,0.716,0.97300005,0.0,0.224,GP_observed,dynamic
535.0,2.6130002,2.6130002,4.0230002,-1.4100001,0.18100001,1.6120001,1.4100001,2.2580001,2.9650002,0.0,0.024,Linear_observed,stoch
535.0,2.8590002,2.8600001,4.0230002,-1.164,0.193,1.5910001,1.3210001,2.48,3.2410002,0.0,0.27800003,GP_observed,stoch
535.0,1.082,1.08,1.2090001,-0.127,0.047000002,0.26200002,0.20500001,0.99600005,1.1810001,0.0,0.89000005,Linear_3S,dynamic
535.0,5.4340005,5.4340005,1.2090001,4.2250004,0.105000004,4.6480002,4.224,5.228,5.636,0.0,0.19800001,GP_3S,dynamic
535.0,3.5770001,3.571,4.0230002,-0.446,0.15,0.53400004,0.45800003,3.3060002,3.8990002,0.0,0.66800004,Linear_3S,stoch
535.0,2.539,2.5410001,4.0230002,-1.4840001,0.254,1.5410001,1.4840001,2.0370002,3.028,0.0,0.126,GP_3S,stoch
535.0,1.212,1.213,1.2090001,0.003,0.038000003,0.224,0.179,1.136,1.2870001,1.0,0.254,Linear_1S,dynamic
535.0,1.125,1.1270001,1.2090001,-0.08400001,0.053000003,0.34500003,0.24300002,1.0150001,1.223,1.0,0.476,GP_1S,dynamic
535.0,4.0270004,4.0290003,4.0230002,0.004,0.13100001,0.26200002,0.202,3.7680001,4.282,1.0,0.69600004,Linear_1S,stoch
535.0,3.2710001,3.2800002,4.0230002,-0.75200003,0.298,0.83900005,0.75500005,2.66,3.8250003,0.0,0.40800002,GP_1S,stoch
