idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,MAPE_all,rel_RMSE,rel_RMSE_all,q025,q975,covering,mean_ind_cover,method,estimand
30.0,0.739,0.739,0.71800005,0.021000002,0.019000001,0.028,0.052,0.023000002,0.026,0.032,0.034,0.002,0.002,0.70000005,0.776,1.0,1.0,Linear_oracle,dynamic
30.0,0.73600006,0.73600006,0.71800005,0.018000001,0.020000001,0.026,0.157,0.021000002,0.081,0.030000001,0.125,0.001,0.034,0.69600004,0.77500004,1.0,0.984,GP_oracle,dynamic
30.0,2.7930002,2.7940001,2.7170002,0.076000005,0.07300001,0.106000006,0.112,0.08800001,0.089,0.032,0.033,0.002,0.002,2.647,2.936,1.0,1.0,Linear_oracle,stoch
30.0,2.742,2.742,2.7170002,0.025,0.07700001,0.081,0.28500003,0.065000005,0.163,0.024,0.057000004,0.001,0.006,2.5900002,2.8920002,1.0,0.994,GP_oracle,stoch
30.0,0.48700002,0.48600003,0.71800005,-0.231,0.041,0.23500001,0.38200003,0.231,0.29000002,0.32200003,1306.223,0.10700001,24662372.0,0.40800002,0.568,0.0,0.24400002,Linear_observed,dynamic
30.0,0.32000002,0.319,0.71800005,-0.39800003,0.080000006,0.40600002,0.53400004,0.39800003,0.42400002,0.554,1038.732,0.32000002,23078020.0,0.16700001,0.47900003,0.0,0.42200002,GP_observed,dynamic
30.0,1.7470001,1.7440001,2.7170002,-0.97,0.135,0.97900003,1.238,0.97,1.0090001,0.35700002,0.337,0.13000001,0.13900001,1.485,2.0140002,0.0,0.15,Linear_observed,stoch
30.0,1.7960001,1.797,2.7170002,-0.92100006,0.141,0.93100005,1.3440001,0.92100006,1.1040001,0.33900002,0.393,0.11800001,0.19800001,1.516,2.069,0.0,0.266,GP_observed,stoch
30.0,0.591,0.59000003,0.71800005,-0.127,0.039,0.133,0.319,0.127,0.24700001,0.177,1796.9791,0.034,53310984.0,0.51900005,0.671,0.0,0.83000004,Linear_3S,dynamic
30.0,2.2810001,2.279,2.7170002,-0.43600002,0.119,0.45200002,0.71800005,0.43600002,0.57000005,0.16100001,0.2,0.028,0.056,2.051,2.5180001,0.0,0.66,Linear_3S,stoch
30.0,0.57500005,0.574,0.71800005,-0.143,0.043,0.15,0.384,0.14400001,0.28100002,0.2,1560.015,0.043,50230876.0,0.49500003,0.66300005,0.0,0.924,GP_3S,dynamic
30.0,2.134,2.1330001,2.7170002,-0.583,0.135,0.59800005,0.88500005,0.583,0.69900006,0.215,0.246,0.049000002,0.08400001,1.8700001,2.401,0.0,0.786,GP_3S,stoch
30.0,0.74100006,0.74,0.71800005,0.023000002,0.027,0.035,0.238,0.028,0.192,0.039,2748.749,0.002,80661336.0,0.688,0.794,1.0,0.18200001,Linear_1S,dynamic
30.0,0.768,0.767,0.71800005,0.05,0.033,0.059000004,0.29700002,0.051000003,0.23200001,0.071,3349.1052,0.007,124579070.0,0.70400006,0.83500004,1.0,0.46400002,GP_1S,dynamic
30.0,2.8760002,2.874,2.7170002,0.15900001,0.106000006,0.19100001,0.45700002,0.165,0.36900002,0.061000004,0.15400001,0.0050000004,0.042000003,2.67,3.088,1.0,0.316,Linear_1S,stoch
30.0,3.012,3.0110002,2.7170002,0.29500002,0.163,0.33800003,0.669,0.29900002,0.521,0.11000001,0.21400002,0.015000001,0.078,2.6940002,3.3450003,1.0,0.5,GP_1S,stoch
85.0,0.757,0.757,0.763,-0.006,0.022000002,0.023000002,0.040000003,0.018000001,0.023000002,0.024,0.032,0.001,0.002,0.71400005,0.799,1.0,1.0,Linear_oracle,dynamic
85.0,0.74500006,0.74500006,0.763,-0.018000001,0.023000002,0.029000001,0.19600001,0.024,0.074,0.031000001,0.115,0.001,0.034,0.702,0.791,1.0,0.998,GP_oracle,dynamic
85.0,2.7220001,2.7220001,2.7450001,-0.023000002,0.07700001,0.080000006,0.08800001,0.064,0.066,0.023000002,0.023000002,0.001,0.001,2.5700002,2.8700001,1.0,1.0,Linear_oracle,stoch
85.0,2.6430001,2.6420002,2.7450001,-0.102000006,0.081,0.13000001,0.45700002,0.11000001,0.178,0.040000003,0.054,0.002,0.010000001,2.4870002,2.8040001,1.0,0.98600006,GP_oracle,stoch
85.0,0.51900005,0.518,0.763,-0.24400002,0.041,0.24800001,0.40100002,0.245,0.314,0.32000002,1305.921,0.106000006,27104084.0,0.43800002,0.6,0.0,0.16600001,Linear_observed,dynamic
85.0,0.30800003,0.30900002,0.763,-0.455,0.07700001,0.46100003,0.59800005,0.455,0.476,0.596,1033.9811,0.365,24265856.0,0.158,0.46,0.0,0.342,GP_observed,dynamic
85.0,1.848,1.8460001,2.7450001,-0.897,0.134,0.90700006,1.151,0.897,0.94200003,0.32700002,0.312,0.109000005,0.12200001,1.585,2.114,0.0,0.178,Linear_observed,stoch
85.0,2.1160002,2.1160002,2.7450001,-0.629,0.187,0.656,1.3010001,0.629,1.0480001,0.22900002,0.379,0.057000004,0.19800001,1.7490001,2.4810002,0.0,0.344,GP_observed,stoch
85.0,0.609,0.60800004,0.763,-0.15400001,0.040000003,0.16000001,0.36200002,0.15400001,0.27800003,0.202,1765.6901,0.044000003,55982788.0,0.53300005,0.69100004,0.0,0.762,Linear_3S,dynamic
85.0,2.24,2.239,2.7450001,-0.505,0.128,0.521,0.768,0.505,0.61200005,0.18400002,0.21000001,0.036000002,0.060000002,1.9930001,2.4910002,0.0,0.58000004,Linear_3S,stoch
85.0,0.59400004,0.59300005,0.763,-0.16900001,0.044000003,0.17500001,0.44200003,0.16900001,0.323,0.22200002,1607.498,0.053000003,59946924.0,0.509,0.683,0.0,0.91,GP_3S,dynamic
85.0,2.125,2.125,2.7450001,-0.62,0.135,0.634,0.95800006,0.62,0.73200005,0.22600001,0.25100002,0.053000003,0.089,1.8620001,2.391,0.0,0.78800005,GP_3S,stoch
85.0,0.81100005,0.81100005,0.763,0.048,0.034,0.058000002,0.28500003,0.05,0.23,0.065000005,3041.143,0.006,112184010.0,0.744,0.87700003,1.0,0.19600001,Linear_1S,dynamic
85.0,0.78800005,0.78800005,0.763,0.025,0.037,0.045,0.35900003,0.036000002,0.26200002,0.047000002,3116.268,0.003,125047416.0,0.71400005,0.859,1.0,0.42600003,GP_1S,dynamic
85.0,2.9620001,2.9610002,2.7450001,0.21700001,0.12200001,0.24900001,0.507,0.22100002,0.40600002,0.080000006,0.16700001,0.008,0.05,2.7220001,3.2010002,1.0,0.35000002,Linear_1S,stoch
85.0,2.822,2.8230002,2.7450001,0.07700001,0.14600001,0.165,0.75100005,0.132,0.51000005,0.048,0.19000001,0.004,0.064,2.5370002,3.111,1.0,0.512,GP_1S,stoch
140.0,0.84200007,0.84200007,0.832,0.010000001,0.022000002,0.025,0.046000004,0.020000001,0.025,0.024,0.032,0.001,0.002,0.79800004,0.887,1.0,1.0,Linear_oracle,dynamic
140.0,0.80300003,0.804,0.832,-0.029000001,0.028,0.040000003,0.29000002,0.033,0.104,0.039,0.132,0.002,0.054,0.748,0.859,1.0,0.984,GP_oracle,dynamic
140.0,2.6220002,2.6220002,2.5890002,0.033,0.069000006,0.07700001,0.08400001,0.061000004,0.063,0.024,0.024,0.001,0.001,2.4850001,2.7600002,1.0,1.0,Linear_oracle,stoch
140.0,2.539,2.539,2.5890002,-0.05,0.072000004,0.08800001,0.404,0.071,0.171,0.027,0.056,0.001,0.009000001,2.3950002,2.6810002,1.0,0.97200006,GP_oracle,stoch
140.0,0.611,0.611,0.832,-0.22100002,0.057000004,0.22800002,0.42200002,0.22100002,0.319,0.26500002,1393.9231,0.075,31465954.0,0.499,0.72200006,0.0,0.264,Linear_observed,dynamic
140.0,0.55300003,0.554,0.832,-0.279,0.071,0.28800002,0.532,0.279,0.425,0.335,1651.18,0.120000005,68043976.0,0.411,0.69100004,0.0,0.446,GP_observed,dynamic
140.0,1.7620001,1.761,2.5890002,-0.827,0.13900001,0.83800006,1.103,0.82600003,0.869,0.319,0.3,0.105000004,0.115,1.4890001,2.033,0.0,0.2,Linear_observed,stoch
140.0,1.9430001,1.9440001,2.5890002,-0.646,0.158,0.665,1.1880001,0.646,0.887,0.25,0.326,0.066,0.155,1.631,2.252,0.0,0.386,GP_observed,stoch
140.0,0.708,0.707,0.832,-0.124000005,0.042000003,0.13100001,0.351,0.124000005,0.26900002,0.149,1702.3141,0.025,54276452.0,0.628,0.79300004,0.0,0.79800004,Linear_3S,dynamic
140.0,2.194,2.193,2.5890002,-0.395,0.119,0.41200003,0.669,0.395,0.526,0.15300001,0.19100001,0.025,0.051000003,1.9640001,2.43,0.0,0.634,Linear_3S,stoch
140.0,0.69000006,0.689,0.832,-0.142,0.052,0.15100001,0.54200006,0.142,0.34,0.171,1638.1321,0.033,63822132.0,0.59000003,0.79300004,0.0,0.94600004,GP_3S,dynamic
140.0,2.069,2.069,2.5890002,-0.52000004,0.127,0.535,0.882,0.52000004,0.64500004,0.201,0.23200001,0.043,0.078,1.82,2.319,0.0,0.8,GP_3S,stoch
140.0,0.92100006,0.92,0.832,0.089,0.039,0.097,0.28100002,0.089,0.22900002,0.10700001,2912.2532,0.014,104354520.0,0.845,0.99700004,0.0,0.19000001,Linear_1S,dynamic
140.0,0.89000005,0.89000005,0.832,0.058000002,0.045,0.074,0.554,0.062000003,0.337,0.075,3162.7302,0.008,130973990.0,0.80200005,0.97800004,1.0,0.36200002,GP_1S,dynamic
