idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
43.0,1.2440001,1.243,1.233,0.011000001,0.034,0.017,0.015000001,1.176,1.312,1.0,1.0,Linear_oracle,dynamic
43.0,1.263,1.2550001,1.233,0.030000001,0.074,0.11400001,0.09,1.139,1.419,1.0,1.0,GP_oracle,dynamic
43.0,3.8910003,3.89,3.8620002,0.029000001,0.106000006,0.032,0.029000001,3.6850002,4.099,1.0,1.0,Linear_oracle,stoch
43.0,3.732,3.7330003,3.8620002,-0.13000001,0.163,0.272,0.158,3.4050002,4.053,1.0,1.0,GP_oracle,stoch
43.0,0.80500007,0.80500007,1.233,-0.42800003,0.058000002,0.555,0.46,0.69100004,0.91800004,0.0,0.17,Linear_observed,dynamic
43.0,0.541,0.54200006,1.233,-0.69200003,0.07,0.82500005,0.72900003,0.40300003,0.67700005,0.0,0.16600001,GP_observed,dynamic
43.0,2.4510002,2.4510002,3.8620002,-1.411,0.164,1.593,1.411,2.127,2.772,0.0,0.020000001,Linear_observed,stoch
43.0,2.8140001,2.8140001,3.8620002,-1.0480001,0.172,1.5500001,1.335,2.4770002,3.153,0.0,0.20400001,GP_observed,stoch
43.0,1.0760001,1.074,1.233,-0.157,0.049000002,0.303,0.23700002,0.98600006,1.1810001,0.0,0.88400006,Linear_3S,dynamic
43.0,4.663,4.664,1.233,3.43,0.095000006,3.8880002,3.4290001,4.4760003,4.842,0.0,0.386,GP_3S,dynamic
43.0,3.4050002,3.3980002,3.8620002,-0.45700002,0.14500001,0.544,0.46600002,3.14,3.7180002,0.0,0.634,Linear_3S,stoch
43.0,2.5300002,2.5340002,3.8620002,-1.332,0.245,1.371,1.332,2.043,2.9970002,0.0,0.186,GP_3S,stoch
43.0,1.2140001,1.2140001,1.233,-0.019000001,0.042000003,0.25500003,0.19800001,1.133,1.297,1.0,0.29200003,Linear_1S,dynamic
43.0,1.1620001,1.1550001,1.233,-0.071,0.091000006,0.289,0.22000001,0.9990001,1.3670001,1.0,0.66,GP_1S,dynamic
43.0,3.8290002,3.828,3.8620002,-0.033,0.128,0.266,0.21000001,3.578,4.084,1.0,0.66800004,Linear_1S,stoch
43.0,3.4800003,3.486,3.8620002,-0.38200003,0.27800003,0.507,0.40800002,2.913,4.011,1.0,0.89000005,GP_1S,stoch
98.0,1.1550001,1.1550001,1.131,0.024,0.030000001,0.039,0.035,1.097,1.2140001,1.0,1.0,Linear_oracle,dynamic
98.0,1.1320001,1.1320001,1.131,0.001,0.035,0.202,0.10700001,1.059,1.2,1.0,0.952,GP_oracle,dynamic
98.0,4.059,4.058,3.9770002,0.082,0.10300001,0.09,0.082,3.8550003,4.263,1.0,1.0,Linear_oracle,stoch
98.0,3.8750002,3.8780003,3.9770002,-0.102000006,0.177,0.40600002,0.18900001,3.5160003,4.2120004,1.0,0.94400007,GP_oracle,stoch
98.0,0.725,0.726,1.131,-0.40600002,0.060000002,0.52500004,0.43400002,0.60700005,0.84400004,0.0,0.18400002,Linear_observed,dynamic
98.0,0.49,0.49,1.131,-0.64100003,0.07300001,0.75600004,0.67200005,0.347,0.633,0.0,0.158,GP_observed,dynamic
98.0,2.404,2.4050002,3.9770002,-1.5730001,0.186,1.7620001,1.5730001,2.039,2.772,0.0,0.008,Linear_observed,stoch
98.0,2.7,2.6990001,3.9770002,-1.2770001,0.215,1.6850001,1.4130001,2.2800002,3.121,0.0,0.286,GP_observed,stoch
98.0,1.046,1.044,1.131,-0.085,0.046000004,0.25100002,0.19700001,0.9620001,1.1400001,1.0,0.91600007,Linear_3S,dynamic
98.0,4.984,4.984,1.131,3.8530002,0.094000004,4.2980003,3.8520002,4.8,5.1650004,0.0,0.30200002,GP_3S,dynamic
98.0,3.6950002,3.6910002,3.9770002,-0.282,0.148,0.39600003,0.323,3.426,4.0030003,1.0,0.878,Linear_3S,stoch
98.0,2.736,2.7400002,3.9770002,-1.241,0.272,1.297,1.241,2.1950002,3.2580001,0.0,0.32200003,GP_3S,stoch
98.0,1.189,1.189,1.131,0.058000002,0.037,0.24200001,0.193,1.116,1.2620001,1.0,0.29000002,Linear_1S,dynamic
98.0,1.19,1.187,1.131,0.059000004,0.061000004,0.30100003,0.23700002,1.0760001,1.3180001,1.0,0.50600004,GP_1S,dynamic
98.0,4.1930003,4.1930003,3.9770002,0.216,0.128,0.35000002,0.27800003,3.9390001,4.447,1.0,0.514,Linear_1S,stoch
98.0,4.039,4.039,3.9770002,0.062000003,0.305,0.492,0.34600002,3.4370003,4.644,1.0,0.93600005,GP_1S,stoch
153.0,1.1120001,1.1110001,1.095,0.017,0.029000001,0.035,0.017,1.056,1.1680001,1.0,1.0,Linear_oracle,dynamic
