idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
41.0,2.828,2.828,2.753,0.075,0.054,0.119,0.163,0.097,0.125,0.591,2.723,2.9350002,1.0,1.0,Linear_oracle,dynamic
41.0,2.854,2.854,2.753,0.101,0.072000004,0.70400006,0.75100005,0.24300002,0.294,1.223,2.7140002,2.9940002,1.0,0.99000007,GP_oracle,dynamic
41.0,3.1190002,3.1190002,3.0410001,0.078,0.058000002,0.108,0.14500001,0.085,0.106000006,0.039,3.005,3.233,1.0,1.0,Linear_oracle,stoch
41.0,3.0800002,3.0800002,3.0410001,0.039,0.063,0.513,0.55700004,0.16700001,0.21700001,0.13000001,2.9550002,3.2020001,1.0,0.98800004,GP_oracle,stoch
41.0,2.2050002,2.2050002,2.753,-0.54800004,0.064,1.105,1.1120001,0.83800006,0.84400004,2.296,2.0800002,2.3270001,0.0,0.18800001,Linear_observed,dynamic
41.0,1.9660001,1.9640001,2.753,-0.78700006,0.14500001,1.8950001,1.927,1.457,1.475,17.941,1.6850001,2.2540002,0.0,0.23,GP_observed,dynamic
41.0,2.779,2.779,3.0410001,-0.26200002,0.087000005,1.0610001,1.07,0.767,0.776,0.49100003,2.6090002,2.953,0.0,0.23600002,Linear_observed,stoch
41.0,3.226,3.229,3.0410001,0.185,0.23300001,1.205,1.2870001,0.841,0.90500003,0.611,2.7640002,3.6880002,1.0,0.47800002,GP_observed,stoch
41.0,2.7270002,2.726,2.753,-0.026,0.09,0.59400004,0.762,0.48200002,0.609,7.6330004,2.5530002,2.9080002,1.0,0.864,Linear_3S,dynamic
41.0,2.9510002,2.95,3.0410001,-0.09,0.08800001,0.568,0.726,0.46500003,0.577,0.323,2.779,3.127,1.0,0.85200006,Linear_3S,stoch
41.0,2.6810002,2.68,2.753,-0.072000004,0.112,0.896,1.067,0.546,0.70600003,7.353,2.467,2.9050002,1.0,0.84200007,GP_3S,dynamic
41.0,2.8530002,2.8530002,3.0410001,-0.18800001,0.101,0.78800005,0.95000005,0.541,0.66300005,0.337,2.654,3.052,1.0,0.84200007,GP_3S,stoch
41.0,2.9350002,2.9350002,2.753,0.18200001,0.068,0.569,0.583,0.47000003,0.47800002,9.517,2.8030002,3.072,0.0,0.256,Linear_1S,dynamic
41.0,2.864,2.8650002,2.753,0.11100001,0.10300001,0.929,0.99000007,0.574,0.61700004,8.52,2.663,3.0640001,1.0,0.518,GP_1S,dynamic
41.0,3.1660001,3.1660001,3.0410001,0.125,0.07,0.51900005,0.531,0.418,0.42700002,0.326,3.029,3.308,1.0,0.296,Linear_1S,stoch
41.0,3.0570002,3.0570002,3.0410001,0.016,0.10300001,0.767,0.83900005,0.50100005,0.54300004,0.36100003,2.8500001,3.2530003,1.0,0.45800003,GP_1S,stoch
