idx,mean,median,true,bias,std,RMSE,MAE,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
10.0,4.571,4.571,4.637,-0.066,0.055000003,0.127,0.09200001,0.041,4.4620004,4.6790004,1.0,1.0,Linear_oracle,dynamic
10.0,4.583,4.583,4.637,-0.054,0.072000004,0.45000002,0.28100002,0.097,4.4430003,4.7240005,1.0,0.85800004,GP_oracle,dynamic
10.0,5.631,5.631,5.7400002,-0.109000005,0.074,0.14500001,0.113000005,0.022000002,5.486,5.7780004,1.0,1.0,Linear_oracle,stoch
10.0,5.5270004,5.5280004,5.7400002,-0.21300001,0.096,0.69500005,0.33100003,0.051000003,5.333,5.71,0.0,0.87600005,GP_oracle,stoch
10.0,3.6680002,3.6680002,4.637,-0.96900004,0.072000004,1.5330001,1.0580001,0.31100002,3.5270002,3.808,0.0,0.19600001,Linear_observed,dynamic
10.0,3.282,3.2810001,4.637,-1.355,0.11000001,2.02,1.5600001,0.50600004,3.0660002,3.4950001,0.0,0.256,GP_observed,dynamic
10.0,4.913,4.912,5.7400002,-0.827,0.11400001,1.593,1.1090001,0.19600001,4.6920004,5.1340003,0.0,0.19600001,Linear_observed,stoch
10.0,6.109,6.1080003,5.7400002,0.36900002,0.20400001,1.309,1.006,0.18300001,5.715,6.5160003,1.0,0.34,GP_observed,stoch
10.0,4.3770003,4.3760004,4.637,-0.26000002,0.076000005,0.633,0.49400002,0.15100001,4.229,4.53,0.0,0.832,Linear_3S,dynamic
10.0,4.2440004,4.2440004,4.637,-0.393,0.094000004,0.818,0.60800004,0.19100001,4.0620003,4.4300003,0.0,0.786,GP_3S,dynamic
10.0,5.3880005,5.386,5.7400002,-0.35200003,0.1,0.66300005,0.513,0.09200001,5.1860003,5.5860004,0.0,0.79200006,Linear_3S,stoch
10.0,5.0410004,5.046,5.7400002,-0.69900006,0.14600001,1.3110001,0.82600003,0.132,4.7380004,5.3120003,0.0,0.794,GP_3S,stoch
10.0,4.4690003,4.4690003,4.637,-0.16800001,0.062000003,0.541,0.43300003,0.143,4.346,4.5870004,0.0,0.31800002,Linear_1S,dynamic
10.0,4.4680004,4.4690003,4.637,-0.16900001,0.091000006,0.75000006,0.54200006,0.19500001,4.2910004,4.6450005,1.0,0.47400004,GP_1S,dynamic
10.0,5.589,5.589,5.7400002,-0.15100001,0.087000005,0.51600003,0.409,0.079,5.4170003,5.7570004,1.0,0.30200002,Linear_1S,stoch
10.0,5.42,5.4240003,5.7400002,-0.32000002,0.141,1.179,0.71000004,0.117000006,5.1270003,5.6870003,0.0,0.476,GP_1S,stoch
65.0,5.7250004,5.7250004,5.7520003,-0.027,0.079,0.09200001,0.075,0.023000002,5.572,5.8820004,1.0,1.0,Linear_oracle,dynamic
65.0,5.6540003,5.6540003,5.7520003,-0.098000005,0.106000006,0.582,0.23700002,0.104,5.4440002,5.8630004,1.0,0.95400006,GP_oracle,dynamic
65.0,5.986,5.985,6.0210004,-0.035,0.087000005,0.078,0.054,0.009000001,5.8170004,6.1580005,1.0,1.0,Linear_oracle,stoch
65.0,5.847,5.847,6.0210004,-0.17400001,0.112,0.693,0.272,0.033,5.6250005,6.065,1.0,0.906,GP_oracle,stoch
65.0,4.513,4.513,5.7520003,-1.2390001,0.076000005,1.718,1.291,0.39600003,4.3630004,4.663,0.0,0.14,Linear_observed,dynamic
65.0,4.7180004,4.7180004,5.7520003,-1.034,0.123,1.7650001,1.3260001,0.372,4.4750004,4.958,0.0,0.33400002,GP_observed,dynamic
65.0,5.214,5.214,6.0210004,-0.80700004,0.12200001,1.5220001,1.087,0.185,4.9760003,5.453,0.0,0.2,Linear_observed,stoch
65.0,6.089,6.0880003,6.0210004,0.068,0.21700001,1.2420001,0.88500005,0.148,5.6660004,6.511,1.0,0.42600003,GP_observed,stoch
65.0,5.4800005,5.479,5.7520003,-0.272,0.104,0.64400005,0.48400003,0.109000005,5.276,5.689,0.0,0.85600007,Linear_3S,dynamic
65.0,5.2780004,5.28,5.7520003,-0.47400004,0.13000001,0.98600006,0.65800005,0.19100001,5.019,5.5280004,0.0,0.86800003,GP_3S,dynamic
65.0,5.728,5.7260003,6.0210004,-0.293,0.113000005,0.605,0.46500003,0.079,5.505,5.9540005,0.0,0.83400005,Linear_3S,stoch
65.0,5.458,5.4610004,6.0210004,-0.563,0.14400001,1.133,0.702,0.105000004,5.168,5.7310004,0.0,0.82000005,GP_3S,stoch
65.0,5.6330004,5.6330004,5.7520003,-0.119,0.083000004,0.55600005,0.42200002,0.105000004,5.4670005,5.7970004,1.0,0.36400002,Linear_1S,dynamic
65.0,5.5260005,5.5270004,5.7520003,-0.22600001,0.11800001,0.86500007,0.57500005,0.19900002,5.293,5.7530003,1.0,0.56200004,GP_1S,dynamic
65.0,5.9100003,5.9100003,6.0210004,-0.11100001,0.093,0.49600002,0.388,0.07,5.7250004,6.0930004,1.0,0.33800003,Linear_1S,stoch
65.0,5.7370005,5.7390003,6.0210004,-0.284,0.127,0.957,0.601,0.09200001,5.4800005,5.9800005,0.0,0.476,GP_1S,stoch
120.0,4.6790004,4.6790004,4.787,-0.108,0.053000003,0.11800001,0.108,0.034,4.5750003,4.781,0.0,1.0,Linear_oracle,dynamic
120.0,4.6410003,4.6410003,4.787,-0.14600001,0.067,0.41400003,0.18,0.076000005,4.5080004,4.7720003,0.0,0.906,GP_oracle,dynamic
120.0,5.2960005,5.2960005,5.4160004,-0.120000005,0.063,0.13100001,0.120000005,0.025,5.1720004,5.419,1.0,0.934,Linear_oracle,stoch
120.0,5.2050004,5.2050004,5.4160004,-0.21100001,0.07700001,0.666,0.22900002,0.038000003,5.051,5.3560004,0.0,0.92600006,GP_oracle,stoch
120.0,3.9970002,3.9980001,4.787,-0.79,0.067,1.424,0.95100003,0.279,3.8650002,4.1270003,0.0,0.18800001,Linear_observed,dynamic
120.0,4.155,4.155,4.787,-0.632,0.117000006,1.48,1.1570001,0.372,3.9290001,4.3840003,0.0,0.246,GP_observed,dynamic
120.0,4.821,4.82,5.4160004,-0.595,0.10300001,1.4510001,0.9110001,0.17400001,4.6190004,5.0220003,0.0,0.24800001,Linear_observed,stoch
120.0,5.656,5.657,5.4160004,0.24000001,0.192,1.312,0.87100005,0.165,5.274,6.0280004,1.0,0.40800002,GP_observed,stoch
120.0,4.543,4.5420003,4.787,-0.24400002,0.07300001,0.61,0.47400004,0.13000001,4.401,4.691,0.0,0.83400005,Linear_3S,dynamic
120.0,4.38,4.381,4.787,-0.407,0.08800001,0.81000006,0.59300005,0.18400002,4.2070003,4.5530005,0.0,0.80200005,GP_3S,dynamic
120.0,5.0930004,5.092,5.4160004,-0.323,0.087000005,0.642,0.47500002,0.089,4.921,5.2700005,0.0,0.79600006,Linear_3S,stoch
120.0,4.827,4.828,5.4160004,-0.58900005,0.11000001,1.136,0.69100004,0.119,4.6060004,5.038,0.0,0.81200004,GP_3S,stoch
120.0,4.6410003,4.6410003,4.787,-0.14600001,0.061000004,0.509,0.407,0.123,4.52,4.761,0.0,0.316,Linear_1S,dynamic
120.0,4.5350003,4.5360003,4.787,-0.252,0.085,0.762,0.53300005,0.18100001,4.3630004,4.701,0.0,0.47000003,GP_1S,dynamic
120.0,5.2570004,5.2570004,5.4160004,-0.15900001,0.075,0.48200002,0.377,0.076000005,5.1080003,5.4040003,0.0,0.312,Linear_1S,stoch
120.0,5.071,5.072,5.4160004,-0.34500003,0.106000006,1.0600001,0.582,0.1,4.8570004,5.274,0.0,0.492,GP_1S,stoch
175.0,5.071,5.071,5.1340003,-0.063,0.054,0.082,0.064,0.017,4.965,5.177,1.0,1.0,Linear_oracle,dynamic
175.0,4.9550004,4.9560003,5.1340003,-0.179,0.075,0.629,0.26000002,0.061000004,4.8050003,5.0990005,0.0,0.91800004,GP_oracle,dynamic
175.0,5.6410003,5.6410003,5.7130003,-0.072000004,0.065000005,0.085,0.072000004,0.012,5.5130005,5.768,1.0,1.0,Linear_oracle,stoch
175.0,5.4870005,5.4890003,5.7130003,-0.22600001,0.087000005,0.87900007,0.29000002,0.041,5.307,5.6530004,0.0,0.906,GP_oracle,stoch
175.0,4.544,4.544,5.1340003,-0.59000003,0.064,1.353,0.89900005,0.22900002,4.4170003,4.669,0.0,0.224,Linear_observed,dynamic
175.0,4.852,4.853,5.1340003,-0.282,0.09900001,1.498,1.2390001,0.35200003,4.657,5.045,0.0,0.18800001,GP_observed,dynamic
175.0,5.3960004,5.3960004,5.7130003,-0.317,0.106000006,1.3060001,0.91700006,0.16900001,5.188,5.6050005,0.0,0.22000001,Linear_observed,stoch
175.0,6.3160005,6.3170004,5.7130003,0.60300004,0.16900001,1.5410001,1.192,0.22100002,5.9900002,6.6450005,0.0,0.21200001,GP_observed,stoch
175.0,4.9480004,4.946,5.1340003,-0.186,0.07700001,0.59800005,0.46800002,0.126,4.7990003,5.103,0.0,0.87200004,Linear_3S,dynamic
175.0,4.7570004,4.7580004,5.1340003,-0.377,0.105000004,0.95800006,0.63100004,0.15200001,4.55,4.9620004,0.0,0.822,GP_3S,dynamic
175.0,5.427,5.425,5.7130003,-0.286,0.09,0.60300004,0.46,0.083000004,5.2500005,5.6060004,0.0,0.84200007,Linear_3S,stoch
175.0,5.1980004,5.201,5.7130003,-0.51500005,0.119,1.1750001,0.67600006,0.11000001,4.958,5.4230003,0.0,0.836,GP_3S,stoch
175.0,5.0880003,5.0880003,5.1340003,-0.046000004,0.061000004,0.51600003,0.409,0.12100001,4.9680004,5.209,1.0,0.30600002,Linear_1S,dynamic
175.0,4.9570003,4.959,5.1340003,-0.177,0.08800001,0.91800004,0.60700005,0.158,4.78,5.1270003,0.0,0.418,GP_1S,dynamic
175.0,5.6460004,5.6450005,5.7130003,-0.067,0.075,0.448,0.35300002,0.071,5.499,5.794,1.0,0.32000002,Linear_1S,stoch
175.0,5.4810004,5.4830003,5.7130003,-0.23200001,0.098000005,1.1110001,0.625,0.108,5.281,5.6660004,0.0,0.42600003,GP_1S,stoch
