idx,mean,median,true,bias,std,RMSE,MAE,q025,q975,covering,mean_ind_cover,method,estimand
39.0,1.01,1.01,1.019,-0.009000001,0.028,0.011000001,0.009000001,0.95500004,1.065,1.0,1.0,Linear_oracle,dynamic
39.0,0.9760001,0.97900003,1.019,-0.043,0.037,0.23600002,0.078,0.892,1.044,1.0,0.97800004,GP_oracle,dynamic
39.0,3.8660002,3.8660002,3.8990002,-0.033,0.108,0.034,0.033,3.6540003,4.078,1.0,1.0,Linear_oracle,stoch
39.0,3.7040002,3.706,3.8990002,-0.19500001,0.147,0.58100003,0.20500001,3.4090002,3.9900002,1.0,0.91800004,GP_oracle,stoch
39.0,0.77500004,0.776,1.019,-0.24400002,0.052,0.40800002,0.317,0.67200005,0.878,0.0,0.26200002,Linear_observed,dynamic
39.0,0.59800005,0.59800005,1.019,-0.42100003,0.061000004,0.55300003,0.47900003,0.48000002,0.717,0.0,0.23200001,GP_observed,dynamic
39.0,2.71,2.7110002,3.8990002,-1.189,0.17600001,1.427,1.19,2.3620002,3.055,0.0,0.08800001,Linear_observed,stoch
39.0,3.2410002,3.236,3.8990002,-0.65800005,0.24400002,1.4710001,1.25,2.769,3.729,0.0,0.30600002,GP_observed,stoch
39.0,0.87100005,0.87000006,1.019,-0.148,0.039,0.26700002,0.201,0.79800004,0.95300007,0.0,0.85800004,Linear_3S,dynamic
39.0,4.684,4.6870003,1.019,3.6650002,0.12200001,4.1460004,3.6650002,4.434,4.913,0.0,0.36400002,GP_3S,dynamic
39.0,3.3990002,3.3950002,3.8990002,-0.5,0.142,0.591,0.51100004,3.131,3.693,0.0,0.564,Linear_3S,stoch
39.0,2.6000001,2.598,3.8990002,-1.299,0.21700001,1.4200001,1.299,2.1790001,3.028,0.0,0.296,GP_3S,stoch
39.0,0.96700007,0.96700007,1.019,-0.052,0.033,0.223,0.16700001,0.90300006,1.0320001,1.0,0.30200002,Linear_1S,dynamic
39.0,0.90300006,0.90800005,1.019,-0.116000004,0.05,0.31,0.21200001,0.78800005,0.98800004,0.0,0.48800004,GP_1S,dynamic
39.0,3.7830002,3.7830002,3.8990002,-0.116000004,0.13100001,0.305,0.23500001,3.5270002,4.043,1.0,0.61200005,Linear_1S,stoch
39.0,3.3070002,3.3160002,3.8990002,-0.592,0.238,0.75600004,0.605,2.8230002,3.749,0.0,0.526,GP_1S,stoch
94.0,0.96700007,0.96700007,1.028,-0.061000004,0.027,0.071,0.061000004,0.91300005,1.021,0.0,0.120000005,Linear_oracle,dynamic
94.0,0.90500003,0.90700006,1.028,-0.123,0.047000002,0.215,0.125,0.80700004,0.994,0.0,0.86200005,GP_oracle,dynamic
94.0,3.7010002,3.7020001,3.9390001,-0.238,0.10700001,0.24700001,0.238,3.4880002,3.9110003,0.0,0.0,Linear_oracle,stoch
94.0,3.446,3.4510002,3.9390001,-0.49300003,0.177,0.74200004,0.49300003,3.081,3.772,0.0,0.8,GP_oracle,stoch
94.0,0.69600004,0.69600004,1.028,-0.33200002,0.047000002,0.46600002,0.36900002,0.60400003,0.78800005,0.0,0.20400001,Linear_observed,dynamic
94.0,0.508,0.509,1.028,-0.52000004,0.082,0.64400005,0.535,0.349,0.669,0.0,0.254,GP_observed,dynamic
94.0,2.433,2.433,3.9390001,-1.506,0.16000001,1.69,1.506,2.118,2.749,0.0,0.008,Linear_observed,stoch
94.0,2.6620002,2.6620002,3.9390001,-1.2770001,0.17400001,1.6120001,1.36,2.322,3.0040002,0.0,0.24400002,GP_observed,stoch
94.0,0.83100003,0.82900006,1.028,-0.19700001,0.041,0.30100003,0.238,0.757,0.91600007,0.0,0.76600003,Linear_3S,dynamic
94.0,4.4040003,4.4040003,1.028,3.3760002,0.07300001,3.8020003,3.377,4.2660003,4.545,0.0,0.372,GP_3S,dynamic
94.0,3.2040002,3.1980002,3.9390001,-0.735,0.15100001,0.813,0.735,2.933,3.519,0.0,0.254,Linear_3S,stoch
94.0,2.384,2.3830001,3.9390001,-1.5550001,0.24300002,1.6330001,1.554,1.9100001,2.8590002,0.0,0.072000004,GP_3S,stoch
94.0,0.94200003,0.943,1.028,-0.086,0.034,0.23500001,0.18200001,0.87700003,1.0090001,0.0,0.284,Linear_1S,dynamic
94.0,0.81100005,0.81700003,1.028,-0.21700001,0.081,0.34100002,0.266,0.64100003,0.952,0.0,0.446,GP_1S,dynamic
94.0,3.6560001,3.6560001,3.9390001,-0.28300002,0.135,0.404,0.32700002,3.394,3.92,0.0,0.45400003,Linear_1S,stoch
94.0,3.1620002,3.177,3.9390001,-0.777,0.287,0.93700004,0.777,2.5760002,3.6820002,0.0,0.39600003,GP_1S,stoch
149.0,1.011,1.011,0.96900004,0.042000003,0.031000001,0.057000004,0.042000003,0.95000005,1.072,1.0,1.0,Linear_oracle,dynamic
149.0,0.93700004,0.938,0.96900004,-0.032,0.040000003,0.126,0.075,0.85600007,1.0150001,1.0,0.998,GP_oracle,dynamic
149.0,4.045,4.044,3.877,0.16800001,0.120000005,0.172,0.16700001,3.811,4.281,1.0,1.0,Linear_oracle,stoch
149.0,3.5240002,3.5300002,3.877,-0.35300002,0.21200001,0.42400002,0.36400002,3.1000001,3.9280002,1.0,1.0,GP_oracle,stoch
149.0,0.609,0.61,0.96900004,-0.36,0.048,0.47300002,0.39200002,0.51600003,0.70400006,0.0,0.164,Linear_observed,dynamic
149.0,0.467,0.467,0.96900004,-0.50200003,0.057000004,0.609,0.535,0.35500002,0.58000004,0.0,0.16800001,GP_observed,dynamic
149.0,2.499,2.5,3.877,-1.378,0.177,1.577,1.378,2.1520002,2.8490002,0.0,0.018000001,Linear_observed,stoch
149.0,2.6120002,2.6130002,3.877,-1.2650001,0.20600002,1.6100001,1.3690001,2.214,3.0210001,0.0,0.27400002,GP_observed,stoch
149.0,0.808,0.80700004,0.96900004,-0.16100001,0.044000003,0.28500003,0.22500001,0.726,0.89800006,0.0,0.83400005,Linear_3S,dynamic
149.0,4.8040004,4.8030005,0.96900004,3.8350003,0.09,4.302,3.8350003,4.631,4.979,0.0,0.33,GP_3S,dynamic
149.0,3.3950002,3.3920002,3.877,-0.48200002,0.16700001,0.57100004,0.48900002,3.085,3.7340002,0.0,0.634,Linear_3S,stoch
149.0,2.288,2.2930002,3.877,-1.5890001,0.291,1.628,1.5890001,1.7080001,2.851,0.0,0.112,GP_3S,stoch
149.0,0.957,0.95600003,0.96900004,-0.012,0.037,0.23,0.18400002,0.88400006,1.031,1.0,0.27,Linear_1S,dynamic
149.0,0.83100003,0.83300006,0.96900004,-0.13800001,0.064,0.28800002,0.22200002,0.70000005,0.952,0.0,0.48800004,GP_1S,dynamic
149.0,3.9870002,3.9860003,3.877,0.11000001,0.149,0.28,0.224,3.6970003,4.2840004,1.0,0.684,Linear_1S,stoch
149.0,3.1380002,3.1460001,3.877,-0.739,0.36600003,0.80700004,0.744,2.3860002,3.8370001,0.0,0.62200004,GP_1S,stoch
204.0,0.845,0.845,0.86200005,-0.017,0.023000002,0.022000002,0.018000001,0.8,0.89000005,1.0,1.0,Linear_oracle,dynamic
204.0,0.81100005,0.81100005,0.86200005,-0.051000003,0.031000001,0.2,0.076000005,0.748,0.87100005,1.0,0.934,GP_oracle,dynamic
204.0,3.7380002,3.7380002,3.8230002,-0.085,0.106000006,0.09,0.08400001,3.5300002,3.946,1.0,1.0,Linear_oracle,stoch
204.0,3.561,3.565,3.8230002,-0.26200002,0.16600001,0.596,0.266,3.2270002,3.877,1.0,0.90800005,GP_oracle,stoch
204.0,0.63600004,0.63600004,0.86200005,-0.22600001,0.044000003,0.388,0.284,0.549,0.72200006,0.0,0.266,Linear_observed,dynamic
204.0,0.37500003,0.37500003,0.86200005,-0.48700002,0.074,0.56100005,0.48700002,0.23,0.522,0.0,0.19000001,GP_observed,dynamic
204.0,2.3390002,2.3390002,3.8230002,-1.4840001,0.158,1.6850001,1.483,2.028,2.65,0.0,0.012,Linear_observed,stoch
204.0,2.4290001,2.4280002,3.8230002,-1.394,0.16900001,1.7520001,1.491,2.0990002,2.7610002,0.0,0.24400002,GP_observed,stoch
204.0,0.80300003,0.80100006,0.86200005,-0.059000004,0.034,0.201,0.155,0.739,0.87500006,1.0,0.91800004,Linear_3S,dynamic
204.0,4.3690004,4.3700004,0.86200005,3.5070002,0.081,3.989,3.5070002,4.2130003,4.525,0.0,0.39200002,GP_3S,dynamic
204.0,3.456,3.4490001,3.8230002,-0.367,0.13900001,0.476,0.39000002,3.2010002,3.752,0.0,0.748,Linear_3S,stoch
204.0,2.6060002,2.6090002,3.8230002,-1.217,0.24300002,1.292,1.217,2.128,3.075,0.0,0.36800003,GP_3S,stoch
204.0,0.892,0.89300007,0.86200005,0.030000001,0.027,0.192,0.15300001,0.83900005,0.94500005,1.0,0.23400001,Linear_1S,dynamic
