idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
49.0,0.60800004,0.60800004,0.59900004,0.009000001,0.016,0.014,0.036000002,0.010000001,0.020000001,0.578,0.63900006,1.0,1.0,Linear_oracle,dynamic
49.0,0.568,0.568,0.59900004,-0.031000001,0.021000002,0.31100002,0.33600003,0.106000006,0.11400001,0.527,0.60700005,1.0,0.86200005,GP_oracle,dynamic
49.0,2.604,2.604,2.5600002,0.044000003,0.069000006,0.051000003,0.09200001,0.044000003,0.067,2.469,2.7400002,1.0,1.0,Linear_oracle,stoch
49.0,2.515,2.515,2.5600002,-0.045,0.072000004,0.59000003,0.62100005,0.25300002,0.26700002,2.3730001,2.6550002,1.0,0.596,GP_oracle,stoch
49.0,0.476,0.476,0.59900004,-0.123,0.040000003,0.32000002,0.326,0.231,0.23500001,0.39800003,0.55600005,0.0,0.24800001,Linear_observed,dynamic
49.0,0.386,0.386,0.59900004,-0.21300001,0.057000004,0.44500002,0.47100002,0.33800003,0.35700002,0.275,0.49600002,0.0,0.49,GP_observed,dynamic
49.0,1.8260001,1.825,2.5600002,-0.734,0.143,1.018,1.029,0.786,0.79700005,1.5460001,2.108,0.0,0.22800002,Linear_observed,stoch
49.0,2.0640001,2.061,2.5600002,-0.49600002,0.208,1.1650001,1.251,0.89100003,0.94000006,1.6630001,2.4770002,0.0,0.418,GP_observed,stoch
49.0,0.49500003,0.49400002,0.59900004,-0.104,0.030000001,0.259,0.29200003,0.18900001,0.216,0.439,0.558,0.0,0.80200005,Linear_3S,dynamic
49.0,2.078,2.0740001,2.5600002,-0.48200002,0.108,0.66800004,0.725,0.528,0.574,1.8720001,2.295,0.0,0.582,Linear_3S,stoch
49.0,0.47700003,0.476,0.59900004,-0.12200001,0.037,0.335,0.416,0.209,0.26000002,0.407,0.55200005,0.0,0.91800004,GP_3S,dynamic
49.0,1.9560001,1.9560001,2.5600002,-0.60400003,0.11800001,0.80700004,0.9250001,0.62200004,0.69900006,1.7260001,2.187,0.0,0.768,GP_3S,stoch
49.0,0.619,0.61800003,0.59900004,0.020000001,0.023000002,0.22000001,0.224,0.179,0.18100001,0.573,0.665,1.0,0.17,Linear_1S,dynamic
49.0,0.591,0.591,0.59900004,-0.008,0.030000001,0.37,0.39800003,0.23600002,0.245,0.53000003,0.648,1.0,0.342,GP_1S,dynamic
49.0,2.6360002,2.6350002,2.5600002,0.076000005,0.10300001,0.39200002,0.40800002,0.319,0.33,2.434,2.8390002,1.0,0.36400002,Linear_1S,stoch
49.0,2.638,2.637,2.5600002,0.078,0.13800001,0.77400005,0.82100004,0.48400003,0.507,2.3700001,2.9120002,1.0,0.48400003,GP_1S,stoch
104.0,0.78000003,0.78000003,0.77400005,0.006,0.020000001,0.011000001,0.040000003,0.007,0.022000002,0.74100006,0.818,1.0,1.0,Linear_oracle,dynamic
