idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
33.0,0.763,0.763,0.75900006,0.004,0.020000001,0.029000001,0.048,0.021000002,0.027,0.72300005,0.80200005,1.0,1.0,Linear_oracle,dynamic
33.0,0.744,0.744,0.75900006,-0.015000001,0.026,0.23400001,0.27100003,0.098000005,0.113000005,0.694,0.79600006,1.0,0.98800004,GP_oracle,dynamic
33.0,2.673,2.673,2.651,0.022000002,0.07300001,0.036000002,0.08800001,0.026,0.064,2.528,2.8130002,1.0,1.0,Linear_oracle,stoch
33.0,2.6330001,2.6330001,2.651,-0.018000001,0.076000005,0.36200002,0.41200003,0.14600001,0.177,2.486,2.7840002,1.0,0.99000007,GP_oracle,stoch
33.0,0.669,0.669,0.75900006,-0.09,0.059000004,0.314,0.323,0.238,0.245,0.55200005,0.78400004,1.0,0.326,Linear_observed,dynamic
33.0,0.60700005,0.605,0.75900006,-0.15200001,0.074,0.51600003,0.554,0.42100003,0.44200003,0.46400002,0.75600004,0.0,0.43400002,GP_observed,dynamic
33.0,1.9690001,1.9700001,2.651,-0.68200004,0.15900001,0.99300003,1.008,0.771,0.78300005,1.6550001,2.2800002,0.0,0.264,Linear_observed,stoch
33.0,2.1360002,2.134,2.651,-0.51500005,0.20500001,1.248,1.3240001,0.98800004,1.029,1.7320001,2.546,0.0,0.358,GP_observed,stoch
33.0,0.63900006,0.637,0.75900006,-0.120000005,0.040000003,0.26700002,0.31100002,0.20300001,0.23900001,0.565,0.72,0.0,0.81600004,Linear_3S,dynamic
33.0,2.1430001,2.1390002,2.651,-0.508,0.124000005,0.702,0.76900005,0.563,0.614,1.9050001,2.3920002,0.0,0.592,Linear_3S,stoch
33.0,0.62,0.619,0.75900006,-0.13900001,0.052,0.386,0.513,0.24000001,0.321,0.52000004,0.72300005,0.0,0.95800006,GP_3S,dynamic
33.0,2.01,2.01,2.651,-0.64100003,0.134,0.86200005,1.018,0.66300005,0.77000004,1.746,2.272,0.0,0.822,GP_3S,stoch
33.0,0.827,0.82600003,0.75900006,0.068,0.033,0.23600002,0.24100001,0.18900001,0.194,0.76100004,0.892,0.0,0.24200001,Linear_1S,dynamic
33.0,0.795,0.794,0.75900006,0.036000002,0.051000003,0.44300002,0.497,0.287,0.30600002,0.697,0.89900005,1.0,0.46,GP_1S,dynamic
33.0,2.8100002,2.808,2.651,0.15900001,0.116000004,0.45200002,0.469,0.36600003,0.37800002,2.5800002,3.042,1.0,0.36400002,Linear_1S,stoch
33.0,2.8360002,2.8360002,2.651,0.185,0.162,0.87200004,0.934,0.59900004,0.62600005,2.5240002,3.1480002,1.0,0.446,GP_1S,stoch
88.0,0.87000006,0.87000006,0.84700006,0.023000002,0.023000002,0.029000001,0.049000002,0.023000002,0.031000001,0.82400006,0.91600007,1.0,1.0,Linear_oracle,dynamic
