idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
55.0,0.633,0.632,0.642,-0.009000001,0.019000001,0.013,0.038000003,0.010000001,0.022000002,0.595,0.67,1.0,1.0,Linear_oracle,dynamic
55.0,0.61,0.61,0.642,-0.032,0.021000002,0.14400001,0.177,0.054,0.07700001,0.569,0.651,1.0,0.95600003,GP_oracle,dynamic
55.0,2.561,2.5600002,2.6000001,-0.039,0.078,0.045,0.096,0.039,0.071,2.41,2.713,1.0,1.0,Linear_oracle,stoch
55.0,2.463,2.4640002,2.6000001,-0.13700001,0.080000006,0.52400005,0.56200004,0.16600001,0.21000001,2.305,2.6200001,1.0,0.92200005,GP_oracle,stoch
55.0,0.48400003,0.483,0.642,-0.158,0.037,0.323,0.32700002,0.25,0.25300002,0.41200003,0.555,0.0,0.18200001,Linear_observed,dynamic
55.0,0.42000002,0.42000002,0.642,-0.22200002,0.066,0.37,0.4,0.28100002,0.30800003,0.29000002,0.549,0.0,0.55600005,GP_observed,dynamic
55.0,1.7820001,1.7810001,2.6000001,-0.818,0.115,1.0660001,1.0730001,0.85400003,0.86100006,1.5560001,2.009,0.0,0.17,Linear_observed,stoch
55.0,1.894,1.8950001,2.6000001,-0.70600003,0.134,1.148,1.197,0.86100006,0.892,1.6320001,2.1590002,0.0,0.38000003,GP_observed,stoch
55.0,0.546,0.545,0.642,-0.096,0.037,0.266,0.307,0.202,0.23500001,0.476,0.623,0.0,0.84000003,Linear_3S,dynamic
55.0,2.161,2.158,2.6000001,-0.439,0.124000005,0.61600006,0.67600006,0.49300003,0.53800005,1.9230001,2.407,0.0,0.61200005,Linear_3S,stoch
55.0,0.54,0.53800005,0.642,-0.102000006,0.039,0.287,0.36400002,0.21200001,0.266,0.46600002,0.62100005,0.0,0.90800005,GP_3S,dynamic
55.0,2.085,2.084,2.6000001,-0.51500005,0.120000005,0.75900006,0.859,0.551,0.623,1.8520001,2.3230002,0.0,0.734,GP_3S,stoch
55.0,0.71900004,0.71900004,0.642,0.07700001,0.031000001,0.252,0.256,0.20700002,0.208,0.65900004,0.78000003,0.0,0.19000001,Linear_1S,dynamic
55.0,0.721,0.721,0.642,0.079,0.033,0.33800003,0.36900002,0.268,0.279,0.65800005,0.786,0.0,0.36800003,GP_1S,dynamic
