idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
42.0,0.57600003,0.57600003,0.574,0.002,0.016,0.040000003,0.05,0.020000001,0.024,0.544,0.60700005,1.0,1.0,Linear_oracle,dynamic
42.0,0.565,0.565,0.574,-0.009000001,0.017,0.10300001,0.13000001,0.055000003,0.065000005,0.531,0.59800005,1.0,0.98,GP_oracle,dynamic
42.0,2.6550002,2.654,2.6450002,0.010000001,0.07300001,0.026,0.08400001,0.020000001,0.064,2.509,2.7970002,1.0,1.0,Linear_oracle,stoch
42.0,2.6030002,2.604,2.6450002,-0.042000003,0.075,0.32000002,0.36200002,0.086,0.14400001,2.4550002,2.7470002,1.0,0.97400004,GP_oracle,stoch
42.0,0.43300003,0.43300003,0.574,-0.141,0.028,0.291,0.294,0.22000001,0.22200002,0.37800002,0.48800004,0.0,0.19800001,Linear_observed,dynamic
42.0,0.40300003,0.40300003,0.574,-0.171,0.067,0.32700002,0.35700002,0.24100001,0.26900002,0.273,0.53300005,0.0,0.62,GP_observed,dynamic
42.0,1.894,1.8930001,2.6450002,-0.75100005,0.112,1.031,1.0380001,0.80500007,0.81200004,1.674,2.1130002,0.0,0.20400001,Linear_observed,stoch
42.0,1.8610001,1.863,2.6450002,-0.78400004,0.12100001,1.235,1.2770001,0.91600007,0.93700004,1.6220001,2.0960002,0.0,0.328,GP_observed,stoch
42.0,0.453,0.45200002,0.574,-0.12100001,0.030000001,0.25100002,0.28300002,0.18900001,0.215,0.39800003,0.51500005,0.0,0.77000004,Linear_3S,dynamic
42.0,2.085,2.082,2.6450002,-0.56,0.113000005,0.73800004,0.78400004,0.592,0.628,1.8720001,2.312,0.0,0.48200002,Linear_3S,stoch
42.0,0.43300003,0.43300003,0.574,-0.141,0.031000001,0.26900002,0.328,0.201,0.24100001,0.374,0.49600002,0.0,0.82800007,GP_3S,dynamic
42.0,2.006,2.005,2.6450002,-0.63900006,0.11800001,0.813,0.89800006,0.66,0.708,1.7770001,2.237,0.0,0.574,GP_3S,stoch
42.0,0.58000004,0.57900006,0.574,0.006,0.024,0.208,0.21200001,0.165,0.16700001,0.53300005,0.62600005,1.0,0.18400002,Linear_1S,dynamic
