idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
5.0,0.71500003,0.71500003,0.71500003,-0.0,0.019000001,0.006,0.037,0.004,0.020000001,0.67800003,0.75200003,1.0,1.0,Linear_oracle,dynamic
5.0,0.69600004,0.69500005,0.71500003,-0.019000001,0.020000001,0.17,0.20300001,0.035,0.067,0.656,0.735,1.0,0.99000007,GP_oracle,dynamic
5.0,2.6880002,2.6880002,2.687,0.001,0.074,0.004,0.081,0.003,0.061000004,2.5430002,2.832,1.0,1.0,Linear_oracle,stoch
5.0,2.605,2.605,2.687,-0.082,0.078,0.39900002,0.44300002,0.093,0.16000001,2.4540002,2.7570002,1.0,0.9760001,GP_oracle,stoch
5.0,0.54200006,0.541,0.71500003,-0.17300001,0.042000003,0.344,0.349,0.25,0.256,0.46100003,0.62700003,0.0,0.29000002,Linear_observed,dynamic
5.0,0.40300003,0.402,0.71500003,-0.312,0.067,0.46,0.48700002,0.347,0.36900002,0.273,0.535,0.0,0.51000005,GP_observed,dynamic
5.0,1.7900001,1.7870001,2.687,-0.897,0.13100001,1.138,1.146,0.92700005,0.93100005,1.539,2.0530002,0.0,0.148,Linear_observed,stoch
5.0,1.7720001,1.771,2.687,-0.915,0.134,1.2260001,1.2700001,0.998,1.0170001,1.511,2.036,0.0,0.27,GP_observed,stoch
5.0,0.572,0.57100004,0.71500003,-0.143,0.036000002,0.29500002,0.33,0.21400002,0.246,0.505,0.646,0.0,0.77800006,Linear_3S,dynamic
5.0,2.0860002,2.0830002,2.687,-0.601,0.12200001,0.78900003,0.841,0.637,0.67200005,1.8500001,2.328,0.0,0.492,Linear_3S,stoch
5.0,0.55700004,0.55600005,0.71500003,-0.158,0.038000003,0.337,0.41500002,0.22900002,0.284,0.48400003,0.63500005,0.0,0.882,GP_3S,dynamic
5.0,1.9620001,1.9610001,2.687,-0.725,0.123,0.90200007,0.994,0.73800004,0.78800005,1.7190001,2.203,0.0,0.61800003,GP_3S,stoch
5.0,0.73200005,0.73200005,0.71500003,0.017,0.029000001,0.246,0.25,0.19600001,0.19900002,0.675,0.79,1.0,0.208,Linear_1S,dynamic
5.0,0.721,0.721,0.71500003,0.006,0.034,0.34,0.377,0.23900001,0.25500003,0.65400004,0.791,1.0,0.42000002,GP_1S,dynamic
5.0,2.7140002,2.713,2.687,0.027,0.112,0.43500003,0.45100003,0.342,0.35300002,2.4950001,2.9340003,1.0,0.386,Linear_1S,stoch
5.0,2.7710001,2.769,2.687,0.08400001,0.15400001,0.679,0.73800004,0.48200002,0.512,2.4740002,3.0820003,1.0,0.53000003,GP_1S,stoch
60.0,0.76100004,0.76100004,0.74,0.021000002,0.021000002,0.027,0.046000004,0.021000002,0.027,0.721,0.80200005,1.0,1.0,Linear_oracle,dynamic
60.0,0.72800004,0.72800004,0.74,-0.012,0.024,0.2,0.231,0.082,0.098000005,0.68100005,0.77500004,1.0,0.97200006,GP_oracle,dynamic
60.0,2.7740002,2.7730002,2.6980002,0.076000005,0.075,0.081,0.115,0.075,0.08800001,2.6290002,2.92,1.0,1.0,Linear_oracle,stoch
60.0,2.6750002,2.676,2.6980002,-0.023000002,0.082,0.46400002,0.504,0.20300001,0.22700001,2.513,2.834,1.0,0.94400007,GP_oracle,stoch
60.0,0.504,0.503,0.74,-0.23600002,0.046000004,0.39100003,0.39600003,0.291,0.29700002,0.41200003,0.59300005,0.0,0.23,Linear_observed,dynamic
60.0,0.23400001,0.23300001,0.74,-0.50600004,0.082,0.62100005,0.64900005,0.517,0.53300005,0.075,0.395,0.0,0.326,GP_observed,dynamic
60.0,1.7310001,1.7300001,2.6980002,-0.96700007,0.142,1.228,1.2370001,0.9990001,1.005,1.4460001,2.009,0.0,0.16800001,Linear_observed,stoch
60.0,1.8720001,1.8740001,2.6980002,-0.82600003,0.148,1.429,1.475,1.148,1.166,1.5870001,2.1650002,0.0,0.256,GP_observed,stoch
60.0,0.60800004,0.60700005,0.74,-0.132,0.041,0.29200003,0.33800003,0.22000001,0.26000002,0.531,0.69200003,0.0,0.83000004,Linear_3S,dynamic
60.0,2.2050002,2.2020001,2.6980002,-0.49300003,0.128,0.69100004,0.76600003,0.554,0.614,1.9580001,2.459,0.0,0.63600004,Linear_3S,stoch
60.0,0.55700004,0.55700004,0.74,-0.18300001,0.044000003,0.367,0.47000003,0.25500003,0.32500002,0.47000003,0.643,0.0,0.90800005,GP_3S,dynamic
60.0,2.013,2.0140002,2.6980002,-0.68500006,0.132,0.86200005,1.0070001,0.708,0.794,1.751,2.2710001,0.0,0.8,GP_3S,stoch
60.0,0.80200005,0.80100006,0.74,0.062000003,0.032,0.25300002,0.257,0.20500001,0.209,0.74,0.86500007,1.0,0.23,Linear_1S,dynamic
60.0,0.75900006,0.758,0.74,0.019000001,0.045,0.37,0.40300003,0.252,0.268,0.671,0.846,1.0,0.518,GP_1S,dynamic
60.0,2.8930001,2.891,2.6980002,0.19500001,0.113000005,0.46800002,0.48400003,0.37300003,0.38500002,2.6710002,3.1190002,1.0,0.374,Linear_1S,stoch
60.0,2.729,2.729,2.6980002,0.031000001,0.171,0.67700005,0.74200004,0.45000002,0.49,2.394,3.062,1.0,0.63000005,GP_1S,stoch
115.0,0.619,0.619,0.60800004,0.011000001,0.015000001,0.026,0.042000003,0.019000001,0.024,0.588,0.65000004,1.0,1.0,Linear_oracle,dynamic
115.0,0.60400003,0.60400003,0.60800004,-0.004,0.017,0.123,0.15200001,0.056,0.068,0.57100004,0.637,1.0,0.92,GP_oracle,dynamic
115.0,2.624,2.624,2.5660002,0.058000002,0.069000006,0.071,0.104,0.058000002,0.076000005,2.4870002,2.7610002,1.0,1.0,Linear_oracle,stoch
115.0,2.5540001,2.5540001,2.5660002,-0.012,0.071,0.40100002,0.441,0.18,0.19900002,2.4160001,2.6910002,1.0,0.906,GP_oracle,stoch
115.0,0.51000005,0.51000005,0.60800004,-0.098000005,0.041,0.272,0.279,0.19600001,0.202,0.42800003,0.591,0.0,0.294,Linear_observed,dynamic
115.0,0.41700003,0.41700003,0.60800004,-0.19100001,0.056,0.33800003,0.37300003,0.25300002,0.28100002,0.307,0.527,0.0,0.61600006,GP_observed,dynamic
115.0,1.7950001,1.794,2.5660002,-0.771,0.134,1.029,1.039,0.82600003,0.83300006,1.5280001,2.058,0.0,0.18,Linear_observed,stoch
115.0,1.8130001,1.812,2.5660002,-0.753,0.15100001,1.174,1.23,0.88600004,0.90900004,1.516,2.111,0.0,0.34600002,GP_observed,stoch
115.0,-1.33,-1.355,0.60800004,-1.9380001,0.294,1.9520001,1.9750001,1.9380001,1.9380001,-1.871,-0.67300004,0.0,0.0,Linear_3S,dynamic
115.0,-5.052,-5.1450005,2.5660002,-7.6180005,1.0860001,7.642,7.7200003,7.6190004,7.6190004,-7.0620003,-2.647,0.0,0.0,Linear_3S,stoch
115.0,1.136,1.151,0.60800004,0.528,0.79800004,1.248,1.5730001,0.95900005,1.2720001,-0.40600002,2.753,1.0,0.73600006,GP_3S,dynamic
115.0,-0.305,-0.291,2.5660002,-2.871,1.3840001,2.9970002,3.3200002,2.8720002,2.9290001,-3.0900002,2.526,0.0,0.628,GP_3S,stoch
115.0,-1.4840001,-1.4810001,0.60800004,-2.092,0.22000001,2.105,2.117,2.092,2.092,-1.9190001,-1.0500001,0.0,0.0,Linear_1S,dynamic
115.0,1.159,1.143,0.60800004,0.551,0.846,1.2980001,1.6350001,1.008,1.3240001,-0.441,2.913,1.0,0.772,GP_1S,dynamic
115.0,-5.6400003,-5.631,2.5660002,-8.206,0.83300006,8.228001,8.271001,8.207001,8.207001,-7.2840004,-3.999,0.0,0.0,Linear_1S,stoch
115.0,-0.224,-0.24900001,2.5660002,-2.7900002,1.4720001,2.917,3.2910001,2.7910001,2.8790002,-3.012,2.7840002,1.0,0.76000005,GP_1S,stoch
170.0,0.572,0.572,0.577,-0.0050000004,0.014,0.008,0.033,0.006,0.017,0.545,0.6,1.0,1.0,Linear_oracle,dynamic
170.0,0.57500005,0.57500005,0.577,-0.002,0.016,0.051000003,0.08400001,0.030000001,0.047000002,0.54300004,0.606,1.0,1.0,GP_oracle,dynamic
170.0,2.6260002,2.6260002,2.651,-0.025,0.067,0.029000001,0.079,0.025,0.059000004,2.4970002,2.7570002,1.0,1.0,Linear_oracle,stoch
170.0,2.581,2.581,2.651,-0.07,0.075,0.23200001,0.272,0.101,0.141,2.433,2.7270002,1.0,0.97,GP_oracle,stoch
170.0,0.485,0.485,0.577,-0.09200001,0.032,0.29500002,0.3,0.22100002,0.224,0.42200002,0.55,0.0,0.192,Linear_observed,dynamic
170.0,0.31500003,0.31500003,0.577,-0.26200002,0.072000004,0.423,0.45000002,0.30100003,0.326,0.17500001,0.45800003,0.0,0.514,GP_observed,dynamic
