idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
12.0,0.76600003,0.767,0.767,-0.001,0.022000002,0.040000003,0.056,0.026,0.031000001,0.72400004,0.808,1.0,1.0,Linear_oracle,dynamic
12.0,0.74500006,0.74500006,0.767,-0.022000002,0.027,0.109000005,0.171,0.041,0.075,0.69200003,0.79800004,1.0,1.0,GP_oracle,dynamic
12.0,2.605,2.605,2.5970001,0.008,0.07700001,0.031000001,0.091000006,0.022000002,0.066,2.4540002,2.755,1.0,1.0,Linear_oracle,stoch
12.0,2.516,2.516,2.5970001,-0.081,0.087000005,0.328,0.40800002,0.083000004,0.157,2.3470001,2.684,1.0,0.99600005,GP_oracle,stoch
12.0,0.65000004,0.64900005,0.767,-0.117000006,0.05,0.312,0.319,0.23500001,0.24000001,0.55300003,0.75100005,0.0,0.286,Linear_observed,dynamic
12.0,0.48200002,0.48200002,0.767,-0.28500003,0.066,0.41500002,0.44900003,0.328,0.354,0.35300002,0.611,0.0,0.49,GP_observed,dynamic
12.0,1.8490001,1.8460001,2.5970001,-0.748,0.13100001,1.049,1.0580001,0.814,0.82400006,1.5920001,2.1130002,0.0,0.24200001,Linear_observed,stoch
12.0,2.171,2.1660001,2.5970001,-0.42600003,0.20600002,1.1960001,1.2800001,0.95500004,1.0020001,1.7730001,2.584,0.0,0.36800003,GP_observed,stoch
12.0,0.625,0.623,0.767,-0.142,0.040000003,0.28,0.317,0.21200001,0.24200001,0.551,0.708,0.0,0.78000003,Linear_3S,dynamic
12.0,1.9770001,1.9740001,2.5970001,-0.62,0.115,0.80300003,0.84900004,0.643,0.679,1.7580001,2.209,0.0,0.47400004,Linear_3S,stoch
12.0,0.588,0.588,0.767,-0.179,0.053000003,0.38000003,0.49100003,0.24800001,0.316,0.48600003,0.693,0.0,0.938,GP_3S,dynamic
12.0,1.8230001,1.8230001,2.5970001,-0.77400005,0.134,1.0320001,1.143,0.78300005,0.84400004,1.5610001,2.0860002,0.0,0.652,GP_3S,stoch
12.0,0.76600003,0.76600003,0.767,-0.001,0.034,0.22500001,0.231,0.18100001,0.18400002,0.697,0.832,1.0,0.256,Linear_1S,dynamic
12.0,0.735,0.734,0.767,-0.032,0.052,0.39000002,0.44400004,0.24800001,0.27,0.63500005,0.84000003,1.0,0.522,GP_1S,dynamic
12.0,2.446,2.446,2.5970001,-0.15100001,0.113000005,0.46500003,0.48000002,0.36400002,0.37300003,2.2210002,2.6660001,1.0,0.358,Linear_1S,stoch
12.0,2.361,2.357,2.5970001,-0.23600002,0.15200001,0.90400004,0.96800005,0.514,0.545,2.0670002,2.6650002,1.0,0.60200006,GP_1S,stoch
67.0,0.795,0.795,0.81700003,-0.022000002,0.023000002,0.028,0.049000002,0.022000002,0.029000001,0.75000006,0.84000003,1.0,1.0,Linear_oracle,dynamic
67.0,0.78300005,0.78300005,0.81700003,-0.034,0.028,0.09900001,0.16900001,0.042000003,0.080000006,0.72800004,0.83800006,1.0,1.0,GP_oracle,dynamic
67.0,2.6590002,2.6590002,2.7310002,-0.072000004,0.07700001,0.078,0.115,0.07300001,0.08800001,2.5070002,2.808,1.0,1.0,Linear_oracle,stoch
67.0,2.6190002,2.6200001,2.7310002,-0.112,0.082,0.20700002,0.282,0.112,0.15300001,2.457,2.7800002,1.0,1.0,GP_oracle,stoch
67.0,0.60700005,0.60700005,0.81700003,-0.21000001,0.045,0.38900003,0.395,0.29700002,0.30100003,0.518,0.69500005,0.0,0.22800002,Linear_observed,dynamic
67.0,0.393,0.393,0.81700003,-0.42400002,0.064,0.58100003,0.605,0.47000003,0.48600003,0.266,0.518,0.0,0.37600002,GP_observed,dynamic
67.0,1.8550001,1.8550001,2.7310002,-0.87600005,0.125,1.1270001,1.1350001,0.92,0.92600006,1.608,2.101,0.0,0.15400001,Linear_observed,stoch
67.0,1.9100001,1.909,2.7310002,-0.82100004,0.13800001,1.246,1.2930001,1.029,1.0550001,1.6430001,2.1820002,0.0,0.286,GP_observed,stoch
67.0,0.666,0.665,0.81700003,-0.15100001,0.040000003,0.30900002,0.35700002,0.23,0.272,0.592,0.748,0.0,0.81200004,Linear_3S,dynamic
67.0,2.181,2.177,2.7310002,-0.55,0.11400001,0.71300006,0.771,0.586,0.62600005,1.963,2.411,0.0,0.55200005,Linear_3S,stoch
67.0,0.64500004,0.64500004,0.81700003,-0.172,0.053000003,0.388,0.521,0.26000002,0.35000002,0.54200006,0.75200003,0.0,0.93600005,GP_3S,dynamic
67.0,2.049,2.049,2.7310002,-0.68200004,0.128,0.851,1.01,0.697,0.795,1.7990001,2.301,0.0,0.83800006,GP_3S,stoch
67.0,0.804,0.804,0.81700003,-0.013,0.033,0.26000002,0.264,0.202,0.20500001,0.739,0.86800003,1.0,0.21200001,Linear_1S,dynamic
67.0,0.77300006,0.77300006,0.81700003,-0.044000003,0.044000003,0.39100003,0.43100002,0.257,0.273,0.68600005,0.85700005,1.0,0.47400004,GP_1S,dynamic
67.0,2.6190002,2.618,2.7310002,-0.112,0.106000006,0.409,0.42400002,0.32200003,0.335,2.41,2.8260002,1.0,0.402,Linear_1S,stoch
67.0,2.45,2.45,2.7310002,-0.28100002,0.127,0.65800005,0.71400005,0.44200003,0.46800002,2.1990001,2.6980002,0.0,0.54,GP_1S,stoch
122.0,0.504,0.504,0.503,0.001,0.014,0.006,0.031000001,0.004,0.015000001,0.47700003,0.53000003,1.0,1.0,Linear_oracle,dynamic
