idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
6.0,0.64400005,0.64500004,0.674,-0.030000001,0.021000002,0.042000003,0.057000004,0.032,0.038000003,0.60400003,0.68500006,1.0,1.0,Linear_oracle,dynamic
6.0,0.64500004,0.64500004,0.674,-0.029000001,0.023000002,0.132,0.172,0.061000004,0.080000006,0.6,0.69100004,1.0,0.938,GP_oracle,dynamic
6.0,2.414,2.4150002,2.5300002,-0.116000004,0.078,0.13100001,0.157,0.116000004,0.12200001,2.2580001,2.5670002,1.0,1.0,Linear_oracle,stoch
6.0,2.3500001,2.3490002,2.5300002,-0.18,0.079,0.33200002,0.37600002,0.18,0.20400001,2.1950002,2.5070002,0.0,0.69600004,GP_oracle,stoch
6.0,0.544,0.544,0.674,-0.13000001,0.036000002,0.316,0.321,0.238,0.24200001,0.47300002,0.61700004,0.0,0.202,Linear_observed,dynamic
6.0,0.45000002,0.45000002,0.674,-0.224,0.051000003,0.372,0.39900002,0.282,0.30400002,0.35000002,0.551,0.0,0.526,GP_observed,dynamic
6.0,1.8460001,1.843,2.5300002,-0.684,0.112,0.90500003,0.91300005,0.726,0.73200005,1.623,2.069,0.0,0.202,Linear_observed,stoch
6.0,1.891,1.8900001,2.5300002,-0.63900006,0.12100001,0.99600005,1.042,0.77800006,0.8,1.6500001,2.1260002,0.0,0.33,GP_observed,stoch
6.0,0.512,0.51100004,0.674,-0.162,0.036000002,0.312,0.33100003,0.22800002,0.246,0.446,0.58500004,0.0,0.65000004,Linear_3S,dynamic
6.0,1.9010001,1.8970001,2.5300002,-0.629,0.125,0.78400004,0.818,0.651,0.671,1.6620001,2.15,0.0,0.38000003,Linear_3S,stoch
6.0,0.48800004,0.48800004,0.674,-0.186,0.045,0.381,0.46100003,0.24700001,0.298,0.40100002,0.577,0.0,0.86600006,GP_3S,dynamic
6.0,1.7630001,1.7630001,2.5300002,-0.767,0.133,0.93200004,1.026,0.772,0.81100005,1.501,2.023,0.0,0.554,GP_3S,stoch
6.0,0.64500004,0.64500004,0.674,-0.029000001,0.032,0.25100002,0.256,0.19800001,0.201,0.582,0.70900005,1.0,0.202,Linear_1S,dynamic
6.0,0.61600006,0.61800003,0.674,-0.058000002,0.05,0.37300003,0.416,0.24200001,0.259,0.508,0.708,1.0,0.49,GP_1S,dynamic
6.0,2.414,2.414,2.5300002,-0.116000004,0.123,0.40600002,0.42600003,0.321,0.335,2.171,2.66,1.0,0.446,Linear_1S,stoch
6.0,2.3860002,2.3850002,2.5300002,-0.14400001,0.17500001,0.68500006,0.758,0.40600002,0.45200002,2.0400002,2.7280002,1.0,0.708,GP_1S,stoch
61.0,0.77300006,0.77300006,0.785,-0.012,0.022000002,0.023000002,0.046000004,0.019000001,0.028,0.72900003,0.81500006,1.0,1.0,Linear_oracle,dynamic
61.0,0.739,0.739,0.785,-0.046000004,0.025,0.194,0.23200001,0.07,0.093,0.688,0.78800005,1.0,0.98800004,GP_oracle,dynamic
61.0,2.6590002,2.6590002,2.706,-0.047000002,0.07700001,0.058000002,0.10300001,0.047000002,0.075,2.5080001,2.8100002,1.0,1.0,Linear_oracle,stoch
61.0,2.5430002,2.542,2.706,-0.163,0.081,0.44200003,0.49100003,0.163,0.19700001,2.384,2.7040002,0.0,0.96400005,GP_oracle,stoch
61.0,0.51000005,0.509,0.785,-0.275,0.049000002,0.41500002,0.42100003,0.307,0.31300002,0.41500002,0.60700005,0.0,0.27600002,Linear_observed,dynamic
61.0,0.35900003,0.36,0.785,-0.42600003,0.075,0.55300003,0.58000004,0.44900003,0.47000003,0.21200001,0.503,0.0,0.35200003,GP_observed,dynamic
61.0,1.5730001,1.5710001,2.706,-1.133,0.12900001,1.371,1.378,1.143,1.1470001,1.3210001,1.8280001,0.0,0.086,Linear_observed,stoch
61.0,1.7750001,1.7730001,2.706,-0.93100005,0.15100001,1.3470001,1.393,1.067,1.1010001,1.4820001,2.0740001,0.0,0.296,GP_observed,stoch
61.0,0.679,0.67700005,0.785,-0.106000006,0.040000003,0.261,0.317,0.19500001,0.24300002,0.60400003,0.76000005,0.0,0.87600005,Linear_3S,dynamic
61.0,2.203,2.2,2.706,-0.503,0.113000005,0.671,0.731,0.545,0.58900005,1.9870001,2.4310002,0.0,0.55600005,Linear_3S,stoch
61.0,0.66,0.65900004,0.785,-0.125,0.046000004,0.323,0.43800002,0.22200002,0.3,0.572,0.75200003,0.0,0.9620001,GP_3S,dynamic
61.0,2.0600002,2.0600002,2.706,-0.646,0.120000005,0.832,0.94900006,0.661,0.726,1.8260001,2.2940001,0.0,0.72,GP_3S,stoch
61.0,0.84200007,0.841,0.785,0.057000004,0.033,0.22900002,0.23400001,0.18400002,0.18800001,0.777,0.90700006,1.0,0.268,Linear_1S,dynamic
61.0,0.79300004,0.795,0.785,0.008,0.039,0.365,0.402,0.24100001,0.256,0.71300006,0.86800003,1.0,0.476,GP_1S,dynamic
61.0,2.72,2.7180002,2.706,0.014,0.104,0.36,0.37800002,0.287,0.30100003,2.5110002,2.9280002,1.0,0.43400002,Linear_1S,stoch
61.0,2.5790002,2.5800002,2.706,-0.127,0.126,0.73,0.78400004,0.409,0.43800002,2.329,2.825,1.0,0.60400003,GP_1S,stoch
116.0,0.86300004,0.86300004,0.87000006,-0.007,0.025,0.032,0.053000003,0.024,0.032,0.813,0.91200006,1.0,1.0,Linear_oracle,dynamic
116.0,0.84000003,0.841,0.87000006,-0.030000001,0.029000001,0.149,0.21400002,0.058000002,0.095000006,0.78300005,0.89500004,1.0,1.0,GP_oracle,dynamic
116.0,2.7120001,2.7120001,2.729,-0.017,0.076000005,0.031000001,0.089,0.023000002,0.066,2.5600002,2.8630002,1.0,1.0,Linear_oracle,stoch
116.0,2.6450002,2.6460001,2.729,-0.08400001,0.086,0.32000002,0.38200003,0.08400001,0.158,2.479,2.812,1.0,0.98800004,GP_oracle,stoch
116.0,0.648,0.647,0.87000006,-0.22200002,0.048,0.41700003,0.42200002,0.32700002,0.33100003,0.554,0.74300003,0.0,0.194,Linear_observed,dynamic
116.0,0.57600003,0.57500005,0.87000006,-0.294,0.083000004,0.52500004,0.55700004,0.407,0.43400002,0.416,0.73600006,0.0,0.50600004,GP_observed,dynamic
116.0,1.9800001,1.978,2.729,-0.749,0.13100001,1.036,1.0450001,0.82400006,0.83100003,1.723,2.2380002,0.0,0.2,Linear_observed,stoch
116.0,2.062,2.062,2.729,-0.66700006,0.132,1.0860001,1.136,0.896,0.92600006,1.8030001,2.3240001,0.0,0.27600002,GP_observed,stoch
116.0,0.708,0.70600003,0.87000006,-0.162,0.046000004,0.347,0.39900002,0.26900002,0.31100002,0.62200004,0.80200005,0.0,0.814,Linear_3S,dynamic
116.0,2.262,2.2570002,2.729,-0.467,0.123,0.666,0.739,0.536,0.58900005,2.0270002,2.5110002,0.0,0.638,Linear_3S,stoch
116.0,0.66400003,0.66300005,0.87000006,-0.20600002,0.05,0.384,0.485,0.294,0.36100003,0.568,0.76400006,0.0,0.896,GP_3S,dynamic
116.0,2.14,2.14,2.729,-0.58900005,0.128,0.75900006,0.89000005,0.62100005,0.70400006,1.889,2.391,0.0,0.794,GP_3S,stoch
116.0,0.93100005,0.93100005,0.87000006,0.061000004,0.036000002,0.298,0.30200002,0.245,0.24700001,0.859,1.003,1.0,0.178,Linear_1S,dynamic
116.0,0.93000007,0.93000007,0.87000006,0.060000002,0.05,0.372,0.425,0.279,0.305,0.832,1.028,1.0,0.53000003,GP_1S,dynamic
116.0,2.9320002,2.93,2.729,0.20300001,0.11100001,0.46,0.47500002,0.374,0.384,2.713,3.1520002,1.0,0.33400002,Linear_1S,stoch
116.0,2.9380002,2.9380002,2.729,0.209,0.15100001,0.623,0.697,0.469,0.503,2.6350002,3.229,1.0,0.554,GP_1S,stoch
171.0,0.71000004,0.71000004,0.71900004,-0.009000001,0.020000001,0.011000001,0.039,0.009000001,0.022000002,0.67,0.75000006,1.0,1.0,Linear_oracle,dynamic
171.0,0.689,0.69000006,0.71900004,-0.030000001,0.023000002,0.15,0.192,0.086,0.10300001,0.64400005,0.734,1.0,0.95600003,GP_oracle,dynamic
171.0,2.5990002,2.5990002,2.6330001,-0.034,0.076000005,0.037,0.091000006,0.034,0.068,2.4480002,2.7480001,1.0,1.0,Linear_oracle,stoch
171.0,2.565,2.5640001,2.6330001,-0.068,0.082,0.23200001,0.298,0.127,0.16600001,2.403,2.7220001,1.0,0.998,GP_oracle,stoch
171.0,0.51000005,0.509,0.71900004,-0.209,0.042000003,0.36100003,0.36600003,0.26900002,0.27400002,0.42800003,0.592,0.0,0.24000001,Linear_observed,dynamic
171.0,0.5,0.5,0.71900004,-0.21900001,0.080000006,0.41300002,0.44700003,0.314,0.34300002,0.34,0.657,0.0,0.588,GP_observed,dynamic
171.0,1.6850001,1.6830001,2.6330001,-0.9480001,0.127,1.1570001,1.1650001,0.96000004,0.96400005,1.4350001,1.9360001,0.0,0.112,Linear_observed,stoch
