idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
34.0,0.6,0.6,0.606,-0.006,0.015000001,0.044000003,0.054,0.021000002,0.024,0.57100004,0.628,1.0,1.0,Linear_oracle,dynamic
34.0,0.588,0.588,0.606,-0.018000001,0.016,0.15400001,0.17400001,0.051000003,0.063,0.55700004,0.619,1.0,0.93200004,GP_oracle,dynamic
34.0,2.6090002,2.6090002,2.627,-0.018000001,0.065000005,0.027,0.076000005,0.023000002,0.058000002,2.482,2.736,1.0,1.0,Linear_oracle,stoch
34.0,2.5310001,2.5300002,2.627,-0.096,0.07300001,0.252,0.287,0.15400001,0.17400001,2.388,2.674,1.0,0.75000006,GP_oracle,stoch
34.0,0.53300005,0.532,0.606,-0.07300001,0.040000003,0.264,0.27,0.202,0.20700002,0.45400003,0.61300004,1.0,0.27400002,Linear_observed,dynamic
34.0,0.335,0.335,0.606,-0.27100003,0.065000005,0.37100002,0.404,0.289,0.316,0.21100001,0.46400002,0.0,0.54200006,GP_observed,dynamic
34.0,1.9810001,1.978,2.627,-0.646,0.13900001,0.95500004,0.966,0.73800004,0.748,1.7080001,2.2570002,0.0,0.282,Linear_observed,stoch
34.0,1.9930001,1.9940001,2.627,-0.634,0.143,1.1600001,1.2060001,0.95600003,0.98100007,1.713,2.273,0.0,0.3,GP_observed,stoch
34.0,0.522,0.521,0.606,-0.08400001,0.036000002,0.23900001,0.27800003,0.179,0.21200001,0.455,0.596,0.0,0.82800007,Linear_3S,dynamic
34.0,2.2010002,2.1980002,2.627,-0.42600003,0.132,0.63600004,0.71400005,0.49500003,0.558,1.9470001,2.4650002,0.0,0.698,Linear_3S,stoch
34.0,0.49300003,0.49300003,0.606,-0.113000005,0.038000003,0.26500002,0.35200003,0.193,0.25,0.42000002,0.569,0.0,0.90800005,GP_3S,dynamic
34.0,2.012,2.012,2.627,-0.615,0.136,0.762,0.906,0.64100003,0.73300004,1.743,2.276,0.0,0.822,GP_3S,stoch
34.0,0.679,0.67800003,0.606,0.07300001,0.026,0.23300001,0.23700002,0.19600001,0.19800001,0.628,0.731,0.0,0.15400001,Linear_1S,dynamic
34.0,0.66300005,0.66300005,0.606,0.057000004,0.033,0.257,0.286,0.20500001,0.21700001,0.59900004,0.72800004,1.0,0.42600003,GP_1S,dynamic
34.0,2.903,2.9020002,2.627,0.27600002,0.11400001,0.51100004,0.52500004,0.41000003,0.41900003,2.6780002,3.1320002,0.0,0.30400002,Linear_1S,stoch
34.0,2.7410002,2.7410002,2.627,0.11400001,0.16900001,0.50200003,0.57000005,0.37600002,0.42400002,2.4090002,3.0670002,1.0,0.652,GP_1S,stoch
89.0,0.61700004,0.61700004,0.61300004,0.004,0.018000001,0.007,0.035,0.0050000004,0.018000001,0.582,0.65300006,1.0,1.0,Linear_oracle,dynamic
89.0,0.60700005,0.60700005,0.61300004,-0.006,0.020000001,0.15200001,0.186,0.063,0.07700001,0.56700003,0.647,1.0,0.89800006,GP_oracle,dynamic
89.0,2.68,2.68,2.6580002,0.022000002,0.080000006,0.024,0.091000006,0.022000002,0.067,2.523,2.838,1.0,1.0,Linear_oracle,stoch
89.0,2.588,2.5890002,2.6580002,-0.07,0.08400001,0.39100003,0.439,0.193,0.21800001,2.42,2.7570002,1.0,0.794,GP_oracle,stoch
89.0,0.44400004,0.44400004,0.61300004,-0.16900001,0.036000002,0.32200003,0.326,0.22800002,0.23200001,0.374,0.514,0.0,0.25800002,Linear_observed,dynamic
89.0,0.30200002,0.30200002,0.61300004,-0.31100002,0.061000004,0.448,0.47000003,0.337,0.35700002,0.18300001,0.42100003,0.0,0.45000002,GP_observed,dynamic
89.0,1.7520001,1.7500001,2.6580002,-0.906,0.135,1.1520001,1.161,0.934,0.93900007,1.485,2.0140002,0.0,0.164,Linear_observed,stoch
89.0,2.009,2.009,2.6580002,-0.64900005,0.171,1.3330001,1.3950001,1.056,1.087,1.6810001,2.3460002,0.0,0.30600002,GP_observed,stoch
89.0,0.47800002,0.47700003,0.61300004,-0.135,0.028,0.264,0.294,0.19100001,0.216,0.425,0.536,0.0,0.794,Linear_3S,dynamic
89.0,2.1550002,2.1520002,2.6580002,-0.503,0.11100001,0.683,0.744,0.546,0.59400004,1.9410001,2.38,0.0,0.582,Linear_3S,stoch
89.0,0.47200003,0.47100002,0.61300004,-0.141,0.034,0.279,0.36800003,0.19900002,0.252,0.40600002,0.541,0.0,0.90200007,GP_3S,dynamic
89.0,2.051,2.049,2.6580002,-0.60700005,0.127,0.77900004,0.95400006,0.629,0.749,1.8060001,2.305,0.0,0.89000005,GP_3S,stoch
89.0,0.57600003,0.57600003,0.61300004,-0.037,0.021000002,0.21400002,0.21700001,0.163,0.165,0.536,0.61700004,1.0,0.17,Linear_1S,dynamic
89.0,0.55200005,0.55200005,0.61300004,-0.061000004,0.029000001,0.27,0.31100002,0.185,0.20300001,0.492,0.60800004,0.0,0.46600002,GP_1S,dynamic
89.0,2.661,2.661,2.6580002,0.003,0.102000006,0.40800002,0.42200002,0.324,0.335,2.463,2.8600001,1.0,0.36400002,Linear_1S,stoch
89.0,2.496,2.496,2.6580002,-0.162,0.135,0.55300003,0.624,0.38200003,0.418,2.2280002,2.7640002,1.0,0.65000004,GP_1S,stoch
