idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
9.0,0.67800003,0.67800003,0.66700006,0.011000001,0.016,0.022000002,0.041,0.011000001,0.020000001,0.646,0.70900005,1.0,1.0,Linear_oracle,dynamic
9.0,0.65500003,0.65500003,0.66700006,-0.012,0.020000001,0.17400001,0.20700002,0.056,0.074,0.61600006,0.693,1.0,0.96800005,GP_oracle,dynamic
9.0,2.6710002,2.6720002,2.628,0.043,0.067,0.045,0.086,0.044000003,0.066,2.5400002,2.802,1.0,1.0,Linear_oracle,stoch
9.0,2.5830002,2.5830002,2.628,-0.045,0.07,0.25100002,0.3,0.13100001,0.157,2.4450002,2.7210002,1.0,0.99200004,GP_oracle,stoch
9.0,0.521,0.52000004,0.66700006,-0.14600001,0.045,0.314,0.321,0.224,0.23,0.432,0.61,0.0,0.29200003,Linear_observed,dynamic
9.0,0.37,0.37100002,0.66700006,-0.29700002,0.057000004,0.44200003,0.47100002,0.35500002,0.37100002,0.259,0.47900003,0.0,0.42200002,GP_observed,dynamic
9.0,1.692,1.69,2.628,-0.93600005,0.132,1.1700001,1.1780001,0.95900005,0.96400005,1.432,1.955,0.0,0.15400001,Linear_observed,stoch
9.0,1.7980001,1.797,2.628,-0.83000004,0.143,1.2750001,1.3160001,1.008,1.033,1.516,2.079,0.0,0.33800003,GP_observed,stoch
9.0,0.60300004,0.60200006,0.66700006,-0.064,0.034,0.22100002,0.26200002,0.163,0.19600001,0.54,0.67200005,1.0,0.86600006,Linear_3S,dynamic
9.0,2.329,2.3260002,2.628,-0.29900002,0.125,0.541,0.62700003,0.425,0.49400002,2.0900002,2.5790002,0.0,0.744,Linear_3S,stoch
9.0,0.573,0.573,0.66700006,-0.094000004,0.044000003,0.33100003,0.45200002,0.19500001,0.264,0.48600003,0.661,0.0,0.96400005,GP_3S,dynamic
9.0,2.1520002,2.1520002,2.628,-0.476,0.134,0.70100003,0.88900006,0.53400004,0.665,1.8900001,2.413,0.0,0.924,GP_3S,stoch
9.0,0.75000006,0.75000006,0.66700006,0.083000004,0.026,0.22200002,0.22600001,0.17400001,0.177,0.69900006,0.80100006,0.0,0.172,Linear_1S,dynamic
9.0,0.71000004,0.711,0.66700006,0.043,0.041,0.36900002,0.41500002,0.23500001,0.24800001,0.628,0.78900003,1.0,0.39000002,GP_1S,dynamic
9.0,2.9950001,2.993,2.628,0.367,0.112,0.55200005,0.565,0.44300002,0.45200002,2.776,3.2170002,0.0,0.27800003,Linear_1S,stoch
9.0,2.8650002,2.8650002,2.628,0.23700002,0.15400001,0.71000004,0.77300006,0.509,0.53800005,2.5660002,3.1650002,1.0,0.5,GP_1S,stoch
64.0,0.90400004,0.90400004,0.88000005,0.024,0.026,0.033,0.054,0.024,0.033,0.85300004,0.95300007,1.0,1.0,Linear_oracle,dynamic
64.0,0.88600004,0.88600004,0.88000005,0.006,0.027,0.082,0.15400001,0.044000003,0.082,0.832,0.93900007,1.0,1.0,GP_oracle,dynamic
64.0,2.63,2.63,2.5600002,0.07,0.075,0.075,0.112,0.07,0.086,2.482,2.7740002,1.0,1.0,Linear_oracle,stoch
64.0,2.5790002,2.5790002,2.5600002,0.019000001,0.078,0.19800001,0.273,0.071,0.135,2.427,2.732,1.0,0.998,GP_oracle,stoch
64.0,0.596,0.595,0.88000005,-0.284,0.052,0.44700003,0.45200002,0.33800003,0.342,0.49100003,0.69600004,0.0,0.21800001,Linear_observed,dynamic
64.0,0.467,0.467,0.88000005,-0.41300002,0.09900001,0.572,0.605,0.44900003,0.47700003,0.27400002,0.657,0.0,0.47000003,GP_observed,dynamic
64.0,1.6550001,1.654,2.5600002,-0.90500003,0.132,1.1320001,1.141,0.924,0.93100005,1.389,1.9100001,0.0,0.142,Linear_observed,stoch
64.0,2.0040002,2.003,2.5600002,-0.55600005,0.162,1.1270001,1.1930001,0.90700006,0.94600004,1.6840001,2.329,0.0,0.33600003,GP_observed,stoch
64.0,0.72200006,0.72,0.88000005,-0.158,0.048,0.33900002,0.379,0.25300002,0.28800002,0.63100004,0.82000005,0.0,0.77400005,Linear_3S,dynamic
64.0,2.0630002,2.059,2.5600002,-0.497,0.124000005,0.694,0.748,0.54800004,0.591,1.8280001,2.312,0.0,0.56600004,Linear_3S,stoch
64.0,0.697,0.697,0.88000005,-0.18300001,0.058000002,0.36600003,0.504,0.268,0.35500002,0.583,0.81200004,0.0,0.92,GP_3S,dynamic
64.0,1.932,1.932,2.5600002,-0.628,0.134,0.804,0.947,0.64900005,0.735,1.6710001,2.196,0.0,0.80200005,GP_3S,stoch
64.0,0.95600003,0.95600003,0.88000005,0.076000005,0.042000003,0.3,0.305,0.23900001,0.24300002,0.873,1.039,1.0,0.21800001,Linear_1S,dynamic
64.0,0.919,0.92100006,0.88000005,0.039,0.056,0.316,0.38200003,0.23900001,0.275,0.80200005,1.026,1.0,0.57600003,GP_1S,dynamic
64.0,2.7220001,2.723,2.5600002,0.162,0.119,0.45400003,0.47100002,0.36800003,0.379,2.4880002,2.9570003,1.0,0.35000002,Linear_1S,stoch
64.0,2.6350002,2.6350002,2.5600002,0.075,0.16100001,0.564,0.65000004,0.411,0.45100003,2.3130002,2.9450002,1.0,0.63600004,GP_1S,stoch
119.0,0.55,0.55,0.564,-0.014,0.016,0.046000004,0.057000004,0.014,0.025,0.518,0.582,1.0,1.0,Linear_oracle,dynamic
