idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
21.0,0.75200003,0.75200003,0.748,0.004,0.019000001,0.028,0.046000004,0.020000001,0.026,0.71400005,0.79,1.0,1.0,Linear_oracle,dynamic
21.0,0.73200005,0.73200005,0.748,-0.016,0.022000002,0.12900001,0.172,0.064,0.083000004,0.68700004,0.772,1.0,0.98200005,GP_oracle,dynamic
21.0,2.7380002,2.7370002,2.72,0.018000001,0.071,0.030000001,0.08400001,0.022000002,0.061000004,2.5960002,2.8760002,1.0,1.0,Linear_oracle,stoch
21.0,2.614,2.615,2.72,-0.106000006,0.078,0.335,0.39600003,0.163,0.193,2.4580002,2.7630002,1.0,0.87000006,GP_oracle,stoch
21.0,0.62,0.62,0.748,-0.128,0.049000002,0.34600002,0.35200003,0.266,0.27,0.523,0.71800005,0.0,0.256,Linear_observed,dynamic
21.0,0.49400002,0.49400002,0.748,-0.254,0.07300001,0.564,0.59300005,0.446,0.467,0.351,0.638,0.0,0.43400002,GP_observed,dynamic
21.0,2.002,2.0,2.72,-0.71800005,0.14500001,1.016,1.028,0.79200006,0.80200005,1.718,2.288,0.0,0.24400002,Linear_observed,stoch
21.0,2.299,2.296,2.72,-0.42100003,0.186,1.2830001,1.355,1.041,1.069,1.9410001,2.6780002,0.0,0.29000002,GP_observed,stoch
21.0,0.671,0.67,0.748,-0.07700001,0.043,0.28,0.335,0.21400002,0.259,0.592,0.75900006,1.0,0.864,Linear_3S,dynamic
21.0,2.253,2.25,2.72,-0.467,0.119,0.643,0.712,0.521,0.57100004,2.0240002,2.492,0.0,0.62600005,Linear_3S,stoch
21.0,0.63100004,0.63100004,0.748,-0.117000006,0.048,0.31800002,0.446,0.22800002,0.31300002,0.54,0.72700006,0.0,0.94400007,GP_3S,dynamic
21.0,2.0830002,2.082,2.72,-0.637,0.126,0.83000004,0.989,0.65500003,0.75000006,1.8370001,2.331,0.0,0.84000003,GP_3S,stoch
21.0,0.86500007,0.86500007,0.748,0.117000006,0.033,0.29000002,0.294,0.23700002,0.23900001,0.80100006,0.93100005,0.0,0.17600001,Linear_1S,dynamic
21.0,0.84800005,0.84800005,0.748,0.1,0.043,0.36600003,0.4,0.27400002,0.29000002,0.76400006,0.929,0.0,0.42000002,GP_1S,dynamic
21.0,2.871,2.868,2.72,0.15100001,0.106000006,0.41500002,0.43100002,0.328,0.33900002,2.664,3.0830002,1.0,0.374,Linear_1S,stoch
21.0,2.7440002,2.746,2.72,0.024,0.141,0.78400004,0.83900005,0.46500003,0.49400002,2.4720001,3.019,1.0,0.536,GP_1S,stoch
76.0,0.896,0.896,0.874,0.022000002,0.025,0.042000003,0.059000004,0.022000002,0.033,0.84700006,0.943,1.0,1.0,Linear_oracle,dynamic
76.0,0.878,0.878,0.874,0.004,0.027,0.119,0.179,0.081,0.11000001,0.82600003,0.93000007,1.0,0.86800003,GP_oracle,dynamic
76.0,2.631,2.63,2.562,0.069000006,0.068,0.069000006,0.102000006,0.068,0.081,2.4980001,2.762,1.0,1.0,Linear_oracle,stoch
76.0,2.572,2.572,2.562,0.010000001,0.07300001,0.162,0.23400001,0.086,0.134,2.427,2.7170002,1.0,0.98800004,GP_oracle,stoch
76.0,0.555,0.554,0.874,-0.319,0.047000002,0.48000002,0.48400003,0.37500003,0.379,0.46100003,0.648,0.0,0.21000001,Linear_observed,dynamic
76.0,0.54300004,0.54200006,0.874,-0.33100003,0.083000004,0.611,0.64100003,0.485,0.51100004,0.38000003,0.702,0.0,0.432,GP_observed,dynamic
76.0,1.7350001,1.7350001,2.562,-0.827,0.127,1.064,1.0730001,0.85600007,0.86200005,1.4820001,1.9840001,0.0,0.162,Linear_observed,stoch
76.0,1.751,1.7520001,2.562,-0.81100005,0.13000001,1.1500001,1.189,0.87500006,0.89800006,1.4990001,2.0070002,0.0,0.33,GP_observed,stoch
76.0,0.698,0.69600004,0.874,-0.17600001,0.046000004,0.354,0.39600003,0.27400002,0.30800003,0.61200005,0.791,0.0,0.73,Linear_3S,dynamic
76.0,2.1780002,2.174,2.562,-0.384,0.123,0.58100003,0.646,0.462,0.51000005,1.9430001,2.4250002,0.0,0.656,Linear_3S,stoch
76.0,0.697,0.69600004,0.874,-0.177,0.053000003,0.37800002,0.50100005,0.284,0.367,0.596,0.80300003,0.0,0.91,GP_3S,dynamic
76.0,1.9980001,1.9980001,2.562,-0.564,0.134,0.70600003,0.84300005,0.58400005,0.67,1.7350001,2.26,0.0,0.82800007,GP_3S,stoch
76.0,0.90800005,0.90700006,0.874,0.034,0.039,0.29700002,0.30200002,0.23900001,0.24100001,0.832,0.9850001,1.0,0.21200001,Linear_1S,dynamic
76.0,0.93700004,0.93700004,0.874,0.063,0.049000002,0.38500002,0.42200002,0.298,0.31500003,0.841,1.0320001,1.0,0.448,GP_1S,dynamic
76.0,2.7700002,2.769,2.562,0.208,0.11100001,0.425,0.441,0.342,0.354,2.552,2.9910002,1.0,0.36800003,Linear_1S,stoch
76.0,2.7800002,2.782,2.562,0.21800001,0.165,0.54800004,0.61300004,0.41700003,0.45600003,2.446,3.098,1.0,0.60400003,GP_1S,stoch
131.0,0.77900004,0.77900004,0.76000005,0.019000001,0.022000002,0.044000003,0.059000004,0.020000001,0.030000001,0.73600006,0.823,1.0,1.0,Linear_oracle,dynamic
131.0,0.76400006,0.76400006,0.76000005,0.004,0.022000002,0.16700001,0.19700001,0.080000006,0.098000005,0.72,0.808,1.0,0.87000006,GP_oracle,dynamic
131.0,2.6160002,2.6160002,2.549,0.067,0.07300001,0.068,0.105000004,0.067,0.083000004,2.473,2.7580001,1.0,1.0,Linear_oracle,stoch
131.0,2.535,2.535,2.549,-0.014,0.075,0.568,0.60200006,0.22800002,0.24300002,2.388,2.68,1.0,0.94600004,GP_oracle,stoch
131.0,0.55600005,0.555,0.76000005,-0.20400001,0.037,0.39200002,0.39600003,0.296,0.3,0.48100004,0.62700003,0.0,0.22000001,Linear_observed,dynamic
131.0,0.614,0.615,0.76000005,-0.14600001,0.081,0.453,0.48100004,0.35200003,0.374,0.455,0.77400005,1.0,0.47000003,GP_observed,dynamic
131.0,1.8730001,1.871,2.549,-0.67600006,0.11800001,0.9620001,0.97,0.76000005,0.76500005,1.639,2.1000001,0.0,0.18800001,Linear_observed,stoch
131.0,1.8950001,1.8930001,2.549,-0.65400004,0.15400001,1.1680001,1.2270001,0.82500005,0.86,1.5990001,2.2050002,0.0,0.39200002,GP_observed,stoch
131.0,0.606,0.60400003,0.76000005,-0.15400001,0.040000003,0.33100003,0.36800003,0.25,0.28,0.53300005,0.689,0.0,0.78400004,Linear_3S,dynamic
131.0,2.069,2.0640001,2.549,-0.48000002,0.11400001,0.675,0.731,0.537,0.57600003,1.853,2.3030002,0.0,0.606,Linear_3S,stoch
131.0,0.572,0.572,0.76000005,-0.18800001,0.044000003,0.35700002,0.44200003,0.26700002,0.32200003,0.48700002,0.661,0.0,0.89000005,GP_3S,dynamic
