idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
23.0,0.864,0.86300004,0.85,0.014,0.024,0.033,0.054,0.013,0.029000001,0.81500006,0.9110001,1.0,1.0,Linear_oracle,dynamic
23.0,0.85,0.85,0.85,-0.0,0.026,0.202,0.231,0.074,0.094000004,0.8,0.901,1.0,0.98600006,GP_oracle,dynamic
23.0,2.73,2.729,2.687,0.043,0.07700001,0.043,0.094000004,0.043,0.072000004,2.5770001,2.88,1.0,1.0,Linear_oracle,stoch
23.0,2.654,2.653,2.687,-0.033,0.081,0.291,0.33,0.115,0.15300001,2.4950001,2.811,1.0,0.98200005,GP_oracle,stoch
23.0,0.726,0.725,0.85,-0.124000005,0.055000003,0.374,0.38200003,0.28500003,0.29200003,0.61800003,0.836,0.0,0.286,Linear_observed,dynamic
23.0,0.55600005,0.55600005,0.85,-0.294,0.083000004,0.48000002,0.517,0.37100002,0.404,0.393,0.71800005,0.0,0.52400005,GP_observed,dynamic
23.0,2.0970001,2.095,2.687,-0.59000003,0.14400001,0.93100005,0.94400007,0.71300006,0.725,1.8140001,2.3850002,0.0,0.30800003,Linear_observed,stoch
23.0,2.0860002,2.0870001,2.687,-0.601,0.157,1.0890001,1.154,0.84200007,0.87600005,1.7770001,2.3960001,0.0,0.404,GP_observed,stoch
23.0,0.69100004,0.69000006,0.85,-0.15900001,0.042000003,0.32500002,0.367,0.24300002,0.279,0.61200005,0.777,0.0,0.79200006,Linear_3S,dynamic
23.0,2.209,2.2050002,2.687,-0.47800002,0.12200001,0.66700006,0.731,0.53400004,0.583,1.9740001,2.453,0.0,0.628,Linear_3S,stoch
23.0,0.656,0.656,0.85,-0.194,0.047000002,0.379,0.48900002,0.264,0.337,0.563,0.749,0.0,0.91600007,GP_3S,dynamic
23.0,2.0140002,2.0140002,2.687,-0.67300004,0.13000001,0.82000005,0.93600005,0.68600005,0.753,1.7600001,2.269,0.0,0.71000004,GP_3S,stoch
23.0,0.874,0.874,0.85,0.024,0.035,0.26500002,0.27100003,0.21000001,0.21400002,0.80500007,0.943,1.0,0.23200001,Linear_1S,dynamic
23.0,0.836,0.836,0.85,-0.014,0.044000003,0.35700002,0.397,0.24400002,0.26200002,0.749,0.92100006,1.0,0.49,GP_1S,dynamic
23.0,2.798,2.7970002,2.687,0.11100001,0.112,0.41700003,0.43300003,0.342,0.35300002,2.5760002,3.0200002,1.0,0.372,Linear_1S,stoch
23.0,2.7020001,2.6990001,2.687,0.015000001,0.164,0.544,0.61300004,0.38200003,0.42000002,2.3820002,3.0260003,1.0,0.67200005,GP_1S,stoch
78.0,0.67800003,0.67800003,0.69600004,-0.018000001,0.018000001,0.054,0.064,0.018000001,0.029000001,0.642,0.71400005,1.0,1.0,Linear_oracle,dynamic
78.0,0.65300006,0.64900005,0.69600004,-0.043,0.022000002,0.17600001,0.22100002,0.059000004,0.082,0.614,0.69900006,1.0,0.96400005,GP_oracle,dynamic
78.0,2.598,2.598,2.664,-0.066,0.071,0.066,0.102000006,0.065000005,0.082,2.457,2.7380002,1.0,1.0,Linear_oracle,stoch
78.0,2.5210001,2.513,2.664,-0.143,0.081,0.34,0.38700002,0.14600001,0.18,2.401,2.687,1.0,0.98800004,GP_oracle,stoch
78.0,0.48600003,0.48600003,0.69600004,-0.21000001,0.036000002,0.38900003,0.393,0.28100002,0.28500003,0.41700003,0.55700004,0.0,0.192,Linear_observed,dynamic
78.0,0.432,0.432,0.69600004,-0.264,0.058000002,0.507,0.532,0.37600002,0.39900002,0.316,0.54300004,0.0,0.46,GP_observed,dynamic
78.0,1.6840001,1.682,2.664,-0.98,0.11800001,1.233,1.24,1.0150001,1.019,1.4530001,1.917,0.0,0.13800001,Linear_observed,stoch
78.0,1.784,1.7850001,2.664,-0.88000005,0.125,1.276,1.3230001,1.0760001,1.1060001,1.5380001,2.0270002,0.0,0.22000001,GP_observed,stoch
78.0,0.569,0.56700003,0.69600004,-0.127,0.034,0.29000002,0.33400002,0.21200001,0.24900001,0.505,0.63900006,0.0,0.82400006,Linear_3S,dynamic
78.0,2.158,2.154,2.664,-0.50600004,0.11800001,0.69100004,0.76000005,0.56100005,0.61,1.9350001,2.397,0.0,0.60400003,Linear_3S,stoch
78.0,0.54700005,0.546,0.69600004,-0.149,0.039,0.31800002,0.416,0.22800002,0.28800002,0.47000003,0.625,0.0,0.91400003,GP_3S,dynamic
78.0,2.032,2.0310001,2.664,-0.632,0.127,0.795,0.94400007,0.656,0.75000006,1.7850001,2.285,0.0,0.84000003,GP_3S,stoch
78.0,0.721,0.721,0.69600004,0.025,0.026,0.245,0.24900001,0.193,0.19600001,0.669,0.77300006,1.0,0.19600001,Linear_1S,dynamic
