idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
37,0.679,0.67800003,0.68500006,-0.006,0.018000001,0.029000001,0.047000002,0.012,0.023000002,0.64400005,0.71400005,1,1,Linear_oracle,dynamic
37,0.67600006,0.67600006,0.68500006,-0.009000001,0.020000001,0.09900001,0.14400001,0.039,0.066,0.638,0.71500003,1,1,GP_oracle,dynamic
37,2.5770001,2.5760002,2.6000001,-0.023000002,0.069000006,0.024,0.080000006,0.024,0.061000004,2.4420002,2.713,1,1,Linear_oracle,stoch
37,2.561,2.5600002,2.6000001,-0.039,0.07700001,0.17,0.23,0.042000003,0.117000006,2.407,2.7140002,1,1,GP_oracle,stoch
37,0.528,0.527,0.68500006,-0.157,0.043,0.33100003,0.337,0.246,0.25100002,0.44300002,0.61300004,0,0.264,Linear_observed,dynamic
37,0.448,0.448,0.68500006,-0.23700002,0.07700001,0.48600003,0.517,0.38000003,0.40100002,0.29700002,0.595,0,0.476,GP_observed,dynamic
37,1.8230001,1.8210001,2.6000001,-0.777,0.136,1.0300001,1.0400001,0.822,0.832,1.5530001,2.091,0,0.194,Linear_observed,stoch
37,1.909,1.9080001,2.6000001,-0.69100004,0.14500001,1.169,1.2270001,0.91700006,0.94400007,1.623,2.193,0,0.33400002,GP_observed,stoch
37,0.559,0.558,0.68500006,-0.126,0.036000002,0.277,0.31100002,0.202,0.23200001,0.49100003,0.634,0,0.79200006,Linear_3S,dynamic
37,2.1330001,2.13,2.6000001,-0.467,0.12900001,0.661,0.72300005,0.521,0.57100004,1.8840001,2.3920002,0,0.62200004,Linear_3S,stoch
37,0.528,0.528,0.68500006,-0.157,0.040000003,0.29900002,0.395,0.216,0.277,0.45000002,0.61,0,0.86600006,GP_3S,dynamic
37,1.9670001,1.9670001,2.6000001,-0.633,0.141,0.768,0.89900005,0.65400004,0.73300004,1.6930001,2.246,0,0.74200004,GP_3S,stoch
37,0.72300005,0.72300005,0.68500006,0.038000003,0.030000001,0.23700002,0.24200001,0.18800001,0.192,0.66400003,0.78400004,1,0.24000001,Linear_1S,dynamic
37,0.726,0.725,0.68500006,0.041,0.046000004,0.296,0.35000002,0.215,0.23900001,0.63600004,0.81700003,1,0.544,GP_1S,dynamic
37,2.802,2.8000002,2.6000001,0.202,0.12200001,0.46100003,0.47900003,0.365,0.37800002,2.5630002,3.045,1,0.39400002,Linear_1S,stoch
37,2.7540002,2.7510002,2.6000001,0.15400001,0.19700001,0.467,0.564,0.36600003,0.425,2.3660002,3.1420002,1,0.74200004,GP_1S,stoch
92,0.78800005,0.78800005,0.748,0.040000003,0.021000002,0.060000002,0.072000004,0.041,0.042000003,0.74700004,0.83000004,1,1,Linear_oracle,dynamic
92,0.763,0.763,0.748,0.015000001,0.022000002,0.17500001,0.20600002,0.083000004,0.097,0.71900004,0.80600005,1,0.97,GP_oracle,dynamic
92,2.719,2.719,2.578,0.141,0.074,0.15,0.171,0.142,0.143,2.5760002,2.8660002,1,1,Linear_oracle,stoch
92,2.657,2.657,2.578,0.079,0.081,0.32700002,0.374,0.19100001,0.21100001,2.4980001,2.8160002,1,0.794,GP_oracle,stoch
92,0.55300003,0.55200005,0.748,-0.19500001,0.045,0.37500003,0.38000003,0.26500002,0.27,0.46600002,0.643,0,0.26000002,Linear_observed,dynamic
92,0.45800003,0.45700002,0.748,-0.29000002,0.082,0.42800003,0.46,0.31,0.34100002,0.29700002,0.61700004,0,0.58400005,GP_observed,dynamic
92,1.7620001,1.7590001,2.578,-0.81600004,0.133,1.08,1.0890001,0.85400003,0.86100006,1.5050001,2.0270002,0,0.17,Linear_observed,stoch
92,1.7850001,1.7850001,2.578,-0.79300004,0.143,1.123,1.161,0.88600004,0.91,1.5020001,2.0670002,0,0.324,GP_observed,stoch
92,0.632,0.63100004,0.748,-0.116000004,0.038000003,0.268,0.30900002,0.202,0.23600002,0.56200004,0.71000004,0,0.82400006,Linear_3S,dynamic
92,2.239,2.2350001,2.578,-0.33900002,0.119,0.544,0.625,0.43400002,0.49400002,2.01,2.479,0,0.72200006,Linear_3S,stoch
92,0.61200005,0.61200005,0.748,-0.136,0.043,0.30900002,0.41400003,0.21800001,0.28100002,0.52900004,0.698,0,0.91200006,GP_3S,dynamic
92,2.062,2.062,2.578,-0.51600003,0.13100001,0.68500006,0.83100003,0.55200005,0.63900006,1.8040001,2.319,0,0.84800005,GP_3S,stoch
92,0.795,0.794,0.748,0.047000002,0.029000001,0.23,0.23500001,0.18400002,0.18800001,0.73800004,0.85400003,1,0.202,Linear_1S,dynamic
92,0.78200006,0.78300005,0.748,0.034,0.038000003,0.30900002,0.35300002,0.22500001,0.24000001,0.70400006,0.855,1,0.48000002,GP_1S,dynamic
92,2.8630002,2.861,2.578,0.28500003,0.11100001,0.47400004,0.48900002,0.38200003,0.39100003,2.6490002,3.0860002,0,0.316,Linear_1S,stoch
92,2.867,2.8690002,2.578,0.289,0.164,0.66700006,0.734,0.5,0.531,2.546,3.1850002,1,0.52400005,GP_1S,stoch
147,0.83100003,0.83100003,0.84300005,-0.012,0.023000002,0.019000001,0.043,0.016,0.027,0.785,0.87700003,1,1,Linear_oracle,dynamic
147,0.823,0.823,0.84300005,-0.020000001,0.026,0.133,0.172,0.034,0.072000004,0.771,0.873,1,0.994,GP_oracle,dynamic
147,2.617,2.617,2.6480002,-0.031000001,0.071,0.038000003,0.086,0.032,0.063,2.4780002,2.7570002,1,1,Linear_oracle,stoch
147,2.578,2.5790002,2.6480002,-0.07,0.075,0.30900002,0.34800002,0.079,0.141,2.4310002,2.726,1,0.96800005,GP_oracle,stoch
147,0.523,0.522,0.84300005,-0.32000002,0.044000003,0.455,0.45900002,0.36100003,0.365,0.437,0.609,0,0.18400002,Linear_observed,dynamic
147,0.40100002,0.4,0.84300005,-0.44200003,0.079,0.59800005,0.62100005,0.485,0.504,0.24900001,0.56100005,0,0.356,GP_observed,dynamic
147,1.6620001,1.6610001,2.6480002,-0.98600006,0.12100001,1.194,1.2010001,1.0020001,1.005,1.427,1.9000001,0,0.08400001,Linear_observed,stoch
147,1.8420001,1.8410001,2.6480002,-0.80600005,0.143,1.213,1.2600001,0.952,0.98,1.559,2.124,0,0.34600002,GP_observed,stoch
147,0.669,0.66700006,0.84300005,-0.17400001,0.043,0.333,0.381,0.257,0.29700002,0.58900005,0.75600004,0,0.804,Linear_3S,dynamic
147,2.089,2.0860002,2.6480002,-0.559,0.109000005,0.70500004,0.757,0.58100003,0.61300004,1.881,2.311,0,0.53400004,Linear_3S,stoch
147,0.63900006,0.63900006,0.84300005,-0.20400001,0.05,0.37,0.46800002,0.277,0.35000002,0.54300004,0.74,0,0.89800006,GP_3S,dynamic
147,1.9750001,1.9740001,2.6480002,-0.67300004,0.11800001,0.81700003,0.92,0.68100005,0.73300004,1.7450001,2.207,0,0.68200004,GP_3S,stoch
147,0.84800005,0.84800005,0.84300005,0.005,0.035,0.277,0.28100002,0.223,0.22500001,0.77800006,0.91800004,1,0.208,Linear_1S,dynamic
147,0.832,0.832,0.84300005,-0.011000001,0.045,0.324,0.356,0.24100001,0.25800002,0.74300003,0.91800004,1,0.51000005,GP_1S,dynamic
147,2.588,2.5870001,2.6480002,-0.060000002,0.101,0.37100002,0.386,0.29000002,0.30200002,2.388,2.786,1,0.418,Linear_1S,stoch
147,2.5240002,2.5240002,2.6480002,-0.124000005,0.126,0.565,0.61600006,0.35200003,0.38300002,2.273,2.7700002,1,0.648,GP_1S,stoch
202,0.712,0.712,0.71400005,-0.002,0.018000001,0.048,0.060000002,0.031000001,0.034,0.67600006,0.748,1,1,Linear_oracle,dynamic
202,0.69600004,0.69500005,0.71400005,-0.018000001,0.019000001,0.12900001,0.163,0.046000004,0.071,0.65800005,0.73300004,1,0.98600006,GP_oracle,dynamic
202,2.558,2.558,2.572,-0.014,0.067,0.039,0.08400001,0.028,0.061000004,2.426,2.6910002,1,1,Linear_oracle,stoch
202,2.489,2.4880002,2.572,-0.083000004,0.074,0.30100003,0.342,0.08400001,0.13900001,2.3460002,2.637,1,0.97,GP_oracle,stoch
202,0.55600005,0.555,0.71400005,-0.158,0.049000002,0.35700002,0.36400002,0.272,0.277,0.46100003,0.65400004,0,0.26200002,Linear_observed,dynamic
202,0.397,0.397,0.71400005,-0.317,0.08400001,0.441,0.47900003,0.349,0.381,0.23,0.56200004,0,0.52000004,GP_observed,dynamic
202,1.7670001,1.7650001,2.572,-0.80500007,0.13100001,1.064,1.0730001,0.84300005,0.84900004,1.5090001,2.025,0,0.18200001,Linear_observed,stoch
202,1.802,1.8010001,2.572,-0.77000004,0.14400001,1.153,1.1980001,0.901,0.92600006,1.516,2.085,0,0.35000002,GP_observed,stoch
202,0.679,0.67700005,0.71400005,-0.035,0.042000003,0.266,0.314,0.201,0.24100001,0.6,0.76400006,1,0.832,Linear_3S,dynamic
202,2.237,2.2340002,2.572,-0.335,0.120000005,0.558,0.625,0.425,0.48400003,2.006,2.473,0,0.70600003,Linear_3S,stoch
202,0.66,0.66,0.71400005,-0.054,0.044000003,0.28100002,0.39000002,0.20600002,0.279,0.57600003,0.749,1,0.93200004,GP_3S,dynamic
202,2.105,2.105,2.572,-0.467,0.127,0.67300004,0.791,0.51000005,0.59400004,1.8550001,2.3530002,0,0.80200005,GP_3S,stoch
202,0.87600005,0.87600005,0.71400005,0.162,0.034,0.305,0.30900002,0.256,0.257,0.81000006,0.943,0,0.120000005,Linear_1S,dynamic
202,0.887,0.887,0.71400005,0.17300001,0.038000003,0.36800003,0.393,0.303,0.312,0.813,0.9620001,0,0.328,GP_1S,dynamic
202,2.8460002,2.8460002,2.572,0.27400002,0.10700001,0.47300002,0.48700002,0.39100003,0.4,2.6390002,3.0560002,0,0.286,Linear_1S,stoch
202,2.832,2.831,2.572,0.26000002,0.156,0.69600004,0.74300003,0.518,0.54300004,2.5240002,3.1330001,1,0.45000002,GP_1S,stoch
257,0.716,0.716,0.70500004,0.011000001,0.019000001,0.019000001,0.041,0.011000001,0.022000002,0.67800003,0.75200003,1,1,Linear_oracle,dynamic
257,0.71000004,0.71000004,0.70500004,0.005,0.021000002,0.149,0.17300001,0.054,0.07300001,0.66800004,0.75200003,1,0.98800004,GP_oracle,dynamic
257,2.5070002,2.5070002,2.47,0.037,0.066,0.038000003,0.082,0.037,0.062000003,2.377,2.634,1,1,Linear_oracle,stoch
