idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,q025,q975,covering,mean_ind_cover,method,estimand
46.0,0.674,0.674,0.702,-0.028,0.019000001,0.041,0.054,0.027,0.031000001,0.637,0.71000004,1.0,1.0,Linear_oracle,dynamic
46.0,0.66200006,0.66200006,0.702,-0.040000003,0.020000001,0.09,0.134,0.045,0.067,0.623,0.70100003,0.0,1.0,GP_oracle,dynamic
46.0,2.5830002,2.5830002,2.687,-0.104,0.069000006,0.109000005,0.133,0.104,0.108,2.447,2.7140002,1.0,1.0,Linear_oracle,stoch
46.0,2.5330002,2.5340002,2.687,-0.15400001,0.081,0.209,0.259,0.15300001,0.17300001,2.3720002,2.6890001,1.0,0.998,GP_oracle,stoch
46.0,0.418,0.418,0.702,-0.284,0.036000002,0.41700003,0.42100003,0.323,0.326,0.347,0.49,0.0,0.18800001,Linear_observed,dynamic
46.0,0.307,0.307,0.702,-0.395,0.063,0.54300004,0.564,0.43500003,0.45000002,0.185,0.432,0.0,0.384,GP_observed,dynamic
46.0,1.6710001,1.669,2.687,-1.016,0.12900001,1.2370001,1.2440001,1.0250001,1.0300001,1.417,1.927,0.0,0.106000006,Linear_observed,stoch
46.0,1.797,1.797,2.687,-0.89000005,0.133,1.2950001,1.335,1.023,1.0430001,1.5380001,2.059,0.0,0.246,GP_observed,stoch
46.0,0.53300005,0.532,0.702,-0.16900001,0.036000002,0.32500002,0.35900003,0.246,0.27600002,0.46600002,0.60700005,0.0,0.748,Linear_3S,dynamic
46.0,2.151,2.148,2.687,-0.536,0.119,0.70500004,0.76400006,0.572,0.614,1.9210001,2.387,0.0,0.554,Linear_3S,stoch
46.0,0.51100004,0.51000005,0.702,-0.19100001,0.040000003,0.342,0.43,0.259,0.321,0.43500003,0.59000003,0.0,0.87600005,GP_3S,dynamic
46.0,1.9190001,1.9190001,2.687,-0.768,0.134,0.878,0.998,0.771,0.83000004,1.6550001,2.1790001,0.0,0.66200006,GP_3S,stoch
46.0,0.69000006,0.69000006,0.702,-0.012,0.028,0.27,0.273,0.21800001,0.22000001,0.63500005,0.74600005,1.0,0.17,Linear_1S,dynamic
46.0,0.68,0.68,0.702,-0.022000002,0.036000002,0.27800003,0.30600002,0.22100002,0.23700002,0.61,0.75100005,1.0,0.42200002,GP_1S,dynamic
46.0,2.7470002,2.746,2.687,0.060000002,0.108,0.39200002,0.409,0.31100002,0.32500002,2.536,2.96,1.0,0.37800002,Linear_1S,stoch
46.0,2.5630002,2.561,2.687,-0.124000005,0.172,0.47300002,0.551,0.342,0.39200002,2.2250001,2.9020002,1.0,0.72400004,GP_1S,stoch
101.0,0.485,0.485,0.49300003,-0.008,0.013,0.029000001,0.041,0.009000001,0.017,0.46,0.51000005,1.0,1.0,Linear_oracle,dynamic
101.0,0.476,0.476,0.49300003,-0.017,0.014,0.115,0.14,0.039,0.05,0.448,0.504,1.0,0.99600005,GP_oracle,dynamic
101.0,2.545,2.5440001,2.5790002,-0.034,0.069000006,0.034,0.082,0.034,0.064,2.411,2.6790001,1.0,1.0,Linear_oracle,stoch
101.0,2.4850001,2.4850001,2.5790002,-0.094000004,0.074,0.257,0.29900002,0.126,0.156,2.341,2.6320002,1.0,0.99200004,GP_oracle,stoch
101.0,0.38700002,0.38700002,0.49300003,-0.106000006,0.029000001,0.24200001,0.246,0.177,0.18,0.33100003,0.44400004,0.0,0.238,Linear_observed,dynamic
101.0,0.22700001,0.22700001,0.49300003,-0.266,0.042000003,0.354,0.37300003,0.282,0.29200003,0.14400001,0.31,0.0,0.39400002,GP_observed,dynamic
101.0,1.7070001,1.705,2.5790002,-0.87200004,0.115,1.0940001,1.1,0.897,0.90200007,1.48,1.9330001,0.0,0.124000005,Linear_observed,stoch
101.0,1.669,1.669,2.5790002,-0.91,0.116000004,1.2310001,1.2590001,1.0370001,1.0580001,1.4430001,1.8930001,0.0,0.238,GP_observed,stoch
101.0,0.42100003,0.42000002,0.49300003,-0.072000004,0.025,0.2,0.23600002,0.15,0.178,0.37300003,0.47300002,0.0,0.87600005,Linear_3S,dynamic
101.0,2.127,2.125,2.5790002,-0.45200002,0.106000006,0.61800003,0.68100005,0.49800003,0.544,1.9230001,2.3390002,0.0,0.60800004,Linear_3S,stoch
101.0,0.402,0.402,0.49300003,-0.091000006,0.030000001,0.23400001,0.305,0.162,0.20600002,0.344,0.46400002,0.0,0.93200004,GP_3S,dynamic
101.0,1.983,1.9820001,2.5790002,-0.596,0.12100001,0.74300003,0.86200005,0.61300004,0.68700004,1.748,2.2240002,0.0,0.76400006,GP_3S,stoch
101.0,0.503,0.504,0.49300003,0.010000001,0.018000001,0.18100001,0.18400002,0.141,0.14400001,0.46800002,0.53800005,1.0,0.16800001,Linear_1S,dynamic
101.0,0.5,0.5,0.49300003,0.007,0.024,0.22200002,0.245,0.15900001,0.16900001,0.453,0.54700005,1.0,0.36800003,GP_1S,dynamic
101.0,2.5790002,2.5790002,2.5790002,-0.0,0.094000004,0.38300002,0.39600003,0.29700002,0.307,2.3920002,2.7610002,1.0,0.36600003,Linear_1S,stoch
101.0,2.5530002,2.5530002,2.5790002,-0.026,0.127,0.512,0.56100005,0.34500003,0.37500003,2.302,2.8030002,1.0,0.628,GP_1S,stoch
156.0,0.92,0.92,0.91200006,0.008,0.026,0.042000003,0.060000002,0.031000001,0.037,0.869,0.97,1.0,1.0,Linear_oracle,dynamic
156.0,0.91800004,0.91800004,0.91200006,0.006,0.027,0.14500001,0.18900001,0.080000006,0.104,0.86500007,0.97,1.0,0.98800004,GP_oracle,dynamic
156.0,2.739,2.7380002,2.719,0.020000001,0.075,0.038000003,0.09,0.028,0.067,2.5900002,2.8860002,1.0,1.0,Linear_oracle,stoch
156.0,2.7340002,2.7350001,2.719,0.015000001,0.07700001,0.36,0.4,0.17300001,0.19800001,2.5800002,2.8830001,1.0,0.95400006,GP_oracle,stoch
156.0,0.59400004,0.59400004,0.91200006,-0.31800002,0.047000002,0.47700003,0.48200002,0.372,0.377,0.50200003,0.68600005,0.0,0.22200002,Linear_observed,dynamic
156.0,0.42600003,0.42600003,0.91200006,-0.48600003,0.095000006,0.67300004,0.70100003,0.531,0.555,0.24100001,0.61300004,0.0,0.40800002,GP_observed,dynamic
156.0,1.7170001,1.7160001,2.719,-1.0020001,0.12200001,1.24,1.2470001,1.029,1.034,1.4760001,1.9560001,0.0,0.128,Linear_observed,stoch
156.0,1.9540001,1.9520001,2.719,-0.76500005,0.142,1.2570001,1.302,1.0040001,1.0350001,1.6810001,2.2310002,0.0,0.31800002,GP_observed,stoch
156.0,0.697,0.69500005,0.91200006,-0.215,0.047000002,0.36800003,0.407,0.286,0.317,0.609,0.794,0.0,0.73800004,Linear_3S,dynamic
156.0,2.1780002,2.174,2.719,-0.541,0.12900001,0.71400005,0.77500004,0.586,0.628,1.9330001,2.4350002,0.0,0.53400004,Linear_3S,stoch
156.0,0.67600006,0.675,0.91200006,-0.23600002,0.048,0.384,0.46100003,0.29500002,0.351,0.583,0.77300006,0.0,0.818,GP_3S,dynamic
156.0,2.078,2.078,2.719,-0.64100003,0.133,0.794,0.90000004,0.66300005,0.72300005,1.8140001,2.338,0.0,0.70600003,GP_3S,stoch
156.0,0.8880001,0.8880001,0.91200006,-0.024,0.037,0.282,0.287,0.22500001,0.22900002,0.81600004,0.961,1.0,0.224,Linear_1S,dynamic
156.0,0.9250001,0.9250001,0.91200006,0.013,0.048,0.319,0.365,0.24900001,0.277,0.832,1.021,1.0,0.554,GP_1S,dynamic
156.0,2.782,2.7810001,2.719,0.063,0.116000004,0.39900002,0.41700003,0.307,0.324,2.555,3.009,1.0,0.45000002,Linear_1S,stoch
