idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
33.0,2.9570003,2.9570003,3.0600002,-0.10300001,0.057000004,0.157,0.192,0.12200001,0.15,0.209,2.844,3.0700002,1.0,0.76600003,Linear_oracle,dynamic
33.0,2.913,2.914,3.0600002,-0.147,0.068,0.416,0.49300003,0.23300001,0.29000002,0.328,2.779,3.045,0.0,0.83800006,GP_oracle,dynamic
33.0,3.1460001,3.1460001,3.2500002,-0.104,0.060000002,0.13700001,0.16800001,0.117000006,0.13800001,0.052,3.0270002,3.265,1.0,0.632,Linear_oracle,stoch
33.0,3.1280003,3.1280003,3.2500002,-0.12200001,0.065000005,0.41000003,0.467,0.20600002,0.246,0.091000006,2.996,3.255,1.0,0.83000004,GP_oracle,stoch
33.0,2.3430002,2.3430002,3.0600002,-0.717,0.062000003,1.261,1.2670001,0.93700004,0.943,1.4070001,2.22,2.4640002,0.0,0.18,Linear_observed,dynamic
33.0,2.4680002,2.4680002,3.0600002,-0.592,0.127,1.276,1.317,0.98100007,1.0150001,2.3920002,2.2220001,2.719,0.0,0.36,GP_observed,dynamic
33.0,2.7600002,2.759,3.2500002,-0.49,0.109000005,1.189,1.199,0.87000006,0.87900007,0.411,2.548,2.9740002,0.0,0.22800002,Linear_observed,stoch
33.0,3.1130002,3.114,3.2500002,-0.13700001,0.379,1.1730001,1.332,0.827,0.92800003,0.439,2.365,3.8650002,1.0,0.61600006,GP_observed,stoch
33.0,2.799,2.7970002,3.0600002,-0.261,0.08800001,0.65300006,0.79800004,0.513,0.63000005,1.1600001,2.63,2.9770002,0.0,0.846,Linear_3S,dynamic
33.0,2.986,2.9840002,3.2500002,-0.264,0.09200001,0.642,0.78200006,0.512,0.62,0.259,2.808,3.1720002,0.0,0.82000005,Linear_3S,stoch
33.0,2.7140002,2.7140002,3.0600002,-0.34600002,0.104,0.804,0.99700004,0.58100003,0.73200005,1.0760001,2.5110002,2.92,0.0,0.88600004,GP_3S,dynamic
33.0,2.9310002,2.9310002,3.2500002,-0.319,0.10300001,0.81200004,0.9850001,0.578,0.71000004,0.277,2.7310002,3.1330001,0.0,0.874,GP_3S,stoch
33.0,3.0180001,3.0180001,3.0600002,-0.042000003,0.068,0.55,0.564,0.43,0.44200003,1.098,2.884,3.153,1.0,0.33800003,Linear_1S,dynamic
33.0,2.9540002,2.9550002,3.0600002,-0.106000006,0.09200001,0.73200005,0.80200005,0.507,0.545,1.1290001,2.772,3.13,1.0,0.55,GP_1S,dynamic
33.0,3.2310002,3.2310002,3.2500002,-0.019000001,0.074,0.545,0.55700004,0.432,0.441,0.245,3.088,3.3760002,1.0,0.27,Linear_1S,stoch
33.0,3.164,3.167,3.2500002,-0.086,0.093,0.77000004,0.827,0.521,0.54700005,0.286,2.9770002,3.3430002,1.0,0.46600002,GP_1S,stoch
88.0,2.486,2.486,2.4220002,0.064,0.046000004,0.126,0.16100001,0.096,0.120000005,0.37600002,2.3930001,2.5770001,1.0,0.88600004,Linear_oracle,dynamic
88.0,2.4280002,2.4280002,2.4220002,0.006,0.060000002,0.324,0.39000002,0.19700001,0.24400002,0.74200004,2.312,2.545,1.0,0.90400004,GP_oracle,dynamic
88.0,3.153,3.1520002,3.071,0.082,0.057000004,0.124000005,0.155,0.098000005,0.116000004,0.104,3.0400002,3.2640002,1.0,0.822,Linear_oracle,stoch
88.0,3.062,3.062,3.071,-0.009000001,0.065000005,0.492,0.54300004,0.20600002,0.24200001,0.36400002,2.936,3.19,1.0,0.95400006,GP_oracle,stoch
88.0,2.003,2.002,2.4220002,-0.41900003,0.07,1.034,1.041,0.73800004,0.744,3.5130002,1.8670001,2.14,0.0,0.224,Linear_observed,dynamic
88.0,1.046,1.0480001,2.4220002,-1.376,0.19000001,2.049,2.082,1.5760001,1.598,7.4530005,0.679,1.4180001,0.0,0.26000002,GP_observed,dynamic
88.0,2.6200001,2.6190002,3.071,-0.45100003,0.080000006,1.1520001,1.159,0.82500005,0.832,0.96000004,2.463,2.779,0.0,0.20600002,Linear_observed,stoch
88.0,3.357,3.3600001,3.071,0.286,0.21800001,1.0630001,1.1450001,0.82900006,0.87900007,0.51000005,2.933,3.782,1.0,0.45600003,GP_observed,stoch
88.0,2.3820002,2.3820002,2.4220002,-0.040000003,0.072000004,0.537,0.666,0.42900002,0.528,2.4310002,2.2410002,2.5240002,1.0,0.83000004,Linear_3S,dynamic
88.0,2.999,2.9980001,3.071,-0.072000004,0.087000005,0.57600003,0.72200006,0.46600002,0.574,0.507,2.8300002,3.1720002,1.0,0.84400004,Linear_3S,stoch
88.0,2.275,2.2740002,2.4220002,-0.147,0.083000004,0.61700004,0.75900006,0.47800002,0.58900005,2.029,2.114,2.4390001,1.0,0.83800006,GP_3S,dynamic
88.0,2.9,2.8990002,3.071,-0.171,0.098000005,0.75900006,0.90800005,0.54300004,0.65800005,0.298,2.71,3.0930002,1.0,0.836,GP_3S,stoch
88.0,2.476,2.4750001,2.4220002,0.054,0.053000003,0.48200002,0.49400002,0.38500002,0.39600003,2.194,2.3730001,2.581,1.0,0.326,Linear_1S,dynamic
88.0,2.414,2.4150002,2.4220002,-0.008,0.072000004,0.555,0.60300004,0.423,0.45400003,1.771,2.272,2.552,1.0,0.52400005,GP_1S,dynamic
88.0,3.196,3.196,3.071,0.125,0.069000006,0.536,0.54700005,0.43600002,0.44300002,0.47300002,3.0630002,3.3320003,1.0,0.24400002,Linear_1S,stoch
88.0,3.131,3.1330001,3.071,0.060000002,0.095000006,0.767,0.81200004,0.527,0.54800004,0.469,2.9390001,3.3120003,1.0,0.4,GP_1S,stoch
143.0,2.9510002,2.95,2.8420002,0.109000005,0.05,0.13900001,0.17600001,0.11400001,0.14,0.298,2.8530002,3.0500002,0.0,0.73600006,Linear_oracle,dynamic
143.0,2.9540002,2.9550002,2.8420002,0.112,0.065000005,0.52400005,0.58500004,0.26500002,0.30900002,0.47200003,2.8260002,3.0820003,1.0,0.85,GP_oracle,dynamic
143.0,3.3630002,3.3620002,3.252,0.11100001,0.056,0.125,0.156,0.11100001,0.12200001,0.048,3.2530003,3.476,0.0,0.966,Linear_oracle,stoch
143.0,3.325,3.3240001,3.252,0.07300001,0.060000002,0.38900003,0.44300002,0.18900001,0.22500001,0.082,3.2070003,3.443,1.0,0.90400004,GP_oracle,stoch
143.0,2.4710002,2.4710002,2.8420002,-0.37100002,0.067,1.0760001,1.0840001,0.76900005,0.77500004,1.3790001,2.341,2.601,0.0,0.21200001,Linear_observed,dynamic
143.0,2.0670002,2.066,2.8420002,-0.77500004,0.15100001,1.577,1.6170001,1.2040001,1.225,3.298,1.7700001,2.358,0.0,0.28800002,GP_observed,dynamic
143.0,2.93,2.93,3.252,-0.32200003,0.082,1.0910001,1.0990001,0.78300005,0.78900003,0.57900006,2.769,3.0900002,0.0,0.208,Linear_observed,stoch
143.0,3.3170002,3.3160002,3.252,0.065000005,0.19100001,1.023,1.0990001,0.734,0.786,0.859,2.94,3.6950002,1.0,0.514,GP_observed,stoch
143.0,2.802,2.802,2.8420002,-0.040000003,0.07700001,0.568,0.708,0.44400004,0.555,1.291,2.654,2.9540002,1.0,0.85,Linear_3S,dynamic
143.0,3.2010002,3.2010002,3.252,-0.051000003,0.083000004,0.56,0.708,0.43800002,0.554,0.437,3.0410001,3.367,1.0,0.874,Linear_3S,stoch
143.0,2.766,2.766,2.8420002,-0.076000005,0.08800001,0.77900004,0.915,0.514,0.63600004,1.3010001,2.595,2.9410002,1.0,0.82600003,GP_3S,dynamic
143.0,3.137,3.1360002,3.252,-0.115,0.087000005,0.69500005,0.83800006,0.49300003,0.611,0.485,2.97,3.3100002,1.0,0.864,GP_3S,stoch
143.0,2.9080002,2.9080002,2.8420002,0.066,0.056,0.50600004,0.52000004,0.39600003,0.40600002,1.1810001,2.7970002,3.0200002,1.0,0.344,Linear_1S,dynamic
143.0,2.9090002,2.9080002,2.8420002,0.067,0.076000005,0.726,0.77900004,0.47500002,0.509,1.315,2.7600002,3.062,1.0,0.56200004,GP_1S,dynamic
143.0,3.3880002,3.3880002,3.252,0.136,0.066,0.517,0.528,0.402,0.411,0.384,3.256,3.5200002,0.0,0.30800003,Linear_1S,stoch
143.0,3.3660002,3.3650002,3.252,0.11400001,0.079,0.638,0.68500006,0.45600003,0.48200002,0.42400002,3.2120001,3.525,1.0,0.46600002,GP_1S,stoch
198.0,2.7210002,2.72,2.676,0.045,0.048,0.11800001,0.16100001,0.09200001,0.12100001,0.194,2.6250002,2.8160002,1.0,0.9760001,Linear_oracle,dynamic
