idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
49.0,2.9210002,2.9210002,2.953,-0.032,0.052,0.061000004,0.124000005,0.051000003,0.095000006,0.158,2.818,3.022,1.0,1.0,Linear_oracle,dynamic
49.0,2.8290002,2.8290002,2.953,-0.124000005,0.066,0.51600003,0.57100004,0.23400001,0.291,0.432,2.7010002,2.9580002,1.0,0.924,GP_oracle,dynamic
49.0,3.1820002,3.1820002,3.2070003,-0.025,0.057000004,0.065000005,0.115,0.053000003,0.086,0.079,3.0690002,3.2930002,1.0,1.0,Linear_oracle,stoch
49.0,3.098,3.098,3.2070003,-0.109000005,0.062000003,0.582,0.62200004,0.21800001,0.264,0.14600001,2.976,3.219,1.0,0.89400005,GP_oracle,stoch
49.0,2.41,2.4090002,2.953,-0.54300004,0.064,1.151,1.1580001,0.827,0.83400005,0.87900007,2.2840002,2.536,0.0,0.216,Linear_observed,dynamic
49.0,2.089,2.0900002,2.953,-0.864,0.15,1.7320001,1.7630001,1.3840001,1.4030001,3.2450001,1.7990001,2.38,0.0,0.246,GP_observed,dynamic
49.0,2.854,2.855,3.2070003,-0.35300002,0.101,1.1170001,1.1270001,0.79,0.80200005,0.43500003,2.654,3.0530002,0.0,0.246,Linear_observed,stoch
49.0,2.93,2.9410002,3.2070003,-0.277,0.42800003,1.57,1.7340001,1.0910001,1.176,0.75600004,2.036,3.7220001,1.0,0.54800004,GP_observed,stoch
49.0,2.7710001,2.769,2.953,-0.18200001,0.080000006,0.64900005,0.771,0.503,0.60200006,0.68200004,2.6160002,2.9310002,0.0,0.81600004,Linear_3S,dynamic
49.0,3.002,3.0000002,3.2070003,-0.20500001,0.085,0.62100005,0.74300003,0.49,0.582,0.289,2.8400002,3.173,0.0,0.81600004,Linear_3S,stoch
49.0,2.6590002,2.6590002,2.953,-0.294,0.09,0.78200006,0.929,0.578,0.69600004,0.64000005,2.4850001,2.8370001,0.0,0.84000003,GP_3S,dynamic
49.0,2.9490001,2.9480002,3.2070003,-0.25800002,0.085,0.776,0.91300005,0.549,0.65800005,0.272,2.7840002,3.1190002,0.0,0.832,GP_3S,stoch
49.0,2.9320002,2.9320002,2.953,-0.021000002,0.060000002,0.55300003,0.56600004,0.43300003,0.44400004,0.734,2.8140001,3.051,1.0,0.328,Linear_1S,dynamic
49.0,2.8430002,2.8430002,2.953,-0.11000001,0.075,0.73800004,0.786,0.52400005,0.554,0.84000003,2.696,2.993,1.0,0.462,GP_1S,dynamic
49.0,3.2080002,3.209,3.2070003,0.001,0.068,0.51900005,0.531,0.416,0.42400002,0.291,3.0770001,3.3420002,1.0,0.272,Linear_1S,stoch
49.0,3.1560001,3.157,3.2070003,-0.051000003,0.074,0.776,0.81600004,0.51600003,0.53800005,0.30400002,3.012,3.3000002,1.0,0.42800003,GP_1S,stoch
104.0,2.9150002,2.9150002,2.8690002,0.046000004,0.048,0.089,0.13900001,0.069000006,0.105000004,0.23300001,2.821,3.009,1.0,1.0,Linear_oracle,dynamic
104.0,2.9520001,2.9520001,2.8690002,0.083000004,0.067,0.47800002,0.54200006,0.18300001,0.252,0.37300003,2.822,3.0820003,1.0,0.97400004,GP_oracle,dynamic
104.0,3.3040001,3.3030002,3.2540002,0.05,0.054,0.093,0.132,0.076000005,0.101,0.065000005,3.1990001,3.4110003,1.0,1.0,Linear_oracle,stoch
104.0,3.278,3.278,3.2540002,0.024,0.059000004,0.44400004,0.49400002,0.179,0.22500001,0.177,3.1610003,3.3930001,1.0,0.9480001,GP_oracle,stoch
104.0,2.6330001,2.6330001,2.8690002,-0.23600002,0.063,1.0380001,1.046,0.734,0.74200004,2.9650002,2.509,2.756,0.0,0.25,Linear_observed,dynamic
104.0,2.4610002,2.463,2.8690002,-0.40800002,0.13800001,1.46,1.5000001,1.123,1.148,7.649,2.1880002,2.7310002,0.0,0.326,GP_observed,dynamic
104.0,2.9810002,2.9810002,3.2540002,-0.273,0.085,1.11,1.118,0.804,0.81200004,0.35700002,2.8130002,3.147,0.0,0.22800002,Linear_observed,stoch
104.0,3.6030002,3.6020002,3.2540002,0.349,0.22800002,1.251,1.3280001,0.92,0.97800004,0.605,3.153,4.0470004,1.0,0.432,GP_observed,stoch
104.0,2.884,2.8830001,2.8690002,0.015000001,0.075,0.58900005,0.71000004,0.46400002,0.56,2.0210001,2.7410002,3.035,1.0,0.8,Linear_3S,dynamic
104.0,3.164,3.1620002,3.2540002,-0.09,0.082,0.62100005,0.744,0.49400002,0.588,0.27400002,3.009,3.3290002,1.0,0.78800005,Linear_3S,stoch
104.0,2.8660002,2.8660002,2.8690002,-0.003,0.09200001,0.786,0.93000007,0.53900003,0.65000004,2.1880002,2.686,3.0460002,1.0,0.822,GP_3S,dynamic
104.0,3.0960002,3.0960002,3.2540002,-0.158,0.089,0.851,0.99500006,0.58400005,0.69000006,0.37300003,2.92,3.2700002,1.0,0.80600005,GP_3S,stoch
104.0,3.0040002,3.0040002,2.8690002,0.135,0.056,0.53000003,0.545,0.418,0.43,1.167,2.8930001,3.1150002,0.0,0.32200003,Linear_1S,dynamic
104.0,2.973,2.973,2.8690002,0.104,0.082,0.76900005,0.83000004,0.503,0.53900003,1.3080001,2.8140001,3.131,1.0,0.558,GP_1S,dynamic
104.0,3.3780003,3.3780003,3.2540002,0.124000005,0.067,0.55,0.56200004,0.43500003,0.44500002,0.26900002,3.2470002,3.5100002,1.0,0.28,Linear_1S,stoch
104.0,3.272,3.2730002,3.2540002,0.018000001,0.083000004,0.85200006,0.90300006,0.549,0.574,0.37800002,3.1050003,3.43,1.0,0.42000002,GP_1S,stoch
159.0,2.788,2.788,2.8200002,-0.032,0.052,0.071,0.13100001,0.051000003,0.09900001,0.09200001,2.6850002,2.89,1.0,1.0,Linear_oracle,dynamic
