idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
8.0,2.325,2.325,2.334,-0.009000001,0.047000002,0.112,0.15100001,0.096,0.117000006,0.386,2.232,2.4180002,1.0,1.0,Linear_oracle,dynamic
8.0,2.2870002,2.2870002,2.334,-0.047000002,0.063,0.30900002,0.381,0.123,0.2,0.289,2.163,2.41,1.0,0.99600005,GP_oracle,dynamic
8.0,2.8700001,2.8690002,2.867,0.003,0.055000003,0.108,0.141,0.086,0.106000006,0.97700006,2.762,2.979,1.0,0.952,Linear_oracle,stoch
8.0,2.8270001,2.8260002,2.867,-0.040000003,0.058000002,0.356,0.409,0.14600001,0.19500001,1.217,2.7110002,2.9390001,1.0,0.96800005,GP_oracle,stoch
8.0,2.0210001,2.0210001,2.334,-0.31300002,0.067,0.90800005,0.91600007,0.632,0.64100003,1.32,1.891,2.153,0.0,0.24800001,Linear_observed,dynamic
8.0,1.996,1.9990001,2.334,-0.33800003,0.19600001,0.98600006,1.059,0.725,0.78000003,3.0820003,1.613,2.3830001,1.0,0.56200004,GP_observed,dynamic
8.0,2.562,2.561,2.867,-0.305,0.075,0.99300003,1.001,0.67600006,0.684,6.2320004,2.4150002,2.7110002,0.0,0.25,Linear_observed,stoch
8.0,2.976,2.9750001,2.867,0.109000005,0.18300001,0.92800003,1.001,0.63000005,0.694,10.0390005,2.6130002,3.3370001,1.0,0.55200005,GP_observed,stoch
8.0,2.3560002,2.355,2.334,0.022000002,0.074,0.559,0.661,0.44900003,0.52500004,1.6730001,2.2120001,2.5040002,1.0,0.74,Linear_3S,dynamic
8.0,2.7840002,2.782,2.867,-0.083000004,0.08400001,0.592,0.70100003,0.462,0.545,5.0340004,2.6230001,2.953,1.0,0.77400005,Linear_3S,stoch
8.0,2.286,2.2840002,2.334,-0.048,0.094000004,0.63000005,0.77400005,0.45700002,0.565,1.6020001,2.1060002,2.473,1.0,0.83800006,GP_3S,dynamic
8.0,2.739,2.7370002,2.867,-0.128,0.104,0.708,0.86100006,0.49400002,0.61300004,5.177,2.538,2.947,1.0,0.84800005,GP_3S,stoch
8.0,2.476,2.476,2.334,0.142,0.059000004,0.518,0.532,0.418,0.42800003,1.9410001,2.3590002,2.592,0.0,0.314,Linear_1S,dynamic
8.0,2.489,2.4880002,2.334,0.155,0.082,0.624,0.68100005,0.45900002,0.49300003,2.6100001,2.328,2.653,1.0,0.55600005,GP_1S,dynamic
8.0,2.993,2.992,2.867,0.126,0.07300001,0.52500004,0.537,0.41700003,0.42600003,4.256,2.8500001,3.1360002,1.0,0.25800002,Linear_1S,stoch
8.0,3.0410001,3.042,2.867,0.17400001,0.1,0.768,0.81500006,0.532,0.55300003,3.775,2.8430002,3.2350001,1.0,0.42200002,GP_1S,stoch
63.0,3.1820002,3.1820002,3.164,0.018000001,0.052,0.106000006,0.15300001,0.089,0.124000005,0.32900003,3.078,3.285,1.0,0.79800004,Linear_oracle,dynamic
63.0,3.1430001,3.1420002,3.164,-0.021000002,0.067,0.437,0.5,0.22100002,0.27400002,0.224,3.0130002,3.2760003,1.0,0.952,GP_oracle,dynamic
63.0,3.2710001,3.2710001,3.2610002,0.010000001,0.054,0.039,0.101,0.031000001,0.074,0.017,3.1650002,3.3760002,1.0,1.0,Linear_oracle,stoch
63.0,3.236,3.236,3.2610002,-0.025,0.057000004,0.34800002,0.4,0.17,0.21200001,0.113000005,3.1260002,3.3500001,1.0,0.96400005,GP_oracle,stoch
63.0,2.7970002,2.7970002,3.164,-0.367,0.062000003,1.0550001,1.0630001,0.78400004,0.79200006,1.6570001,2.6750002,2.9160001,0.0,0.21200001,Linear_observed,dynamic
63.0,2.8630002,2.8620002,3.164,-0.30100003,0.13700001,1.3360001,1.378,1.0610001,1.088,1.1220001,2.5970001,3.1350002,0.0,0.326,GP_observed,dynamic
63.0,3.0500002,3.0500002,3.2610002,-0.21100001,0.080000006,1.044,1.052,0.762,0.77000004,0.42700002,2.894,3.2070003,0.0,0.208,Linear_observed,stoch
63.0,3.6540003,3.6550002,3.2610002,0.393,0.165,1.08,1.131,0.84200007,0.87600005,0.587,3.3270001,3.9840002,0.0,0.39800003,GP_observed,stoch
63.0,3.0820003,3.0820003,3.164,-0.082,0.07700001,0.62700003,0.748,0.499,0.59300005,1.838,2.933,3.233,1.0,0.79800004,Linear_3S,dynamic
63.0,3.1950002,3.1940002,3.2610002,-0.066,0.076000005,0.588,0.708,0.467,0.55600005,0.316,3.0470002,3.3450003,1.0,0.814,Linear_3S,stoch
63.0,3.0360003,3.0360003,3.164,-0.128,0.089,0.76100004,0.91200006,0.568,0.683,1.7670001,2.8630002,3.2110002,1.0,0.82400006,GP_3S,dynamic
