idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
12.0,2.6030002,2.6020002,2.614,-0.011000001,0.054,0.11400001,0.156,0.091000006,0.11800001,0.11000001,2.4950001,2.7110002,1.0,0.91600007,Linear_oracle,dynamic
12.0,2.5860002,2.5870001,2.614,-0.028,0.07,0.33400002,0.416,0.20400001,0.26700002,0.38700002,2.4480002,2.7220001,1.0,0.80600005,GP_oracle,dynamic
12.0,3.141,3.14,3.1490002,-0.008,0.068,0.076000005,0.12900001,0.060000002,0.094000004,0.071,3.0100002,3.2770002,1.0,1.0,Linear_oracle,stoch
12.0,3.0460002,3.045,3.1490002,-0.10300001,0.083000004,0.40600002,0.476,0.18400002,0.24100001,0.112,2.8850002,3.209,1.0,0.91200006,GP_oracle,stoch
12.0,1.9760001,1.9760001,2.614,-0.638,0.056,1.1420001,1.148,0.83400005,0.83900005,1.1850001,1.8650001,2.085,0.0,0.16600001,Linear_observed,dynamic
12.0,1.917,1.9160001,2.614,-0.697,0.124000005,1.207,1.246,0.89800006,0.929,1.891,1.672,2.158,0.0,0.42800003,GP_observed,dynamic
12.0,2.538,2.538,3.1490002,-0.611,0.093,1.2490001,1.2570001,0.91300005,0.919,0.60400003,2.3590002,2.723,0.0,0.186,Linear_observed,stoch
12.0,3.1450002,3.1420002,3.1490002,-0.004,0.307,1.167,1.286,0.86,0.938,0.46400002,2.5560002,3.759,1.0,0.518,GP_observed,stoch
12.0,2.3730001,2.3720002,2.614,-0.24100001,0.081,0.646,0.73300004,0.497,0.57000005,1.051,2.216,2.535,0.0,0.71800005,Linear_3S,dynamic
12.0,2.7670002,2.766,3.1490002,-0.38200003,0.095000006,0.77800006,0.86100006,0.58900005,0.66200006,0.43500003,2.5830002,2.9580002,0.0,0.67800003,Linear_3S,stoch
12.0,2.3070002,2.306,2.614,-0.307,0.094000004,0.822,0.929,0.60200006,0.68,1.166,2.1230001,2.492,0.0,0.712,GP_3S,dynamic
12.0,2.6130002,2.611,3.1490002,-0.536,0.106000006,1.046,1.1320001,0.73700005,0.79800004,0.42600003,2.4080002,2.8260002,0.0,0.634,GP_3S,stoch
12.0,2.513,2.512,2.614,-0.101,0.065000005,0.532,0.546,0.425,0.43600002,1.008,2.3850002,2.6420002,1.0,0.32200003,Linear_1S,dynamic
12.0,2.4640002,2.4650002,2.614,-0.15,0.087000005,0.76100004,0.813,0.54200006,0.572,1.25,2.2910001,2.634,1.0,0.47200003,GP_1S,dynamic
12.0,2.9750001,2.9740002,3.1490002,-0.17400001,0.081,0.61200005,0.623,0.485,0.492,0.437,2.8160002,3.134,0.0,0.26000002,Linear_1S,stoch
12.0,2.8140001,2.8140001,3.1490002,-0.335,0.1,0.99000007,1.028,0.65900004,0.67600006,0.46400002,2.614,3.012,0.0,0.356,GP_1S,stoch
67.0,2.9490001,2.9490001,2.999,-0.05,0.055000003,0.076000005,0.133,0.060000002,0.1,0.09,2.841,3.0600002,1.0,1.0,Linear_oracle,dynamic
67.0,2.91,2.91,2.999,-0.089,0.07300001,0.246,0.35000002,0.14600001,0.224,0.264,2.7630002,3.0530002,1.0,1.0,GP_oracle,dynamic
67.0,3.2710001,3.2710001,3.334,-0.063,0.063,0.080000006,0.127,0.064,0.093,0.026,3.1490002,3.397,1.0,1.0,Linear_oracle,stoch
67.0,3.2280002,3.229,3.334,-0.106000006,0.07,0.29500002,0.365,0.163,0.21400002,0.093,3.0920002,3.367,1.0,0.98600006,GP_oracle,stoch
67.0,2.3470001,2.3470001,2.999,-0.652,0.062000003,1.21,1.2160001,0.88100004,0.887,1.041,2.226,2.4680002,0.0,0.186,Linear_observed,dynamic
67.0,1.8980001,1.8980001,2.999,-1.1010001,0.14500001,1.723,1.7570001,1.3280001,1.353,3.255,1.6170001,2.1880002,0.0,0.298,GP_observed,dynamic
67.0,2.7210002,2.7210002,3.334,-0.61300004,0.078,1.238,1.2440001,0.90900004,0.91400003,0.572,2.5660002,2.8730001,0.0,0.19000001,Linear_observed,stoch
67.0,3.3690002,3.3720002,3.334,0.035,0.193,0.984,1.0580001,0.754,0.80500007,0.48200002,2.983,3.742,1.0,0.47000003,GP_observed,stoch
67.0,2.815,2.8140001,2.999,-0.18400002,0.083000004,0.642,0.75600004,0.5,0.59000003,0.984,2.6550002,2.979,0.0,0.808,Linear_3S,dynamic
67.0,3.117,3.117,3.334,-0.21700001,0.091000006,0.65900004,0.781,0.518,0.61200005,0.33900002,2.9410002,3.2990003,0.0,0.772,Linear_3S,stoch
67.0,2.719,2.7180002,2.999,-0.28,0.104,0.735,0.887,0.555,0.669,0.85300004,2.5200002,2.926,0.0,0.84000003,GP_3S,dynamic
67.0,3.0400002,3.039,3.334,-0.294,0.109000005,0.81200004,0.95900005,0.591,0.702,0.351,2.8300002,3.255,0.0,0.80600005,GP_3S,stoch
67.0,2.9490001,2.9490001,2.999,-0.05,0.063,0.54300004,0.55600005,0.42900002,0.44000003,0.94600004,2.825,3.0740001,1.0,0.326,Linear_1S,dynamic
67.0,2.9380002,2.9390001,2.999,-0.061000004,0.094000004,0.623,0.693,0.47100002,0.514,0.98200005,2.7540002,3.124,1.0,0.582,GP_1S,dynamic
67.0,3.3160002,3.3160002,3.334,-0.018000001,0.076000005,0.54200006,0.554,0.43100002,0.44000003,0.35300002,3.1660001,3.463,1.0,0.27800003,Linear_1S,stoch
67.0,3.3030002,3.3040001,3.334,-0.031000001,0.106000006,0.717,0.777,0.522,0.55200005,0.47300002,3.0930002,3.5060003,1.0,0.48400003,GP_1S,stoch
122.0,2.539,2.539,2.4620001,0.07700001,0.046000004,0.080000006,0.13000001,0.078,0.10300001,0.23400001,2.4480002,2.63,1.0,1.0,Linear_oracle,dynamic
122.0,2.5170002,2.519,2.4620001,0.055000003,0.063,0.27800003,0.35500002,0.17,0.23200001,0.409,2.3930001,2.6390002,1.0,0.98600006,GP_oracle,dynamic
122.0,3.334,3.3330002,3.252,0.082,0.058000002,0.08400001,0.126,0.082,0.1,0.041,3.2210002,3.4470003,1.0,1.0,Linear_oracle,stoch
