idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
4.0,2.755,2.755,2.766,-0.011000001,0.05,0.025,0.10700001,0.021000002,0.081,0.05,2.657,2.8560002,1.0,1.0,Linear_oracle,dynamic
4.0,2.716,2.7150002,2.766,-0.05,0.067,0.26900002,0.35500002,0.15300001,0.22100002,0.279,2.584,2.848,1.0,0.99600005,GP_oracle,dynamic
4.0,3.17,3.17,3.1790001,-0.009000001,0.057000004,0.036000002,0.1,0.029000001,0.07300001,0.024,3.0570002,3.285,1.0,1.0,Linear_oracle,stoch
4.0,3.15,3.15,3.1790001,-0.029000001,0.065000005,0.284,0.35300002,0.11800001,0.18200001,0.072000004,3.0230002,3.275,1.0,0.97200006,GP_oracle,stoch
4.0,2.1620002,2.1620002,2.766,-0.60400003,0.068,1.1320001,1.139,0.83400005,0.84200007,1.023,2.0310001,2.295,0.0,0.21400002,Linear_observed,dynamic
4.0,1.7090001,1.7080001,2.766,-1.057,0.178,1.8390001,1.8790001,1.424,1.45,3.601,1.3690001,2.058,0.0,0.298,GP_observed,dynamic
4.0,2.6360002,2.6350002,3.1790001,-0.54300004,0.078,1.223,1.2290001,0.887,0.892,0.469,2.482,2.792,0.0,0.186,Linear_observed,stoch
4.0,3.2370002,3.2370002,3.1790001,0.058000002,0.178,1.064,1.1320001,0.75600004,0.809,0.48800004,2.891,3.5820003,1.0,0.46800002,GP_observed,stoch
4.0,2.746,2.746,2.766,-0.020000001,0.08400001,0.54200006,0.707,0.43,0.559,0.919,2.5830002,2.913,1.0,0.8880001,Linear_3S,dynamic
4.0,3.0030003,3.002,3.1790001,-0.17600001,0.087000005,0.65300006,0.78700006,0.51600003,0.61300004,0.303,2.834,3.176,0.0,0.82000005,Linear_3S,stoch
4.0,2.7040002,2.7020001,2.766,-0.062000003,0.113000005,0.63500005,0.86500007,0.47200003,0.652,0.90000004,2.4870002,2.9280002,1.0,0.89800006,GP_3S,dynamic
4.0,2.959,2.9580002,3.1790001,-0.22000001,0.10700001,0.76100004,0.94000006,0.56,0.69500005,0.30600002,2.749,3.1690001,0.0,0.874,GP_3S,stoch
4.0,2.91,2.91,2.766,0.14400001,0.065000005,0.52400005,0.53800005,0.423,0.43300003,0.91600007,2.7830002,3.0370002,0.0,0.30600002,Linear_1S,dynamic
4.0,2.982,2.982,2.766,0.216,0.10300001,0.68,0.744,0.526,0.565,1.154,2.7770002,3.1810002,0.0,0.49600002,GP_1S,dynamic
4.0,3.187,3.187,3.1790001,0.008,0.07,0.57900006,0.58900005,0.46100003,0.469,0.28800002,3.051,3.3230002,1.0,0.23,Linear_1S,stoch
4.0,3.255,3.256,3.1790001,0.076000005,0.10300001,0.748,0.79600006,0.54800004,0.572,0.34500003,3.0440001,3.4520001,1.0,0.432,GP_1S,stoch
59.0,2.8240001,2.8230002,2.822,0.002,0.048,0.09200001,0.13800001,0.07,0.104,0.209,2.7310002,2.9190001,1.0,1.0,Linear_oracle,dynamic
59.0,2.8160002,2.815,2.822,-0.006,0.062000003,0.284,0.36100003,0.163,0.223,0.35300002,2.693,2.937,1.0,0.98600006,GP_oracle,dynamic
59.0,3.278,3.2770002,3.2770002,0.001,0.055000003,0.072000004,0.11800001,0.058000002,0.08800001,0.036000002,3.1740003,3.387,1.0,1.0,Linear_oracle,stoch
59.0,3.1980002,3.1980002,3.2770002,-0.079,0.060000002,0.423,0.47300002,0.20400001,0.23600002,0.087000005,3.0770001,3.315,1.0,0.93600005,GP_oracle,stoch
59.0,2.5,2.5010002,2.822,-0.32200003,0.062000003,0.99100006,0.998,0.734,0.74100006,1.1730001,2.38,2.6220002,0.0,0.22600001,Linear_observed,dynamic
59.0,2.2150002,2.214,2.822,-0.60700005,0.132,1.3390001,1.3750001,1.057,1.0830001,2.752,1.955,2.4750001,0.0,0.314,GP_observed,dynamic
59.0,2.927,2.927,3.2770002,-0.35000002,0.087000005,1.095,1.103,0.79300004,0.8,0.34100002,2.7570002,3.0990002,0.0,0.22600001,Linear_observed,stoch
59.0,3.3260002,3.3350003,3.2770002,0.049000002,0.26700002,1.2440001,1.335,0.869,0.93600005,0.409,2.7810001,3.8390002,1.0,0.522,GP_observed,stoch
59.0,2.696,2.696,2.822,-0.126,0.069000006,0.629,0.72300005,0.497,0.57000005,0.99700004,2.562,2.832,1.0,0.74,Linear_3S,dynamic
59.0,3.0630002,3.062,3.2770002,-0.21400002,0.076000005,0.698,0.79,0.545,0.614,0.23400001,2.9160001,3.213,0.0,0.72200006,Linear_3S,stoch
59.0,2.696,2.696,2.822,-0.126,0.081,0.69500005,0.81100005,0.537,0.62200004,1.473,2.5370002,2.855,1.0,0.77400005,GP_3S,dynamic
59.0,2.999,2.999,3.2770002,-0.27800003,0.078,0.82500005,0.93000007,0.609,0.68700004,0.268,2.8460002,3.153,0.0,0.716,GP_3S,stoch
59.0,2.786,2.786,2.822,-0.036000002,0.053000003,0.54,0.55300003,0.43400002,0.44400004,0.96800005,2.6820002,2.8920002,1.0,0.314,Linear_1S,dynamic
59.0,2.7840002,2.7840002,2.822,-0.038000003,0.07,0.632,0.68100005,0.48000002,0.51000005,1.46,2.6460001,2.9210002,1.0,0.49,GP_1S,dynamic
59.0,3.2400002,3.2410002,3.2770002,-0.037,0.063,0.57000005,0.58000004,0.45600003,0.46500003,0.20600002,3.1150002,3.3650002,1.0,0.25800002,Linear_1S,stoch
59.0,3.1480002,3.1480002,3.2770002,-0.12900001,0.072000004,0.77400005,0.814,0.541,0.564,0.23300001,3.0030003,3.2860003,1.0,0.386,GP_1S,stoch
114.0,2.7480001,2.7480001,2.6980002,0.05,0.047000002,0.067,0.11800001,0.059000004,0.09200001,0.238,2.6560001,2.841,1.0,1.0,Linear_oracle,dynamic
114.0,2.775,2.776,2.6980002,0.07700001,0.060000002,0.18400002,0.27100003,0.133,0.192,0.67600006,2.657,2.8920002,1.0,0.98600006,GP_oracle,dynamic
114.0,3.186,3.186,3.134,0.052,0.057000004,0.059000004,0.108,0.053000003,0.080000006,0.023000002,3.0760002,3.2990003,1.0,1.0,Linear_oracle,stoch
114.0,3.1510003,3.1510003,3.134,0.017,0.063,0.284,0.34300002,0.12200001,0.17400001,0.10700001,3.0270002,3.272,1.0,0.99000007,GP_oracle,stoch
114.0,2.25,2.2510002,2.6980002,-0.448,0.059000004,0.96400005,0.9710001,0.73300004,0.739,1.82,2.1360002,2.3660002,0.0,0.19600001,Linear_observed,dynamic
114.0,1.9230001,1.922,2.6980002,-0.77500004,0.148,1.5400001,1.5730001,1.213,1.2310001,6.124,1.6320001,2.2120001,0.0,0.256,GP_observed,dynamic
114.0,2.799,2.798,3.134,-0.335,0.079,1.056,1.0630001,0.75500005,0.76100004,0.541,2.6460001,2.9570003,0.0,0.21000001,Linear_observed,stoch
114.0,3.2270002,3.229,3.134,0.093,0.23500001,1.0940001,1.187,0.82400006,0.88600004,0.565,2.752,3.6740003,1.0,0.46600002,GP_observed,stoch
114.0,2.7050002,2.7040002,2.6980002,0.007,0.07700001,0.521,0.66200006,0.416,0.52400005,2.1290002,2.5570002,2.857,1.0,0.86,Linear_3S,dynamic
114.0,3.002,3.0000002,3.134,-0.132,0.087000005,0.597,0.72800004,0.469,0.568,0.39900002,2.835,3.176,1.0,0.85,Linear_3S,stoch
114.0,2.7540002,2.753,2.6980002,0.056,0.08800001,0.565,0.73700005,0.44500002,0.57600003,2.9080002,2.5830002,2.9290001,1.0,0.85400003,GP_3S,dynamic
114.0,2.9540002,2.9520001,3.134,-0.18,0.095000006,0.693,0.845,0.503,0.623,0.365,2.772,3.144,1.0,0.85800004,GP_3S,stoch
114.0,2.864,2.864,2.6980002,0.16600001,0.057000004,0.52000004,0.531,0.42000002,0.42800003,1.9900001,2.752,2.976,0.0,0.298,Linear_1S,dynamic
114.0,2.9420002,2.9420002,2.6980002,0.24400002,0.075,0.586,0.63000005,0.47900003,0.50600004,2.798,2.795,3.0890002,0.0,0.44000003,GP_1S,dynamic
114.0,3.232,3.232,3.134,0.098000005,0.068,0.528,0.53800005,0.42400002,0.43100002,0.423,3.1000001,3.3660002,1.0,0.25,Linear_1S,stoch
114.0,3.2070003,3.2080002,3.134,0.07300001,0.083000004,0.67300004,0.712,0.485,0.507,0.42100003,3.0460002,3.3660002,1.0,0.418,GP_1S,stoch
169.0,2.607,2.607,2.6030002,0.004,0.046000004,0.015000001,0.102000006,0.012,0.07700001,0.047000002,2.5170002,2.6980002,1.0,1.0,Linear_oracle,dynamic
169.0,2.6690001,2.6690001,2.6030002,0.066,0.061000004,0.2,0.303,0.147,0.21700001,0.65000004,2.549,2.7900002,1.0,0.952,GP_oracle,dynamic
169.0,3.242,3.2410002,3.239,0.003,0.056,0.017,0.094000004,0.014,0.069000006,0.097,3.134,3.3530002,1.0,1.0,Linear_oracle,stoch
169.0,3.18,3.1810002,3.239,-0.059000004,0.069000006,0.25800002,0.35500002,0.147,0.20400001,0.317,3.0430002,3.311,1.0,0.92200005,GP_oracle,stoch
169.0,2.243,2.242,2.6030002,-0.36,0.062000003,1.031,1.0380001,0.74600005,0.753,1.9810001,2.121,2.365,0.0,0.24200001,Linear_observed,dynamic
169.0,1.8060001,1.8080001,2.6030002,-0.79700005,0.15200001,1.6190001,1.6580001,1.235,1.264,10.775001,1.506,2.095,0.0,0.342,GP_observed,dynamic
169.0,2.891,2.891,3.239,-0.34800002,0.08400001,1.153,1.1600001,0.85,0.85800004,0.86200005,2.7240002,3.055,0.0,0.2,Linear_observed,stoch
169.0,3.4800003,3.4740002,3.239,0.24100001,0.252,1.154,1.25,0.87600005,0.93700004,1.6790001,3.0100002,3.9860003,1.0,0.49400002,GP_observed,stoch
169.0,0.41500002,0.35300002,2.6030002,-2.1880002,0.555,2.3790002,2.4490001,2.1880002,2.1980002,9.948001,-0.51900005,1.682,0.0,0.18200001,Linear_3S,dynamic
169.0,-0.275,-0.367,3.239,-3.5140002,0.84000003,3.6680002,3.7680001,3.5140002,3.5160003,8.972,-1.6960001,1.6340001,0.0,0.034,Linear_3S,stoch
