idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
20.0,2.503,2.503,2.519,-0.016,0.054,0.062000003,0.132,0.049000002,0.101,0.162,2.397,2.611,1.0,1.0,Linear_oracle,dynamic
20.0,2.4290001,2.4290001,2.519,-0.09,0.072000004,0.37600002,0.45800003,0.17,0.252,0.18200001,2.2870002,2.569,1.0,0.9760001,GP_oracle,dynamic
20.0,3.1050003,3.104,3.101,0.004,0.065000005,0.055000003,0.120000005,0.041,0.086,0.024,2.9770002,3.232,1.0,1.0,Linear_oracle,stoch
20.0,3.0210001,3.0210001,3.101,-0.080000006,0.072000004,0.49300003,0.546,0.22200002,0.266,0.10700001,2.8790002,3.164,1.0,0.89400005,GP_oracle,stoch
20.0,1.9650002,1.9660001,2.519,-0.554,0.069000006,1.107,1.115,0.814,0.82100004,1.0580001,1.8290001,2.0990002,0.0,0.2,Linear_observed,dynamic
20.0,1.427,1.429,2.519,-1.092,0.18200001,1.5970001,1.6430001,1.256,1.281,2.5370002,1.0730001,1.7850001,0.0,0.316,GP_observed,dynamic
20.0,2.559,2.559,3.101,-0.54200006,0.081,1.1850001,1.192,0.87200004,0.87700003,0.45000002,2.401,2.7180002,0.0,0.18400002,Linear_observed,stoch
20.0,2.923,2.923,3.101,-0.178,0.20500001,1.0610001,1.139,0.757,0.81200004,0.418,2.5210001,3.3260002,1.0,0.536,GP_observed,stoch
20.0,2.256,2.256,2.519,-0.263,0.07300001,0.65500003,0.73700005,0.50100005,0.569,0.88500005,2.1160002,2.4,0.0,0.716,Linear_3S,dynamic
20.0,2.7940001,2.792,3.101,-0.307,0.087000005,0.70100003,0.78900003,0.53800005,0.611,0.279,2.6260002,2.9680002,0.0,0.688,Linear_3S,stoch
20.0,2.1590002,2.1590002,2.519,-0.36,0.089,0.76500005,0.87600005,0.572,0.661,0.795,1.9850001,2.335,0.0,0.77400005,GP_3S,dynamic
20.0,2.759,2.7570002,3.101,-0.342,0.089,0.845,0.952,0.591,0.68500006,0.289,2.5870001,2.937,0.0,0.77400005,GP_3S,stoch
20.0,2.354,2.3530002,2.519,-0.165,0.058000002,0.521,0.537,0.407,0.41900003,0.791,2.237,2.469,0.0,0.36800003,Linear_1S,dynamic
20.0,2.2610002,2.262,2.519,-0.25800002,0.07700001,0.69200003,0.744,0.49500003,0.531,0.71800005,2.111,2.41,0.0,0.54800004,GP_1S,dynamic
20.0,3.0030003,3.0030003,3.101,-0.098000005,0.076000005,0.522,0.536,0.411,0.42000002,0.24200001,2.851,3.154,1.0,0.312,Linear_1S,stoch
