idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
7.0,2.236,2.237,2.2110002,0.025,0.048,0.156,0.18800001,0.132,0.14500001,0.32500002,2.1420002,2.329,1.0,0.906,Linear_oracle,dynamic
7.0,2.181,2.1820002,2.2110002,-0.030000001,0.066,0.462,0.51500005,0.19900002,0.26000002,0.29900002,2.052,2.3100002,1.0,0.93600005,GP_oracle,dynamic
7.0,3.025,3.0260003,3.002,0.023000002,0.059000004,0.11100001,0.14600001,0.089,0.11100001,0.072000004,2.91,3.14,1.0,0.938,Linear_oracle,stoch
7.0,2.9520001,2.9520001,3.002,-0.05,0.066,0.36200002,0.41700003,0.17400001,0.22600001,0.08800001,2.822,3.078,1.0,0.91800004,GP_oracle,stoch
7.0,1.8340001,1.8340001,2.2110002,-0.377,0.075,0.94500005,0.95500004,0.68200004,0.69000006,1.1570001,1.6890001,1.9820001,0.0,0.25800002,Linear_observed,dynamic
7.0,0.643,0.643,2.2110002,-1.5680001,0.202,2.41,2.443,1.8650001,1.8850001,8.168,0.24700001,1.0350001,0.0,0.26200002,GP_observed,dynamic
7.0,2.505,2.505,3.002,-0.497,0.072000004,1.138,1.144,0.818,0.82400006,0.40100002,2.365,2.647,0.0,0.18400002,Linear_observed,stoch
7.0,2.999,3.0000002,3.002,-0.003,0.142,0.98800004,1.0400001,0.71400005,0.754,0.40300003,2.7170002,3.272,1.0,0.43,GP_observed,stoch
7.0,2.209,2.209,2.2110002,-0.002,0.072000004,0.507,0.64100003,0.407,0.509,1.013,2.068,2.352,1.0,0.85600007,Linear_3S,dynamic
7.0,2.8700001,2.868,3.002,-0.132,0.08400001,0.59000003,0.73300004,0.47100002,0.58000004,0.259,2.706,3.0400002,1.0,0.836,Linear_3S,stoch
7.0,2.088,2.088,2.2110002,-0.123,0.089,0.68700004,0.81200004,0.47500002,0.58100003,0.90400004,1.9150001,2.263,1.0,0.836,GP_3S,dynamic
7.0,2.7470002,2.746,3.002,-0.25500003,0.094000004,0.75000006,0.87700003,0.56200004,0.66200006,0.26700002,2.5630002,2.933,0.0,0.80200005,GP_3S,stoch
7.0,2.2840002,2.2840002,2.2110002,0.07300001,0.053000003,0.483,0.49600002,0.38500002,0.395,0.874,2.177,2.39,1.0,0.328,Linear_1S,dynamic
7.0,2.226,2.226,2.2110002,0.015000001,0.076000005,0.628,0.67600006,0.42600003,0.46300003,0.85300004,2.0770001,2.3760002,1.0,0.57600003,GP_1S,dynamic
7.0,3.0490003,3.048,3.002,0.047000002,0.068,0.51900005,0.53000003,0.42100003,0.43,0.23900001,2.914,3.1840003,1.0,0.27600002,Linear_1S,stoch
7.0,2.986,2.989,3.002,-0.016,0.091000006,0.661,0.70500004,0.49500003,0.521,0.25300002,2.8000002,3.1580002,1.0,0.416,GP_1S,stoch
62.0,2.7640002,2.7640002,2.7600002,0.004,0.059000004,0.061000004,0.125,0.051000003,0.095000006,0.072000004,2.6480002,2.88,1.0,1.0,Linear_oracle,dynamic
62.0,2.736,2.7340002,2.7600002,-0.024,0.079,0.42200002,0.48800004,0.18100001,0.25300002,0.16100001,2.5830002,2.8920002,1.0,0.97,GP_oracle,dynamic
62.0,3.1250002,3.1250002,3.121,0.004,0.065000005,0.051000003,0.11100001,0.040000003,0.081,0.039,2.9980001,3.2540002,1.0,1.0,Linear_oracle,stoch
62.0,3.0410001,3.0410001,3.121,-0.080000006,0.078,0.51000005,0.554,0.17300001,0.23400001,0.069000006,2.8890002,3.196,1.0,0.95600003,GP_oracle,stoch
62.0,2.085,2.0860002,2.7600002,-0.675,0.057000004,1.217,1.223,0.90400004,0.90900004,0.694,1.9720001,2.1980002,0.0,0.15400001,Linear_observed,dynamic
62.0,1.7950001,1.7960001,2.7600002,-0.96500003,0.13100001,1.69,1.718,1.2900001,1.3180001,2.213,1.5370001,2.051,0.0,0.326,GP_observed,dynamic
62.0,2.614,2.614,3.121,-0.507,0.08800001,1.1850001,1.192,0.86,0.86700004,0.38000003,2.444,2.789,0.0,0.18800001,Linear_observed,stoch
62.0,3.0730002,3.0700002,3.121,-0.048,0.21100001,1.0380001,1.113,0.72800004,0.78400004,0.363,2.66,3.4950001,1.0,0.52000004,GP_observed,stoch
62.0,2.5370002,2.536,2.7600002,-0.223,0.087000005,0.671,0.785,0.528,0.61700004,0.588,2.371,2.713,0.0,0.78400004,Linear_3S,dynamic
62.0,2.878,2.877,3.121,-0.24300002,0.091000006,0.661,0.77800006,0.52000004,0.61,0.26000002,2.7010002,3.0630002,0.0,0.786,Linear_3S,stoch
62.0,2.47,2.469,2.7600002,-0.29000002,0.10300001,0.841,0.97200006,0.61700004,0.71800005,0.62700003,2.2710001,2.676,0.0,0.79200006,GP_3S,dynamic
62.0,2.7470002,2.7470002,3.121,-0.374,0.10300001,0.88000005,0.994,0.62,0.708,0.264,2.5470002,2.953,0.0,0.78800005,GP_3S,stoch
62.0,2.706,2.706,2.7600002,-0.054,0.065000005,0.573,0.58500004,0.45100003,0.462,0.6,2.578,2.835,1.0,0.294,Linear_1S,dynamic
62.0,2.664,2.6650002,2.7600002,-0.096,0.094000004,0.76600003,0.81700003,0.551,0.58000004,0.69000006,2.479,2.8530002,1.0,0.49,GP_1S,dynamic
62.0,3.094,3.095,3.121,-0.027,0.075,0.54,0.551,0.43,0.439,0.26500002,2.9490001,3.239,1.0,0.28,Linear_1S,stoch
62.0,2.9610002,2.9620001,3.121,-0.16000001,0.1,0.81000006,0.85200006,0.544,0.565,0.28500003,2.756,3.1520002,1.0,0.416,GP_1S,stoch
117.0,2.9280002,2.9280002,2.8820002,0.046000004,0.048,0.097,0.142,0.069000006,0.10700001,0.19000001,2.835,3.0230002,1.0,1.0,Linear_oracle,dynamic
117.0,2.903,2.903,2.8820002,0.021000002,0.063,0.469,0.528,0.18,0.259,0.187,2.7810001,3.0260003,1.0,0.874,GP_oracle,dynamic
117.0,3.164,3.163,3.108,0.056,0.051000003,0.071,0.113000005,0.061000004,0.087000005,0.057000004,3.065,3.265,1.0,1.0,Linear_oracle,stoch
117.0,3.14,3.14,3.108,0.032,0.052,0.34,0.38900003,0.148,0.202,0.10700001,3.038,3.2430003,1.0,0.84200007,GP_oracle,stoch
117.0,2.5540001,2.555,2.8820002,-0.328,0.062000003,1.024,1.0320001,0.73600006,0.744,1.0630001,2.4320002,2.676,0.0,0.23200001,Linear_observed,dynamic
117.0,2.5790002,2.5800002,2.8820002,-0.303,0.15,1.44,1.485,1.1340001,1.1570001,1.8730001,2.283,2.8700001,0.0,0.3,GP_observed,dynamic
117.0,3.0310001,3.0310001,3.108,-0.07700001,0.082,1.026,1.034,0.75500005,0.76100004,0.45600003,2.8700001,3.193,1.0,0.23600002,Linear_observed,stoch
117.0,3.387,3.3890002,3.108,0.279,0.24700001,1.1730001,1.2590001,0.8880001,0.95100003,0.6,2.8990002,3.8690002,1.0,0.46,GP_observed,stoch
117.0,2.9190001,2.917,2.8820002,0.037,0.081,0.65400004,0.77000004,0.522,0.609,0.98100007,2.7640002,3.0820003,1.0,0.744,Linear_3S,dynamic
117.0,3.1660001,3.164,3.108,0.058000002,0.08800001,0.61700004,0.74300003,0.49600002,0.58900005,0.41000003,3.0000002,3.3430002,1.0,0.78000003,Linear_3S,stoch
117.0,2.855,2.854,2.8820002,-0.027,0.09900001,0.83400005,0.98100007,0.573,0.69100004,0.86200005,2.664,3.0530002,1.0,0.79600006,GP_3S,dynamic
117.0,3.0890002,3.0890002,3.108,-0.019000001,0.09900001,0.78300005,0.94500005,0.554,0.674,0.363,2.8960001,3.2840002,1.0,0.804,GP_3S,stoch
117.0,3.0820003,3.0820003,2.8820002,0.2,0.063,0.63100004,0.643,0.50200003,0.51100004,1.1450001,2.9570003,3.206,0.0,0.282,Linear_1S,dynamic
117.0,3.0730002,3.072,2.8820002,0.19100001,0.09,0.79700005,0.85800004,0.56200004,0.601,1.138,2.897,3.2480001,0.0,0.504,GP_1S,dynamic
117.0,3.3880002,3.3880002,3.108,0.28,0.072000004,0.63600004,0.647,0.50600004,0.513,0.425,3.2470002,3.5290003,0.0,0.22600001,Linear_1S,stoch
117.0,3.3370001,3.338,3.108,0.22900002,0.097,0.76600003,0.823,0.563,0.59400004,0.39400002,3.144,3.5230002,0.0,0.42000002,GP_1S,stoch
