idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
30.0,2.8690002,2.868,2.854,0.015000001,0.049000002,0.067,0.124000005,0.055000003,0.095000006,0.208,2.7730002,2.966,1.0,1.0,Linear_oracle,dynamic
30.0,2.881,2.881,2.854,0.027,0.064,0.279,0.35000002,0.15100001,0.21000001,0.27400002,2.7540002,3.005,1.0,0.98800004,GP_oracle,dynamic
30.0,3.3990002,3.3980002,3.3690002,0.030000001,0.055000003,0.054,0.10700001,0.043,0.078,0.061000004,3.2910001,3.509,1.0,1.0,Linear_oracle,stoch
30.0,3.3830001,3.384,3.3690002,0.014,0.060000002,0.25500003,0.31500003,0.13100001,0.17500001,0.063,3.2670002,3.5010002,1.0,0.99200004,GP_oracle,stoch
30.0,2.4120002,2.411,2.854,-0.44200003,0.078,1.1470001,1.1550001,0.859,0.86600006,1.9640001,2.26,2.5640001,0.0,0.19000001,Linear_observed,dynamic
30.0,1.534,1.5350001,2.854,-1.32,0.194,2.107,2.141,1.6790001,1.6930001,7.7630005,1.149,1.9060001,0.0,0.19600001,GP_observed,dynamic
30.0,2.9050002,2.9050002,3.3690002,-0.46400002,0.080000006,1.22,1.2270001,0.87900007,0.88500005,1.24,2.7470002,3.0640001,0.0,0.19000001,Linear_observed,stoch
30.0,3.1430001,3.1430001,3.3690002,-0.22600001,0.187,1.269,1.327,0.90400004,0.93500006,1.46,2.772,3.505,1.0,0.39600003,GP_observed,stoch
30.0,2.7630002,2.762,2.854,-0.091000006,0.079,0.63600004,0.77300006,0.51000005,0.61300004,1.4250001,2.6090002,2.9180002,1.0,0.818,Linear_3S,dynamic
30.0,3.2680001,3.2670002,3.3690002,-0.101,0.086,0.63000005,0.781,0.49800003,0.61200005,0.846,3.101,3.4380002,1.0,0.83800006,Linear_3S,stoch
30.0,2.736,2.7350001,2.854,-0.11800001,0.091000006,0.70000005,0.85600007,0.537,0.66,1.3620001,2.5600002,2.9180002,1.0,0.86600006,GP_3S,dynamic
30.0,3.2270002,3.226,3.3690002,-0.142,0.093,0.69000006,0.86200005,0.52500004,0.661,0.86300004,3.0470002,3.4120002,1.0,0.86800003,GP_3S,stoch
30.0,2.8700001,2.8700001,2.854,0.016,0.056,0.558,0.57100004,0.45200002,0.462,1.097,2.7580001,2.9800003,1.0,0.282,Linear_1S,dynamic
30.0,2.894,2.8930001,2.854,0.040000003,0.075,0.62100005,0.66400003,0.476,0.505,1.0250001,2.749,3.0410001,1.0,0.47000003,GP_1S,dynamic
30.0,3.4710002,3.4700003,3.3690002,0.102000006,0.068,0.565,0.57600003,0.45200002,0.45900002,0.68200004,3.3370001,3.604,1.0,0.246,Linear_1S,stoch
30.0,3.453,3.4520001,3.3690002,0.08400001,0.07700001,0.64500004,0.684,0.497,0.51900005,0.66200006,3.305,3.6050003,1.0,0.386,GP_1S,stoch
85.0,2.7250001,2.7250001,2.6810002,0.044000003,0.049000002,0.104,0.148,0.089,0.11400001,0.147,2.63,2.8200002,1.0,1.0,Linear_oracle,dynamic
85.0,2.7270002,2.7270002,2.6810002,0.046000004,0.064,0.30200002,0.38000003,0.123,0.209,0.18800001,2.6020002,2.8520002,1.0,0.99200004,GP_oracle,dynamic
85.0,3.446,3.446,3.41,0.036000002,0.060000002,0.056,0.11400001,0.046000004,0.086,0.018000001,3.3270001,3.565,1.0,1.0,Linear_oracle,stoch
85.0,3.374,3.3750002,3.41,-0.036000002,0.067,0.45400003,0.512,0.187,0.238,0.08400001,3.242,3.5040002,1.0,0.96400005,GP_oracle,stoch
85.0,2.4060001,2.4060001,2.6810002,-0.275,0.068,0.934,0.943,0.70600003,0.71500003,0.95800006,2.273,2.5400002,0.0,0.252,Linear_observed,dynamic
85.0,1.848,1.848,2.6810002,-0.83300006,0.16800001,1.6530001,1.6910001,1.3050001,1.3310001,3.476,1.526,2.176,0.0,0.27600002,GP_observed,dynamic
85.0,3.0540001,3.0540001,3.41,-0.356,0.09200001,1.13,1.138,0.84800005,0.85600007,0.356,2.8750002,3.2350001,0.0,0.20600002,Linear_observed,stoch
85.0,3.1790001,3.1820002,3.41,-0.231,0.296,1.4660001,1.5680001,1.0400001,1.093,0.404,2.5830002,3.749,1.0,0.44200003,GP_observed,stoch
85.0,2.7220001,2.7210002,2.6810002,0.041,0.075,0.546,0.67800003,0.44700003,0.544,0.80600005,2.5770001,2.871,1.0,0.82800007,Linear_3S,dynamic
85.0,3.275,3.2730002,3.41,-0.135,0.089,0.66300005,0.79200006,0.53000003,0.62600005,0.22200002,3.1050003,3.4540002,1.0,0.772,Linear_3S,stoch
85.0,2.6710002,2.6710002,2.6810002,-0.010000001,0.08800001,0.606,0.77400005,0.469,0.595,0.79700005,2.5,2.845,1.0,0.89400005,GP_3S,dynamic
85.0,3.2440002,3.2430003,3.41,-0.16600001,0.094000004,0.785,0.95000005,0.58900005,0.70500004,0.246,3.062,3.4310002,1.0,0.832,GP_3S,stoch
85.0,2.8460002,2.8460002,2.6810002,0.165,0.055000003,0.544,0.55700004,0.43100002,0.44000003,0.749,2.7370002,2.9550002,0.0,0.32200003,Linear_1S,dynamic
85.0,2.798,2.798,2.6810002,0.117000006,0.072000004,0.60200006,0.65800005,0.44400004,0.48600003,0.689,2.6580002,2.9380002,1.0,0.53000003,GP_1S,dynamic
85.0,3.5340002,3.535,3.41,0.124000005,0.071,0.606,0.61700004,0.47800002,0.48700002,0.19900002,3.397,3.6740003,1.0,0.25800002,Linear_1S,stoch
85.0,3.4470003,3.446,3.41,0.037,0.082,0.8,0.85200006,0.57100004,0.59400004,0.24300002,3.2870002,3.6090002,1.0,0.39200002,GP_1S,stoch
140.0,2.9640002,2.963,2.9780002,-0.014,0.054,0.049000002,0.12100001,0.045,0.09200001,0.079,2.857,3.071,1.0,1.0,Linear_oracle,dynamic
140.0,2.9050002,2.9050002,2.9780002,-0.07300001,0.068,0.37600002,0.45800003,0.142,0.23200001,0.13000001,2.7710001,3.039,1.0,0.98200005,GP_oracle,dynamic
140.0,3.098,3.0970001,3.1100001,-0.012,0.055000003,0.039,0.102000006,0.032,0.075,0.18800001,2.9870002,3.2080002,1.0,1.0,Linear_oracle,stoch
140.0,3.0310001,3.032,3.1100001,-0.079,0.059000004,0.40600002,0.46,0.15,0.209,0.34100002,2.914,3.144,1.0,0.96400005,GP_oracle,stoch
140.0,2.4770002,2.476,2.9780002,-0.50100005,0.061000004,1.1620001,1.169,0.87500006,0.87900007,0.74600005,2.3560002,2.5960002,0.0,0.17600001,Linear_observed,dynamic
140.0,2.732,2.732,2.9780002,-0.246,0.12200001,1.207,1.2520001,0.952,0.98800004,1.2470001,2.4940002,2.969,0.0,0.37,GP_observed,dynamic
140.0,2.7510002,2.7510002,3.1100001,-0.35900003,0.089,1.1060001,1.1140001,0.804,0.81100005,1.088,2.5760002,2.926,0.0,0.21200001,Linear_observed,stoch
140.0,3.476,3.4740002,3.1100001,0.36600003,0.245,1.056,1.143,0.814,0.87900007,1.7860001,2.9970002,3.969,1.0,0.47400004,GP_observed,stoch
140.0,2.821,2.8190002,2.9780002,-0.157,0.089,0.72,0.837,0.569,0.66200006,0.592,2.6520002,3.0000002,1.0,0.72,Linear_3S,dynamic
140.0,2.9570003,2.956,3.1100001,-0.15300001,0.089,0.68700004,0.8,0.545,0.632,1.016,2.788,3.1360002,1.0,0.72,Linear_3S,stoch
140.0,2.7120001,2.7110002,2.9780002,-0.266,0.105000004,0.87200004,1.033,0.63500005,0.753,0.615,2.5080001,2.9180002,0.0,0.82800007,GP_3S,dynamic
140.0,2.867,2.8660002,3.1100001,-0.24300002,0.097,0.86300004,0.99700004,0.606,0.70900005,1.108,2.677,3.0570002,0.0,0.794,GP_3S,stoch
140.0,3.058,3.058,2.9780002,0.080000006,0.071,0.62,0.634,0.485,0.497,0.59000003,2.917,3.1970003,1.0,0.3,Linear_1S,dynamic
140.0,2.9520001,2.9540002,2.9780002,-0.026,0.101,0.799,0.88100004,0.56700003,0.609,0.66800004,2.7480001,3.1460001,1.0,0.55200005,GP_1S,dynamic
140.0,3.2080002,3.2080002,3.1100001,0.098000005,0.074,0.583,0.595,0.45900002,0.469,1.118,3.0640001,3.3520002,1.0,0.264,Linear_1S,stoch
140.0,3.118,3.1200001,3.1100001,0.008,0.098000005,0.80600005,0.87000006,0.56100005,0.586,1.567,2.917,3.3040001,1.0,0.432,GP_1S,stoch
195.0,2.381,2.38,2.43,-0.049000002,0.049000002,0.109000005,0.155,0.082,0.116000004,0.24100001,2.285,2.4780002,1.0,0.966,Linear_oracle,dynamic
195.0,2.414,2.414,2.43,-0.016,0.068,0.34300002,0.423,0.136,0.22000001,0.393,2.2800002,2.545,1.0,0.99000007,GP_oracle,dynamic
