idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
45.0,2.5200002,2.5200002,2.5170002,0.003,0.049000002,0.041,0.117000006,0.041,0.089,0.132,2.423,2.6160002,1.0,1.0,Linear_oracle,dynamic
45.0,2.5040002,2.505,2.5170002,-0.013,0.066,0.509,0.569,0.23500001,0.289,0.39400002,2.374,2.634,1.0,0.92,GP_oracle,dynamic
45.0,3.2660003,3.2660003,3.255,0.011000001,0.063,0.012,0.10300001,0.011000001,0.075,0.008,3.14,3.3930001,1.0,1.0,Linear_oracle,stoch
45.0,3.1710002,3.1710002,3.255,-0.08400001,0.072000004,0.58100003,0.62700003,0.23700002,0.282,0.147,3.0310001,3.3140001,1.0,0.86200005,GP_oracle,stoch
45.0,2.184,2.183,2.5170002,-0.333,0.065000005,1.042,1.0500001,0.711,0.71900004,1.1140001,2.055,2.312,0.0,0.24200001,Linear_observed,dynamic
45.0,1.835,1.835,2.5170002,-0.68200004,0.16800001,1.4890001,1.536,1.107,1.139,2.7500002,1.5070001,2.1620002,0.0,0.36600003,GP_observed,dynamic
45.0,2.7020001,2.7020001,3.255,-0.55300003,0.091000006,1.2190001,1.2270001,0.878,0.88600004,0.41200003,2.5240002,2.878,0.0,0.21000001,Linear_observed,stoch
45.0,3.348,3.3500001,3.255,0.093,0.264,1.297,1.3970001,0.919,0.99300003,0.49800003,2.8290002,3.877,1.0,0.518,GP_observed,stoch
45.0,2.434,2.433,2.5170002,-0.083000004,0.074,0.545,0.656,0.41700003,0.504,1.023,2.2930002,2.5830002,1.0,0.822,Linear_3S,dynamic
45.0,3.0730002,3.071,3.255,-0.18200001,0.097,0.632,0.763,0.49100003,0.596,0.27,2.891,3.269,1.0,0.814,Linear_3S,stoch
45.0,2.4120002,2.4120002,2.5170002,-0.105000004,0.08800001,0.76000005,0.88000005,0.509,0.60800004,1.215,2.2410002,2.585,1.0,0.84000003,GP_3S,dynamic
45.0,2.973,2.9710002,3.255,-0.282,0.102000006,0.9110001,1.041,0.609,0.717,0.31,2.776,3.176,0.0,0.80600005,GP_3S,stoch
45.0,2.538,2.5370002,2.5170002,0.021000002,0.055000003,0.43800002,0.455,0.34100002,0.35500002,0.9480001,2.4280002,2.647,1.0,0.384,Linear_1S,dynamic
45.0,2.506,2.5070002,2.5170002,-0.011000001,0.076000005,0.73700005,0.799,0.47300002,0.50600004,1.3100001,2.358,2.653,1.0,0.56200004,GP_1S,dynamic
45.0,3.3590002,3.3580003,3.255,0.104,0.080000006,0.51900005,0.53300005,0.40800002,0.41900003,0.282,3.203,3.5180001,1.0,0.33800003,Linear_1S,stoch
45.0,3.2,3.203,3.255,-0.055000003,0.1,0.919,0.97400004,0.57100004,0.595,0.34100002,2.996,3.39,1.0,0.45600003,GP_1S,stoch
100.0,2.8850002,2.884,2.904,-0.019000001,0.057000004,0.10700001,0.155,0.08400001,0.116000004,0.127,2.7730002,2.999,1.0,1.0,Linear_oracle,dynamic
100.0,2.8660002,2.8660002,2.904,-0.038000003,0.07300001,0.44500002,0.513,0.24300002,0.30100003,0.25,2.7220001,3.0080001,1.0,0.878,GP_oracle,dynamic
100.0,3.2270002,3.226,3.2500002,-0.023000002,0.062000003,0.10300001,0.143,0.076000005,0.102000006,0.085,3.104,3.351,1.0,1.0,Linear_oracle,stoch
100.0,3.1620002,3.1620002,3.2500002,-0.08800001,0.068,0.47400004,0.523,0.21800001,0.26500002,0.095000006,3.028,3.2970002,1.0,0.87600005,GP_oracle,stoch
100.0,2.351,2.351,2.904,-0.55300003,0.058000002,1.143,1.149,0.841,0.84800005,1.0380001,2.2380002,2.4650002,0.0,0.2,Linear_observed,dynamic
100.0,2.466,2.4650002,2.904,-0.43800002,0.134,1.5220001,1.5560001,1.2360001,1.256,2.437,2.2,2.733,0.0,0.268,GP_observed,dynamic
100.0,2.8930001,2.8920002,3.2500002,-0.35700002,0.1,1.1170001,1.126,0.822,0.83100003,0.53800005,2.6940002,3.0900002,0.0,0.21400002,Linear_observed,stoch
100.0,3.1360002,3.134,3.2500002,-0.11400001,0.335,1.422,1.5330001,1.0600001,1.126,0.859,2.4740002,3.7990003,1.0,0.5,GP_observed,stoch
100.0,2.8140001,2.812,2.904,-0.09,0.091000006,0.656,0.763,0.523,0.605,0.998,2.64,2.999,1.0,0.73200005,Linear_3S,dynamic
100.0,3.127,3.1250002,3.2500002,-0.123,0.096,0.65000004,0.753,0.52400005,0.596,0.47300002,2.943,3.3230002,1.0,0.74,Linear_3S,stoch
100.0,2.775,2.7740002,2.904,-0.12900001,0.11400001,0.818,0.97,0.614,0.72200006,1.039,2.5530002,3.0010002,1.0,0.78800005,GP_3S,dynamic
100.0,3.042,3.042,3.2500002,-0.208,0.11400001,0.86200005,0.994,0.61600006,0.707,0.512,2.8200002,3.2670002,1.0,0.78000003,GP_3S,stoch
100.0,3.022,3.022,2.904,0.11800001,0.07700001,0.57900006,0.595,0.47100002,0.483,1.0580001,2.8690002,3.176,1.0,0.312,Linear_1S,dynamic
100.0,3.0560002,3.058,2.904,0.15200001,0.11400001,0.8,0.87900007,0.62200004,0.66300005,1.4080001,2.8260002,3.2740002,1.0,0.48200002,GP_1S,dynamic
100.0,3.3620002,3.361,3.2500002,0.112,0.085,0.55600005,0.57000005,0.453,0.462,0.47300002,3.1950002,3.5270002,1.0,0.27800003,Linear_1S,stoch
100.0,3.3400002,3.3430002,3.2500002,0.09,0.12100001,0.81500006,0.88600004,0.59800005,0.625,0.569,3.0930002,3.5660002,1.0,0.462,GP_1S,stoch
155.0,2.8530002,2.8520002,2.805,0.048,0.052,0.068,0.13000001,0.057000004,0.101,0.123,2.749,2.9550002,1.0,1.0,Linear_oracle,dynamic
155.0,2.8490002,2.8470001,2.805,0.044000003,0.067,0.46100003,0.532,0.18,0.24900001,0.201,2.7170002,2.983,1.0,0.966,GP_oracle,dynamic
155.0,3.144,3.144,3.101,0.043,0.055000003,0.071,0.11800001,0.059000004,0.09,0.031000001,3.0360003,3.2530003,1.0,1.0,Linear_oracle,stoch
155.0,3.1060002,3.1060002,3.101,0.0050000004,0.057000004,0.43500003,0.485,0.165,0.21400002,0.147,2.9950001,3.2180002,1.0,0.95400006,GP_oracle,stoch
155.0,2.4320002,2.433,2.805,-0.37300003,0.061000004,1.0760001,1.0830001,0.77900004,0.786,0.78200006,2.311,2.552,0.0,0.20400001,Linear_observed,dynamic
155.0,2.2350001,2.2340002,2.805,-0.57000005,0.143,1.6610001,1.697,1.3280001,1.3490001,2.338,1.9580001,2.519,0.0,0.25,GP_observed,dynamic
155.0,2.9210002,2.9190001,3.101,-0.18,0.080000006,1.049,1.057,0.75500005,0.763,0.44700003,2.7630002,3.078,0.0,0.216,Linear_observed,stoch
155.0,3.1380002,3.1360002,3.101,0.037,0.18400002,1.1370001,1.1980001,0.841,0.88000005,0.537,2.7830002,3.502,1.0,0.42000002,GP_observed,stoch
155.0,2.753,2.752,2.805,-0.052,0.07700001,0.606,0.72,0.48400003,0.568,0.726,2.605,2.907,1.0,0.78000003,Linear_3S,dynamic
155.0,3.032,3.0310001,3.101,-0.069000006,0.079,0.59800005,0.70400006,0.467,0.55,0.27800003,2.8790002,3.1890001,1.0,0.75600004,Linear_3S,stoch
