idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
42.0,2.3500001,2.351,2.2710001,0.079,0.044000003,0.113000005,0.15300001,0.095000006,0.119,0.23600002,2.263,2.436,1.0,0.9620001,Linear_oracle,dynamic
42.0,2.278,2.278,2.2710001,0.007,0.062000003,0.26500002,0.354,0.179,0.23500001,0.39100003,2.158,2.397,1.0,0.93600005,GP_oracle,dynamic
42.0,3.2580001,3.2580001,3.1790001,0.079,0.055000003,0.093,0.132,0.085,0.108,0.11000001,3.1490002,3.3660002,1.0,0.83800006,Linear_oracle,stoch
42.0,3.1820002,3.1820002,3.1790001,0.003,0.059000004,0.39600003,0.446,0.21800001,0.24700001,0.20700002,3.0660002,3.295,1.0,0.89400005,GP_oracle,stoch
42.0,2.052,2.052,2.2710001,-0.21900001,0.075,0.92600006,0.93500006,0.661,0.669,1.3260001,1.904,2.1980002,0.0,0.266,Linear_observed,dynamic
42.0,1.3310001,1.3290001,2.2710001,-0.94000006,0.24300002,1.6070001,1.667,1.268,1.297,4.644,0.85300004,1.807,0.0,0.31,GP_observed,dynamic
42.0,2.9050002,2.9060001,3.1790001,-0.27400002,0.076000005,1.087,1.0940001,0.799,0.804,0.82500005,2.756,3.055,0.0,0.18400002,Linear_observed,stoch
42.0,3.2540002,3.256,3.1790001,0.075,0.231,1.09,1.1830001,0.794,0.86,1.1620001,2.799,3.709,1.0,0.514,GP_observed,stoch
42.0,2.3170002,2.3170002,2.2710001,0.046000004,0.064,0.609,0.68600005,0.48400003,0.541,1.376,2.194,2.443,1.0,0.666,Linear_3S,dynamic
42.0,3.0690002,3.0670002,3.1790001,-0.11000001,0.085,0.68500006,0.776,0.53400004,0.605,0.777,2.91,3.2400002,1.0,0.70600003,Linear_3S,stoch
42.0,2.253,2.252,2.2710001,-0.018000001,0.080000006,0.65800005,0.76400006,0.522,0.59300005,1.3950001,2.0960002,2.4090002,1.0,0.726,GP_3S,dynamic
