idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
13.0,2.4720001,2.473,2.4490001,0.023000002,0.048,0.125,0.162,0.094000004,0.120000005,0.186,2.377,2.5670002,1.0,0.94000006,Linear_oracle,dynamic
13.0,2.4740002,2.4740002,2.4490001,0.025,0.062000003,0.40800002,0.467,0.22100002,0.264,0.28300002,2.354,2.5930002,1.0,0.864,GP_oracle,dynamic
13.0,3.0990002,3.0990002,3.0630002,0.036000002,0.059000004,0.076000005,0.12100001,0.060000002,0.08800001,0.07700001,2.9840002,3.216,1.0,1.0,Linear_oracle,stoch
13.0,3.042,3.042,3.0630002,-0.021000002,0.064,0.41900003,0.467,0.143,0.193,0.079,2.9160001,3.167,1.0,0.98600006,GP_oracle,stoch
13.0,2.069,2.069,2.4490001,-0.38000003,0.066,1.023,1.029,0.69600004,0.70400006,1.0960001,1.94,2.1980002,0.0,0.238,Linear_observed,dynamic
13.0,1.7160001,1.715,2.4490001,-0.73300004,0.179,1.3340001,1.381,1.0150001,1.0450001,3.029,1.3720001,2.068,0.0,0.384,GP_observed,dynamic
13.0,2.5970001,2.5970001,3.0630002,-0.46600002,0.078,1.093,1.1,0.77800006,0.786,0.42800003,2.4480002,2.7500002,0.0,0.18800001,Linear_observed,stoch
13.0,2.9650002,2.9640002,3.0630002,-0.098000005,0.187,1.028,1.098,0.69900006,0.75200003,0.39000002,2.592,3.3290002,1.0,0.52000004,GP_observed,stoch
13.0,2.3860002,2.3860002,2.4490001,-0.063,0.07300001,0.535,0.648,0.411,0.50100005,1.0780001,2.2450001,2.5310001,1.0,0.818,Linear_3S,dynamic
13.0,2.937,2.936,3.0630002,-0.126,0.085,0.54700005,0.67700005,0.43100002,0.531,0.24000001,2.7730002,3.108,1.0,0.83400005,Linear_3S,stoch
13.0,2.3890002,2.388,2.4490001,-0.060000002,0.081,0.63100004,0.753,0.47300002,0.563,1.294,2.233,2.5500002,1.0,0.786,GP_3S,dynamic
13.0,2.861,2.8600001,3.0630002,-0.202,0.09200001,0.69000006,0.823,0.49100003,0.596,0.264,2.683,3.045,0.0,0.822,GP_3S,stoch
13.0,2.476,2.476,2.4490001,0.027,0.052,0.46,0.47300002,0.367,0.37500003,1.075,2.3730001,2.5790002,1.0,0.30800003,Linear_1S,dynamic
13.0,2.503,2.503,2.4490001,0.054,0.071,0.569,0.61800003,0.42100003,0.45100003,1.3520001,2.364,2.6420002,1.0,0.526,GP_1S,dynamic
13.0,3.1320002,3.1320002,3.0630002,0.069000006,0.068,0.48400003,0.49600002,0.38900003,0.39800003,0.22900002,2.9980001,3.2680001,1.0,0.27,Linear_1S,stoch
13.0,3.101,3.1000001,3.0630002,0.038000003,0.08800001,0.642,0.684,0.44500002,0.46800002,0.26200002,2.9320002,3.275,1.0,0.446,GP_1S,stoch
68.0,2.7040002,2.7040002,2.7610002,-0.057000004,0.047000002,0.061000004,0.11800001,0.057000004,0.09200001,0.26000002,2.6120002,2.7970002,1.0,1.0,Linear_oracle,dynamic
68.0,2.6120002,2.6130002,2.7610002,-0.149,0.062000003,0.61200005,0.65500003,0.25500003,0.29500002,0.785,2.489,2.732,0.0,0.93200004,GP_oracle,dynamic
68.0,3.2680001,3.2680001,3.3260002,-0.058000002,0.054,0.062000003,0.11000001,0.058000002,0.08400001,0.029000001,3.1620002,3.3750002,1.0,1.0,Linear_oracle,stoch
68.0,3.1650002,3.1660001,3.3260002,-0.16100001,0.061000004,0.611,0.65000004,0.23900001,0.279,0.091000006,3.045,3.282,0.0,0.91,GP_oracle,stoch
68.0,2.3370001,2.3370001,2.7610002,-0.42400002,0.068,1.077,1.0840001,0.8,0.80700004,1.9700001,2.204,2.4710002,0.0,0.216,Linear_observed,dynamic
68.0,1.8240001,1.825,2.7610002,-0.93700004,0.16700001,1.605,1.646,1.2290001,1.251,4.539,1.4870001,2.1490002,0.0,0.312,GP_observed,dynamic
68.0,2.8290002,2.8290002,3.3260002,-0.497,0.091000006,1.2210001,1.2290001,0.8880001,0.89500004,0.324,2.6480002,3.009,0.0,0.21200001,Linear_observed,stoch
68.0,3.5200002,3.5200002,3.3260002,0.194,0.321,1.1620001,1.289,0.88500005,0.96800005,0.39000002,2.903,4.157,1.0,0.50200003,GP_observed,stoch
68.0,2.6100001,2.6100001,2.7610002,-0.15100001,0.075,0.629,0.74200004,0.497,0.58500004,2.0970001,2.466,2.759,0.0,0.78200006,Linear_3S,dynamic
68.0,3.1220002,3.1200001,3.3260002,-0.20400001,0.085,0.679,0.795,0.53800005,0.625,0.21200001,2.9580002,3.2930002,0.0,0.76600003,Linear_3S,stoch
68.0,2.512,2.512,2.7610002,-0.24900001,0.089,0.83400005,0.96400005,0.56600004,0.68,1.7930001,2.3400002,2.687,0.0,0.822,GP_3S,dynamic
68.0,3.0400002,3.039,3.3260002,-0.286,0.08800001,0.88400006,1.019,0.62600005,0.73,0.23200001,2.8690002,3.2150002,0.0,0.80600005,GP_3S,stoch
68.0,2.7370002,2.7370002,2.7610002,-0.024,0.056,0.52400005,0.537,0.409,0.42100003,2.1330001,2.627,2.8470001,1.0,0.35200003,Linear_1S,dynamic
68.0,2.6430001,2.6430001,2.7610002,-0.11800001,0.072000004,0.80200005,0.84300005,0.513,0.54200006,2.4640002,2.5010002,2.7840002,1.0,0.49600002,GP_1S,dynamic
68.0,3.3560002,3.3550003,3.3260002,0.030000001,0.07,0.55600005,0.56700003,0.43800002,0.44700003,0.193,3.2170002,3.492,1.0,0.27400002,Linear_1S,stoch
68.0,3.246,3.246,3.3260002,-0.080000006,0.07700001,0.90200007,0.94000006,0.59300005,0.61,0.23700002,3.094,3.397,1.0,0.39800003,GP_1S,stoch
123.0,2.3430002,2.3430002,2.4180002,-0.075,0.047000002,0.091000006,0.13800001,0.076000005,0.106000006,0.19500001,2.2510002,2.4350002,1.0,1.0,Linear_oracle,dynamic
123.0,2.296,2.296,2.4180002,-0.12200001,0.063,0.31500003,0.38500002,0.20500001,0.254,0.335,2.171,2.4180002,0.0,0.882,GP_oracle,dynamic
123.0,2.97,2.97,3.0600002,-0.09,0.056,0.101,0.13700001,0.091000006,0.10700001,0.040000003,2.8590002,3.0800002,1.0,1.0,Linear_oracle,stoch
123.0,2.9740002,2.973,3.0600002,-0.086,0.059000004,0.324,0.38200003,0.163,0.20400001,0.123,2.8600001,3.0900002,1.0,0.924,GP_oracle,stoch
123.0,2.005,2.005,2.4180002,-0.41300002,0.07,0.99500006,1.0020001,0.71800005,0.725,1.909,1.871,2.144,0.0,0.23400001,Linear_observed,dynamic
123.0,1.4230001,1.427,2.4180002,-0.99500006,0.208,1.57,1.6190001,1.251,1.2750001,9.933001,1.011,1.82,0.0,0.30800003,GP_observed,dynamic
123.0,2.565,2.565,3.0600002,-0.49500003,0.07300001,1.108,1.1140001,0.791,0.79800004,0.41900003,2.423,2.709,0.0,0.22000001,Linear_observed,stoch
123.0,3.0080001,3.006,3.0600002,-0.052,0.18800001,0.98700005,1.056,0.71500003,0.76900005,0.544,2.6420002,3.381,1.0,0.48600003,GP_observed,stoch
123.0,2.255,2.255,2.4180002,-0.163,0.067,0.614,0.702,0.47200003,0.546,1.603,2.125,2.387,0.0,0.734,Linear_3S,dynamic
123.0,2.8520002,2.8500001,3.0600002,-0.208,0.083000004,0.64000005,0.74700004,0.499,0.58500004,0.305,2.693,3.0210001,0.0,0.75000006,Linear_3S,stoch
123.0,2.174,2.174,2.4180002,-0.24400002,0.082,0.70100003,0.81000006,0.54300004,0.62200004,1.4460001,2.015,2.338,0.0,0.748,GP_3S,dynamic
123.0,2.831,2.8300002,3.0600002,-0.22900002,0.094000004,0.74,0.88600004,0.54300004,0.65500003,0.33900002,2.6490002,3.0200002,0.0,0.822,GP_3S,stoch
123.0,2.3240001,2.325,2.4180002,-0.094000004,0.051000003,0.52500004,0.537,0.411,0.42100003,1.2900001,2.22,2.4250002,1.0,0.314,Linear_1S,dynamic
123.0,2.2640002,2.263,2.4180002,-0.15400001,0.071,0.61800003,0.66300005,0.46800002,0.49800003,1.462,2.1260002,2.4050002,0.0,0.49400002,GP_1S,dynamic
123.0,3.065,3.065,3.0600002,0.0050000004,0.071,0.52900004,0.54,0.42100003,0.43100002,0.294,2.927,3.2040002,1.0,0.264,Linear_1S,stoch
123.0,3.0560002,3.0570002,3.0600002,-0.004,0.085,0.689,0.734,0.5,0.521,0.38000003,2.8880002,3.2210002,1.0,0.41400003,GP_1S,stoch
178.0,3.0660002,3.0660002,3.0730002,-0.007,0.051000003,0.074,0.12900001,0.065000005,0.09900001,0.128,2.9670002,3.1690001,1.0,1.0,Linear_oracle,dynamic
178.0,3.124,3.124,3.0730002,0.051000003,0.066,0.46,0.51600003,0.19000001,0.25300002,0.20300001,2.9950001,3.2530003,1.0,0.96000004,GP_oracle,dynamic
178.0,3.3170002,3.3160002,3.321,-0.004,0.055000003,0.013,0.093,0.010000001,0.068,0.009000001,3.2080002,3.4280002,1.0,1.0,Linear_oracle,stoch
178.0,3.269,3.2700002,3.321,-0.052,0.059000004,0.57500005,0.61200005,0.21400002,0.259,0.095000006,3.15,3.384,1.0,0.92800003,GP_oracle,stoch
178.0,2.5470002,2.5470002,3.0730002,-0.526,0.062000003,1.2010001,1.207,0.901,0.906,0.864,2.427,2.6680002,0.0,0.16800001,Linear_observed,dynamic
178.0,2.6200001,2.6190002,3.0730002,-0.453,0.12100001,1.4030001,1.4360001,1.1140001,1.133,1.8360001,2.3830001,2.8590002,0.0,0.298,GP_observed,dynamic
178.0,2.95,2.95,3.321,-0.37100002,0.10300001,1.2080001,1.217,0.86800003,0.87700003,0.42800003,2.7440002,3.1490002,0.0,0.21400002,Linear_observed,stoch
178.0,3.6080003,3.6090002,3.321,0.287,0.312,1.271,1.383,0.97,1.047,0.528,2.996,4.221,1.0,0.49400002,GP_observed,stoch
178.0,2.963,2.9610002,3.0730002,-0.11000001,0.085,0.656,0.79800004,0.51900005,0.63000005,0.70900005,2.8000002,3.134,1.0,0.818,Linear_3S,dynamic
178.0,3.2480001,3.246,3.321,-0.07300001,0.093,0.632,0.78200006,0.49400002,0.61200005,0.25100002,3.071,3.4350002,1.0,0.85200006,Linear_3S,stoch
178.0,2.9750001,2.9740002,3.0730002,-0.098000005,0.097,0.809,0.99100006,0.58100003,0.725,0.74100006,2.7870002,3.1680002,1.0,0.846,GP_3S,dynamic
178.0,3.1790001,3.1780002,3.321,-0.142,0.101,0.91800004,1.0890001,0.60300004,0.74600005,0.30600002,2.983,3.3790002,1.0,0.85,GP_3S,stoch
178.0,3.157,3.157,3.0730002,0.08400001,0.064,0.596,0.609,0.47700003,0.48600003,0.66,3.0330002,3.285,1.0,0.27600002,Linear_1S,dynamic
178.0,3.2350001,3.2350001,3.0730002,0.162,0.08800001,0.86600006,0.92300004,0.611,0.63900006,0.79800004,3.0600002,3.4090002,1.0,0.446,GP_1S,dynamic
178.0,3.5080001,3.5080001,3.321,0.187,0.074,0.595,0.606,0.47700003,0.48400003,0.27,3.3650002,3.6560001,0.0,0.25,Linear_1S,stoch
178.0,3.476,3.4750001,3.321,0.155,0.098000005,1.0500001,1.1,0.698,0.71300006,0.39600003,3.282,3.6660001,1.0,0.324,GP_1S,stoch
233.0,2.8060002,2.805,2.8160002,-0.010000001,0.054,0.080000006,0.136,0.065000005,0.102000006,0.15,2.6990001,2.913,1.0,1.0,Linear_oracle,dynamic
233.0,2.732,2.732,2.8160002,-0.08400001,0.069000006,0.40100002,0.48100004,0.202,0.266,0.20400001,2.595,2.8660002,1.0,0.97200006,GP_oracle,dynamic
233.0,3.3690002,3.3680003,3.3930001,-0.024,0.069000006,0.057000004,0.120000005,0.044000003,0.086,0.029000001,3.2350001,3.5040002,1.0,1.0,Linear_oracle,stoch
233.0,3.2630002,3.2630002,3.3930001,-0.13000001,0.086,0.56,0.619,0.23200001,0.28500003,0.112,3.094,3.4310002,1.0,0.94600004,GP_oracle,stoch
233.0,2.289,2.289,2.8160002,-0.527,0.056,1.113,1.1190001,0.808,0.813,1.57,2.1790001,2.3990002,0.0,0.178,Linear_observed,dynamic
233.0,2.3400002,2.3400002,2.8160002,-0.476,0.14600001,1.1830001,1.2290001,0.88500005,0.92300004,1.506,2.0530002,2.6250002,0.0,0.45000002,GP_observed,dynamic
233.0,2.8630002,2.8620002,3.3930001,-0.53000003,0.098000005,1.207,1.215,0.906,0.91300005,0.41400003,2.67,3.0600002,0.0,0.172,Linear_observed,stoch
233.0,2.874,2.877,3.3930001,-0.51900005,0.36400002,1.4760001,1.598,1.0350001,1.105,0.45400003,2.144,3.5630002,1.0,0.51600003,GP_observed,stoch
233.0,2.6390002,2.638,2.8160002,-0.177,0.076000005,0.62100005,0.72,0.48000002,0.56,1.212,2.4940002,2.7910001,0.0,0.76400006,Linear_3S,dynamic
233.0,3.127,3.1250002,3.3930001,-0.266,0.097,0.70600003,0.81200004,0.56100005,0.638,0.282,2.943,3.3230002,0.0,0.744,Linear_3S,stoch
233.0,2.6030002,2.6030002,2.8160002,-0.21300001,0.08800001,0.711,0.84400004,0.54,0.633,1.2240001,2.4320002,2.7770002,0.0,0.822,GP_3S,dynamic
233.0,3.0730002,3.071,3.3930001,-0.32000002,0.109000005,0.873,1.01,0.638,0.73200005,0.29200003,2.864,3.2910001,0.0,0.79800004,GP_3S,stoch
233.0,2.7910001,2.7910001,2.8160002,-0.025,0.060000002,0.49600002,0.51000005,0.39400002,0.40500003,0.9990001,2.673,2.9080002,1.0,0.316,Linear_1S,dynamic
233.0,2.733,2.733,2.8160002,-0.083000004,0.080000006,0.61700004,0.69100004,0.45700002,0.497,0.9710001,2.572,2.8890002,1.0,0.56200004,GP_1S,dynamic
233.0,3.4080002,3.4080002,3.3930001,0.015000001,0.083000004,0.55,0.563,0.446,0.45600003,0.266,3.2440002,3.5690002,1.0,0.246,Linear_1S,stoch
233.0,3.285,3.2870002,3.3930001,-0.108,0.108,0.79700005,0.86600006,0.56600004,0.592,0.29200003,3.062,3.4900002,1.0,0.45000002,GP_1S,stoch
288.0,3.1360002,3.1360002,3.1050003,0.031000001,0.052,0.051000003,0.119,0.043,0.09200001,0.298,3.0340002,3.2400002,1.0,1.0,Linear_oracle,dynamic
288.0,3.0660002,3.0660002,3.1050003,-0.039,0.069000006,0.45100003,0.528,0.2,0.273,0.224,2.9290001,3.2010002,1.0,0.94400007,GP_oracle,dynamic
288.0,3.538,3.538,3.5160003,0.022000002,0.061000004,0.053000003,0.11100001,0.042000003,0.083000004,0.019000001,3.4180002,3.66,1.0,1.0,Linear_oracle,stoch
288.0,3.4340003,3.433,3.5160003,-0.082,0.074,0.58000004,0.633,0.261,0.29900002,0.094000004,3.2870002,3.5800002,1.0,0.87600005,GP_oracle,stoch
288.0,2.592,2.592,3.1050003,-0.513,0.060000002,1.194,1.2,0.86,0.86600006,1.345,2.4750001,2.71,0.0,0.172,Linear_observed,dynamic
288.0,2.436,2.4350002,3.1050003,-0.669,0.12900001,1.475,1.5100001,1.143,1.169,3.999,2.1880002,2.697,0.0,0.314,GP_observed,dynamic
288.0,2.9620001,2.9620001,3.5160003,-0.554,0.086,1.263,1.2700001,0.91300005,0.919,0.41500002,2.7930002,3.1290002,0.0,0.202,Linear_observed,stoch
288.0,3.3420002,3.3430002,3.5160003,-0.17400001,0.275,1.167,1.2650001,0.82000005,0.896,0.42400002,2.808,3.8910003,1.0,0.54800004,GP_observed,stoch
288.0,0.83400005,0.795,3.1050003,-2.2710001,0.565,2.4940002,2.562,2.272,2.2800002,5.2960005,-0.18300001,2.043,0.0,0.15400001,Linear_3S,dynamic
288.0,0.44400004,0.39400002,3.5160003,-3.072,0.73800004,3.256,3.3430002,3.0730002,3.0760002,1.5150001,-0.88900006,2.016,0.0,0.062000003,Linear_3S,stoch
288.0,-0.753,-0.70500004,3.1050003,-3.8580003,1.3360001,4.04,4.313,3.8590002,3.88,8.301001,-3.5260003,1.6680001,0.0,0.21400002,GP_3S,dynamic
288.0,-0.509,-0.441,3.5160003,-4.025,1.5270001,4.2320004,4.513,4.026,4.043,1.7980001,-3.6540003,2.2180002,0.0,0.194,GP_3S,stoch
288.0,0.45400003,0.455,3.1050003,-2.651,0.46300003,2.8400002,2.8790002,2.651,2.6520002,6.649,-0.46400002,1.3520001,0.0,0.008,Linear_1S,dynamic
288.0,-2.236,-2.1920002,3.1050003,-5.341,1.4070001,5.4700003,5.6980004,5.341,5.3450003,13.517,-5.155,0.39100003,0.0,0.012,GP_1S,dynamic
288.0,-0.045,-0.041,3.5160003,-3.561,0.597,3.7170002,3.7660003,3.561,3.561,1.8280001,-1.235,1.1170001,0.0,0.0,Linear_1S,stoch
288.0,-1.713,-1.6650001,3.5160003,-5.229,1.631,5.453,5.7000003,5.229,5.241,2.375,-5.11,1.365,0.0,0.1,GP_1S,stoch
343.0,2.565,2.565,2.6360002,-0.071,0.048,0.13800001,0.172,0.106000006,0.12900001,0.316,2.4710002,2.6590002,1.0,0.896,Linear_oracle,dynamic
343.0,2.4650002,2.4640002,2.6360002,-0.171,0.066,0.33400002,0.402,0.19100001,0.24400002,0.32700002,2.334,2.5930002,0.0,0.9620001,GP_oracle,dynamic
343.0,2.996,2.9950001,3.0990002,-0.10300001,0.054,0.155,0.179,0.11400001,0.12900001,0.044000003,2.891,3.104,1.0,0.748,Linear_oracle,stoch
343.0,2.9210002,2.9220002,3.0990002,-0.178,0.059000004,0.45000002,0.49400002,0.20300001,0.24100001,0.081,2.802,3.0370002,0.0,0.906,GP_oracle,stoch
343.0,2.1750002,2.1750002,2.6360002,-0.46100003,0.067,1.077,1.0840001,0.78800005,0.794,1.8590001,2.045,2.305,0.0,0.21400002,Linear_observed,dynamic
343.0,1.4510001,1.45,2.6360002,-1.1850001,0.16800001,1.8390001,1.8720001,1.4360001,1.4560001,7.2890005,1.128,1.7770001,0.0,0.27600002,GP_observed,dynamic
343.0,2.5210001,2.5210001,3.0990002,-0.578,0.074,1.2340001,1.24,0.859,0.86500007,0.39400002,2.377,2.6660001,0.0,0.2,Linear_observed,stoch
343.0,2.832,2.8300002,3.0990002,-0.26700002,0.18200001,1.049,1.1120001,0.75600004,0.8,0.42100003,2.4750001,3.193,1.0,0.46800002,GP_observed,stoch
