idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
46.0,2.749,2.749,2.7180002,0.031000001,0.047000002,0.078,0.128,0.062000003,0.101,0.74,2.6560001,2.8430002,1.0,1.0,Linear_oracle,dynamic
46.0,2.7350001,2.7350001,2.7180002,0.017,0.063,0.24100001,0.323,0.127,0.19900002,0.34100002,2.6130002,2.857,1.0,0.99600005,GP_oracle,dynamic
46.0,3.2300003,3.229,3.2170002,0.013,0.052,0.061000004,0.108,0.046000004,0.079,0.031000001,3.13,3.3330002,1.0,1.0,Linear_oracle,stoch
46.0,3.209,3.209,3.2170002,-0.008,0.053000003,0.22900002,0.293,0.11800001,0.16900001,0.094000004,3.108,3.3130002,1.0,0.98600006,GP_oracle,stoch
46.0,2.434,2.434,2.7180002,-0.284,0.069000006,0.998,1.006,0.74600005,0.753,4.181,2.296,2.569,0.0,0.20400001,Linear_observed,dynamic
46.0,1.9110001,1.9130001,2.7180002,-0.80700004,0.177,1.626,1.6660001,1.2870001,1.3100001,5.7830005,1.5640001,2.2670002,0.0,0.298,GP_observed,dynamic
46.0,2.992,2.993,3.2170002,-0.22500001,0.082,1.0910001,1.098,0.76900005,0.777,0.37600002,2.834,3.1510003,0.0,0.23200001,Linear_observed,stoch
46.0,3.545,3.545,3.2170002,0.328,0.187,1.1010001,1.1680001,0.81700003,0.86500007,0.48200002,3.183,3.9090002,1.0,0.448,GP_observed,stoch
46.0,2.732,2.732,2.7180002,0.014,0.072000004,0.60700005,0.73200005,0.47900003,0.578,4.2530003,2.592,2.8730001,1.0,0.79600006,Linear_3S,dynamic
46.0,3.196,3.1950002,3.2170002,-0.021000002,0.079,0.596,0.72900003,0.47500002,0.57500005,0.26500002,3.0440001,3.351,1.0,0.8,Linear_3S,stoch
46.0,2.7080002,2.7080002,2.7180002,-0.010000001,0.086,0.638,0.78700006,0.50600004,0.62,4.1000004,2.542,2.877,1.0,0.80600005,GP_3S,dynamic
46.0,3.13,3.1290002,3.2170002,-0.087000005,0.083000004,0.69000006,0.846,0.52400005,0.633,0.29900002,2.9680002,3.292,1.0,0.82800007,GP_3S,stoch
46.0,2.8360002,2.8360002,2.7180002,0.11800001,0.055000003,0.56200004,0.573,0.44400004,0.453,3.9620001,2.73,2.946,0.0,0.30800003,Linear_1S,dynamic
46.0,2.8390002,2.8390002,2.7180002,0.12100001,0.074,0.59300005,0.642,0.46300003,0.49800003,3.831,2.6940002,2.9810002,1.0,0.512,GP_1S,dynamic
46.0,3.3690002,3.3680003,3.2170002,0.15200001,0.063,0.544,0.554,0.43300003,0.44000003,0.23700002,3.2470002,3.4940002,0.0,0.252,Linear_1S,stoch
46.0,3.3100002,3.3120003,3.2170002,0.093,0.078,0.65300006,0.70400006,0.48200002,0.509,0.28300002,3.153,3.456,1.0,0.432,GP_1S,stoch
101.0,2.6750002,2.674,2.6680002,0.007,0.048,0.051000003,0.115,0.044000003,0.089,0.08400001,2.581,2.769,1.0,1.0,Linear_oracle,dynamic
101.0,2.6720002,2.6720002,2.6680002,0.004,0.064,0.35500002,0.423,0.165,0.22600001,0.22000001,2.5470002,2.7960002,1.0,0.984,GP_oracle,dynamic
101.0,3.084,3.0830002,3.081,0.003,0.054,0.031000001,0.095000006,0.026,0.07,0.036000002,2.9780002,3.1910002,1.0,1.0,Linear_oracle,stoch
101.0,3.0560002,3.0560002,3.081,-0.025,0.058000002,0.32900003,0.379,0.134,0.18300001,0.136,2.9410002,3.1690001,1.0,0.98200005,GP_oracle,stoch
