idx,mean,median,TRUE,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
3,2.9280002,2.9290001,2.9780002,-0.05,0.053000003,0.11800001,0.15900001,0.08800001,0.120000005,0.14,2.8240001,3.032,1,0.90400004,Linear_oracle,dynamic
3,2.8500001,2.8500001,2.9780002,-0.128,0.065000005,0.312,0.39000002,0.2,0.25300002,0.34800002,2.7220001,2.9770002,0,0.95800006,GP_oracle,dynamic
3,3.16,3.1590002,3.2200003,-0.060000002,0.058000002,0.096,0.134,0.07700001,0.10300001,0.10700001,3.0460002,3.2740002,1,1,Linear_oracle,stoch
3,3.1360002,3.1360002,3.2200003,-0.08400001,0.060000002,0.275,0.33900002,0.19000001,0.22700001,0.128,3.0200002,3.2540002,1,0.77800006,GP_oracle,stoch
3,2.5,2.499,2.9780002,-0.47800002,0.062000003,1.087,1.0940001,0.768,0.776,0.808,2.381,2.6230001,0,0.21800001,Linear_observed,dynamic
3,2.295,2.2930002,2.9780002,-0.683,0.132,1.575,1.608,1.235,1.264,2.41,2.0410001,2.5630002,0,0.30200002,GP_observed,dynamic
3,2.8200002,2.821,3.2200003,-0.4,0.104,1.1060001,1.116,0.777,0.78800005,0.53900003,2.6160002,3.0260003,0,0.264,Linear_observed,stoch
3,3.736,3.7310002,3.2200003,0.51600003,0.33100003,1.1860001,1.3160001,0.96900004,1.046,0.57600003,3.0970001,4.3960004,1,0.46,GP_observed,stoch
3,2.8850002,2.884,2.9780002,-0.093,0.08400001,0.56700003,0.70900005,0.446,0.56,0.791,2.7250001,3.052,1,0.85200006,Linear_3S,dynamic
3,3.0830002,3.081,3.2200003,-0.13700001,0.08800001,0.57500005,0.71400005,0.45400003,0.564,0.268,2.914,3.2580001,1,0.83800006,Linear_3S,stoch
