idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
40.0,2.8160002,2.8160002,2.7580001,0.058000002,0.059000004,0.089,0.14400001,0.072000004,0.11000001,0.117000006,2.7020001,2.9310002,1.0,1.0,Linear_oracle,dynamic
40.0,2.752,2.7510002,2.7580001,-0.006,0.071,0.45400003,0.51500005,0.25100002,0.3,0.35000002,2.6130002,2.89,1.0,0.79,GP_oracle,dynamic
40.0,3.147,3.147,3.088,0.059000004,0.065000005,0.091000006,0.13700001,0.071,0.09900001,0.035,3.0210001,3.2760003,1.0,1.0,Linear_oracle,stoch
40.0,3.0790002,3.0790002,3.088,-0.009000001,0.071,0.453,0.50100005,0.24300002,0.27100003,0.186,2.937,3.2200003,1.0,0.78400004,GP_oracle,stoch
40.0,2.091,2.091,2.7580001,-0.66700006,0.060000002,1.213,1.2190001,0.892,0.897,0.81200004,1.9750001,2.207,0.0,0.16800001,Linear_observed,dynamic
40.0,1.945,1.945,2.7580001,-0.813,0.14,1.6500001,1.6810001,1.3000001,1.3210001,2.413,1.672,2.2220001,0.0,0.272,GP_observed,dynamic
40.0,2.6460001,2.6460001,3.088,-0.44200003,0.09200001,1.1810001,1.189,0.84300005,0.851,0.508,2.467,2.8270001,0.0,0.208,Linear_observed,stoch
40.0,3.0930002,3.094,3.088,0.0050000004,0.291,1.102,1.22,0.81000006,0.89000005,0.50100005,2.5180001,3.657,1.0,0.56200004,GP_observed,stoch
40.0,2.584,2.5830002,2.7580001,-0.17400001,0.085,0.632,0.753,0.49300003,0.587,0.73,2.4220002,2.756,0.0,0.82000005,Linear_3S,dynamic
40.0,2.907,2.9050002,3.088,-0.18100001,0.093,0.61700004,0.74500006,0.47200003,0.57600003,0.25800002,2.7280002,3.0970001,1.0,0.82800007,Linear_3S,stoch
40.0,2.559,2.558,2.7580001,-0.19900002,0.1,0.77500004,0.91700006,0.57100004,0.68100005,0.841,2.3660002,2.759,1.0,0.84200007,GP_3S,dynamic
40.0,2.874,2.8720002,3.088,-0.21400002,0.104,0.78200006,0.92200005,0.54800004,0.67,0.312,2.673,3.0820003,0.0,0.846,GP_3S,stoch
40.0,2.7680001,2.7680001,2.7580001,0.010000001,0.067,0.527,0.541,0.42200002,0.43300003,0.72800004,2.6360002,2.9020002,1.0,0.3,Linear_1S,dynamic
40.0,2.792,2.7930002,2.7580001,0.034,0.086,0.721,0.771,0.52900004,0.558,0.87600005,2.6220002,2.96,1.0,0.45800003,GP_1S,dynamic
40.0,3.1510003,3.15,3.088,0.063,0.079,0.514,0.528,0.407,0.41700003,0.23700002,2.9970002,3.305,1.0,0.312,Linear_1S,stoch
40.0,3.16,3.16,3.088,0.072000004,0.095000006,0.77400005,0.81600004,0.551,0.572,0.293,2.9740002,3.3460002,1.0,0.39000002,GP_1S,stoch
95.0,2.878,2.878,2.917,-0.039,0.048,0.09,0.13800001,0.074,0.106000006,0.30400002,2.7840002,2.9740002,1.0,1.0,Linear_oracle,dynamic
95.0,2.7510002,2.7510002,2.917,-0.16600001,0.063,0.298,0.37300003,0.201,0.257,0.62,2.6260002,2.874,0.0,0.84200007,GP_oracle,dynamic
95.0,3.265,3.265,3.288,-0.023000002,0.053000003,0.083000004,0.123,0.064,0.09200001,0.052,3.163,3.3690002,1.0,1.0,Linear_oracle,stoch
95.0,3.249,3.249,3.288,-0.039,0.054,0.25800002,0.316,0.15900001,0.202,0.078,3.1450002,3.3520002,1.0,0.882,GP_oracle,stoch
95.0,2.634,2.634,2.917,-0.28300002,0.069000006,1.065,1.074,0.77500004,0.78300005,2.1420002,2.4970002,2.7680001,0.0,0.238,Linear_observed,dynamic
95.0,2.1690001,2.1690001,2.917,-0.748,0.164,1.6200001,1.6620001,1.248,1.271,5.197,1.8550001,2.4980001,0.0,0.326,GP_observed,dynamic
95.0,3.1150002,3.1130002,3.288,-0.17300001,0.089,1.13,1.139,0.83100003,0.83900005,0.43100002,2.94,3.2940001,1.0,0.22600001,Linear_observed,stoch
95.0,3.9420002,3.9390001,3.288,0.65400004,0.201,1.3010001,1.366,1.0400001,1.072,0.628,3.558,4.3380003,0.0,0.36200002,GP_observed,stoch
95.0,2.913,2.9120002,2.917,-0.004,0.080000006,0.573,0.726,0.46400002,0.578,1.9850001,2.7580001,3.0700002,1.0,0.86800003,Linear_3S,dynamic
95.0,3.226,3.2250001,3.288,-0.062000003,0.085,0.60800004,0.768,0.48900002,0.60700005,0.29000002,3.061,3.394,1.0,0.86800003,Linear_3S,stoch
95.0,2.742,2.742,2.917,-0.17500001,0.091000006,0.68100005,0.841,0.526,0.64500004,1.761,2.5660002,2.9210002,1.0,0.86,GP_3S,dynamic
95.0,3.1720002,3.1720002,3.288,-0.116000004,0.08800001,0.69000006,0.85800004,0.541,0.66200006,0.294,3.0010002,3.3460002,1.0,0.86800003,GP_3S,stoch
95.0,2.9940002,2.9950001,2.917,0.07700001,0.056,0.568,0.582,0.43600002,0.44700003,1.6330001,2.8830001,3.1060002,1.0,0.33400002,Linear_1S,dynamic
95.0,2.825,2.8240001,2.917,-0.09200001,0.075,0.601,0.66300005,0.45000002,0.492,1.3690001,2.6820002,2.9750001,1.0,0.57600003,GP_1S,dynamic
95.0,3.4020002,3.4020002,3.288,0.11400001,0.065000005,0.577,0.587,0.45400003,0.46100003,0.256,3.275,3.5330002,1.0,0.26000002,Linear_1S,stoch
95.0,3.394,3.3930001,3.288,0.106000006,0.076000005,0.63500005,0.68100005,0.49,0.517,0.246,3.2470002,3.5460002,1.0,0.45800003,GP_1S,stoch
150.0,2.2150002,2.2150002,2.204,0.011000001,0.045,0.089,0.134,0.081,0.109000005,0.503,2.1260002,2.3030002,1.0,0.97200006,Linear_oracle,dynamic
150.0,2.174,2.174,2.204,-0.030000001,0.061000004,0.20600002,0.296,0.119,0.193,0.187,2.0570002,2.2930002,1.0,0.99600005,GP_oracle,dynamic
150.0,3.006,3.005,3.022,-0.016,0.055000003,0.037,0.09900001,0.028,0.072000004,0.063,2.897,3.1150002,1.0,1.0,Linear_oracle,stoch
150.0,2.9390001,2.9390001,3.022,-0.083000004,0.060000002,0.39900002,0.448,0.147,0.20400001,0.291,2.8190002,3.0570002,1.0,0.9620001,GP_oracle,stoch
150.0,1.9590001,1.9590001,2.204,-0.245,0.071,0.90400004,0.91200006,0.652,0.66,2.016,1.8190001,2.0990002,0.0,0.238,Linear_observed,dynamic
150.0,1.256,1.2570001,2.204,-0.9480001,0.18900001,1.659,1.6990001,1.3010001,1.3230001,8.074,0.88400006,1.626,0.0,0.27800003,GP_observed,dynamic
150.0,2.6120002,2.611,3.022,-0.41000003,0.080000006,1.097,1.105,0.79300004,0.8,0.75000006,2.4520001,2.7700002,0.0,0.192,Linear_observed,stoch
150.0,2.9570003,2.9580002,3.022,-0.065000005,0.24000001,1.0350001,1.13,0.73600006,0.80500007,0.85400003,2.4840002,3.436,1.0,0.56,GP_observed,stoch
150.0,2.16,2.161,2.204,-0.044000003,0.067,0.526,0.632,0.41200003,0.49400002,1.7730001,2.0270002,2.2910001,1.0,0.80600005,Linear_3S,dynamic
150.0,2.8270001,2.8260002,3.022,-0.19500001,0.080000006,0.625,0.734,0.49300003,0.57500005,0.41400003,2.6720002,2.986,0.0,0.78000003,Linear_3S,stoch
