idx,mean,median,true,bias,std,RMSE,RMSE_all,MAE,MAE_all,MAPE,q025,q975,covering,mean_ind_cover,method,estimand
38.0,2.7700002,2.7700002,2.7540002,0.016,0.055000003,0.079,0.13800001,0.065000005,0.105000004,0.12100001,2.661,2.8790002,1.0,1.0,Linear_oracle,dynamic
38.0,2.697,2.697,2.7540002,-0.057000004,0.07,0.367,0.44000003,0.22600001,0.284,0.21700001,2.559,2.831,1.0,0.89400005,GP_oracle,dynamic
38.0,3.2070003,3.206,3.1970003,0.010000001,0.064,0.063,0.12100001,0.051000003,0.09,0.085,3.0830002,3.3320003,1.0,1.0,Linear_oracle,stoch
38.0,3.118,3.1190002,3.1970003,-0.079,0.068,0.446,0.499,0.22500001,0.266,0.163,2.9840002,3.255,1.0,0.89800006,GP_oracle,stoch
38.0,2.308,2.308,2.7540002,-0.446,0.061000004,1.0780001,1.085,0.8,0.80600005,0.73800004,2.1880002,2.426,0.0,0.20600002,Linear_observed,dynamic
38.0,2.2240002,2.227,2.7540002,-0.53000003,0.14400001,1.4120001,1.4490001,1.141,1.164,2.4190001,1.9410001,2.5100002,0.0,0.29000002,GP_observed,dynamic
38.0,2.8750002,2.8750002,3.1970003,-0.32200003,0.101,1.1090001,1.118,0.82500005,0.83300006,0.52900004,2.68,3.0730002,0.0,0.22000001,Linear_observed,stoch
38.0,3.196,3.1980002,3.1970003,-0.001,0.36100003,1.233,1.3790001,0.897,0.99600005,0.712,2.4720001,3.8930001,1.0,0.586,GP_observed,stoch
38.0,2.615,2.614,2.7540002,-0.13900001,0.078,0.65400004,0.75600004,0.51900005,0.597,0.78300005,2.4640002,2.7710001,1.0,0.73600006,Linear_3S,dynamic
38.0,2.989,2.9870002,3.1970003,-0.208,0.09,0.675,0.78200006,0.54200006,0.62,0.41400003,2.8160002,3.17,0.0,0.71000004,Linear_3S,stoch
38.0,2.5530002,2.5530002,2.7540002,-0.201,0.093,0.73300004,0.87500006,0.55600005,0.665,0.73200005,2.3720002,2.7350001,0.0,0.818,GP_3S,dynamic
38.0,2.9350002,2.9340003,3.1970003,-0.26200002,0.095000006,0.846,0.97800004,0.60200006,0.707,0.40100002,2.7510002,3.1220002,0.0,0.786,GP_3S,stoch
38.0,2.7640002,2.7630002,2.7540002,0.010000001,0.063,0.53800005,0.55200005,0.437,0.448,0.76400006,2.64,2.89,1.0,0.29000002,Linear_1S,dynamic
38.0,2.729,2.73,2.7540002,-0.025,0.080000006,0.693,0.748,0.521,0.551,0.845,2.5700002,2.8850002,1.0,0.49,GP_1S,dynamic
38.0,3.2200003,3.2200003,3.1970003,0.023000002,0.07700001,0.53000003,0.544,0.42800003,0.43800002,0.39600003,3.0700002,3.3720002,1.0,0.294,Linear_1S,stoch
38.0,3.1720002,3.173,3.1970003,-0.025,0.086,0.855,0.89900005,0.574,0.595,0.47700003,3.0030003,3.341,1.0,0.42000002,GP_1S,stoch
93.0,2.7010002,2.7010002,2.762,-0.061000004,0.062000003,0.11800001,0.164,0.096,0.126,0.31100002,2.5800002,2.8240001,1.0,0.906,Linear_oracle,dynamic
93.0,2.6120002,2.6120002,2.762,-0.15,0.081,0.68500006,0.73800004,0.30600002,0.351,0.82800007,2.45,2.769,1.0,0.87000006,GP_oracle,dynamic
93.0,3.1250002,3.1250002,3.1940002,-0.069000006,0.07300001,0.106000006,0.15100001,0.082,0.10700001,0.045,2.982,3.2680001,1.0,1.0,Linear_oracle,stoch
93.0,3.019,3.0200002,3.1940002,-0.17500001,0.09,0.68200004,0.725,0.275,0.31800002,0.132,2.8390002,3.1940002,1.0,0.92200005,GP_oracle,stoch
93.0,2.019,2.019,2.762,-0.74300003,0.055000003,1.2310001,1.2370001,0.892,0.897,0.89000005,1.909,2.125,0.0,0.148,Linear_observed,dynamic
93.0,1.723,1.7240001,2.762,-1.039,0.12200001,1.608,1.639,1.218,1.2420001,4.7980003,1.4840001,1.9640001,0.0,0.29000002,GP_observed,dynamic
93.0,2.3990002,2.398,3.1940002,-0.795,0.087000005,1.3000001,1.3060001,0.9480001,0.95300007,0.43800002,2.23,2.571,0.0,0.17600001,Linear_observed,stoch
93.0,2.8160002,2.8140001,3.1940002,-0.37800002,0.294,1.205,1.314,0.81200004,0.89900005,0.39600003,2.246,3.3890002,1.0,0.582,GP_observed,stoch
