idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
2_0_0,true_net,dynamic,2.0,3.6425798,3.0269098,3.6548898,-0.01231,0.01058,0.01623,0.00444,0.01239,0.00409,3.622138,3.6632612,True,1.0,0.3429521
2_0_0,true_net,stoch,2.0,5.1167197,4.91489,5.1347,-0.01798,0.01507,0.023459999,0.00457,0.01798,0.00345,5.0875454,5.1461744,True,1.0,0.3429521
2_0_0,obs_net,dynamic,2.0,1.10304,0.21778,3.6548898,-2.5518498,0.2191,2.56124,0.70076996,2.5518498,0.78621995,0.67130804,1.5308881,False,0.0019999999,7.240438
2_0_0,obs_net,stoch,2.0,1.43554,1.43258,5.1347,-3.6991599,0.2564,3.70804,0.72214997,3.6991599,0.71241,0.931109,1.9349712,False,0.0,7.240438
2_0_0,MWG,dynamic,2.0,3.23856,2.96221,3.6548898,-0.41632998,0.14904,0.44219998,0.12099,0.61156,0.18041,2.9525506,3.5278811,False,0.974,2.061772
2_0_0,MWG,stoch,2.0,4.56807,4.39319,5.1347,-0.56663,0.14863999,0.5858,0.114089996,0.58401,0.10973,4.282066,4.883319,False,0.668,2.061772
2_0_0,MWG_rep,dynamic,2.0,3.01754,2.8819299,3.6548898,-0.63734,0.14040999,0.65263,0.17855999,0.78551996,0.23124999,2.740648,3.2866635,False,0.98999995,2.7266304
2_0_0,MWG_rep,stoch,2.0,4.16758,4.02573,5.1347,-0.96712,0.13608,0.97665,0.1902,0.97669995,0.18304,3.9099686,4.437657,False,0.24399999,2.7266304
2_0_1,true_net,dynamic,2.5,3.64251,3.02681,3.6548898,-0.012379999,0.01058,0.01628,0.00445,0.01246,0.0041199997,3.621673,3.6630728,True,1.0,0.3391238
2_0_1,true_net,stoch,2.5,5.11662,4.9147997,5.1347,-0.01808,0.01507,0.02354,0.00458,0.01808,0.0034699999,5.086885,5.145915,True,1.0,0.3391238
2_0_1,obs_net,dynamic,2.5,1.1228399,0.27726,3.6548898,-2.5320399,0.27565998,2.547,0.69688,2.5320399,0.77926,0.5855909,1.6546022,False,0.0019999999,7.3196936
2_0_1,obs_net,stoch,2.5,1.45821,1.45756,5.1347,-3.6764898,0.32042998,3.69042,0.71871996,3.6764898,0.70785,0.8327853,2.0761871,False,0.0,7.3196936
2_0_1,MWG,dynamic,2.5,3.30424,2.95571,3.6548898,-0.35064998,0.100379996,0.36473,0.09979,0.60113996,0.17983,3.0865297,3.4876652,False,0.974,2.1208725
2_0_1,MWG,stoch,2.5,4.6238,4.4361,5.1347,-0.51089996,0.12568,0.52612996,0.102469996,0.54358,0.10255,4.3627257,4.865312,False,0.74,2.1208725
2_0_1,MWG_rep,dynamic,2.5,3.19028,3.0102298,3.6548898,-0.4646,0.13247,0.48312,0.13219,0.67534,0.20381999,2.9271362,3.4512172,False,0.99399996,2.4199412
2_0_1,MWG_rep,stoch,2.5,4.44806,4.27572,5.1347,-0.68663996,0.12834999,0.69854,0.13604,0.71298,0.13311,4.187469,4.6825657,False,0.422,2.4199412
2_0_2,true_net,dynamic,3.0,3.64268,3.02721,3.6548898,-0.012209999,0.01079,0.01629,0.00446,0.01229,0.00405,3.6211574,3.6639419,True,1.0,0.34000233
2_0_2,true_net,stoch,3.0,5.11687,4.91504,5.1347,-0.01783,0.01538,0.02354,0.00459,0.01783,0.00342,5.086179,5.1469936,True,1.0,0.34000233
2_0_2,obs_net,dynamic,3.0,0.98455,0.17567,3.6548898,-2.67033,0.34127998,2.69205,0.73656,2.67033,0.82662,0.3128593,1.6591918,False,0.0019999999,7.5917373
2_0_2,obs_net,stoch,3.0,1.2974,1.29897,5.1347,-3.8372998,0.40133998,3.8582299,0.7514,3.8372998,0.74011,0.50645775,2.08723,False,0.0,7.5917373
2_0_2,MWG,dynamic,3.0,3.2068698,2.85931,3.6548898,-0.44801,0.15523,0.47414,0.12973,0.64707,0.19203,2.9393394,3.5579193,False,0.972,2.2101548
2_0_2,MWG,stoch,3.0,4.50908,4.31238,5.1347,-0.62562,0.16409,0.64677995,0.12595999,0.64122,0.1215,4.221236,4.9226947,False,0.652,2.2101548
2_0_2,MWG_rep,dynamic,3.0,3.25413,3.07885,3.6548898,-0.40074998,0.17107,0.43574,0.119219996,0.66583997,0.20309,2.9385474,3.5940945,False,0.992,2.4780145
2_0_2,MWG_rep,stoch,3.0,4.47737,4.30224,5.1347,-0.65733,0.15733999,0.6759,0.13163,0.70590997,0.1317,4.189867,4.7856064,False,0.468,2.4780145
2_0_3,true_net,dynamic,3.5,3.64235,3.02668,3.6548898,-0.01253,0.010609999,0.01642,0.0044899997,0.01261,0.00415,3.621641,3.6633742,True,1.0,0.3434145
2_0_3,true_net,stoch,3.5,5.1164,4.91458,5.1347,-0.018299999,0.01512,0.02374,0.00462,0.018299999,0.00351,5.0868473,5.1464243,True,1.0,0.3434145
