idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
5_0_0,true_net,dynamic,2.0,4.37783,3.9689498,4.36961,0.00822,0.0150999995,0.01719,0.00393,0.00823,0.00166,4.348426,4.407054,True,1.0,0.35471454
5_0_0,true_net,stoch,2.0,5.07359,4.8832297,5.06409,0.0095,0.01752,0.01993,0.0039399997,0.0095,0.0018999999,5.039415,5.1075087,True,1.0,0.35471454
5_0_0,obs_net,dynamic,2.0,1.5889,0.71432,4.36961,-2.78071,0.25237,2.79213,0.63899,2.78071,0.68513995,1.0936042,2.0845885,False,0.0019999999,6.538523
5_0_0,obs_net,stoch,2.0,1.76778,1.75663,5.06409,-3.2963,0.26237,3.30673,0.65297997,3.2963,0.64137,1.2540071,2.2843213,False,0.0,6.538523
5_0_0,MWG,dynamic,2.0,3.6875198,3.4162,4.36961,-0.68209,0.12973,0.69431996,0.1589,0.78168,0.18642999,3.392737,3.914935,False,0.92399997,2.1861713
5_0_0,MWG,stoch,2.0,4.34288,4.1646,5.06409,-0.72121,0.13825999,0.73433995,0.14501,0.72858,0.14126,4.051027,4.5811677,False,0.482,2.1861713
5_0_0,MWG_rep,dynamic,2.0,3.4224,3.26403,4.36961,-0.9472,0.1461,0.95839995,0.21933,1.0118899,0.24410999,3.128237,3.6855145,False,0.97599995,2.706327
5_0_0,MWG_rep,stoch,2.0,4.03429,3.8696098,5.06409,-1.0297999,0.14515999,1.0399799,0.20536,1.03092,0.19914,3.751505,4.282145,False,0.17199999,2.706327
5_0_1,true_net,dynamic,2.5,4.3775597,3.9686399,4.36961,0.0079499995,0.014939999,0.016929999,0.00387,0.0079499995,0.00159,4.3486304,4.4067845,True,1.0,0.35425457
5_0_1,true_net,stoch,2.5,5.07327,4.88294,5.06409,0.00919,0.017339999,0.01962,0.00388,0.00919,0.0018399999,5.0396843,5.1070824,True,1.0,0.35425457
5_0_1,obs_net,dynamic,2.5,1.7885499,1.01875,4.36961,-2.58106,0.33541998,2.6027699,0.59564996,2.58106,0.62729,1.1356562,2.4417136,False,0.007999999,6.3839755
5_0_1,obs_net,stoch,2.5,1.98664,1.97542,5.06409,-3.07745,0.35376,3.09772,0.6117,3.07745,0.59689,1.2962326,2.6763074,False,0.0,6.3839755
5_0_1,MWG,dynamic,2.5,3.70664,3.4415698,4.36961,-0.66296,0.115059994,0.67287,0.15399,0.77878,0.18594,3.4889104,3.9360363,False,0.954,2.305532
5_0_1,MWG,stoch,2.5,4.39767,4.21868,5.06409,-0.66642,0.095139995,0.67317,0.13293,0.68336,0.13154,4.2238092,4.596502,False,0.528,2.305532
5_0_1,MWG_rep,dynamic,2.5,4.16773,3.98895,4.36961,-0.20188,0.15688999,0.25568,0.058509998,0.60577,0.16014,3.8574734,4.461797,True,0.996,2.380689
5_0_1,MWG_rep,stoch,2.5,4.85639,4.69681,5.06409,-0.2077,0.17216,0.26977,0.053269997,0.38825,0.075449996,4.5446596,5.1751857,True,0.796,2.380689
5_0_2,true_net,dynamic,3.0,4.37784,3.96905,4.36961,0.00823,0.01502,0.017129999,0.00392,0.00823,0.00166,4.348884,4.407055,True,1.0,0.3528406
5_0_2,true_net,stoch,3.0,5.0736,4.88326,5.06409,0.009509999,0.017439999,0.01986,0.00392,0.009509999,0.0018999999,5.0400243,5.107525,True,1.0,0.3528406
5_0_2,obs_net,dynamic,3.0,1.66054,0.95703995,4.36961,-2.70906,0.41472998,2.74062,0.6272,2.70906,0.66165996,0.8645431,2.463424,False,0.012,6.621664
5_0_2,obs_net,stoch,3.0,1.85568,1.8472799,5.06409,-3.20841,0.43985,3.23842,0.63949,3.20841,0.62336,1.0104434,2.7084565,False,0.0,6.621664
5_0_2,MWG,dynamic,3.0,3.85198,3.59534,4.36961,-0.51763,0.15363,0.53994,0.123569995,0.70403,0.16991,3.5366166,4.1130075,False,0.964,2.09006
5_0_2,MWG,stoch,3.0,4.49465,4.32404,5.06409,-0.56944,0.17331,0.59523,0.117539994,0.59907997,0.11451,4.1614923,4.775658,False,0.648,2.09006
5_0_2,MWG_rep,dynamic,3.0,3.7491598,3.58367,4.36961,-0.62044996,0.16174999,0.64119,0.14673999,0.77526,0.18664,3.4487026,4.05952,False,0.982,2.40136
