idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
28_0_0,true_net,dynamic,2.0,4.47607,3.9445,4.48463,-0.008549999,0.01478,0.01707,0.00381,0.008549999,0.0015199999,4.447793,4.50529,True,1.0,0.32514068
28_0_0,true_net,stoch,2.0,5.41954,5.20369,5.4302897,-0.010749999,0.017719999,0.02073,0.00382,0.01074,0.00201,5.385525,5.4545383,True,1.0,0.32514068
28_0_0,obs_net,dynamic,2.0,1.7399,0.94361997,4.48463,-2.74473,0.24436,2.75558,0.61445,2.74473,0.64778996,1.2634863,2.213399,False,0.0019999999,6.097118
28_0_0,obs_net,stoch,2.0,2.12915,2.10881,5.4302897,-3.3011398,0.28329998,3.3132699,0.61015,3.3011398,0.59749,1.5746288,2.6761498,False,0.0,6.097118
28_0_0,MWG,dynamic,2.0,4.02734,3.7496,4.48463,-0.45727998,0.15318,0.48224998,0.10754,0.69579,0.1652,3.7628658,4.352215,False,0.96599996,2.0271432
28_0_0,MWG,stoch,2.0,4.86223,4.66742,5.4302897,-0.56806,0.14813,0.58704996,0.108109996,0.60874,0.10859,4.6032877,5.1669307,False,0.694,2.0271432
28_0_0,MWG_rep,dynamic,2.0,3.69801,3.5123599,4.48463,-0.78661996,0.13803999,0.79863995,0.17807999,0.94149995,0.22326,3.430756,3.9709988,False,0.98399997,2.5307927
28_0_0,MWG_rep,stoch,2.0,4.48319,4.30195,5.4302897,-0.9471,0.1381,0.95712,0.17626,0.96213996,0.17198999,4.205231,4.739826,False,0.28,2.5307927
28_0_1,true_net,dynamic,2.5,4.47615,3.94468,4.48463,-0.00847,0.015059999,0.01728,0.00385,0.00847,0.0015,4.446859,4.505737,True,1.0,0.3253665
28_0_1,true_net,stoch,2.5,5.41964,5.2038198,5.4302897,-0.01065,0.018059999,0.02097,0.0038599998,0.01065,0.0019999999,5.3846245,5.4550877,True,1.0,0.3253665
28_0_1,obs_net,dynamic,2.5,1.7003299,0.95694,4.48463,-2.7842898,0.28851998,2.7991998,0.62417996,2.7842898,0.65529996,1.1355025,2.2581599,False,0.0019999999,6.221587
28_0_1,obs_net,stoch,2.5,2.08932,2.0759099,5.4302897,-3.3409698,0.33649,3.3578699,0.61836,3.3409698,0.60471,1.4316922,2.7398272,False,0.0,6.221587
28_0_1,MWG,dynamic,2.5,4.3185797,3.98889,4.48463,-0.16605,0.14314,0.21923,0.04888,0.62720996,0.15998,4.054227,4.5910974,True,0.982,1.815948
28_0_1,MWG,stoch,2.5,5.29144,5.08672,5.4302897,-0.13885,0.14511,0.20084,0.036989998,0.38322,0.07091,5.0272946,5.594146,True,0.88199997,1.815948
28_0_1,MWG_rep,dynamic,2.5,3.9057398,3.7100098,4.48463,-0.57888997,0.13600999,0.59465,0.1326,0.78744996,0.18336,3.6452553,4.180006,False,0.982,2.3806183
28_0_1,MWG_rep,stoch,2.5,4.79694,4.6012297,5.4302897,-0.63334996,0.13803999,0.64822,0.11937,0.67697996,0.120129995,4.5435786,5.0768037,False,0.502,2.3806183
28_0_2,true_net,dynamic,3.0,4.47618,3.94469,4.48463,-0.00844,0.01495,0.01716,0.0038299998,0.00844,0.0014899999,4.447113,4.505665,True,1.0,0.32409495
28_0_2,true_net,stoch,3.0,5.4196796,5.20384,5.4302897,-0.010609999,0.017919999,0.02083,0.00384,0.010609999,0.00199,5.3847837,5.4550657,True,1.0,0.32409495
28_0_2,obs_net,dynamic,3.0,1.8210299,1.15035,4.48463,-2.6636,0.37061,2.68926,0.59966,2.6636,0.62114,1.0890553,2.5488336,False,0.006,6.1524997
28_0_2,obs_net,stoch,3.0,2.23517,2.22662,5.4302897,-3.1951199,0.43405,3.22447,0.59379,3.1951199,0.57690996,1.3798194,3.0900705,False,0.0,6.1524997
28_0_2,MWG,dynamic,3.0,3.93294,3.66322,4.48463,-0.55167997,0.18758999,0.5827,0.12992999,0.75839,0.17656,3.6002612,4.296351,False,0.958,2.1133926
28_0_2,MWG,stoch,3.0,4.7774997,4.5934,5.4302897,-0.65279,0.22552,0.69065,0.12719,0.68688,0.12195,4.402801,5.18476,False,0.658,2.1133926
28_0_2,MWG_rep,dynamic,3.0,3.90358,3.7100198,4.48463,-0.58105,0.14321,0.59843,0.13344,0.80091995,0.18549,3.6266928,4.1848545,False,0.978,2.2133079
