idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
36_0_0,true_net,dynamic,2.0,4.6726,4.1802697,4.68247,-0.00987,0.015559999,0.01842,0.00393,0.00987,0.00213,4.641716,4.702736,True,1.0,0.2660502
36_0_0,true_net,stoch,2.0,5.25707,5.0488,5.26812,-0.01105,0.01722,0.02046,0.00388,0.01105,0.0021,5.2229166,5.290454,True,1.0,0.2660502
36_0_0,obs_net,dynamic,2.0,1.5200299,0.80436,4.68247,-3.1624398,0.25239998,3.17249,0.67753,3.1624398,0.71046,1.0209571,2.0082607,False,0.0,6.2249274
36_0_0,obs_net,stoch,2.0,1.84867,1.83646,5.26812,-3.4194498,0.29056,3.4317698,0.65142,3.4194498,0.63940996,1.2745031,2.4093313,False,0.0,6.2249274
36_0_0,MWG,dynamic,2.0,3.81014,3.4672298,4.68247,-0.87232995,0.09456,0.87744,0.18739,0.96322,0.21124,3.6324215,4.0030947,False,0.858,2.8291523
36_0_0,MWG,stoch,2.0,4.1287,3.94534,5.26812,-1.1394199,0.087749995,1.1428,0.21692999,1.1394199,0.21468,3.9608514,4.3128247,False,0.21599999,2.8291523
36_0_0,MWG_rep,dynamic,2.0,4.0974298,3.90728,4.68247,-0.58504,0.14367,0.60242,0.12865,0.83207,0.18897,3.8192816,4.3742104,False,0.98399997,2.0170708
36_0_0,MWG_rep,stoch,2.0,4.70495,4.52908,5.26812,-0.56316996,0.118159994,0.57543,0.10923,0.62571,0.11483999,4.4668074,4.9335594,False,0.52,2.0170708
36_0_1,true_net,dynamic,2.5,4.67247,4.1802397,4.68247,-0.00999,0.01502,0.01804,0.00385,0.00999,0.0021499998,4.6431847,4.7026796,True,1.0,0.26852432
36_0_1,true_net,stoch,2.5,5.25692,5.0485997,5.26812,-0.0112,0.01663,0.02005,0.00381,0.0112,0.0021199998,5.224245,5.2903895,True,1.0,0.26852432
36_0_1,obs_net,dynamic,2.5,1.50411,0.85134995,4.68247,-3.17836,0.33563,3.19603,0.68254995,3.17836,0.71331996,0.85875183,2.1647959,False,0.0,6.3557587
36_0_1,obs_net,stoch,2.5,1.8328099,1.8206999,5.26812,-3.43531,0.38687998,3.4570198,0.65621996,3.4352999,0.64234,1.0919889,2.5925355,False,0.0,6.3557587
36_0_1,MWG,dynamic,2.5,4.30022,3.96149,4.68247,-0.38224998,0.12577,0.40241,0.085939996,0.67572,0.15818,4.0263,4.5385857,False,0.96199995,1.7715726
36_0_1,MWG,stoch,2.5,4.86963,4.67646,5.26812,-0.39848998,0.14400999,0.42371,0.08043,0.48578998,0.08977,4.597732,5.1530795,False,0.78999996,1.7715726
36_0_1,MWG_rep,dynamic,2.5,4.07078,3.83843,4.68247,-0.61169,0.16239999,0.63288,0.13516,0.83879,0.19057,3.7300324,4.364369,False,0.97999996,2.1411889
36_0_1,MWG_rep,stoch,2.5,4.6096597,4.44038,5.26812,-0.65845996,0.14836,0.67497,0.12811999,0.70572996,0.12868999,4.2937794,4.872254,False,0.51199996,2.1411889
36_0_2,true_net,dynamic,3.0,4.67258,4.18045,4.68247,-0.009889999,0.015079999,0.01804,0.00385,0.009889999,0.00214,4.6432858,4.7016706,True,1.0,0.26790953
36_0_2,true_net,stoch,3.0,5.25705,5.04875,5.26812,-0.01107,0.0167,0.02003,0.0037999998,0.01107,0.0021,5.224655,5.289177,True,1.0,0.26790953
36_0_2,obs_net,dynamic,3.0,1.05368,0.43945,4.68247,-3.62879,0.41527998,3.6524699,0.78002995,3.62878,0.82646996,0.24210101,1.8540978,False,0.0,7.01162
36_0_2,obs_net,stoch,3.0,1.3184,1.31539,5.26812,-3.94972,0.48762998,3.9797099,0.75543,3.94972,0.74262,0.36600405,2.259044,False,0.0,7.01162
36_0_2,MWG,dynamic,3.0,4.05917,3.7563498,4.68247,-0.62329996,0.13306,0.63734,0.13611,0.80315,0.17954,3.795331,4.293361,False,0.944,2.2713351
36_0_2,MWG,stoch,3.0,4.46987,4.2725997,5.26812,-0.79824996,0.13551,0.80967,0.15369,0.81307995,0.15068999,4.1979284,4.684474,False,0.47599998,2.2713351
36_0_2,MWG_rep,dynamic,3.0,4.29732,4.08098,4.68247,-0.38515,0.15276,0.41434,0.088489994,0.71516997,0.16815,3.9890068,4.5852437,False,0.98999995,2.0284164
36_0_2,MWG_rep,stoch,3.0,4.83275,4.6461596,5.26812,-0.43537,0.1313,0.45474,0.08632,0.53705,0.09871,4.546732,5.069195,False,0.676,2.0284164
