idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
17_0_0,true_net,dynamic,2.0,4.11579,3.72699,4.11801,-0.0022099998,0.012569999,0.01277,0.0030999999,0.0022099998,0.00043999997,4.0914645,4.1404986,True,1.0,0.26611
17_0_0,true_net,stoch,2.0,4.99647,4.8094897,4.99915,-0.00268,0.015269999,0.015509999,0.0030999999,0.00268,0.00055,4.966895,5.026491,True,1.0,0.26611
17_0_0,obs_net,dynamic,2.0,1.52631,0.70857996,4.11801,-2.5916998,0.27151,2.60588,0.6328,2.5916998,0.67447,0.9911419,2.055034,False,0.01,5.799927
17_0_0,obs_net,stoch,2.0,1.79583,1.78661,4.99915,-3.20332,0.3032,3.21763,0.64364,3.20332,0.63013,1.1978925,2.3869371,False,0.0,5.799927
17_0_0,MWG,dynamic,2.0,3.7763999,3.3139799,4.11801,-0.3416,0.11233,0.35959998,0.08732,0.7126,0.20069,3.568976,3.975971,False,0.904,1.8075902
17_0_0,MWG,stoch,2.0,4.57864,4.3867097,4.99915,-0.42051,0.13322,0.4411,0.08824,0.48828,0.09629,4.3423157,4.8140054,False,0.79399997,1.8075902
17_0_0,MWG_rep,dynamic,2.0,3.66863,3.4487598,4.11801,-0.44937998,0.11114,0.46291998,0.112409994,0.74131,0.20862,3.4459667,3.8839855,False,0.982,2.097179
17_0_0,MWG_rep,stoch,2.0,4.4622498,4.29061,4.99915,-0.5369,0.10204,0.54651,0.10932,0.61307,0.119629994,4.2564325,4.6540194,False,0.534,2.097179
17_0_1,true_net,dynamic,2.5,4.11587,3.7273998,4.11801,-0.00213,0.0127799995,0.012949999,0.00315,0.00214,0.00042,4.090673,4.140473,True,1.0,0.2668757
17_0_1,true_net,stoch,2.5,4.99656,4.8095098,4.99915,-0.00259,0.01552,0.01573,0.00315,0.00259,0.00052999996,4.966,5.026414,True,1.0,0.2668757
17_0_1,obs_net,dynamic,2.5,1.46319,0.71926,4.11801,-2.65481,0.34807,2.67753,0.6502,2.65481,0.69156,0.7829092,2.1481612,False,0.015999999,5.963109
17_0_1,obs_net,stoch,2.5,1.73104,1.71987,4.99915,-3.2681098,0.39253998,3.2916,0.65843,3.2681098,0.64338,0.96436995,2.5049932,False,0.0,5.963109
17_0_1,MWG,dynamic,2.5,3.55056,3.1521199,4.11801,-0.56745,0.13590999,0.58349,0.14169,0.787,0.21691999,3.2947237,3.811779,False,0.918,2.1819122
17_0_1,MWG,stoch,2.5,4.32375,4.12615,4.99915,-0.67539996,0.12515,0.68689996,0.1374,0.69794,0.13753,4.100732,4.583672,False,0.61399996,2.1819122
17_0_1,MWG_rep,dynamic,2.5,3.8964698,3.63817,4.11801,-0.22153999,0.11175,0.24813,0.06025,0.70429,0.20738,3.6704206,4.113317,False,0.98399997,1.8227004
17_0_1,MWG_rep,stoch,2.5,4.76904,4.5903,4.99915,-0.23010999,0.111049995,0.2555,0.05111,0.42841,0.084989995,4.5532374,4.9842863,False,0.782,1.8227004
idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
17_0_0,true_net,dynamic,2.0,4.11575,3.72699,4.11801,-0.00226,0.01263,0.012829999,0.00312,0.00226,0.00045,4.090705,4.140111,True,1.0,0.26842144
17_0_0,true_net,stoch,2.0,4.99641,4.8094597,4.99915,-0.00274,0.015339999,0.015579999,0.00312,0.00274,0.00055999996,4.965991,5.0260015,True,1.0,0.26842144
17_0_0,obs_net,dynamic,2.0,1.52981,0.71471,4.11801,-2.5881898,0.27484,2.6027498,0.63203996,2.5881999,0.67337,0.9845917,2.0684106,False,0.01,5.7938895
