idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
37_0_0,true_net,dynamic,2.0,4.32801,3.80177,4.34185,-0.013839999,0.015129999,0.020499999,0.00472,0.013839999,0.0031599998,4.2982497,4.357691,True,1.0,0.32942894
37_0_0,true_net,stoch,2.0,4.9227,4.73802,4.93843,-0.01573,0.01723,0.02333,0.00472,0.01573,0.0031899998,4.8888097,4.9565253,True,1.0,0.32942894
37_0_0,obs_net,dynamic,2.0,1.29432,0.43809998,4.34185,-3.04753,0.23725,3.0567498,0.70401996,3.04753,0.76119995,0.82484305,1.7556403,False,0.0,6.7500844
37_0_0,obs_net,stoch,2.0,1.4366499,1.43116,4.93843,-3.5017798,0.24537,3.51037,0.71083,3.5017798,0.7011,0.9497635,1.9141555,False,0.0,6.7500844
37_0_0,MWG,dynamic,2.0,3.01591,2.73327,4.34185,-1.32594,0.07781,1.32822,0.30591,1.3462299,0.3198,2.8697987,3.1646783,False,0.528,3.1826217
37_0_0,MWG,stoch,2.0,3.48681,3.3227298,4.93843,-1.45162,0.0685,1.4532399,0.29426998,1.45162,0.29479998,3.3272116,3.6268191,False,0.033999998,3.1826217
37_0_0,MWG_rep,dynamic,2.0,3.53837,3.39935,4.34185,-0.80347997,0.15365,0.81803995,0.18841,0.89089,0.20899,3.2145436,3.8110034,False,0.978,2.3992288
37_0_0,MWG_rep,stoch,2.0,4.0770197,3.92415,4.93843,-0.86140996,0.14355999,0.87329996,0.17683999,0.86722,0.16988,3.800246,4.347605,False,0.296,2.3992288
37_0_1,true_net,dynamic,2.5,4.3284497,3.80228,4.34185,-0.0134,0.01505,0.02015,0.00464,0.0134,0.00305,4.2992334,4.3581457,True,1.0,0.32918525
37_0_1,true_net,stoch,2.5,4.9231997,4.7385297,4.93843,-0.01523,0.01714,0.02293,0.00464,0.01523,0.00309,4.889911,4.9570293,True,1.0,0.32918525
37_0_1,obs_net,dynamic,2.5,1.23679,0.45174998,4.34185,-3.1050498,0.3111,3.1206,0.71873,3.1050498,0.77601,0.6255649,1.841333,False,0.0,6.9247904
37_0_1,obs_net,stoch,2.5,1.37835,1.3773,4.93843,-3.5600798,0.32333,3.57473,0.72385997,3.5600798,0.71318,0.74332666,2.0076952,False,0.0,6.9247904
37_0_1,MWG,dynamic,2.5,3.5002198,3.2202399,4.34185,-0.84161997,0.14648,0.85428,0.19675,0.92052996,0.21428,3.2288551,3.783451,False,0.852,2.3539393
37_0_1,MWG,stoch,2.5,3.9596999,3.7928998,4.93843,-0.97872996,0.13394,0.98784995,0.20003,0.97916996,0.19581999,3.7097058,4.200425,False,0.22199999,2.3539393
37_0_1,MWG_rep,dynamic,2.5,3.4742498,3.32874,4.34185,-0.86759996,0.11272,0.87488997,0.2015,0.95093,0.22607,3.2580352,3.6975517,False,0.96999997,2.6456993
37_0_1,MWG_rep,stoch,2.5,3.94273,3.7837498,4.93843,-0.9957,0.10334,1.00105,0.20270999,0.99900997,0.19627999,3.7458994,4.1494274,False,0.17999999,2.6456993
37_0_2,true_net,dynamic,3.0,4.32794,3.8016398,4.34185,-0.013909999,0.01497,0.020429999,0.00471,0.013909999,0.00318,4.298589,4.3573513,True,1.0,0.33065146
37_0_2,true_net,stoch,3.0,4.92261,4.73789,4.93843,-0.01582,0.01705,0.02326,0.00471,0.01582,0.00321,4.8892574,4.956126,True,1.0,0.33065146
37_0_2,obs_net,dynamic,3.0,1.08671,0.36532,4.34185,-3.2551398,0.38617,3.2779698,0.75496995,3.2551398,0.81759995,0.3130186,1.8260664,False,0.0,7.184912
37_0_2,obs_net,stoch,3.0,1.2234299,1.22068,4.93843,-3.715,0.4078,3.73732,0.75677997,3.715,0.74539,0.40745196,2.0062165,False,0.0,7.184912
37_0_2,MWG,dynamic,3.0,3.5806699,3.31883,4.34185,-0.76118,0.13648,0.77331996,0.17810999,0.85858,0.20112999,3.323011,3.8432755,False,0.894,2.1970944
37_0_2,MWG,stoch,3.0,4.1152997,3.9468398,4.93843,-0.82312995,0.15549,0.83769,0.16962999,0.82508,0.16384,3.8278658,4.384194,False,0.408,2.1970944
37_0_2,MWG_rep,dynamic,3.0,3.6631598,3.5379698,4.34185,-0.67868,0.115559995,0.68845,0.15856,0.81999,0.19463,3.433238,3.8910923,False,0.97999996,2.4761155
37_0_2,MWG_rep,stoch,3.0,4.15522,4.00275,4.93843,-0.78321,0.10782,0.7906,0.16009,0.79396,0.15469,3.9439065,4.3671417,False,0.348,2.4761155
37_0_3,true_net,dynamic,3.5,4.32813,3.80191,4.34185,-0.013719999,0.014839999,0.02021,0.00465,0.013719999,0.00312,4.298915,4.3568764,True,1.0,0.33210292
37_0_3,true_net,stoch,3.5,4.92283,4.7382298,4.93843,-0.0156,0.0169,0.023,0.00466,0.0156,0.0031599998,4.889624,4.9555774,True,1.0,0.33210292
37_0_3,obs_net,dynamic,3.5,0.69457,0.030269999,4.34185,-3.64728,0.49442,3.68064,0.84770995,3.64728,0.92859995,-0.3014654,1.6634893,False,0.0,7.757508
37_0_3,obs_net,stoch,3.5,0.80379,0.8099,4.93843,-4.1346397,0.53051,4.16853,0.8441,4.1346397,0.83278996,-0.26403728,1.8426067,False,0.0,7.757508
37_0_3,MWG,dynamic,3.5,3.62527,3.3915,4.34185,-0.71658,0.13667,0.7295,0.16802,0.83349997,0.19524999,3.3791947,3.8717592,False,0.918,2.2608855
37_0_3,MWG,stoch,3.5,4.13758,3.97625,4.93843,-0.80085,0.14359,0.81362,0.16475,0.80768996,0.15931,3.8692634,4.409853,False,0.426,2.2608855
37_0_3,MWG_rep,dynamic,3.5,3.7086098,3.56265,4.34185,-0.63324,0.15970999,0.65307,0.15041,0.77098,0.17910999,3.3890338,3.9954498,False,0.974,2.3691168
37_0_3,MWG_rep,stoch,3.5,4.24128,4.0839,4.93843,-0.69715,0.15301,0.71374,0.14453,0.71581995,0.13957,3.9295437,4.5128345,False,0.464,2.3691168
37_0_4,true_net,dynamic,4.0,4.32761,3.8012,4.34185,-0.014239999,0.01461,0.020399999,0.0047,0.014239999,0.0032499998,4.298145,4.3558254,True,1.0,0.33035618
37_0_4,true_net,stoch,4.0,4.92224,4.7374897,4.93843,-0.01619,0.01664,0.023219999,0.0047,0.01619,0.0032799998,4.8886538,4.9543433,True,1.0,0.33035618
37_0_4,obs_net,dynamic,4.0,0.49368998,-0.08966,4.34185,-3.8481598,0.59779996,3.89431,0.89693,3.8481598,0.98521996,-0.68059486,1.6401159,False,0.0,8.071239
37_0_4,obs_net,stoch,4.0,0.58223,0.58241,4.93843,-4.3561997,0.64814997,4.40416,0.89181,4.3561997,0.87896997,-0.6894136,1.8261666,False,0.0,8.071239
37_0_4,MWG,dynamic,4.0,3.60775,3.4127998,4.34185,-0.7341,0.11008,0.74231,0.17097,0.85232997,0.19709,3.369923,3.8147757,False,0.926,2.369215
37_0_4,MWG,stoch,4.0,4.06735,3.9150598,4.93843,-0.87108,0.09544,0.8763,0.17744,0.87182,0.17226,3.871518,4.25422,False,0.338,2.369215
37_0_4,MWG_rep,dynamic,4.0,3.75631,3.6131399,4.34185,-0.58554,0.16021,0.60706997,0.13982,0.74525,0.17825,3.4377759,4.046962,False,0.97999996,2.420865
37_0_4,MWG_rep,stoch,4.0,4.2648,4.1093197,4.93843,-0.67363,0.15988,0.69233996,0.14019999,0.68894,0.13412,3.9698617,4.58021,False,0.452,2.420865
37_1_0,true_net,dynamic,2.0,3.8469799,3.36966,3.84724,-0.00027,0.01309,0.01309,0.0033999998,0.00027,6.9999995e-05,3.821842,3.8727605,True,1.0,0.31175694
37_1_0,true_net,stoch,2.0,5.08072,4.9235,5.08107,-0.00035,0.01732,0.01732,0.00341,0.00035,6.9999995e-05,5.047511,5.1148157,True,1.0,0.31175694
37_1_0,obs_net,dynamic,2.0,1.89818,1.20951,3.84724,-1.94906,0.23071,1.96267,0.51015,1.95133,0.52274,1.4416887,2.3564305,False,0.038,5.377777
37_1_0,obs_net,stoch,2.0,2.37557,2.34677,5.08107,-2.7055,0.28015,2.71996,0.53531,2.7055,0.51992,1.8214954,2.9310384,False,0.0,5.377777
37_1_0,MWG,dynamic,2.0,3.3725798,3.0465999,3.84724,-0.47465998,0.104499996,0.48602998,0.12633,0.68274,0.19115,3.1548543,3.5550334,False,0.932,2.1102037
37_1_0,MWG,stoch,2.0,4.37069,4.19001,5.08107,-0.71037996,0.14105,0.72424996,0.14254,0.72393,0.13962999,4.0902095,4.5979843,False,0.55799997,2.1102037
37_1_0,MWG_rep,dynamic,2.0,3.00838,2.7921798,3.84724,-0.83886,0.10774,0.84575,0.21982999,0.90805,0.2482,2.8130085,3.2320328,False,0.96,3.3592968
37_1_0,MWG_rep,stoch,2.0,3.9510498,3.78407,5.08107,-1.13002,0.11508,1.13586,0.22354999,1.13112,0.21911,3.763851,4.2158465,False,0.228,3.3592968
37_1_1,true_net,dynamic,2.5,3.8465,3.3692698,3.84724,-0.00075,0.01296,0.01298,0.0033699998,0.00075,0.00018999999,3.8211312,3.8718584,True,1.0,0.31367123
37_1_1,true_net,stoch,2.5,5.08008,4.92296,5.08107,-0.00098,0.01715,0.01718,0.00338,0.00098,0.00018999999,5.046486,5.113687,True,1.0,0.31367123
37_1_1,obs_net,dynamic,2.5,1.90463,1.26683,3.84724,-1.9426099,0.29464,1.9648299,0.51071,1.94405,0.51736,1.3227018,2.484836,False,0.048,5.4820795
37_1_1,obs_net,stoch,2.5,2.37825,2.35992,5.08107,-2.7028198,0.35619,2.7261798,0.53654,2.70281,0.51901,1.6737547,3.0785859,False,0.0019999999,5.4820795
37_1_1,MWG,dynamic,2.5,3.52284,3.21254,3.84724,-0.32439998,0.1259,0.34796998,0.09045,0.62336,0.18468,3.2993762,3.8206265,False,0.974,1.9452288
37_1_1,MWG,stoch,2.5,4.57549,4.3882,5.08107,-0.50557,0.13156,0.52241,0.102819994,0.55235,0.10549,4.345616,4.9069667,False,0.728,1.9452288
