idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
9_0_0,true_net,dynamic,2.0,4.01904,3.57317,4.02538,-0.00634,0.014599999,0.01592,0.00396,0.00825,0.0024899999,3.9898968,4.047353,True,1.0,0.28805083
9_0_0,true_net,stoch,2.0,5.08916,4.8856397,5.0970197,-0.00786,0.01842,0.02003,0.00393,0.00786,0.0014899999,5.052352,5.1248446,True,1.0,0.28805083
9_0_0,obs_net,dynamic,2.0,1.64594,0.89193,4.02538,-2.3794398,0.22465,2.39003,0.59374,2.3794398,0.62646997,1.2067815,2.0790582,False,0.0019999999,6.1471086
9_0_0,obs_net,stoch,2.0,2.06202,2.04391,5.0970197,-3.0349998,0.27154,3.0471199,0.59782,3.0349998,0.58448,1.5326732,2.586126,False,0.0,6.1471086
9_0_0,MWG,dynamic,2.0,2.84465,2.56405,4.02538,-1.18073,0.099,1.18487,0.29435,1.19765,0.30636,2.6460478,3.0183508,False,0.774,3.4964604
9_0_0,MWG,stoch,2.0,3.5316398,3.38184,5.0970197,-1.56538,0.096439995,1.56835,0.30769998,1.56538,0.30622998,3.336083,3.6968217,False,0.031999998,3.4964604
9_0_0,MWG_rep,dynamic,2.0,3.2491999,3.0683699,4.02538,-0.77617997,0.13763,0.78828996,0.19583,0.86433,0.22266999,2.9829316,3.51522,False,0.972,2.717859
9_0_0,MWG_rep,stoch,2.0,4.1022,3.9476,5.0970197,-0.99482,0.13246,1.0036,0.1969,1.00024,0.18961999,3.8566732,4.381218,False,0.214,2.717859
9_0_1,true_net,dynamic,2.5,4.0194,3.5732899,4.02538,-0.00598,0.01438,0.015579999,0.00387,0.008239999,0.0024599999,3.9913633,4.0476418,True,1.0,0.2836755
9_0_1,true_net,stoch,2.5,5.0896196,4.8861,5.0970197,-0.0074,0.01814,0.01959,0.00384,0.0074,0.0014,5.0542707,5.1251493,True,1.0,0.2836755
9_0_1,obs_net,dynamic,2.5,1.66553,0.96182996,4.02538,-2.35985,0.29341,2.37802,0.59076,2.35985,0.61893,1.0920548,2.2509098,False,0.006,6.2214713
9_0_1,obs_net,stoch,2.5,2.0874999,2.07511,5.0970197,-3.0095198,0.35492998,3.03038,0.59454,3.0095198,0.57909,1.3944899,2.7968302,False,0.0,6.2214713
9_0_1,MWG,dynamic,2.5,3.4456198,3.18627,4.02538,-0.57976,0.14262,0.59705,0.14831999,0.73578,0.19383,3.1687157,3.709769,False,0.958,2.363238
9_0_1,MWG,stoch,2.5,4.3549,4.19833,5.0970197,-0.74211997,0.17900999,0.76341,0.14977999,0.75556,0.14243,4.0258474,4.6665773,False,0.52599996,2.363238
9_0_1,MWG_rep,dynamic,2.5,3.02424,2.82464,4.02538,-1.00114,0.1387,1.0107,0.25108,1.04344,0.26887,2.7550988,3.28833,False,0.95,2.963335
9_0_1,MWG_rep,stoch,2.5,3.89132,3.7433999,5.0970197,-1.2056999,0.12955,1.2126399,0.23790999,1.20616,0.23128,3.637014,4.1284432,False,0.098,2.963335
9_0_2,true_net,dynamic,3.0,4.01923,3.57334,4.02538,-0.0061399997,0.01468,0.01591,0.00395,0.008239999,0.00247,3.9900713,4.047362,True,1.0,0.28916395
9_0_2,true_net,stoch,3.0,5.08942,4.8859,5.0970197,-0.0076099997,0.01852,0.020019999,0.00393,0.0076099997,0.00144,5.052611,5.124885,True,1.0,0.28916395
