idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
21_0_0,true_net,dynamic,2.0,4.3291297,3.8967,4.32743,0.0016999999,0.0142,0.0143,0.0033,0.00696,0.00148,4.301076,4.3572044,True,1.0,0.29711628
21_0_0,true_net,stoch,2.0,5.3607397,5.14531,5.3582797,0.00245,0.01747,0.01764,0.00329,0.0025499999,0.00052,5.3261166,5.3951607,True,1.0,0.29711628
21_0_0,obs_net,dynamic,2.0,1.11676,0.38819,4.32743,-3.21068,0.25234,3.2205799,0.74421996,3.21068,0.79459,0.6263465,1.6072336,False,0.0,7.0087953
21_0_0,obs_net,stoch,2.0,1.4129499,1.40519,5.3582797,-3.94533,0.29485,3.9563298,0.73836,3.94533,0.72863,0.84097844,1.9893358,False,0.0,7.0087953
21_0_0,MWG,dynamic,2.0,4.11935,3.8608298,4.32743,-0.20808,0.13187,0.24634999,0.056929998,0.65839,0.17923999,3.866524,4.375462,True,0.974,1.7330295
21_0_0,MWG,stoch,2.0,5.09896,4.89299,5.3582797,-0.25932,0.12855,0.28943,0.05402,0.39082998,0.07191,4.86232,5.3596325,True,0.862,1.7330295
21_0_0,MWG_rep,dynamic,2.0,3.70802,3.5641,4.32743,-0.61941,0.14671,0.63655,0.1471,0.8236,0.20143,3.4112015,3.987368,False,0.988,2.2759292
21_0_0,MWG_rep,stoch,2.0,4.5921297,4.4000697,5.3582797,-0.76615,0.14272,0.77932996,0.14544,0.78747,0.14247,4.3108673,4.854155,False,0.45799997,2.2759292
21_0_1,true_net,dynamic,2.5,4.32907,3.8967,4.32743,0.0016399999,0.014079999,0.014169999,0.0032799998,0.00702,0.0014899999,4.3011246,4.356403,True,1.0,0.29830727
21_0_1,true_net,stoch,2.5,5.36066,5.14533,5.3582797,0.00238,0.01732,0.01749,0.00326,0.0024899999,0.00051,5.326333,5.394266,True,1.0,0.29830727
21_0_1,obs_net,dynamic,2.5,0.94528997,0.26088,4.32743,-3.38214,0.32036,3.39728,0.78506,3.38214,0.84181,0.30983207,1.5810311,False,0.0,7.331722
21_0_1,obs_net,stoch,2.5,1.21365,1.2163299,5.3582797,-4.14463,0.37474,4.16153,0.77664995,4.14463,0.76686,0.47015458,1.9559059,False,0.0,7.331722
21_0_1,MWG,dynamic,2.5,3.51756,3.21676,4.32743,-0.80987,0.15668,0.82488996,0.19061999,0.93074995,0.221,3.2573159,3.8179247,False,0.87,2.836372
21_0_1,MWG,stoch,2.5,4.2094297,4.02467,5.3582797,-1.14885,0.15698,1.1595299,0.2164,1.14965,0.21317999,3.9390042,4.4949408,False,0.278,2.836372
21_0_1,MWG_rep,dynamic,2.5,3.7289598,3.61441,4.32743,-0.59848,0.14319,0.61537,0.1422,0.81101996,0.19737999,3.4528995,4.004744,False,0.986,2.3038058
21_0_1,MWG_rep,stoch,2.5,4.63975,4.4664297,5.3582797,-0.71853,0.13510999,0.73112,0.13645,0.74917,0.13454999,4.3851886,4.910713,False,0.454,2.3038058
21_0_2,true_net,dynamic,3.0,4.32893,3.89651,4.32743,0.0014899999,0.014099999,0.01418,0.0032799998,0.0070599997,0.00151,4.300996,4.356569,True,1.0,0.2984738
21_0_2,true_net,stoch,3.0,5.36049,5.14508,5.3582797,0.0022099998,0.017339999,0.017479999,0.00326,0.00236,0.00048,5.326349,5.394494,True,1.0,0.2984738
21_0_2,obs_net,dynamic,3.0,0.93658,0.3044,4.32743,-3.3908498,0.39501,3.41378,0.78887,3.3908498,0.84388,0.17260507,1.7180659,False,0.0,7.425046
21_0_2,obs_net,stoch,3.0,1.2041299,1.19916,5.3582797,-4.15415,0.46783,4.18041,0.78018,4.15415,0.76869,0.30028722,2.1287959,False,0.0,7.425046
21_0_2,MWG,dynamic,3.0,4.12203,3.8573399,4.32743,-0.20539999,0.20655,0.2913,0.06731,0.65966,0.17968999,3.7433763,4.5541034,True,0.97599995,1.7990987
21_0_2,MWG,stoch,3.0,5.1029997,4.9098,5.3582797,-0.25528,0.20573999,0.32786998,0.061189998,0.43056,0.07943,4.691399,5.5058565,True,0.852,1.7990987
21_0_2,MWG_rep,dynamic,3.0,3.69067,3.5594099,4.32743,-0.63676,0.13384,0.65068,0.15036,0.81894,0.19905,3.4335535,3.9546812,False,0.98399997,2.4717522
21_0_2,MWG_rep,stoch,3.0,4.4878097,4.30647,5.3582797,-0.87047,0.12674,0.87965,0.16417,0.88861,0.16025,4.2379084,4.7273493,False,0.336,2.4717522
21_0_3,true_net,dynamic,3.5,4.32956,3.89706,4.32743,0.00213,0.014289999,0.01445,0.0033399998,0.00688,0.00143,4.301795,4.3577094,True,1.0,0.29836416
21_0_3,true_net,stoch,3.5,5.36127,5.1458397,5.3582797,0.00299,0.01757,0.01783,0.00333,0.0030099999,0.00061,5.3271394,5.396004,True,1.0,0.29836416
21_0_3,obs_net,dynamic,3.5,0.21045999,-0.41184998,4.32743,-4.11697,0.47153997,4.14389,0.95759,4.11697,1.04773,-0.7236786,1.1307684,False,0.0,8.503395
21_0_3,obs_net,stoch,3.5,0.33339,0.34561998,5.3582797,-5.02489,0.56672,5.05675,0.94373,5.02489,0.93618995,-0.78844327,1.4410479,False,0.0,8.503395
21_0_3,MWG,dynamic,3.5,3.8422298,3.6129599,4.32743,-0.48521,0.13317,0.50315,0.11627,0.75122,0.1882,3.5947168,4.088538,False,0.956,2.1071768
21_0_3,MWG,stoch,3.5,4.71172,4.52762,5.3582797,-0.64656997,0.12563999,0.65866,0.12292,0.66414,0.11954,4.4734454,4.9510813,False,0.624,2.1071768
21_0_3,MWG_rep,dynamic,3.5,3.7277899,3.6087399,4.32743,-0.59964997,0.14148,0.61610997,0.14237,0.83575,0.20687999,3.4554956,4.0103636,False,0.986,2.3549438
