idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
26_0_0,true_net,dynamic,2.0,3.9647298,3.50225,3.9953299,-0.030599998,0.01368,0.03352,0.00839,0.030599998,0.00792,3.937977,3.9918694,False,0.68399996,0.3053549
26_0_0,true_net,stoch,2.0,5.18468,5.01439,5.22501,-0.04033,0.01815,0.04422,0.00846,0.04033,0.0077,5.149117,5.220619,False,0.0,0.3053549
26_0_0,obs_net,dynamic,2.0,2.10339,1.32399,3.9953299,-1.89193,0.25125998,1.90854,0.47768998,1.89422,0.48643,1.6072544,2.598656,False,0.046,5.6794515
26_0_0,obs_net,stoch,2.0,2.43361,2.40465,5.22501,-2.7914,0.27846,2.80525,0.53689,2.7914,0.52159,1.8824152,2.982927,False,0.0,5.6794515
26_0_0,MWG,dynamic,2.0,2.89583,2.53052,3.9953299,-1.0995,0.16273,1.11148,0.27819,1.13134,0.29576,2.6058671,3.1856012,False,0.668,2.7667239
26_0_0,MWG,stoch,2.0,3.9919798,3.81523,5.22501,-1.23303,0.17103,1.24483,0.23824999,1.23303,0.23545,3.6670892,4.3367877,False,0.14199999,2.7667239
26_0_0,MWG_rep,dynamic,2.0,3.18482,3.08401,3.9953299,-0.81051,0.13081,0.82098997,0.20549,0.89909,0.23188,2.9408586,3.4398088,False,0.96999997,2.5879452
26_0_0,MWG_rep,stoch,2.0,4.22784,4.05746,5.22501,-0.99717,0.11925,1.00427,0.19220999,1.00105,0.18609999,3.9960833,4.4557757,False,0.22,2.5879452
26_0_1,true_net,dynamic,2.5,3.96505,3.50264,3.9953299,-0.03028,0.01346,0.033129998,0.008289999,0.03028,0.00783,3.9388628,3.991601,False,0.68399996,0.30781093
26_0_1,true_net,stoch,2.5,5.18511,5.0148797,5.22501,-0.039899997,0.01784,0.0437,0.008359999,0.039899997,0.0076099997,5.150401,5.2203326,False,0.0,0.30781093
26_0_1,obs_net,dynamic,2.5,2.2514699,1.54626,3.9953299,-1.74385,0.30995998,1.7711899,0.44331,1.7487899,0.43805,1.6535156,2.859556,False,0.118,5.616026
