idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
8_0_0,true_net,dynamic,2.0,4.43577,4.02621,4.43001,0.00576,0.01382,0.01497,0.00338,0.00575,0.0013799999,4.4084544,4.4627986,True,1.0,0.41951904
8_0_0,true_net,stoch,2.0,5.44549,5.2426,5.43846,0.00703,0.01691,0.01832,0.0033699998,0.00703,0.00128,5.4121394,5.478609,True,1.0,0.41951904
8_0_0,obs_net,dynamic,2.0,1.5765799,0.91292,4.43001,-2.85344,0.28143,2.86728,0.64724,2.85344,0.67324,1.0301387,2.1223059,False,0.0019999999,6.1840615
8_0_0,obs_net,stoch,2.0,1.89201,1.8727299,5.43846,-3.54645,0.31994,3.56086,0.65475,3.54645,0.6428,1.2718254,2.5113094,False,0.0,6.1840615
8_0_0,MWG,dynamic,2.0,3.3894398,3.0595999,4.43001,-1.04057,0.104619995,1.04582,0.23607999,1.0763099,0.25028,3.1817641,3.6082685,False,0.802,3.051361
8_0_0,MWG,stoch,2.0,4.20539,4.02454,5.43846,-1.23307,0.106359996,1.2376499,0.22757,1.23381,0.22412999,3.9968016,4.4169545,False,0.24,3.051361
8_0_0,MWG_rep,dynamic,2.0,3.6655,3.49701,4.43001,-0.76451,0.14739,0.77858996,0.17575,0.90288997,0.2121,3.3895674,3.956651,False,0.974,2.4613597
8_0_0,MWG_rep,stoch,2.0,4.52392,4.35607,5.43846,-0.91454,0.16171,0.92872995,0.17076999,0.92647,0.16475,4.2425933,4.8466067,False,0.334,2.4613597
8_0_1,true_net,dynamic,2.5,4.4355197,4.02586,4.43001,0.00551,0.013789999,0.01485,0.00335,0.00551,0.0013199999,4.408924,4.462638,True,1.0,0.4200285
8_0_1,true_net,stoch,2.5,5.44519,5.24232,5.43846,0.00673,0.01688,0.01817,0.0033399998,0.00673,0.0012299999,5.412594,5.478415,True,1.0,0.4200285
8_0_1,obs_net,dynamic,2.5,1.50454,0.91002,4.43001,-2.9254699,0.36429998,2.9480698,0.66547996,2.9254699,0.69026,0.7933026,2.2099626,False,0.0039999997,6.367829
8_0_1,obs_net,stoch,2.5,1.8171899,1.8076999,5.43846,-3.62127,0.41741,3.6452498,0.67026997,3.62127,0.65674,1.0011461,2.627715,False,0.0,6.367829
8_0_1,MWG,dynamic,2.5,3.6497898,3.3597,4.43001,-0.78022,0.12617,0.79034996,0.17841,0.87286997,0.19927,3.4406734,3.9353278,False,0.88,2.3248413
8_0_1,MWG,stoch,2.5,4.55468,4.35927,5.43846,-0.88378996,0.13421999,0.89392,0.16437,0.88896,0.1593,4.341694,4.8847284,False,0.486,2.3248413
8_0_1,MWG_rep,dynamic,2.5,3.5823598,3.41938,4.43001,-0.84765,0.11933,0.85600996,0.19322999,0.96138996,0.22478999,3.3502665,3.816,False,0.96199995,2.4414594
8_0_1,MWG_rep,stoch,2.5,4.47721,4.30428,5.43846,-0.96125996,0.12073,0.96880996,0.17814,0.97376996,0.17403999,4.2590785,4.740606,False,0.276,2.4414594
8_0_2,true_net,dynamic,3.0,4.4358397,4.02622,4.43001,0.0058299997,0.01371,0.014889999,0.00336,0.0058299997,0.0014,4.409255,4.463206,True,1.0,0.4211758
