idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
23_0_0,true_net,dynamic,2.0,4.17791,3.7008698,4.1760297,0.00188,0.01438,0.0145,0.0034699999,0.00281,0.00081,4.1500053,4.2062573,True,1.0,0.28732505
23_0_0,true_net,stoch,2.0,4.86504,4.68712,4.86291,0.00213,0.016689999,0.01683,0.0034599998,0.00213,0.00042,4.832649,4.8980193,True,1.0,0.28732505
23_0_0,obs_net,dynamic,2.0,1.66775,0.83901995,4.1760297,-2.50828,0.25015998,2.52072,0.60362,2.50828,0.64351,1.1810687,2.1578948,False,0.0039999997,5.665423
23_0_0,obs_net,stoch,2.0,1.8995099,1.8853899,4.86291,-2.9634,0.26775,2.9754698,0.61187,2.9634,0.59858996,1.3787743,2.4226158,False,0.0,5.665423
23_0_0,MWG,dynamic,2.0,3.1879098,2.8725898,4.1760297,-0.98811996,0.0969,0.99285996,0.23775,1.05263,0.26275,2.988597,3.3517964,False,0.76,3.4526088
23_0_0,MWG,stoch,2.0,3.6038399,3.44963,4.86291,-1.2590699,0.085499994,1.2619699,0.25950998,1.2591599,0.25786,3.4405584,3.7450879,False,0.17,3.4526088
23_0_0,MWG_rep,dynamic,2.0,3.81039,3.5913198,4.1760297,-0.36563998,0.13285999,0.38902998,0.093159996,0.7136,0.19227,3.557376,4.077467,False,0.98999995,1.8820461
23_0_0,MWG_rep,stoch,2.0,4.37948,4.21227,4.86291,-0.48343,0.1047,0.49462998,0.10172,0.56811,0.112799995,4.182542,4.585649,False,0.532,1.8820461
23_0_1,true_net,dynamic,2.5,4.17798,3.70081,4.1760297,0.00195,0.01438,0.01452,0.00348,0.00283,0.00081999996,4.1496196,4.2066207,True,1.0,0.2843827
23_0_1,true_net,stoch,2.5,4.86513,4.68721,4.86291,0.00222,0.0167,0.01685,0.0034599998,0.00222,0.00043999997,4.832236,4.89843,True,1.0,0.2843827
23_0_1,obs_net,dynamic,2.5,1.62742,0.86959,4.1760297,-2.5486,0.32773998,2.5695899,0.61531997,2.5486,0.65303,0.9762753,2.26172,False,0.012,5.8150606
23_0_1,obs_net,stoch,2.5,1.86119,1.85338,4.86291,-3.00172,0.35246,3.0223398,0.62150997,3.00172,0.60648,1.1602385,2.5439992,False,0.0,5.8150606
23_0_1,MWG,dynamic,2.5,3.59249,3.24385,4.1760297,-0.58353996,0.091419995,0.59066,0.14143999,0.75017,0.18912,3.4070535,3.7569842,False,0.90199995,2.2898316
23_0_1,MWG,stoch,2.5,4.11386,3.94875,4.86291,-0.74904996,0.106769994,0.75662,0.15559,0.7585,0.15297,3.910076,4.3256364,False,0.51,2.2898316
23_0_1,MWG_rep,dynamic,2.5,3.52018,3.31681,4.1760297,-0.65585,0.13052,0.66871,0.16013,0.82408,0.21347,3.252278,3.7588558,False,0.974,2.3132749
23_0_1,MWG_rep,stoch,2.5,4.0834,3.93042,4.86291,-0.77950996,0.105349995,0.7866,0.16176,0.79100996,0.15713,3.8782477,4.283045,False,0.37199998,2.3132749
23_0_2,true_net,dynamic,3.0,4.17803,3.7010498,4.1760297,0.0019999999,0.014079999,0.014219999,0.00341,0.00291,0.00084,4.1504064,4.2058525,True,1.0,0.2846272
23_0_2,true_net,stoch,3.0,4.86518,4.6872396,4.86291,0.00227,0.016339999,0.0165,0.00339,0.00227,0.00045,4.8330665,4.897448,True,1.0,0.2846272
23_0_2,obs_net,dynamic,3.0,1.7308799,1.0406799,4.1760297,-2.44515,0.40419,2.47833,0.59347,2.44515,0.62246,0.9390306,2.5276275,False,0.02,5.776477
23_0_2,obs_net,stoch,3.0,1.98284,1.97662,4.86291,-2.88008,0.44028,2.91354,0.59913,2.88008,0.58066,1.1177642,2.8477464,False,0.0,5.776477
23_0_2,MWG,dynamic,3.0,4.65032,4.30919,4.1760297,0.47428998,0.26253998,0.54210997,0.12980999,0.73379,0.22763999,4.232562,5.115785,False,0.982,2.179029
23_0_2,MWG,stoch,3.0,5.40859,5.24584,4.86291,0.54568,0.26353,0.60598,0.12461,0.58853996,0.13192,4.9717016,5.874893,False,0.746,2.179029
23_0_2,MWG_rep,dynamic,3.0,3.98859,3.7296698,4.1760297,-0.18744,0.12474,0.22514999,0.053919997,0.5943,0.16233,3.7473125,4.225594,True,0.988,1.7715055
23_0_2,MWG_rep,stoch,3.0,4.58816,4.42752,4.86291,-0.27476,0.12039,0.29997,0.06169,0.41779,0.08339,4.3694715,4.8450217,False,0.792,1.7715055
23_0_3,true_net,dynamic,3.5,4.17786,3.7009299,4.1760297,0.0018399999,0.0144,0.014509999,0.00348,0.00286,0.00081999996,4.1497173,4.2064996,True,1.0,0.2876413
23_0_3,true_net,stoch,3.5,4.8649898,4.68715,4.86291,0.00208,0.016719999,0.01684,0.0034599998,0.00208,0.00040999998,4.8322353,4.8982277,True,1.0,0.2876413
