idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
4_0_0,true_net,dynamic,2.0,4.40799,3.94188,4.41465,-0.00666,0.01335,0.01492,0.00338,0.0067,0.0018,4.382321,4.4343615,True,1.0,0.3314246
4_0_0,true_net,stoch,2.0,5.1623697,4.9474697,5.16998,-0.0076099997,0.01555,0.01732,0.00335,0.0076099997,0.00144,5.1324215,5.1929736,True,1.0,0.3314246
4_0_0,obs_net,dynamic,2.0,1.8122499,1.06811,4.41465,-2.6023998,0.26808,2.61617,0.59261,2.6023998,0.61504,1.2739009,2.3395593,False,0.0039999997,5.766802
4_0_0,obs_net,stoch,2.0,2.14128,2.12258,5.16998,-3.0286999,0.30765998,3.0442898,0.58884,3.0286999,0.57399,1.5239874,2.744504,False,0.0,5.766802
4_0_0,MWG,dynamic,2.0,4.15539,3.87548,4.41465,-0.25926,0.15865,0.30394998,0.068849996,0.61421,0.15932,3.8719065,4.4528265,True,0.98399997,1.5749713
4_0_0,MWG,stoch,2.0,4.90927,4.72124,5.16998,-0.2607,0.17059,0.31156,0.060259998,0.39367998,0.07373,4.6110063,5.230414,True,0.88,1.5749713
4_0_0,MWG_rep,dynamic,2.0,3.7979498,3.62688,4.41465,-0.6167,0.111999996,0.62679,0.14197999,0.78937995,0.18959999,3.574484,4.012839,False,0.986,2.1247697
4_0_0,MWG_rep,stoch,2.0,4.48629,4.2887297,5.16998,-0.68369,0.10458,0.69165,0.13378,0.70340997,0.13081,4.2761126,4.6888185,False,0.484,2.1247697
4_0_1,true_net,dynamic,2.5,4.4083,3.94221,4.41465,-0.00635,0.01327,0.01471,0.00333,0.00641,0.0017299999,4.3819933,4.43408,True,1.0,0.33157566
4_0_1,true_net,stoch,2.5,5.1627197,4.94774,5.16998,-0.00725,0.015459999,0.01707,0.0033,0.00725,0.00137,5.1318827,5.1927495,True,1.0,0.33157566
4_0_1,obs_net,dynamic,2.5,2.0485299,1.39484,4.41465,-2.3661199,0.3436,2.39094,0.54159,2.36688,0.54807,1.3741446,2.708009,False,0.036,5.5668287
4_0_1,obs_net,stoch,2.5,2.41518,2.40067,5.16998,-2.7547998,0.39499998,2.78298,0.5383,2.7547998,0.51926,1.6427213,3.173589,False,0.0019999999,5.5668287
4_0_1,MWG,dynamic,2.5,4.5064297,4.1946597,4.41465,0.09178,0.12294,0.15342,0.03475,0.59284997,0.17136,4.2616005,4.731978,True,0.98999995,1.8278081
4_0_1,MWG,stoch,2.5,5.32903,5.13727,5.16998,0.15905,0.121309996,0.20004,0.03869,0.36857,0.07558,5.0961285,5.5721483,True,0.884,1.8278081
4_0_1,MWG_rep,dynamic,2.5,3.97401,3.78136,4.41465,-0.44064,0.14856,0.46501,0.10533,0.73561996,0.18479,3.6883667,4.268201,False,0.98999995,1.9692273
4_0_1,MWG_rep,stoch,2.5,4.76655,4.59065,5.16998,-0.40342999,0.15700999,0.43289998,0.08373,0.50817996,0.09468,4.461348,5.045693,False,0.69,1.9692273
4_0_2,true_net,dynamic,3.0,4.40828,3.94221,4.41465,-0.0063699996,0.0135699995,0.01499,0.0033999998,0.00642,0.0017299999,4.3813562,4.4344954,True,1.0,0.3274512
4_0_2,true_net,stoch,3.0,5.1626997,4.94772,5.16998,-0.00727,0.01582,0.017409999,0.0033699998,0.00728,0.0013799999,5.1313767,5.193172,True,1.0,0.3274512
4_0_2,obs_net,dynamic,3.0,1.65307,1.0453199,4.41465,-2.76158,0.43403,2.79548,0.63323,2.76158,0.65454996,0.8040616,2.5179932,False,0.0139999995,6.139095
4_0_2,obs_net,stoch,3.0,1.9700099,1.95408,5.16998,-3.19997,0.50409997,3.23943,0.62659,3.19997,0.60757,0.9864413,2.9760225,False,0.0,6.139095
4_0_2,MWG,dynamic,3.0,4.30976,3.99186,4.41465,-0.10489,0.11378,0.15474999,0.035049997,0.6016,0.16366999,4.094955,4.5289006,True,0.986,1.5612301
4_0_2,MWG,stoch,3.0,5.07225,4.88233,5.16998,-0.097729996,0.112069994,0.1487,0.02876,0.35103,0.06786,4.8604794,5.28353,True,0.90599996,1.5612301
4_0_2,MWG_rep,dynamic,3.0,3.9291599,3.74317,4.41465,-0.48547998,0.13767,0.50462997,0.11431,0.73673,0.18098,3.658804,4.198385,False,0.98999995,1.9922273
4_0_2,MWG_rep,stoch,3.0,4.6294,4.45429,5.16998,-0.54058,0.11908,0.55354,0.10707,0.59183997,0.108909994,4.394967,4.858128,False,0.598,1.9922273
