idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
13_0_0,true_net,dynamic,2.0,3.8716998,3.3220599,3.85246,0.01924,0.01107,0.0222,0.00576,0.01924,0.0055799996,3.850278,3.8938212,True,1.0,0.39003098
13_0_0,true_net,stoch,2.0,4.96069,4.7908196,4.93574,0.02495,0.014269999,0.02874,0.00582,0.02495,0.00501,4.9330645,4.989236,True,1.0,0.39003098
13_0_0,obs_net,dynamic,2.0,1.98069,1.15415,3.85246,-1.8717699,0.26130998,1.88992,0.49056998,1.87314,0.51006,1.4565542,2.495542,False,0.055999998,5.5968714
13_0_0,obs_net,stoch,2.0,2.36377,2.34168,4.93574,-2.57196,0.30053,2.58946,0.52463996,2.57196,0.50795,1.759988,2.9545455,False,0.0,5.5968714
13_0_0,MWG,dynamic,2.0,3.75275,3.35307,3.85246,-0.099709995,0.12903,0.16306,0.04233,0.57262,0.19115,3.5169334,4.0237503,True,0.974,1.4095256
13_0_0,MWG,stoch,2.0,4.77921,4.5811996,4.93574,-0.15653,0.14282,0.21189,0.04293,0.32239,0.06594,4.5330186,5.1048675,True,0.90599996,1.4095256
13_0_0,MWG_rep,dynamic,2.0,3.8369699,3.6239798,3.85246,-0.015489999,0.1232,0.12417,0.03223,0.58914,0.20544,3.6016054,4.0781555,True,0.992,1.811739
13_0_0,MWG_rep,stoch,2.0,4.86765,4.68961,4.93574,-0.06809,0.1086,0.12818,0.025969999,0.35566,0.07372,4.6579404,5.083293,True,0.816,1.811739
13_0_1,true_net,dynamic,2.5,3.87163,3.3220599,3.85246,0.01917,0.01096,0.022079999,0.00573,0.01917,0.00556,3.850104,3.8934405,True,1.0,0.38737065
13_0_1,true_net,stoch,2.5,4.96059,4.79075,4.93574,0.02486,0.01413,0.02859,0.00579,0.02486,0.00499,4.932791,4.9886684,True,1.0,0.38737065
13_0_1,obs_net,dynamic,2.5,1.80213,1.0281,3.85246,-2.05033,0.32656,2.07617,0.53892,2.05033,0.56503,1.1576439,2.4405878,False,0.051999997,5.95447
13_0_1,obs_net,stoch,2.5,2.16292,2.15208,4.93574,-2.77282,0.37669998,2.79829,0.56694,2.77282,0.54943997,1.4178432,2.8994315,False,0.0,5.95447
13_0_1,MWG,dynamic,2.5,4.20796,3.8499398,3.85246,0.35549998,0.15105,0.38626,0.10026,0.63594997,0.23953,3.9151638,4.489095,False,0.988,2.0415492
13_0_1,MWG,stoch,2.5,5.31946,5.13296,4.93574,0.38371998,0.1504,0.41213998,0.0835,0.44423,0.097009994,5.0334654,5.602626,False,0.816,2.0415492
13_0_1,MWG_rep,dynamic,2.5,3.75838,3.55811,3.85246,-0.09408,0.14882,0.17605999,0.0457,0.58011,0.1945,3.4935539,4.060049,True,0.996,1.7775714
13_0_1,MWG_rep,stoch,2.5,4.77024,4.58435,4.93574,-0.1655,0.15645,0.22773999,0.04614,0.37618,0.07691,4.5130143,5.0874476,True,0.80399996,1.7775714
13_0_2,true_net,dynamic,3.0,3.87158,3.3218699,3.85246,0.01912,0.01108,0.0221,0.00574,0.01912,0.00555,3.8497934,3.8934274,True,1.0,0.38768286
13_0_2,true_net,stoch,3.0,4.96053,4.7907,4.93574,0.024799999,0.01428,0.028609999,0.0058,0.024799999,0.0049799997,4.9323254,4.9886475,True,1.0,0.38768286
13_0_2,obs_net,dynamic,3.0,1.8807199,1.18214,3.85246,-1.97174,0.40961,2.01384,0.52274,1.97198,0.5365,1.0568072,2.687679,False,0.084,5.920685
13_0_2,obs_net,stoch,3.0,2.26317,2.25751,4.93574,-2.67257,0.47708,2.71481,0.55003,2.67257,0.52839,1.3046877,3.2012568,False,0.0039999997,5.920685
13_0_2,MWG,dynamic,3.0,3.88624,3.54739,3.85246,0.03379,0.14671,0.15055,0.039079998,0.55968,0.19653,3.5964098,4.1412725,True,0.992,1.5275142
13_0_2,MWG,stoch,3.0,4.895,4.71248,4.93574,-0.04073,0.15172,0.15709,0.031829998,0.29729998,0.06188,4.60812,5.1798105,True,0.946,1.5275142
13_0_2,MWG_rep,dynamic,3.0,3.5942998,3.4242299,3.85246,-0.25816,0.14102,0.29415998,0.076359995,0.61833,0.19832,3.3236809,3.8781674,True,0.996,1.9491929
13_0_2,MWG_rep,stoch,3.0,4.49156,4.33377,4.93574,-0.44417998,0.13858,0.46528998,0.09427,0.52889,0.10331,4.2242827,4.767416,False,0.65599996,1.9491929
13_0_3,true_net,dynamic,3.5,3.87179,3.3221898,3.85246,0.01934,0.0109399995,0.022219999,0.0057699997,0.01934,0.0056,3.8502162,3.8933415,True,1.0,0.38585332
13_0_3,true_net,stoch,3.5,4.9608097,4.7908998,4.93574,0.025069999,0.01411,0.02877,0.0058299997,0.025069999,0.0050299997,4.9330635,4.9886127,True,1.0,0.38585332
13_0_3,obs_net,dynamic,3.5,2.03032,1.41315,3.85246,-1.82214,0.51383,1.8931999,0.49142998,1.8247199,0.48849,1.0189351,3.0367424,False,0.198,5.7952485
13_0_3,obs_net,stoch,3.5,2.4479299,2.4428399,4.93574,-2.4878,0.60357,2.55998,0.51866,2.48781,0.48968998,1.260061,3.6289062,False,0.018,5.7952485
