idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
15_0_0,true_net,dynamic,2.0,4.40274,3.93672,4.40545,-0.00272,0.015269999,0.015509999,0.0035199998,0.00433,0.00116,4.372523,4.432714,True,1.0,0.3010751
15_0_0,true_net,stoch,2.0,5.29162,5.1023097,5.2946997,-0.00308,0.018229999,0.01849,0.0034899998,0.00308,0.00055999996,5.2556596,5.327568,True,1.0,0.3010751
15_0_0,obs_net,dynamic,2.0,1.28285,0.46618998,4.40545,-3.1225998,0.24899,3.13251,0.71105,3.1225998,0.76276,0.7971188,1.772529,False,0.0,6.6973763
15_0_0,obs_net,stoch,2.0,1.56344,1.5567299,5.2946997,-3.7312598,0.28032,3.7417798,0.70669997,3.7312598,0.69618,1.0152402,2.1163595,False,0.0,6.6973763
15_0_0,MWG,dynamic,2.0,3.6222298,3.34585,4.40545,-0.78323,0.13493,0.79476,0.1804,0.87799,0.20328,3.3553126,3.8667789,False,0.92399997,2.457417
15_0_0,MWG,stoch,2.0,4.34328,4.1598697,5.2946997,-0.95141995,0.1397,0.96162,0.18162,0.95448,0.17682,4.088658,4.5933585,False,0.362,2.457417
15_0_0,MWG_rep,dynamic,2.0,3.69594,3.5067499,4.40545,-0.70950997,0.13253,0.72178,0.16384,0.84115,0.19826,3.4345622,3.9556239,False,0.972,2.412938
15_0_0,MWG_rep,stoch,2.0,4.5085797,4.34306,5.2946997,-0.78612,0.119799994,0.7952,0.15019,0.81180996,0.1478,4.27465,4.73981,False,0.394,2.412938
15_0_1,true_net,dynamic,2.5,4.4028997,3.93694,4.40545,-0.0025499999,0.0150999995,0.015319999,0.00348,0.00432,0.00115,4.3730636,4.4328494,True,1.0,0.30098802
15_0_1,true_net,stoch,2.5,5.29182,5.10253,5.2946997,-0.00288,0.018029999,0.01825,0.00345,0.00288,0.00052,5.2561,5.3276653,True,1.0,0.30098802
15_0_1,obs_net,dynamic,2.5,0.98243,0.2095,4.40545,-3.42302,0.31835,3.43779,0.78034997,3.42302,0.84363997,0.36057022,1.6132927,False,0.0,7.165437
15_0_1,obs_net,stoch,2.5,1.22674,1.22609,5.2946997,-4.06796,0.36043,4.08389,0.77132,4.06796,0.76168,0.52208745,1.9404119,False,0.0,7.165437
15_0_1,MWG,dynamic,2.5,4.01198,3.7511399,4.40545,-0.39347,0.1619,0.42547998,0.09658,0.67772996,0.1678,3.7156188,4.3230934,False,0.97999996,1.9742796
15_0_1,MWG,stoch,2.5,4.8298697,4.63576,5.2946997,-0.46482998,0.17002,0.49495,0.09348,0.5318,0.09733,4.5163774,5.154362,False,0.77,1.9742796
15_0_1,MWG_rep,dynamic,2.5,3.4042199,3.26276,4.40545,-1.00124,0.17286,1.01605,0.23063,1.0697399,0.25153,3.0903976,3.756345,False,0.968,2.7986066
15_0_1,MWG_rep,stoch,2.5,4.12682,3.9533198,5.2946997,-1.1678799,0.19805999,1.1845499,0.22372,1.1717,0.21562,3.804423,4.540525,False,0.176,2.7986066
15_0_2,true_net,dynamic,3.0,4.4028897,3.9368699,4.40545,-0.00256,0.015459999,0.01567,0.0035599999,0.00429,0.00114,4.3725147,4.4333797,True,1.0,0.30004394
15_0_2,true_net,stoch,3.0,5.29181,5.10242,5.2946997,-0.00289,0.018439999,0.01867,0.0035299999,0.0029,0.00052,5.2556334,5.328158,True,1.0,0.30004394
15_0_2,obs_net,dynamic,3.0,0.88154,0.17097999,4.40545,-3.5239098,0.39944,3.54648,0.80502,3.5239098,0.87091,0.10348702,1.6544695,False,0.0,7.3740907
15_0_2,obs_net,stoch,3.0,1.11155,1.10802,5.2946997,-4.18315,0.45575,4.2079,0.79473996,4.18315,0.78411996,0.22343157,1.9921168,False,0.0,7.3740907
15_0_2,MWG,dynamic,3.0,3.6754498,3.44998,4.40545,-0.72999996,0.14868,0.74499,0.16911,0.85529995,0.2008,3.3831558,3.9575975,False,0.956,2.4207108
15_0_2,MWG,stoch,3.0,4.42507,4.23919,5.2946997,-0.86963,0.13439,0.87995,0.16619,0.87856996,0.16134,4.1525044,4.669898,False,0.406,2.4207108
15_0_2,MWG_rep,dynamic,3.0,3.5258498,3.38395,4.40545,-0.8796,0.14509,0.89149,0.20235999,0.98038,0.2294,3.2494648,3.8220582,False,0.978,2.6645439
