idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
31_0_0,true_net,dynamic,2.0,4.47643,4.03048,4.49377,-0.017339999,0.0139999995,0.02228,0.00496,0.017339999,0.00364,4.4488573,4.5030866,True,1.0,0.2938126
31_0_0,true_net,stoch,2.0,5.0348797,4.8192596,5.05448,-0.019609999,0.01568,0.0251,0.0049699997,0.019609999,0.0039,5.0038958,5.06482,True,1.0,0.2938126
31_0_0,obs_net,dynamic,2.0,1.4893099,0.70181,4.49377,-3.0044599,0.26885998,3.01647,0.67125,3.0044599,0.71099997,0.95908105,2.0153034,False,0.0,6.382057
31_0_0,obs_net,stoch,2.0,1.66676,1.65639,5.05448,-3.3877199,0.28305,3.39952,0.67258,3.3877199,0.66117996,1.1073142,2.2196035,False,0.0,6.382057
31_0_0,MWG,dynamic,2.0,3.85936,3.58654,4.49377,-0.63440996,0.14478,0.65072,0.14479999,0.76489997,0.1775,3.6105053,4.145721,False,0.922,2.2881436
31_0_0,MWG,stoch,2.0,4.2831297,4.10386,5.05448,-0.77136,0.13595,0.78325,0.15495999,0.77502,0.15119,4.030403,4.547311,False,0.498,2.2881436
31_0_0,MWG_rep,dynamic,2.0,3.7918298,3.61896,4.49377,-0.70194,0.11315,0.71099997,0.15822,0.83414,0.19461,3.564397,4.0072484,False,0.96999997,2.273148
31_0_0,MWG_rep,stoch,2.0,4.25359,4.08465,5.05448,-0.80088997,0.095599994,0.80658,0.15957999,0.80587,0.15508999,4.0673227,4.447798,False,0.334,2.273148
31_0_1,true_net,dynamic,2.5,4.4765797,4.03074,4.49377,-0.017199999,0.01413,0.022259999,0.00495,0.017199999,0.0036,4.4486556,4.5039716,True,1.0,0.29511717
31_0_1,true_net,stoch,2.5,5.03503,4.81942,5.05448,-0.01945,0.015829999,0.02508,0.00496,0.01945,0.00387,5.0037937,5.0657043,True,1.0,0.29511717
31_0_1,obs_net,dynamic,2.5,1.29617,0.57409,4.49377,-3.19761,0.34083998,3.21572,0.71559,3.19761,0.76015997,0.6292956,1.969895,False,0.0,6.716164
31_0_1,obs_net,stoch,2.5,1.46608,1.46037,5.05448,-3.5884,0.36034,3.6064498,0.71351,3.5884,0.70182997,0.7632158,2.1803334,False,0.0,6.716164
31_0_1,MWG,dynamic,2.5,4.73944,4.51151,4.49377,0.24566999,0.17812,0.30345,0.06753,0.64397,0.18564999,4.4233093,5.1130066,True,0.996,1.9106693
31_0_1,MWG,stoch,2.5,5.34056,5.157,5.05448,0.28607,0.18378,0.34002,0.067269996,0.4048,0.08671,5.0315866,5.752177,True,0.87399995,1.9106693
