idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
35_0_0,true_net,dynamic,2.0,4.10947,3.46764,4.09467,0.01481,0.01275,0.019539999,0.00477,0.01481,0.0033099998,4.0840974,4.1344776,True,1.0,0.2817952
35_0_0,true_net,stoch,2.0,5.23918,5.0272098,5.2198896,0.01929,0.01605,0.0251,0.00481,0.01929,0.00372,5.2072325,5.2707095,True,1.0,0.2817952
35_0_0,obs_net,dynamic,2.0,1.6102799,0.89856,4.09467,-2.48439,0.25225,2.49716,0.60986,2.48439,0.63947,1.1231381,2.1066065,False,0.007999999,6.184082
35_0_0,obs_net,stoch,2.0,2.05224,2.03065,5.2198896,-3.16765,0.2909,3.18098,0.6094,3.16765,0.59578997,1.491251,2.6239753,False,0.0,6.184082
35_0_0,MWG,dynamic,2.0,3.8929298,3.54246,4.09467,-0.20174,0.14585,0.24893999,0.060799997,0.60701,0.17143999,3.615799,4.1365323,True,0.972,1.7527801
35_0_0,MWG,stoch,2.0,5.0307198,4.8214197,5.2198896,-0.18916999,0.16384,0.25026,0.047939997,0.37566,0.07118,4.7037587,5.2886853,True,0.872,1.7527801
35_0_0,MWG_rep,dynamic,2.0,3.3945298,3.2024999,4.09467,-0.70013,0.13599999,0.71322,0.17418,0.84494,0.21675,3.1196897,3.6440911,False,0.978,2.445814
35_0_0,MWG_rep,stoch,2.0,4.33732,4.15548,5.2198896,-0.88256997,0.13032,0.89214,0.17091,0.88891995,0.16537,4.062813,4.5571485,False,0.31599998,2.445814
35_0_1,true_net,dynamic,2.5,4.10992,3.46786,4.09467,0.015249999,0.01243,0.01967,0.0047999998,0.015249999,0.00342,4.085693,4.1342607,True,1.0,0.27913296
35_0_1,true_net,stoch,2.5,5.23975,5.02773,5.2198896,0.01986,0.01566,0.02529,0.00484,0.01986,0.0038299998,5.2092137,5.2704177,True,1.0,0.27913296
35_0_1,obs_net,dynamic,2.5,1.68128,1.03276,4.09467,-2.41339,0.31526,2.4338899,0.59441,2.41339,0.61517,1.0803719,2.300832,False,0.018,6.172655
35_0_1,obs_net,stoch,2.5,2.15373,2.13746,5.2198896,-3.06616,0.36997998,3.0884,0.59165996,3.06616,0.57559,1.4477082,2.880506,False,0.0,6.172655
35_0_1,MWG,dynamic,2.5,3.76438,3.45153,4.09467,-0.33028,0.1136,0.34928,0.0853,0.63808,0.17006,3.5265586,3.983371,False,0.964,1.8943563
35_0_1,MWG,stoch,2.5,4.90996,4.70224,5.2198896,-0.30993,0.13595,0.33843,0.06484,0.4096,0.075789995,4.6304097,5.2180214,False,0.834,1.8943563
35_0_1,MWG_rep,dynamic,2.5,3.5395799,3.3362498,4.09467,-0.55508,0.11972,0.56785,0.13868,0.74197996,0.19055,3.3111923,3.7780185,False,0.98399997,2.2870302
35_0_1,MWG_rep,stoch,2.5,4.59081,4.38197,5.2198896,-0.62908,0.12831,0.64203,0.122999996,0.66933,0.123349994,4.350111,4.8607707,False,0.538,2.2870302
35_0_2,true_net,dynamic,3.0,4.1093698,3.46734,4.09467,0.014699999,0.01231,0.01917,0.00468,0.014699999,0.00329,4.0851216,4.1329846,True,1.0,0.2798164
35_0_2,true_net,stoch,3.0,5.23904,5.0271797,5.2198896,0.01915,0.01552,0.02465,0.00472,0.01915,0.0037,5.208533,5.268877,True,1.0,0.2798164
35_0_2,obs_net,dynamic,3.0,1.6290699,1.03044,4.09467,-2.46559,0.39192998,2.4965498,0.60971,2.46559,0.62851,0.8634339,2.4053843,False,0.027999999,6.295161
35_0_2,obs_net,stoch,3.0,2.11826,2.1038299,5.2198896,-3.10163,0.47204998,3.1373498,0.60104,3.10163,0.58229,1.1973517,3.0499337,False,0.0,6.295161
35_0_2,MWG,dynamic,3.0,3.7456698,3.4017498,4.09467,-0.34899,0.15844,0.38327,0.0936,0.63905,0.17141,3.451946,4.0397696,False,0.96999997,1.801478
35_0_2,MWG,stoch,3.0,4.87312,4.6738,5.2198896,-0.34676,0.14433,0.37559998,0.071959995,0.44191998,0.08209,4.6204658,5.1512494,False,0.83599997,1.801478
