idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
29_0_0,true_net,dynamic,2.0,3.7677498,3.27705,3.7638898,0.0038599998,0.01165,0.012279999,0.00326,0.0038599998,0.00099,3.744872,3.790434,True,1.0,0.29914603
29_0_0,true_net,stoch,2.0,4.99465,4.8248796,4.98954,0.00512,0.015439999,0.01627,0.00326,0.00511,0.0010299999,4.964352,5.0247107,True,1.0,0.29914603
29_0_0,obs_net,dynamic,2.0,1.19059,0.38428,3.7638898,-2.5733,0.24088,2.58455,0.68667,2.5733,0.75430995,0.7149596,1.6610589,False,0.0,6.4106255
29_0_0,obs_net,stoch,2.0,1.5473299,1.54197,4.98954,-3.44221,0.28751,3.45419,0.69229,3.4422,0.68047,0.98184615,2.1071665,False,0.0,6.4106255
29_0_0,MWG,dynamic,2.0,3.5152,3.2094,3.7638898,-0.24869,0.14724,0.28901,0.07678,0.57566,0.18294999,3.2646108,3.8326986,True,0.986,1.6845236
29_0_0,MWG,stoch,2.0,4.7095,4.5173397,4.98954,-0.28004,0.15482,0.31998998,0.06413,0.3971,0.07859,4.4582853,5.0749345,True,0.88199997,1.6845236
29_0_0,MWG_rep,dynamic,2.0,3.39061,3.17707,3.7638898,-0.37328,0.11795,0.39147,0.10401,0.65676,0.19883,3.1495168,3.6095507,False,0.99399996,1.9844292
29_0_0,MWG_rep,stoch,2.0,4.47104,4.29496,4.98954,-0.5185,0.10509,0.52904,0.106029995,0.58392996,0.113919996,4.264174,4.67354,False,0.566,1.9844292
29_0_1,true_net,dynamic,2.5,3.7677498,3.2770798,3.7638898,0.0038599998,0.011729999,0.0123499995,0.0032799998,0.0038599998,0.00098,3.7449589,3.7906082,True,1.0,0.29790756
29_0_1,true_net,stoch,2.5,4.99466,4.82484,4.98954,0.00512,0.01554,0.01636,0.0032799998,0.00512,0.0010299999,4.964453,5.0249357,True,1.0,0.29790756
29_0_1,obs_net,dynamic,2.5,1.08064,0.31454,3.7638898,-2.68324,0.30966,2.70105,0.71761996,2.68324,0.79094,0.4731947,1.6852897,False,0.0019999999,6.6627703
29_0_1,obs_net,stoch,2.5,1.41737,1.4150599,4.98954,-3.57217,0.36924,3.5911999,0.71975,3.57217,0.70728,0.6898847,2.1401901,False,0.0,6.6627703
29_0_1,MWG,dynamic,2.5,3.3258798,2.97623,3.7638898,-0.438,0.10239,0.44981,0.119509995,0.67215997,0.20156999,3.1310937,3.5252335,False,0.96599996,2.4268372
29_0_1,MWG,stoch,2.5,4.4506598,4.26788,4.98954,-0.53888,0.110879995,0.55017,0.110259995,0.57298,0.11215,4.20615,4.6473184,False,0.72999996,2.4268372
29_0_1,MWG_rep,dynamic,2.5,3.27776,3.07269,3.7638898,-0.48613,0.13752,0.50521,0.13421999,0.72554,0.21989,3.0181036,3.551008,False,0.99399996,2.2680507
29_0_1,MWG_rep,stoch,2.5,4.34762,4.19438,4.98954,-0.64192,0.12524,0.65402,0.13108,0.69439,0.13357,4.109547,4.602278,False,0.498,2.2680507
29_0_2,true_net,dynamic,3.0,3.76788,3.27731,3.7638898,0.0039999997,0.01194,0.0125899995,0.00335,0.0039999997,0.0010299999,3.7441564,3.7912233,True,1.0,0.30092627
29_0_2,true_net,stoch,3.0,4.9948397,4.82498,4.98954,0.0053,0.01582,0.016689999,0.0033399998,0.0053,0.0010599999,4.96338,5.0257406,True,1.0,0.30092627
29_0_2,obs_net,dynamic,3.0,0.97646,0.26306,3.7638898,-2.78742,0.39183,2.8148298,0.74785,2.78742,0.82521,0.2136495,1.7461731,False,0.0019999999,6.8804655
29_0_2,obs_net,stoch,3.0,1.29341,1.29408,4.98954,-3.6961298,0.47285,3.72625,0.74680996,3.6961298,0.73291,0.37385455,2.2204409,False,0.0,6.8804655
29_0_2,MWG,dynamic,3.0,3.5494099,3.21222,3.7638898,-0.21448,0.104049996,0.23839,0.06334,0.58305,0.18717,3.3443508,3.758446,False,0.972,1.7330925
29_0_2,MWG,stoch,3.0,4.7827697,4.60748,4.98954,-0.20676999,0.13878,0.24902,0.049909998,0.35612,0.07132,4.507435,5.0363417,True,0.894,1.7330925
29_0_2,MWG_rep,dynamic,3.0,3.4527998,3.27192,3.7638898,-0.31109,0.12579,0.33556,0.08915,0.68486,0.21613999,3.2089958,3.701532,False,0.99799997,1.9955343
29_0_2,MWG_rep,stoch,3.0,4.54002,4.37739,4.98954,-0.44952,0.11936,0.4651,0.09321,0.57063997,0.11084,4.2966495,4.7689157,False,0.58599997,1.9955343
29_0_3,true_net,dynamic,3.5,3.7678099,3.27713,3.7638898,0.00393,0.01155,0.0122,0.00324,0.00393,0.0009999999,3.7451453,3.7906778,True,1.0,0.30136746
29_0_3,true_net,stoch,3.5,4.99474,4.8249598,4.98954,0.00521,0.015299999,0.01616,0.00324,0.00521,0.00105,4.9647107,5.0250463,True,1.0,0.30136746
29_0_3,obs_net,dynamic,3.5,0.33789998,-0.35499,3.7638898,-3.4259899,0.47662,3.4589798,0.91898996,3.4259899,1.0412999,-0.59224766,1.266809,False,0.0,7.82417
29_0_3,obs_net,stoch,3.5,0.5104,0.51203,4.98954,-4.47914,0.58532,4.51722,0.90533996,4.47913,0.89493996,-0.6296599,1.6501763,False,0.0,7.82417
29_0_3,MWG,dynamic,3.5,3.57015,3.2927299,3.7638898,-0.19373,0.13075,0.23372999,0.062099997,0.58021,0.18881999,3.3011715,3.8016899,True,0.98399997,1.6531389
29_0_3,MWG,stoch,3.5,4.7767897,4.59123,4.98954,-0.21273999,0.16832,0.27128,0.054369997,0.36927998,0.074149996,4.4180694,5.053804,True,0.89199996,1.6531389
29_0_3,MWG_rep,dynamic,3.5,3.5467799,3.31701,3.7638898,-0.21711,0.1442,0.26062998,0.06924,0.55994,0.17791,3.2765496,3.8292239,True,0.99799997,1.9351777
29_0_3,MWG_rep,stoch,3.5,4.73392,4.54937,4.98954,-0.25562,0.16361,0.30348998,0.060829997,0.40387,0.08026,4.419311,5.0339165,True,0.81399995,1.9351777
29_0_4,true_net,dynamic,4.0,3.76747,3.27681,3.7638898,0.00358,0.01177,0.0123,0.00327,0.00358,0.00091,3.7441368,3.7901666,True,1.0,0.3018818
29_0_4,true_net,stoch,4.0,4.99429,4.82447,4.98954,0.00475,0.0156,0.0163,0.00327,0.00475,0.00096,4.9633737,5.0243497,True,1.0,0.3018818
29_0_4,obs_net,dynamic,4.0,-0.30714,-0.98030996,3.7638898,-4.07102,0.5751,4.1114397,1.09234,4.07102,1.25912,-1.4412293,0.8456282,False,0.0,8.800272
29_0_4,obs_net,stoch,4.0,-0.29821,-0.2881,4.98954,-5.28775,0.71383,5.33572,1.0693799,5.28775,1.06241,-1.7046456,1.1325476,False,0.0,8.800272
29_0_4,MWG,dynamic,4.0,3.45186,3.18426,3.7638898,-0.31202,0.14062,0.34224,0.09093,0.59066,0.18058999,3.144361,3.7134643,False,0.988,1.8972887
29_0_4,MWG,stoch,4.0,4.61825,4.42549,4.98954,-0.37129,0.15743,0.40329,0.08083,0.45339,0.08863,4.2705617,4.920611,False,0.812,1.8972887
29_0_4,MWG_rep,dynamic,4.0,3.2874,3.1118,3.7638898,-0.47647998,0.13073,0.49409,0.13126999,0.69773,0.20845999,3.0305018,3.5442533,False,0.986,2.2275474
29_0_4,MWG_rep,stoch,4.0,4.34682,4.17208,4.98954,-0.64272,0.13148999,0.65603,0.13148,0.67946,0.13129,4.1034374,4.6113133,False,0.47599998,2.2275474
29_1_0,true_net,dynamic,2.0,3.9972498,3.3763099,3.99842,-0.00116,0.01291,0.01297,0.00324,0.0012599999,0.00039,3.9719913,4.022715,True,1.0,0.2627252
29_1_0,true_net,stoch,2.0,5.47538,5.25883,5.4769897,-0.0016099999,0.017719999,0.017789999,0.0032499998,0.0016099999,0.00029,5.4407363,5.510304,True,1.0,0.2627252
29_1_0,obs_net,dynamic,2.0,1.55819,0.80061,3.99842,-2.44023,0.24901,2.4529,0.61346996,2.44023,0.64958996,1.0813106,2.0486286,False,0.007999999,6.240254
29_1_0,obs_net,stoch,2.0,2.01749,1.9980199,5.4769897,-3.4594998,0.30198,3.4726498,0.63404,3.4594998,0.62103,1.4363091,2.6113434,False,0.0,6.240254
29_1_0,MWG,dynamic,2.0,3.2818398,2.8659098,3.99842,-0.71658,0.10517,0.72426,0.18113999,0.84757996,0.22295,3.117348,3.4929764,False,0.83,2.5207698
29_1_0,MWG,stoch,2.0,4.3719997,4.1711097,5.4769897,-1.10499,0.114539996,1.1109099,0.20283,1.1052899,0.19974999,4.1718593,4.636695,False,0.292,2.5207698
29_1_0,MWG_rep,dynamic,2.0,3.626,3.4472198,3.99842,-0.37241,0.119449995,0.3911,0.09781,0.67706996,0.18643999,3.3966496,3.867052,False,0.98399997,2.1838784
29_1_0,MWG_rep,stoch,2.0,4.88764,4.6999397,5.4769897,-0.58934,0.11914,0.60126,0.10978,0.63439,0.11039,4.6524286,5.1208735,False,0.576,2.1838784
29_1_1,true_net,dynamic,2.5,3.9972498,3.37634,3.99842,-0.00117,0.012739999,0.0128,0.0032,0.0012599999,0.00039,3.972038,4.022101,True,1.0,0.2609388
29_1_1,true_net,stoch,2.5,5.47537,5.2589097,5.4769897,-0.0016099999,0.017479999,0.01756,0.00321,0.0016099999,0.00029,5.4407973,5.509408,True,1.0,0.2609388
29_1_1,obs_net,dynamic,2.5,1.5972899,0.88852,3.99842,-2.40112,0.30378,2.42026,0.60530996,2.40112,0.63492996,0.9984131,2.2045317,False,0.0139999995,6.2935085
29_1_1,obs_net,stoch,2.5,2.06419,2.05346,5.4769897,-3.4127998,0.36788,3.43257,0.62672997,3.4127998,0.61206,1.3395975,2.79954,False,0.0,6.2935085
29_1_1,MWG,dynamic,2.5,3.4807699,3.10231,3.99842,-0.51764,0.11961,0.53128,0.13287,0.73548996,0.19702,3.2608926,3.6987906,False,0.922,2.215142
29_1_1,MWG,stoch,2.5,4.65152,4.43824,5.4769897,-0.82547,0.12224,0.83447,0.15235999,0.8361,0.14874,4.4283576,4.896203,False,0.478,2.215142
29_1_1,MWG_rep,dynamic,2.5,3.56946,3.3708599,3.99842,-0.42896,0.14771,0.45367998,0.11346,0.75334996,0.21044,3.2847161,3.858323,False,0.974,2.2368078
29_1_1,MWG_rep,stoch,2.5,4.75656,4.57112,5.4769897,-0.72042996,0.15638,0.73719996,0.1346,0.76702,0.13426,4.440491,5.038343,False,0.44,2.2368078
29_1_2,true_net,dynamic,3.0,3.9972599,3.37637,3.99842,-0.00115,0.012949999,0.012999999,0.0032499998,0.00125,0.00037999998,3.97201,4.0231,True,1.0,0.26203784
29_1_2,true_net,stoch,3.0,5.47539,5.2588897,5.4769897,-0.00159,0.01777,0.01784,0.00326,0.00159,0.00027999998,5.440771,5.510864,True,1.0,0.26203784
29_1_2,obs_net,dynamic,3.0,1.48504,0.84024996,3.99842,-2.51337,0.40699,2.54611,0.63677996,2.51337,0.66885996,0.6894967,2.2819638,False,0.022,6.521157
29_1_2,obs_net,stoch,3.0,1.93346,1.9253399,5.4769897,-3.54352,0.49550998,3.5779998,0.65327996,3.54352,0.63655996,0.96560127,2.90442,False,0.0,6.521157
29_1_2,MWG,dynamic,3.0,3.68503,3.3404999,3.99842,-0.31338,0.12753,0.33833998,0.08462,0.6394,0.17842999,3.449495,3.9304729,False,0.964,1.9034483
29_1_2,MWG,stoch,3.0,4.8933897,4.6848397,5.4769897,-0.5836,0.14778,0.60201997,0.109919995,0.62325996,0.10988,4.604537,5.19123,False,0.68,1.9034483
