idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
12_0_0,true_net,dynamic,2.0,3.89871,3.28075,3.89729,0.00142,0.01306,0.01313,0.0033699998,0.0071199997,0.00196,3.8727942,3.9243112,True,1.0,0.26644558
12_0_0,true_net,stoch,2.0,4.8902197,4.72058,4.88861,0.0016099999,0.01632,0.0164,0.00335,0.00183,0.00032999998,4.857889,4.922312,True,1.0,0.26644558
12_0_0,obs_net,dynamic,2.0,0.83156997,-0.01671,3.89729,-3.0657198,0.23936999,3.07506,0.78902,3.0657198,0.88229,0.35346568,1.3056177,False,0.0,6.8317547
12_0_0,obs_net,stoch,2.0,1.07619,1.08231,4.88861,-3.81242,0.28664,3.82318,0.78205997,3.81242,0.77361,0.50282943,1.6437482,False,0.0,6.8317547
12_0_0,MWG,dynamic,2.0,3.51839,3.14862,3.89729,-0.3789,0.13744,0.40306,0.10342,0.61877996,0.17815,3.2580183,3.7934961,False,0.96999997,1.8613882
12_0_0,MWG,stoch,2.0,4.43294,4.25511,4.88861,-0.45566,0.14723,0.47886,0.09795,0.49183,0.097119994,4.1706076,4.7569766,False,0.77199996,1.8613882
12_0_0,MWG_rep,dynamic,2.0,3.5667598,3.30263,3.89729,-0.33053,0.12542,0.35353,0.09071,0.63087,0.18597,3.3091052,3.8047857,False,0.982,1.9206398
12_0_0,MWG_rep,stoch,2.0,4.4962997,4.34164,4.88861,-0.39231,0.11209,0.40800998,0.083459996,0.47469997,0.09335,4.2653074,4.7048645,False,0.69799995,1.9206398
12_0_1,true_net,dynamic,2.5,3.8984299,3.28055,3.89729,0.00114,0.01303,0.01308,0.00336,0.0070499997,0.00192,3.8733375,3.9241095,True,1.0,0.2671144
12_0_1,true_net,stoch,2.5,4.8898697,4.72023,4.88861,0.0012599999,0.01629,0.016339999,0.0033399998,0.0015799999,0.00029,4.858491,4.922014,True,1.0,0.2671144
12_0_1,obs_net,dynamic,2.5,0.75363,-0.05587,3.89729,-3.1436598,0.30391,3.15832,0.81039,3.1436598,0.9083,0.16148645,1.3391984,False,0.0,7.0291467
12_0_1,obs_net,stoch,2.5,0.98696,0.99143,4.88861,-3.90165,0.35895,3.91813,0.80148,3.90165,0.79244995,0.288508,1.6775727,False,0.0,7.0291467
12_0_1,MWG,dynamic,2.5,3.8153,3.41784,3.89729,-0.081989996,0.13229999,0.15564999,0.03994,0.55083996,0.17222999,3.5791547,4.0514126,True,0.988,1.5223285
