idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
19_0_0,true_net,dynamic,2.0,3.65906,3.1924598,3.67021,-0.01114,0.012279999,0.016579999,0.00452,0.01114,0.00326,3.6347938,3.683041,True,1.0,0.2916493
19_0_0,true_net,stoch,2.0,4.93746,4.74676,4.95248,-0.01502,0.01656,0.02235,0.00451,0.01502,0.0030099999,4.9047146,4.969801,True,1.0,0.2916493
19_0_0,obs_net,dynamic,2.0,1.1921799,0.48143998,3.67021,-2.47803,0.20294,2.48632,0.67743,2.47803,0.73048997,0.8009987,1.5893061,False,0.0,6.2839007
19_0_0,obs_net,stoch,2.0,1.55939,1.55031,4.95248,-3.3931,0.24414,3.40187,0.68689996,3.3931,0.67565,1.0886774,2.0378277,False,0.0,6.2839007
19_0_0,MWG,dynamic,2.0,3.12467,2.8081899,3.67021,-0.54554,0.09563,0.55386,0.15090999,0.73064,0.21427,2.9454057,3.318382,False,0.912,2.3022754
19_0_0,MWG,stoch,2.0,4.18291,4.0148597,4.95248,-0.76957,0.124249995,0.77953,0.1574,0.77739996,0.15251,3.9599383,4.443219,False,0.49199998,2.3022754
19_0_0,MWG_rep,dynamic,2.0,3.1780999,3.00028,3.67021,-0.49210998,0.11118,0.50451,0.13746,0.72626996,0.21993999,2.9618943,3.3978646,False,0.98999995,2.2386746
19_0_0,MWG_rep,stoch,2.0,4.20389,4.0443697,4.95248,-0.7486,0.11238,0.75698,0.15285,0.7741,0.14986,3.997641,4.4342165,False,0.38799998,2.2386746
19_0_1,true_net,dynamic,2.5,3.6590998,3.19243,3.67021,-0.011109999,0.012259999,0.016549999,0.00451,0.011109999,0.0032499998,3.6352046,3.683073,True,1.0,0.2911416
19_0_1,true_net,stoch,2.5,4.9375,4.74673,4.95248,-0.0149799995,0.01653,0.02231,0.0045,0.0149799995,0.0030099999,4.905237,4.969847,True,1.0,0.2911416
19_0_1,obs_net,dynamic,2.5,1.15292,0.48314998,3.67021,-2.5172899,0.25948,2.5306299,0.68951,2.5172899,0.74197996,0.65823525,1.6657927,False,0.0,6.4449515
