idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
22_0_0,true_net,dynamic,2.0,3.88642,3.3736799,3.88922,-0.0028,0.012499999,0.012809999,0.00329,0.0028,0.00068,3.8620489,3.9113355,True,1.0,0.27132162
22_0_0,true_net,stoch,2.0,5.07056,4.85763,5.0741997,-0.00364,0.01636,0.01676,0.0033,0.00364,0.00072,5.038641,5.103207,True,1.0,0.27132162
22_0_0,obs_net,dynamic,2.0,1.4729799,0.70764,3.88922,-2.41624,0.23619999,2.42776,0.62422997,2.41624,0.66675997,1.0166202,1.9411901,False,0.007999999,6.362086
22_0_0,obs_net,stoch,2.0,1.8290299,1.8145,5.0741997,-3.24518,0.278,3.2570598,0.64189,3.24518,0.62906,1.2926866,2.3810382,False,0.0,6.362086
22_0_0,MWG,dynamic,2.0,3.30892,3.03742,3.88922,-0.5803,0.12649,0.59392,0.15270999,0.73585,0.20100999,3.074853,3.5430639,False,0.96,2.0936766
22_0_0,MWG,stoch,2.0,4.42631,4.2255397,5.0741997,-0.64789,0.13632,0.66208,0.13047999,0.66125,0.12703,4.1979957,4.7032685,False,0.606,2.0936766
22_0_0,MWG_rep,dynamic,2.0,3.57966,3.41854,3.88922,-0.30956,0.11215,0.32924998,0.08466,0.62522,0.18563999,3.3547266,3.7917602,False,0.99399996,2.1217673
22_0_0,MWG_rep,stoch,2.0,4.67072,4.4969697,5.0741997,-0.40348,0.13248,0.42466998,0.083689995,0.49179,0.09284,4.4017043,4.9128823,False,0.68799996,2.1217673
22_0_1,true_net,dynamic,2.5,3.8864398,3.37371,3.88922,-0.00278,0.01234,0.01265,0.0032499998,0.00278,0.00067,3.8626382,3.9107494,True,1.0,0.27173793
22_0_1,true_net,stoch,2.5,5.07058,4.85768,5.0741997,-0.0036199999,0.016139999,0.01654,0.00326,0.0036199999,0.00072,5.039435,5.1024227,True,1.0,0.27173793
22_0_1,obs_net,dynamic,2.5,1.4162799,0.71465,3.88922,-2.47294,0.30907,2.4921799,0.64079,2.47294,0.68197,0.8145966,2.0304546,False,0.01,6.541946
22_0_1,obs_net,stoch,2.5,1.7636299,1.75261,5.0741997,-3.31057,0.36424,3.33054,0.65637,3.31057,0.64217,1.053753,2.488297,False,0.0,6.541946
22_0_1,MWG,dynamic,2.5,3.46173,3.16733,3.88922,-0.42749998,0.13925,0.44959998,0.1156,0.68272996,0.19406,3.1369374,3.6850355,False,0.968,1.9350572
22_0_1,MWG,stoch,2.5,4.5738297,4.37965,5.0741997,-0.50036997,0.15755999,0.52459,0.103379995,0.54126,0.10345,4.206853,4.819276,False,0.746,1.9350572
22_0_1,MWG_rep,dynamic,2.5,3.16076,3.03584,3.88922,-0.72845995,0.12742999,0.73951995,0.19015,0.85156,0.23161,2.913372,3.4138262,False,0.992,2.475973
22_0_1,MWG_rep,stoch,2.5,4.19491,4.02007,5.0741997,-0.87929,0.13341999,0.88935995,0.17526999,0.88879997,0.1688,3.9426777,4.447285,False,0.35,2.475973
22_0_2,true_net,dynamic,3.0,3.8866398,3.3739998,3.88922,-0.0025799999,0.012499999,0.01277,0.0032799998,0.0025799999,0.00062,3.8620877,3.91136,True,1.0,0.27325043
22_0_2,true_net,stoch,3.0,5.07084,4.8578997,5.0741997,-0.00336,0.01636,0.0167,0.00329,0.00336,0.00067,5.038686,5.103185,True,1.0,0.27325043
22_0_2,obs_net,dynamic,3.0,1.31436,0.65927,3.88922,-2.5748599,0.38099,2.60289,0.66925997,2.5748599,0.71356,0.54682976,2.0557857,False,0.01,6.7544
22_0_2,obs_net,stoch,3.0,1.64867,1.64896,5.0741997,-3.42553,0.45347,3.45542,0.68097997,3.42553,0.66546,0.7356035,2.5302973,False,0.0,6.7544
22_0_2,MWG,dynamic,3.0,3.3615098,3.04802,3.88922,-0.52770996,0.10905,0.53885996,0.13855,0.72468,0.20279999,3.130113,3.5529203,False,0.944,2.9211402
22_0_2,MWG,stoch,3.0,4.42648,4.25411,5.0741997,-0.64772,0.111099996,0.65718,0.12951,0.66287,0.12698999,4.202768,4.633361,False,0.67399997,2.9211402
22_0_2,MWG_rep,dynamic,3.0,3.30772,3.1675498,3.88922,-0.5815,0.1598,0.60306,0.15506,0.75665,0.20865,3.016849,3.6235507,False,0.99399996,2.3556914
22_0_2,MWG_rep,stoch,3.0,4.33249,4.17126,5.0741997,-0.74171,0.16631,0.76013,0.1498,0.77058,0.14599,4.05241,4.6828995,False,0.45,2.3556914
22_0_3,true_net,dynamic,3.5,3.88671,3.37409,3.88922,-0.0025199999,0.01254,0.01279,0.00329,0.0025199999,0.00059999997,3.8623543,3.911077,True,1.0,0.27203622
22_0_3,true_net,stoch,3.5,5.07093,4.8579197,5.0741997,-0.00327,0.016409999,0.01673,0.0033,0.00327,0.00065,5.0391116,5.1027575,True,1.0,0.27203622
22_0_3,obs_net,dynamic,3.5,1.1767299,0.58535,3.88922,-2.7124898,0.48931998,2.75627,0.70869,2.7124898,0.75755996,0.19993928,2.1213908,False,0.012,7.0033875
22_0_3,obs_net,stoch,3.5,1.48693,1.48956,5.0741997,-3.58727,0.58562,3.63476,0.71632,3.58727,0.69828,0.3164768,2.618934,False,0.0,7.0033875
22_0_3,MWG,dynamic,3.5,3.46631,3.2321799,3.88922,-0.42290998,0.16106999,0.45253998,0.116359994,0.68851,0.19516,3.1696079,3.7826881,False,0.978,1.957324
22_0_3,MWG,stoch,3.5,4.6276197,4.44002,5.0741997,-0.44658,0.20301,0.49054998,0.09668,0.49988,0.0945,4.2623878,5.031923,False,0.79399997,1.957324
22_0_3,MWG_rep,dynamic,3.5,3.52523,3.36596,3.88922,-0.36398998,0.13753,0.3891,0.100049995,0.63258,0.18124999,3.2619994,3.7944803,False,0.99399996,2.0768442
22_0_3,MWG_rep,stoch,3.5,4.63139,4.43957,5.0741997,-0.44281,0.15032,0.46763,0.09216,0.51935,0.098759994,4.366776,4.9285088,False,0.694,2.0768442
22_0_4,true_net,dynamic,4.0,3.88637,3.37371,3.88922,-0.0028499998,0.01241,0.01273,0.00327,0.00286,0.00068999996,3.8619773,3.9108045,True,1.0,0.2729955
22_0_4,true_net,stoch,4.0,5.07049,4.8575997,5.0741997,-0.0037099998,0.016239999,0.01666,0.0032799998,0.0037099998,0.00074,5.0384483,5.102465,True,1.0,0.2729955
22_0_4,obs_net,dynamic,4.0,0.18231,-0.37759998,3.88922,-3.70691,0.60885,3.7565799,0.96589,3.70691,1.0759,-0.9980182,1.384022,False,0.0,8.465087
22_0_4,obs_net,stoch,4.0,0.27802998,0.28061998,5.0741997,-4.79618,0.74459,4.85363,0.95653,4.79618,0.94405997,-1.1644522,1.7474566,False,0.0,8.465087
22_0_4,MWG,dynamic,4.0,3.52416,3.33757,3.88922,-0.36506,0.1213,0.38468,0.09891,0.65734,0.18435,3.2780452,3.7539103,False,0.988,1.8992105
22_0_4,MWG,stoch,4.0,4.64317,4.46519,5.0741997,-0.43104,0.12832,0.44972998,0.08863,0.50311,0.09477,4.401047,4.892274,False,0.756,1.8992105
