idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
27_0_0,true_net,dynamic,2.0,4.49685,4.06064,4.47972,0.01712,0.015689999,0.02323,0.00519,0.01712,0.0042399997,4.4656096,4.527698,True,1.0,0.28424984
27_0_0,true_net,stoch,2.0,4.9916797,4.79064,4.97331,0.018369999,0.017169999,0.02515,0.00506,0.018369999,0.00366,4.9575524,5.0254216,True,1.0,0.28424984
27_0_0,obs_net,dynamic,2.0,1.4271699,0.62702,4.47972,-3.0525498,0.22736,3.06101,0.68329996,3.0525498,0.72705,0.98249465,1.8738227,False,0.0019999999,6.555995
27_0_0,obs_net,stoch,2.0,1.66535,1.65386,4.97331,-3.30796,0.24572,3.31707,0.66696995,3.30796,0.65663,1.1842978,2.1473358,False,0.0,6.555995
27_0_0,MWG,dynamic,2.0,3.87056,3.53576,4.47972,-0.60916996,0.16526,0.63119,0.1409,0.78612995,0.18383999,3.5613835,4.197929,False,0.93399996,2.1708705
27_0_0,MWG,stoch,2.0,4.26186,4.08702,4.97331,-0.71145,0.16634999,0.73064,0.14691,0.71825,0.14177999,3.975332,4.609516,False,0.502,2.1708705
27_0_0,MWG_rep,dynamic,2.0,3.57883,3.38602,4.47972,-0.90089,0.12496,0.90950996,0.20302999,1.0046899,0.23178,3.3364515,3.825891,False,0.96599996,2.782945
27_0_0,MWG_rep,stoch,2.0,3.90186,3.7535298,4.97331,-1.07145,0.11345,1.07744,0.21664,1.07516,0.21118,3.678029,4.117043,False,0.156,2.782945
27_0_1,true_net,dynamic,2.5,4.4964,4.0601797,4.47972,0.01668,0.01542,0.02272,0.00507,0.01668,0.00414,4.4663534,4.526358,True,1.0,0.28628975
27_0_1,true_net,stoch,2.5,4.9912,4.7901697,4.97331,0.017889999,0.01687,0.024589999,0.00494,0.017889999,0.0035599999,4.958268,5.024169,True,1.0,0.28628975
27_0_1,obs_net,dynamic,2.5,1.3322799,0.58616,4.47972,-3.14744,0.28592998,3.1604,0.70549,3.14744,0.75053996,0.7882271,1.9028519,False,0.0019999999,6.7818303
27_0_1,obs_net,stoch,2.5,1.56667,1.55855,4.97331,-3.4066398,0.31109,3.42081,0.68783,3.4066398,0.67686,0.9764705,2.1866555,False,0.0,6.7818303
27_0_1,MWG,dynamic,2.5,3.97069,3.70856,4.47972,-0.50903,0.16004999,0.5336,0.119109996,0.74807996,0.17609,3.654128,4.2464375,False,0.94799995,2.0111067
27_0_1,MWG,stoch,2.5,4.39823,4.22996,4.97331,-0.57508,0.16338,0.59784,0.12021,0.5909,0.11549,4.105873,4.6949353,False,0.64199996,2.0111067
27_0_1,MWG_rep,dynamic,2.5,3.55743,3.3789399,4.47972,-0.92228997,0.15855,0.93582,0.20889999,1.00923,0.23524,3.2520053,3.8556461,False,0.97599995,2.759248
27_0_1,MWG_rep,stoch,2.5,3.9033098,3.7519,4.97331,-1.0699999,0.1383,1.0789,0.21694,1.07013,0.21057,3.6399882,4.1642838,False,0.156,2.759248
27_0_2,true_net,dynamic,3.0,4.49641,4.06002,4.47972,0.016689999,0.015899999,0.023049999,0.00515,0.016689999,0.00414,4.465122,4.528167,True,1.0,0.28498366
27_0_2,true_net,stoch,3.0,4.9912,4.7901397,4.97331,0.017889999,0.017409999,0.02496,0.00502,0.017889999,0.0035599999,4.9568777,5.0260444,True,1.0,0.28498366
27_0_2,obs_net,dynamic,3.0,1.08323,0.38799998,4.47972,-3.3964999,0.36403,3.4159498,0.76254,3.3964999,0.81614,0.3982923,1.7971973,False,0.0,7.2035074
27_0_2,obs_net,stoch,3.0,1.29863,1.2959299,4.97331,-3.67468,0.40182,3.69659,0.74328,3.67468,0.73213,0.5414258,2.090147,False,0.0,7.2035074
27_0_2,MWG,dynamic,3.0,4.0773497,3.80474,4.47972,-0.40236998,0.22763999,0.4623,0.103199996,0.71264,0.1739,3.6480272,4.4381638,False,0.972,2.091809
27_0_2,MWG,stoch,3.0,4.55045,4.3909297,4.97331,-0.42286,0.25461,0.49359998,0.099249996,0.46644,0.08977,4.067034,4.926287,False,0.78599995,2.091809
27_0_2,MWG_rep,dynamic,3.0,3.79542,3.61351,4.47972,-0.6843,0.14631,0.69977,0.15620999,0.83967996,0.19332999,3.5051844,4.077096,False,0.978,2.3745403
27_0_2,MWG_rep,stoch,3.0,4.2111397,4.06022,4.97331,-0.76216996,0.16069,0.77893,0.15662,0.77441,0.15063,3.878825,4.4979315,False,0.394,2.3745403
27_0_3,true_net,dynamic,3.5,4.49675,4.06033,4.47972,0.01702,0.01568,0.02314,0.00517,0.01702,0.00422,4.466228,4.5276446,True,1.0,0.28401998
27_0_3,true_net,stoch,3.5,4.99157,4.7904797,4.97331,0.01826,0.01716,0.02506,0.0050399997,0.01826,0.00363,4.9581747,5.0251107,True,1.0,0.28401998
27_0_3,obs_net,dynamic,3.5,1.03461,0.39607,4.47972,-3.4451199,0.43791,3.4728398,0.77523,3.4451199,0.82883,0.1770707,1.8884786,False,0.0019999999,7.3330727
27_0_3,obs_net,stoch,3.5,1.24724,1.24498,4.97331,-3.72608,0.49418998,3.7587,0.75578,3.72608,0.74272996,0.27754715,2.2110322,False,0.0,7.3330727
27_0_3,MWG,dynamic,3.5,3.88115,3.62481,4.47972,-0.59857,0.14262,0.61533,0.13735999,0.78296,0.18098,3.5971014,4.145843,False,0.958,2.138202
27_0_3,MWG,stoch,3.5,4.3488097,4.20405,4.97331,-0.6245,0.14315,0.6407,0.12883,0.63874996,0.123289995,4.0903397,4.6247506,False,0.59999996,2.138202
27_0_3,MWG_rep,dynamic,3.5,3.77174,3.6066499,4.47972,-0.70798,0.16351,0.72661996,0.16219999,0.84963995,0.1964,3.4513178,4.077827,False,0.97999996,2.3204532
27_0_3,MWG_rep,stoch,3.5,4.24117,4.1009297,4.97331,-0.73214,0.15890999,0.74917996,0.15064,0.75332,0.14521,3.9462981,4.549456,False,0.40399998,2.3204532
27_0_4,true_net,dynamic,4.0,4.4965997,4.06036,4.47972,0.01687,0.01584,0.023149999,0.00517,0.01687,0.0041799997,4.4653397,4.5273194,True,1.0,0.28425035
27_0_4,true_net,stoch,4.0,4.9914,4.79039,4.97331,0.01809,0.017339999,0.02506,0.0050399997,0.01809,0.0036,4.957248,5.024869,True,1.0,0.28425035
27_0_4,obs_net,dynamic,4.0,0.42167,-0.17172,4.47972,-4.0580497,0.54815996,4.0949097,0.9141,4.0580497,0.99239,-0.6503648,1.5235091,False,0.0,8.273215
27_0_4,obs_net,stoch,4.0,0.55016,0.54526,4.97331,-4.42315,0.62426996,4.46699,0.89818996,4.42315,0.88679,-0.6697585,1.8067778,False,0.0,8.273215
27_0_4,MWG,dynamic,4.0,3.75908,3.54436,4.47972,-0.72064,0.16394,0.73905,0.16498,0.86318,0.19624,3.4623723,4.157269,False,0.93799996,2.3289185
27_0_4,MWG,stoch,4.0,4.19064,4.0415,4.97331,-0.78266996,0.15444,0.79775995,0.16041,0.78554,0.15347,3.938355,4.6055837,False,0.468,2.3289185
27_0_4,MWG_rep,dynamic,4.0,3.8290699,3.6575599,4.47972,-0.65064996,0.16918999,0.67228997,0.15007,0.82685,0.19114,3.51475,4.1561065,False,0.97999996,2.251639
27_0_4,MWG_rep,stoch,4.0,4.27642,4.1300597,4.97331,-0.69689,0.19122,0.72265,0.14531,0.71659,0.13836,3.98769,4.6632347,False,0.466,2.251639
27_1_0,true_net,dynamic,2.0,4.27933,3.8552399,4.27281,0.00652,0.0134499995,0.01495,0.0034999999,0.00661,0.00186,4.25262,4.305479,True,1.0,0.26814017
27_1_0,true_net,stoch,2.0,5.09223,4.903,5.08449,0.00774,0.01601,0.01778,0.0034999999,0.00775,0.0014899999,5.0604753,5.123339,True,1.0,0.26814017
27_1_0,obs_net,dynamic,2.0,1.39044,0.65380996,4.27281,-2.88237,0.26229,2.89428,0.67737,2.88237,0.71722,0.87712264,1.9071453,False,0.0019999999,6.4655504
27_1_0,obs_net,stoch,2.0,1.60578,1.59397,5.08449,-3.47871,0.28397998,3.49028,0.68645996,3.47871,0.67487997,1.0495343,2.1655035,False,0.0,6.4655504
27_1_0,MWG,dynamic,2.0,3.45489,3.11673,4.27281,-0.81791997,0.08231,0.82205,0.19239,0.9065,0.22304,3.2831807,3.6025898,False,0.876,2.6227932
27_1_0,MWG,stoch,2.0,4.05942,3.87394,5.08449,-1.0250599,0.0813,1.02828,0.20223999,1.02529,0.19996,3.90014,4.211752,False,0.26999998,2.6227932
27_1_0,MWG_rep,dynamic,2.0,3.68836,3.51265,4.27281,-0.58445,0.13748999,0.60041,0.14051999,0.78836,0.19664,3.4325464,3.9589407,False,0.97999996,2.1945703
27_1_0,MWG_rep,stoch,2.0,4.37696,4.20685,5.08449,-0.70752996,0.13577999,0.72044,0.14169,0.72969997,0.13872999,4.137554,4.6479793,False,0.436,2.1945703
27_1_1,true_net,dynamic,2.5,4.27866,3.85459,4.27281,0.00585,0.01315,0.0144,0.0033699998,0.0060799997,0.0017299999,4.2530885,4.3047667,True,1.0,0.26699576
27_1_1,true_net,stoch,2.5,5.0914297,4.90239,5.08449,0.00695,0.01565,0.01712,0.0033699998,0.00695,0.00133,5.060998,5.1224823,True,1.0,0.26699576
27_1_1,obs_net,dynamic,2.5,1.22689,0.54991,4.27281,-3.04592,0.34054,3.0649,0.7173,3.04592,0.76192,0.5689929,1.8963158,False,0.0039999997,6.7751327
27_1_1,obs_net,stoch,2.5,1.42985,1.42391,5.08449,-3.65464,0.36877,3.6731899,0.72243,3.65464,0.71039,0.7174334,2.1568384,False,0.0,6.7751327
27_1_1,MWG,dynamic,2.5,4.49759,4.25369,4.27281,0.22478,0.20266,0.30265,0.070829995,0.65746,0.19961,4.110805,4.8567114,True,0.97999996,1.9838046
27_1_1,MWG,stoch,2.5,5.37065,5.20003,5.08449,0.28616,0.2408,0.37399,0.07356,0.41906,0.089379996,4.9223866,5.8008747,True,0.884,1.9838046
27_1_1,MWG_rep,dynamic,2.5,3.79891,3.6696699,4.27281,-0.4739,0.14334999,0.49510998,0.11587,0.71686,0.18311,3.5141914,4.071178,False,0.988,2.0899029
27_1_1,MWG_rep,stoch,2.5,4.4934597,4.32867,5.08449,-0.59103,0.12648,0.60441,0.11887,0.64637,0.12213,4.2359295,4.7334576,False,0.55799997,2.0899029
27_1_2,true_net,dynamic,3.0,4.2789197,3.85479,4.27281,0.00611,0.01352,0.014839999,0.0034699999,0.00628,0.0017799999,4.2524886,4.3052726,True,1.0,0.26484263
27_1_2,true_net,stoch,3.0,5.0917497,4.90257,5.08449,0.00726,0.01609,0.017649999,0.0034699999,0.00726,0.0014,5.060294,5.123105,True,1.0,0.26484263
27_1_2,obs_net,dynamic,3.0,1.2718099,0.67814,4.27281,-3.00099,0.43375,3.0321798,0.70965,3.00099,0.74819,0.41916004,2.1120117,False,0.007999999,6.7962246
27_1_2,obs_net,stoch,3.0,1.48407,1.48157,5.08449,-3.60041,0.47667998,3.63183,0.7143,3.60041,0.69935,0.5460502,2.4089103,False,0.0,6.7962246
27_1_2,MWG,dynamic,3.0,3.55459,3.35525,4.27281,-0.71822,0.14373,0.73245996,0.17142,0.84309,0.203,3.30992,3.8679547,False,0.96199995,2.403773
27_1_2,MWG,stoch,3.0,4.2174,4.04247,5.08449,-0.86708,0.15652,0.8811,0.17329,0.86956996,0.16647999,3.9691455,4.5632696,False,0.436,2.403773
27_1_2,MWG_rep,dynamic,3.0,3.62865,3.49455,4.27281,-0.64416,0.14276,0.65979,0.15442,0.81351995,0.20450999,3.3646245,3.9187238,False,0.982,2.3953104
27_1_2,MWG_rep,stoch,3.0,4.2501197,4.07592,5.08449,-0.83436996,0.11940999,0.84287,0.16577,0.85242,0.16207999,4.0227265,4.489,False,0.31599998,2.3953104
