idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
1_0_0,true_net,dynamic,1.0,3.52828,3.0471199,3.51686,0.011419999,0.0110599995,0.015899999,0.00452,0.01248,0.00439,3.506944,3.5498552,True,1.0,0.27135587
1_0_0,true_net,stoch,1.0,5.19084,4.94865,5.1735697,0.017269999,0.016379999,0.023799999,0.0046,0.017269999,0.00326,5.1591277,5.2228394,True,1.0,0.27135587
1_0_0,obs_net,dynamic,1.0,1.6085,0.81368,3.51686,-1.90836,0.15744999,1.91484,0.54447,1.90994,0.58412,1.2964578,1.9174832,False,0.025999999,5.583689
1_0_0,obs_net,stoch,1.0,2.2123098,2.17398,5.1735697,-2.9612699,0.20908,2.9686399,0.57381,2.9612598,0.56071,1.7990463,2.6218448,False,0.0,5.583689
1_0_0,MWG,dynamic,1.0,-0.39718,-1.0725,3.51686,-3.9140399,0.20906,3.9196198,1.11452,3.9140399,1.30942,-0.7824615,0.03576439,False,0.0,8.730121
1_0_0,MWG,stoch,1.0,-0.54673,-0.65637,5.1735697,-5.7202997,0.33344,5.73001,1.10755,5.7202997,1.1225699,-1.1924587,0.10026553,False,0.0,8.730121
1_0_0,MWG_rep,dynamic,1.0,4.18616,3.5407698,3.51686,0.66929,0.3179,0.74095,0.21068999,0.89901,0.37067,3.5662878,4.8095345,False,0.37199998,3.7137535
1_0_0,MWG_rep,stoch,1.0,5.80132,5.73354,5.1735697,0.62775,0.54528,0.8315,0.16071999,0.89944,0.18559,4.756069,6.907633,True,0.714,3.7137535
1_0_1,true_net,dynamic,1.5,3.52811,3.0469,3.51686,0.0112499995,0.011159999,0.01584,0.00451,0.0123499995,0.00435,3.506383,3.5500116,True,1.0,0.27534628
1_0_1,true_net,stoch,1.5,5.19058,4.94839,5.1735697,0.01701,0.01652,0.02371,0.00458,0.01701,0.00321,5.1584272,5.222978,True,1.0,0.27534628
1_0_1,obs_net,dynamic,1.5,1.27081,0.47983998,3.51686,-2.24605,0.18191,2.2534099,0.64074,2.24605,0.70026,0.91867566,1.6240464,False,0.006,6.2375827
1_0_1,obs_net,stoch,1.5,1.7524899,1.73539,5.1735697,-3.4210799,0.23534,3.42917,0.66282,3.4210799,0.65129,1.2953962,2.2102206,False,0.0,6.2375827
1_0_1,MWG,dynamic,1.5,3.5197198,3.0455399,3.51686,0.00286,0.10989,0.109929994,0.03126,0.52443,0.19841999,3.284597,3.7166889,True,0.89,1.591252
1_0_1,MWG,stoch,1.5,5.1163597,4.9165196,5.1735697,-0.05721,0.40906,0.41303998,0.07984,0.31252,0.06137,4.3260093,5.9263945,True,0.99799997,1.591252
1_0_1,MWG_rep,dynamic,1.5,3.18418,2.67292,3.51686,-0.33269,0.100389995,0.3475,0.098809995,0.58335,0.19385,3.0043635,3.3703775,False,0.75,1.994194
1_0_1,MWG_rep,stoch,1.5,4.61064,4.44314,5.1735697,-0.56293,0.33222,0.65365,0.12634,0.60104996,0.11294,3.9194138,5.2576423,True,0.94,1.994194
