idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
12_0_0,true_net,dynamic,1.0,4.26757,3.8013098,4.27326,-0.00569,0.01397,0.015079999,0.0035299999,0.00654,0.00186,4.240145,4.294996,True,1.0,0.28211114
12_0_0,true_net,stoch,1.0,5.25162,5.0601497,5.25841,-0.00678,0.01709,0.01839,0.0034999999,0.00678,0.00125,5.218034,5.285151,True,1.0,0.28211114
12_0_0,obs_net,dynamic,1.0,1.43768,0.61531,4.27326,-2.8355799,0.15862,2.84001,0.66459996,2.8355799,0.70883995,1.1308635,1.755146,False,0.0,6.15536
12_0_0,obs_net,stoch,1.0,1.80431,1.7795,5.25841,-3.4541,0.19474,3.45958,0.65791,3.4540899,0.648,1.4277259,2.1932194,False,0.0,6.15536
12_0_0,MWG,dynamic,1.0,-0.67855,-1.3067399,4.27326,-4.95181,0.21538,4.95649,1.1598899,4.95181,1.30934,-1.0663854,-0.27535033,False,0.0,9.348078
12_0_0,MWG,stoch,1.0,-0.90002,-1.02954,5.25841,-6.1584196,0.33218,6.16738,1.17286,6.1584196,1.19187,-1.5562214,-0.30692694,False,0.0,9.348078
12_0_0,MWG_rep,dynamic,1.0,-0.76808,-1.42582,4.27326,-5.04134,0.19213,5.045,1.1805999,5.04134,1.33735,-1.1357676,-0.39473554,False,0.0,9.495467
12_0_0,MWG_rep,stoch,1.0,-1.00889,-1.1507599,5.25841,-6.2672997,0.33096,6.27603,1.19352,6.2672896,1.21452,-1.7594506,-0.43812487,False,0.0,9.495467
12_0_1,true_net,dynamic,1.5,4.26776,3.80153,4.27326,-0.0055,0.014359999,0.01538,0.0036,0.00646,0.0018399999,4.239692,4.296249,True,1.0,0.28005365
12_0_1,true_net,stoch,1.5,5.2518597,5.06037,5.25841,-0.00655,0.01757,0.018749999,0.00357,0.00655,0.00121,5.2174525,5.2867513,True,1.0,0.28005365
12_0_1,obs_net,dynamic,1.5,1.19942,0.38314998,4.27326,-3.07384,0.18277,3.07927,0.72059,3.07384,0.77308,0.8380298,1.5589349,False,0.0,6.6081257
12_0_1,obs_net,stoch,1.5,1.50324,1.49426,5.25841,-3.7551599,0.21835999,3.76151,0.71533,3.7551599,0.70616,1.070727,1.9307933,False,0.0,6.6081257
12_0_1,MWG,dynamic,1.5,-0.10618,0.00084999995,4.27326,-4.37944,0.0,4.37944,1.02485,4.37944,1.0170699,-0.10617676,-0.10617676,False,0.0,13.501072
12_0_1,MWG,stoch,1.5,-0.13524,-0.13532,5.25841,-5.39364,0.00022999999,5.39364,1.02572,5.39364,1.02643,-0.1356944,-0.13483389,False,0.0,13.501072
12_0_1,MWG_rep,dynamic,1.5,3.88952,3.43832,4.27326,-0.38373998,0.13288,0.40609998,0.095029995,0.65891,0.17233999,3.6601093,4.1705785,False,0.732,2.0208635
12_0_1,MWG_rep,stoch,1.5,4.85009,4.68647,5.25841,-0.40831,0.37714,0.55584,0.10569999,0.47878,0.08845,4.1228275,5.577249,True,0.968,2.0208635
12_0_2,true_net,dynamic,2.0,4.26783,3.80144,4.27326,-0.00544,0.014079999,0.0150999995,0.0035299999,0.0064499998,0.0018399999,4.239733,4.295432,True,1.0,0.27936584
12_0_2,true_net,stoch,2.0,5.25194,5.0604997,5.25841,-0.00647,0.017239999,0.01841,0.0034999999,0.00647,0.00119,5.2175984,5.2857366,True,1.0,0.27936584
12_0_2,obs_net,dynamic,2.0,1.06592,0.29545,4.27326,-3.20734,0.23038,3.2156,0.75249,3.20734,0.80842,0.6223396,1.5191233,False,0.0,6.9179325
12_0_2,obs_net,stoch,2.0,1.33971,1.33511,5.25841,-3.9187,0.26881,3.9278998,0.74697995,3.9187,0.73802,0.82217073,1.8685715,False,0.0,6.9179325
12_0_2,MWG,dynamic,2.0,3.6118698,3.21105,4.27326,-0.66139996,0.111049995,0.67065,0.15694,0.81737995,0.20132999,3.4050965,3.829312,False,0.792,2.269532
12_0_2,MWG,stoch,2.0,4.5208797,4.32468,5.25841,-0.73753,0.36681998,0.82372,0.15664999,0.74767,0.13968,3.799629,5.252361,False,0.766,2.269532
12_0_2,MWG_rep,dynamic,2.0,3.5703099,3.0314798,4.27326,-0.70295,0.15776,0.72044,0.16859,0.83958995,0.2069,3.2854009,3.8702111,False,0.56799996,2.2979057
12_0_2,MWG_rep,stoch,2.0,4.49574,4.35459,5.25841,-0.76267,0.35961,0.84319997,0.16035,0.78423,0.14356999,3.8030665,5.211029,False,0.852,2.2979057
12_0_3,true_net,dynamic,2.5,4.26753,3.80118,4.27326,-0.00573,0.014049999,0.01517,0.00355,0.0065699997,0.0018699999,4.239713,4.294649,True,1.0,0.27804655
12_0_3,true_net,stoch,2.5,5.2515798,5.0601497,5.25841,-0.00683,0.017199999,0.0185,0.0035199998,0.00683,0.0012599999,5.2176113,5.2847657,True,1.0,0.27804655
12_0_3,obs_net,dynamic,2.5,0.98488,0.2722,4.27326,-3.28838,0.30927998,3.3028898,0.77291995,3.28838,0.83054,0.37453562,1.590994,False,0.0,7.129187
12_0_3,obs_net,stoch,2.5,1.24436,1.24386,5.25841,-4.01405,0.35661998,4.02986,0.76636,4.01405,0.75663,0.5412514,1.9422443,False,0.0,7.129187
12_0_3,MWG,dynamic,2.5,3.90935,3.4666798,4.27326,-0.36391,0.11098,0.38046,0.08903,0.66406,0.17689,3.6936378,4.113968,False,0.82799995,1.8398308
12_0_3,MWG,stoch,2.5,4.85918,4.6718597,5.25841,-0.39922,0.3667,0.54208,0.103089996,0.47695997,0.088209994,4.138555,5.5614676,True,0.932,1.8398308
12_0_3,MWG_rep,dynamic,2.5,3.5176198,2.98802,4.27326,-0.75564,0.109079994,0.76347,0.17865999,0.8861,0.21865,3.312083,3.73369,False,0.54399997,2.3956835
12_0_3,MWG_rep,stoch,2.5,4.36871,4.22401,5.25841,-0.8897,0.32261,0.94637996,0.17998,0.90399,0.16704999,3.7248018,4.982894,False,0.742,2.3956835
12_0_4,true_net,dynamic,3.0,4.2677298,3.8014598,4.27326,-0.0055299997,0.01409,0.01514,0.00354,0.00648,0.00185,4.240458,4.295599,True,1.0,0.27774727
12_0_4,true_net,stoch,3.0,5.25182,5.06038,5.25841,-0.00659,0.017239999,0.01846,0.00351,0.00659,0.00122,5.2184377,5.2859473,True,1.0,0.27774727
12_0_4,obs_net,dynamic,3.0,1.05583,0.39418,4.27326,-3.2174299,0.38354,3.2402098,0.75825,3.2174299,0.81024,0.29608428,1.8090284,False,0.0,7.1137652
12_0_4,obs_net,stoch,3.0,1.3278899,1.32093,5.25841,-3.9305098,0.4472,3.95587,0.75229,3.9305098,0.74028,0.44054314,2.204937,False,0.0,7.1137652
12_0_4,MWG,dynamic,3.0,3.65309,3.2333899,4.27326,-0.62017,0.12668,0.63298,0.14813,0.80046,0.20557,3.4449787,3.9275212,False,0.80799997,2.3522215
12_0_4,MWG,stoch,3.0,4.5310197,4.34648,5.25841,-0.72739,0.35314998,0.80859,0.15377,0.73567,0.13651,3.8382046,5.2103066,False,0.754,2.3522215
12_0_4,MWG_rep,dynamic,3.0,3.22994,2.77163,4.27326,-1.04333,0.0892,1.04713,0.24504,1.12625,0.27339,3.0523024,3.4033635,False,0.35799998,2.958864
12_0_4,MWG_rep,stoch,3.0,3.9849,3.85425,5.25841,-1.27351,0.30381998,1.30925,0.24898,1.27472,0.23752,3.3980854,4.5756555,False,0.556,2.958864
12_0_5,true_net,dynamic,3.5,4.2677197,3.8014598,4.27326,-0.00554,0.01402,0.015079999,0.0035299999,0.0064499998,0.0018399999,4.239829,4.295027,True,1.0,0.28139642
12_0_5,true_net,stoch,3.5,5.25181,5.06035,5.25841,-0.0066,0.01715,0.01838,0.0034999999,0.0066,0.00122,5.21767,5.285264,True,1.0,0.28139642
12_0_5,obs_net,dynamic,3.5,0.53806996,-0.080699995,4.27326,-3.7352,0.48927,3.7670999,0.88154995,3.7352,0.9569,-0.4129524,1.487108,False,0.0,7.8666825
12_0_5,obs_net,stoch,3.5,0.71695995,0.7166,5.25841,-4.54145,0.58041996,4.57839,0.87068,4.54145,0.85988,-0.40979683,1.8423383,False,0.0,7.8666825
12_0_5,MWG,dynamic,3.5,3.7330499,3.3713799,4.27326,-0.54021996,0.14847,0.56025,0.13111,0.76157,0.19398999,3.4995944,4.0186644,False,0.802,2.2149284
12_0_5,MWG,stoch,3.5,4.6156,4.44158,5.25841,-0.64281,0.36281,0.73813,0.14037,0.66211,0.12235,3.928091,5.337,True,0.84999996,2.2149284
