idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
27_0_0,true_net,dynamic,1.0,3.76349,3.23587,3.75839,0.0050999997,0.013069999,0.014029999,0.00373,0.0050999997,0.00105,3.7376173,3.7885191,True,1.0,0.3138993
27_0_0,true_net,stoch,1.0,5.13185,4.9664497,5.1247597,0.00709,0.01773,0.0191,0.00373,0.00709,0.0014099999,5.0967493,5.165703,True,1.0,0.3138993
27_0_0,obs_net,dynamic,1.0,1.76894,0.97611,3.75839,-1.98946,0.14650999,1.9948399,0.53077,1.9972099,0.56637996,1.4827002,2.0646007,False,0.018,5.3491116
27_0_0,obs_net,stoch,1.0,2.4328,2.3819199,5.1247597,-2.6919599,0.19778,2.69922,0.52669996,2.6919599,0.51303,2.0475767,2.8317962,False,0.0019999999,5.3491116
27_0_0,MWG,dynamic,1.0,-0.28362998,-0.99017996,3.75839,-4.04202,0.21669999,4.04783,1.0770099,4.04202,1.25375,-0.692108,0.14389707,False,0.0,8.760825
27_0_0,MWG,stoch,1.0,-0.43328997,-0.51642,5.1247597,-5.5580497,0.3723,5.57051,1.08698,5.5580497,1.1003,-1.167232,0.24227816,False,0.0,8.760825
27_0_0,MWG_rep,dynamic,1.0,3.64301,3.00718,3.75839,-0.11538,0.11645,0.16393,0.043619998,0.46949,0.15819,3.445637,3.8884258,True,0.796,2.2169352
27_0_0,MWG_rep,stoch,1.0,5.0022197,4.8140497,5.1247597,-0.12254,0.41549,0.43319,0.084529996,0.2963,0.058209997,4.2291346,5.857735,True,0.99799997,2.2169352
27_0_1,true_net,dynamic,1.5,3.76336,3.2356799,3.75839,0.00496,0.012999999,0.01392,0.0037,0.00496,0.00101,3.737703,3.7891366,True,1.0,0.31371957
27_0_1,true_net,stoch,1.5,5.13167,4.96636,5.1247597,0.0069,0.01763,0.01894,0.0037,0.0069,0.00137,5.09683,5.166684,True,1.0,0.31371957
27_0_1,obs_net,dynamic,1.5,1.39841,0.60367996,3.75839,-2.3599799,0.17418,2.3664,0.62962997,2.3610299,0.67811,1.0609405,1.7421486,False,0.007999999,6.09978
27_0_1,obs_net,stoch,1.5,1.9182199,1.89684,5.1247597,-3.2065399,0.22993,3.2147799,0.62729996,3.2065399,0.61489,1.473018,2.3725274,False,0.0,6.09978
27_0_1,MWG,dynamic,1.5,3.8378398,3.28631,3.75839,0.07945,0.15247999,0.17194,0.04575,0.55246,0.20107,3.5910587,4.1546597,True,0.84,2.0480647
27_0_1,MWG,stoch,1.5,5.31213,5.12646,5.1247597,0.18737,0.38772,0.43061998,0.084029995,0.36666,0.07671,4.554218,6.0769777,True,0.982,2.0480647
27_0_1,MWG_rep,dynamic,1.5,3.56315,2.95151,3.75839,-0.19523999,0.08671,0.21362999,0.05684,0.55105996,0.18358,3.4085429,3.7462058,False,0.76199996,2.0135672
27_0_1,MWG_rep,stoch,1.5,4.94839,4.78333,5.1247597,-0.17637,0.34383,0.38643,0.075399995,0.36701,0.07127,4.274359,5.606993,True,0.988,2.0135672
27_0_2,true_net,dynamic,2.0,3.76329,3.2356899,3.75839,0.0049,0.0128999995,0.0138,0.00367,0.0049,0.0009999999,3.7375982,3.788173,True,1.0,0.31243968
27_0_2,true_net,stoch,2.0,5.13158,4.9662,5.1247597,0.0068099997,0.01749,0.01877,0.00366,0.0068099997,0.00136,5.096782,5.1653166,True,1.0,0.31243968
27_0_2,obs_net,dynamic,2.0,1.24078,0.4755,3.75839,-2.5176098,0.21722999,2.52697,0.67235,2.5176098,0.72821,0.82247454,1.6653242,False,0.006,6.479147
27_0_2,obs_net,stoch,2.0,1.70108,1.69417,5.1247597,-3.4236798,0.28026998,3.43513,0.6703,3.4236798,0.65823,1.1612875,2.2489243,False,0.0,6.479147
27_0_2,MWG,dynamic,2.0,3.12518,2.63618,3.75839,-0.63321996,0.108729996,0.64247996,0.17095,0.79691,0.23786,2.881929,3.3236604,False,0.77,2.3063831
27_0_2,MWG,stoch,2.0,4.24019,4.05761,5.1247597,-0.88457,0.34642,0.94999,0.18537,0.88808995,0.17118,3.5531285,4.89514,False,0.624,2.3063831
27_0_2,MWG_rep,dynamic,2.0,3.35092,2.80979,3.75839,-0.40747,0.07939,0.41513,0.11045,0.65692997,0.20109999,3.1972606,3.5065355,False,0.63,2.0206475
27_0_2,MWG_rep,stoch,2.0,4.51156,4.35773,5.1247597,-0.6132,0.32974,0.69624,0.13586,0.65130997,0.12287,3.8464262,5.150774,True,0.898,2.0206475
27_0_3,true_net,dynamic,2.5,3.7634199,3.2356799,3.75839,0.0050299997,0.01286,0.013809999,0.00367,0.0050299997,0.00102,3.738439,3.7885191,True,1.0,0.31076548
27_0_3,true_net,stoch,2.5,5.1317596,4.96649,5.1247597,0.0069999998,0.017439999,0.01879,0.00367,0.0069999998,0.00139,5.0978365,5.1658154,True,1.0,0.31076548
27_0_3,obs_net,dynamic,2.5,1.30984,0.58754,3.75839,-2.44855,0.28035,2.46455,0.65573996,2.44855,0.70401,0.75976086,1.8645717,False,0.007999999,6.486408
27_0_3,obs_net,stoch,2.5,1.7905099,1.78186,5.1247597,-3.33425,0.36168,3.3538098,0.65443,3.33425,0.64018,1.0798352,2.5070474,False,0.0,6.486408
27_0_3,MWG,dynamic,2.5,3.50946,2.93395,3.75839,-0.24892999,0.13473,0.28305,0.07531,0.60656,0.19721,3.208031,3.730867,False,0.842,1.8115617
27_0_3,MWG,stoch,2.5,4.8446097,4.65239,5.1247597,-0.28015,0.40838,0.49523997,0.09664,0.40324,0.07717,4.0678406,5.6501007,True,0.968,1.8115617
27_0_3,MWG_rep,dynamic,2.5,3.16869,2.61441,3.75839,-0.58971,0.07137,0.59401,0.15805,0.76808,0.22689,3.0279953,3.3075943,False,0.556,2.2744677
27_0_3,MWG_rep,stoch,2.5,4.36791,4.22392,5.1247597,-0.75685,0.30958,0.81771,0.15956,0.78581,0.14779,3.7621255,4.9637585,False,0.782,2.2744677
27_0_4,true_net,dynamic,3.0,3.76318,3.23563,3.75839,0.00478,0.01303,0.0138799995,0.00369,0.00478,0.00096,3.7379088,3.7885327,True,1.0,0.31537417
27_0_4,true_net,stoch,3.0,5.1314197,4.9660597,5.1247597,0.00666,0.017679999,0.018889999,0.00369,0.00666,0.00133,5.097128,5.1658363,True,1.0,0.31537417
27_0_4,obs_net,dynamic,3.0,1.13394,0.44274998,3.75839,-2.62446,0.34151,2.64658,0.70418,2.62446,0.7636,0.4603154,1.7968494,False,0.006,6.8261476
27_0_4,obs_net,stoch,3.0,1.56496,1.55979,5.1247597,-3.5598,0.44147,3.58707,0.69995,3.5598,0.68547,0.69324887,2.4209237,False,0.0,6.8261476
27_0_4,MWG,dynamic,3.0,3.5497,2.92817,3.75839,-0.20868999,0.0919,0.22803,0.06067,0.59797996,0.19848,3.3774874,3.7532208,False,0.84599996,1.757401
27_0_4,MWG,stoch,3.0,4.88238,4.69588,5.1247597,-0.24238,0.34879,0.42474,0.08288,0.39830998,0.07672,4.1847086,5.5472918,True,0.93799996,1.757401
27_0_4,MWG_rep,dynamic,3.0,3.1954598,2.59233,3.75839,-0.56294,0.09044,0.57016,0.15169999,0.74948996,0.22202,3.0212572,3.374309,False,0.594,2.307343
27_0_4,MWG_rep,stoch,3.0,4.3838997,4.23902,5.1247597,-0.74086,0.31368,0.80452996,0.15698999,0.76537997,0.14319,3.7644248,4.98622,False,0.806,2.307343
27_0_5,true_net,dynamic,3.5,3.7632298,3.2356699,3.75839,0.00484,0.0130199995,0.01389,0.0037,0.00484,0.00098,3.7373335,3.7891958,True,1.0,0.31228265
27_0_5,true_net,stoch,3.5,5.1315,4.96629,5.1247597,0.00673,0.01766,0.0189,0.00369,0.00673,0.00134,5.0962653,5.166684,True,1.0,0.31228265
27_0_5,obs_net,dynamic,3.5,0.86708,0.20661,3.75839,-2.89131,0.42203,2.9219499,0.77744997,2.89131,0.85457,0.033731714,1.694172,False,0.006,7.2916293
27_0_5,obs_net,stoch,3.5,1.21987,1.2133399,5.1247597,-3.9048898,0.55347,3.94392,0.76958,3.9048898,0.75491,0.1277357,2.3057487,False,0.0,7.2916293
27_0_5,MWG,dynamic,3.5,3.59529,2.99697,3.75839,-0.16309999,0.12709999,0.20678,0.055019997,0.56782997,0.19061999,3.3535185,3.8146122,True,0.82799995,2.0019264
27_0_5,MWG,stoch,3.5,4.97898,4.78531,5.1247597,-0.14578,0.36978,0.39747998,0.07756,0.35395998,0.069309995,4.2315135,5.6882033,True,0.968,2.0019264
27_0_5,MWG_rep,dynamic,3.5,3.00733,2.3908598,3.75839,-0.75106,0.09431,0.75696,0.2014,0.88075995,0.2543,2.8410392,3.2107801,False,0.412,2.6001568
27_0_5,MWG_rep,stoch,3.5,4.16179,4.01818,5.1247597,-0.96296996,0.31963,1.01464,0.19799,0.97722,0.18462,3.533356,4.7943406,False,0.73399997,2.6001568
27_1_0,true_net,dynamic,1.0,3.98063,3.4962099,3.97613,0.0044899997,0.01342,0.014149999,0.0035599999,0.0044899997,0.00091,3.9547396,4.006698,True,1.0,0.28807357
27_1_0,true_net,stoch,1.0,5.06282,4.8772297,5.0570097,0.00581,0.01699,0.017959999,0.00355,0.00581,0.00117,5.02995,5.095931,True,1.0,0.28807357
27_1_0,obs_net,dynamic,1.0,2.3032799,1.50909,3.97613,-1.67285,0.17245999,1.6817199,0.42295,1.68259,0.44031,1.9624764,2.6367364,False,0.055999998,4.598223
27_1_0,obs_net,stoch,1.0,2.82594,2.75155,5.0570097,-2.23107,0.20424,2.24039,0.44303,2.23107,0.42872,2.4249597,3.2202826,False,0.006,4.598223
27_1_0,MWG,dynamic,1.0,-0.83163,-1.5416,3.97613,-4.80776,0.19186999,4.8115897,1.21012,4.80776,1.38962,-1.1749883,-0.47200796,False,0.0,9.203628
27_1_0,MWG,stoch,1.0,-1.11188,-1.26962,5.0570097,-6.16889,0.30717,6.17653,1.22138,6.16889,1.24447,-1.7289462,-0.5428048,False,0.0,9.203628
27_1_0,MWG_rep,dynamic,1.0,3.8843298,3.36782,3.97613,-0.091809995,0.087529995,0.12684,0.0319,0.52492,0.15551999,3.712908,4.045395,True,0.75,1.6668925
27_1_0,MWG_rep,stoch,1.0,4.87251,4.72571,5.0570097,-0.1845,0.33437,0.38189,0.07552,0.33334,0.06588,4.221546,5.5082498,True,0.996,1.6668925
27_1_1,true_net,dynamic,1.5,3.9805398,3.4960399,3.97613,0.00441,0.01316,0.0138799995,0.0034899998,0.00441,0.00087,3.9545047,4.0061274,True,1.0,0.28555796
27_1_1,true_net,stoch,1.5,5.06272,4.87716,5.0570097,0.0057099997,0.01667,0.01762,0.00348,0.0057099997,0.00115,5.0298486,5.0950933,True,1.0,0.28555796
27_1_1,obs_net,dynamic,1.5,1.9648099,1.18258,3.97613,-2.0113199,0.20035,2.02127,0.50835,2.0123599,0.53143996,1.5757028,2.3600292,False,0.02,5.182031
27_1_1,obs_net,stoch,1.5,2.40288,2.35527,5.0570097,-2.65413,0.23260999,2.6643,0.52685,2.65413,0.51315,1.950474,2.861937,False,0.0,5.182031
27_1_1,MWG,dynamic,1.5,-0.21449,-0.03404,3.97613,-4.19062,0.0,4.19062,1.0539399,4.19062,1.04012,-0.2144893,-0.2144893,False,0.0,5.9788303
27_1_1,MWG,stoch,1.5,-0.27984,-0.27896,5.0570097,-5.3368497,0.00286,5.3368497,1.0553399,5.3368497,1.0570899,-0.2854713,-0.27416244,False,0.0,5.9788303
27_1_1,MWG_rep,dynamic,1.5,3.76275,3.2772698,3.97613,-0.21338,0.10346,0.23714,0.059639998,0.59853,0.17048,3.5549252,3.9543204,False,0.692,1.7956216
