idx,model,estimand,gamma_noise,mean,median,true,bias,std,RMSE,RMSE_rel,MAE,MAPE,q025,q975,covering,mean_ind_cover,w_dist
22_0_0,true_net,dynamic,1.0,4.78959,4.35642,4.7880697,0.0015199999,0.0148599995,0.014939999,0.00312,0.0056,0.00127,4.759969,4.81806,True,1.0,0.25719276
22_0_0,true_net,stoch,1.0,5.4088197,5.2097898,5.40726,0.0015499999,0.016719999,0.0168,0.00311,0.00163,0.00027,5.3756714,5.440785,True,1.0,0.25719276
22_0_0,obs_net,dynamic,1.0,1.9208599,1.05329,4.7880697,-2.86721,0.18566999,2.87321,0.60008,2.86721,0.62925,1.5564443,2.2877328,False,0.006,5.921643
22_0_0,obs_net,stoch,1.0,2.1886199,2.1473699,5.40726,-3.2186399,0.20805,3.22536,0.59648997,3.2186399,0.58504,1.7796919,2.6000497,False,0.0,5.921643
22_0_0,MWG,dynamic,1.0,4.60075,4.19622,4.7880697,-0.18732,0.098129995,0.21147,0.04417,0.58694,0.14085999,4.3721995,4.759757,False,0.876,1.5320406
22_0_0,MWG,stoch,1.0,5.2177997,5.01401,5.40726,-0.18946,0.44228,0.48115,0.08898,0.34869,0.06463,4.3694577,6.0863047,True,0.996,1.5320406
22_0_0,MWG_rep,dynamic,1.0,2.38306,1.55213,4.7880697,-2.40501,0.21598,2.41469,0.50431,2.40712,0.52039,1.9632492,2.8102684,False,0.015999999,5.3919344
22_0_0,MWG_rep,stoch,1.0,2.70165,2.65013,5.40726,-2.70561,0.27124,2.7191799,0.50286996,2.70561,0.48803,2.1970277,3.25184,False,0.006,5.3919344
22_0_1,true_net,dynamic,1.5,4.7897,4.35638,4.7880697,0.00163,0.01485,0.014939999,0.00312,0.0055199997,0.0012599999,4.7605042,4.818056,True,1.0,0.2590222
22_0_1,true_net,stoch,1.5,5.40894,5.2100596,5.40726,0.00168,0.01671,0.016789999,0.00311,0.0017299999,0.00029,5.3761525,5.440905,True,1.0,0.2590222
22_0_1,obs_net,dynamic,1.5,1.65604,0.79472,4.7880697,-3.13203,0.21333,3.1392798,0.65564996,3.13203,0.69099,1.2397934,2.0737154,False,0.0,6.399287
22_0_1,obs_net,stoch,1.5,1.8757199,1.8531599,5.40726,-3.53154,0.23359999,3.53926,0.65454,3.53154,0.6435,1.4197994,2.3332462,False,0.0,6.399287
22_0_1,MWG,dynamic,1.5,-0.06974,-0.02794,4.7880697,-4.85781,0.0,4.85781,1.01456,4.85781,1.0124,-0.06973853,-0.06973853,False,0.0,10.139752
22_0_1,MWG,stoch,1.5,-0.08052,-0.078099996,5.40726,-5.48778,0.0020299999,5.48778,1.01489,5.48778,1.01547,-0.08425003,-0.07636485,False,0.0,10.139752
22_0_1,MWG_rep,dynamic,1.5,4.32239,3.8801198,4.7880697,-0.46567997,0.10042,0.47638,0.099489994,0.69978,0.15782,4.1222034,4.517945,False,0.71599996,1.9919744
22_0_1,MWG_rep,stoch,1.5,4.82617,4.6756897,5.40726,-0.58109,0.34829,0.67746997,0.12528999,0.62008,0.11041,4.147079,5.4953833,True,0.95,1.9919744
22_0_2,true_net,dynamic,2.0,4.78956,4.3564,4.7880697,0.0015,0.01488,0.014959999,0.00312,0.00561,0.00127,4.7604017,4.8186913,True,1.0,0.2577575
22_0_2,true_net,stoch,2.0,5.4087896,5.2097697,5.40726,0.0015199999,0.01674,0.01681,0.00311,0.0016,0.00027,5.376016,5.4416122,True,1.0,0.2577575
22_0_2,obs_net,dynamic,2.0,1.64825,0.85021996,4.7880697,-3.1398199,0.26296,3.15081,0.65805995,3.1398199,0.69021,1.1404757,2.1662917,False,0.0019999999,6.536931
22_0_2,obs_net,stoch,2.0,1.85313,1.8365699,5.40726,-3.5541399,0.28215998,3.56532,0.65936,3.5541399,0.64761996,1.3067039,2.4097638,False,0.0,6.536931
22_0_2,MWG,dynamic,2.0,4.46321,4.09823,4.7880697,-0.32486,0.11095,0.34328,0.07169,0.6516,0.15044999,4.2410817,4.6680803,False,0.862,1.6926523
22_0_2,MWG,stoch,2.0,5.06799,4.87205,5.40726,-0.33927,0.38285,0.51154,0.0946,0.43148997,0.07774,4.315395,5.8095684,True,0.96599996,1.6926523
22_0_2,MWG_rep,dynamic,2.0,4.2810597,3.8246899,4.7880697,-0.50701,0.12162,0.52138996,0.10889,0.76162,0.17002,4.051166,4.508107,False,0.64199996,2.0005338
22_0_2,MWG_rep,stoch,2.0,4.8385696,4.67771,5.40726,-0.56869,0.36692,0.67679,0.12516,0.63452,0.11349,4.115034,5.5366693,True,0.926,2.0005338
22_0_3,true_net,dynamic,2.5,4.78933,4.35596,4.7880697,0.0012599999,0.01507,0.01512,0.0031599998,0.0054599997,0.0012299999,4.7600417,4.8187394,True,1.0,0.2603089
22_0_3,true_net,stoch,2.5,5.4085298,5.20959,5.40726,0.0012599999,0.01695,0.016999999,0.00314,0.0013799999,0.00022999999,5.375594,5.441605,True,1.0,0.2603089
22_0_3,obs_net,dynamic,2.5,1.6708599,0.94847,4.7880697,-3.11721,0.34333,3.13606,0.65497,3.11721,0.68342996,0.998564,2.3374183,False,0.0039999997,6.608498
22_0_3,obs_net,stoch,2.5,1.87858,1.86929,5.40726,-3.5286798,0.3685,3.54787,0.65612996,3.5286798,0.64263,1.1564047,2.5937195,False,0.0,6.608498
22_0_3,MWG,dynamic,2.5,4.62316,4.19967,4.7880697,-0.16490999,0.14552,0.21993,0.04593,0.63751,0.15359,4.256555,4.8778377,True,0.88199997,1.4963841
22_0_3,MWG,stoch,2.5,5.22184,5.0176,5.40726,-0.18542999,0.4204,0.45948,0.08497,0.38057,0.070429996,4.4047184,6.038542,True,0.982,1.4963841
22_0_3,MWG_rep,dynamic,2.5,4.25815,3.7251499,4.7880697,-0.52992,0.12978,0.54557997,0.11395,0.79406,0.18065,4.03129,4.5291758,False,0.644,2.1369574
22_0_3,MWG_rep,stoch,2.5,4.76504,4.61235,5.40726,-0.64221996,0.37348998,0.74293,0.13739,0.70251995,0.12594,4.045637,5.512571,True,0.90199995,2.1369574
22_0_4,true_net,dynamic,3.0,4.7894,4.35609,4.7880697,0.00133,0.014819999,0.01488,0.00311,0.0053999997,0.00122,4.7597914,4.8179255,True,1.0,0.25758904
22_0_4,true_net,stoch,3.0,5.40861,5.20964,5.40726,0.0013499999,0.01668,0.01673,0.00309,0.00144,0.00024,5.375388,5.4407,True,1.0,0.25758904
22_0_4,obs_net,dynamic,3.0,1.40834,0.74158,4.7880697,-3.37972,0.41687998,3.40534,0.71120995,3.37972,0.74717,0.6042606,2.2335963,False,0.0019999999,6.9986997
22_0_4,obs_net,stoch,3.0,1.60051,1.5935999,5.40726,-3.8067498,0.45049,3.83332,0.70892,3.8067498,0.69543,0.7319389,2.4890652,False,0.0,6.9986997
22_0_4,MWG,dynamic,3.0,4.2518797,3.8846998,4.7880697,-0.53619,0.0927,0.54414,0.113649994,0.77479,0.17223999,4.0820613,4.453221,False,0.83199996,2.0863633
22_0_4,MWG,stoch,3.0,4.74511,4.54499,5.40726,-0.66214997,0.3626,0.75492996,0.13960999,0.68873,0.1241,4.024685,5.4432025,True,0.802,2.0863633
22_0_4,MWG_rep,dynamic,3.0,4.02604,3.5801399,4.7880697,-0.76203,0.15422,0.77747,0.16238,0.93843997,0.20618999,3.7651882,4.349796,False,0.522,2.4067886
22_0_4,MWG_rep,stoch,3.0,4.5292997,4.38645,5.40726,-0.87795997,0.33374998,0.93926,0.17369999,0.89917,0.16104,3.8750863,5.1751556,False,0.80399996,2.4067886
22_0_5,true_net,dynamic,3.5,4.78919,4.3558297,4.7880697,0.0011199999,0.01517,0.01521,0.00318,0.00551,0.0012299999,4.759465,4.818802,True,1.0,0.26072726
22_0_5,true_net,stoch,3.5,5.40837,5.2094097,5.40726,0.00111,0.01707,0.01711,0.0031599998,0.00127,0.00021,5.3749914,5.441716,True,1.0,0.26072726
22_0_5,obs_net,dynamic,3.5,1.23742,0.6346,4.7880697,-3.55065,0.52027,3.5885599,0.74948,3.5506399,0.78924,0.22769682,2.2734861,False,0.0019999999,7.2705107
22_0_5,obs_net,stoch,3.5,1.42092,1.42396,5.40726,-3.9863498,0.57251996,4.02725,0.74478996,3.9863498,0.72959,0.31199247,2.5612004,False,0.0,7.2705107
22_0_5,MWG,dynamic,3.5,4.41919,4.066,4.7880697,-0.36888,0.10577,0.38373998,0.08015,0.68429,0.15755999,4.237452,4.655865,False,0.86399996,1.6456835
22_0_5,MWG,stoch,3.5,4.9745398,4.77094,5.40726,-0.43273,0.37688,0.57383996,0.10612,0.49396998,0.08936,4.2316113,5.6943192,True,0.92399997,1.6456835
22_0_5,MWG_rep,dynamic,3.5,4.28188,3.8258898,4.7880697,-0.50619,0.14207,0.52575,0.109799996,0.78880996,0.17881,4.0030994,4.532427,False,0.672,2.0555284
22_0_5,MWG_rep,stoch,3.5,4.7852197,4.6339297,5.40726,-0.62204,0.34368998,0.71067,0.13143,0.68003,0.12153,4.1244683,5.4598384,True,0.908,2.0555284
22_1_0,true_net,dynamic,1.0,4.19523,3.69466,4.21458,-0.01935,0.013379999,0.02352,0.0055799996,0.01935,0.00517,4.1684055,4.2211227,True,1.0,0.26949233
22_1_0,true_net,stoch,1.0,5.3371797,5.1574297,5.36201,-0.02484,0.01707,0.03014,0.00562,0.02484,0.00458,5.3029733,5.3702006,True,1.0,0.26949233
22_1_0,obs_net,dynamic,1.0,1.8945199,1.04978,4.21458,-2.32006,0.17868,2.32693,0.55210996,2.32057,0.58211,1.5452406,2.245852,False,0.0139999995,5.7623277
22_1_0,obs_net,stoch,1.0,2.31778,2.27644,5.36201,-3.04424,0.21503,3.05182,0.56916,3.04424,0.557,1.8975029,2.740128,False,0.0019999999,5.7623277
22_1_0,MWG,dynamic,1.0,4.27183,3.7962599,4.21458,0.057249997,0.12463,0.13714999,0.03254,0.54651,0.16623,4.019548,4.5277896,True,0.86399996,1.9257058
22_1_0,MWG,stoch,1.0,5.41682,5.24409,5.36201,0.05481,0.39872998,0.40247998,0.075059995,0.29057,0.05715,4.6494412,6.184344,True,0.99799997,1.9257058
22_1_0,MWG_rep,dynamic,1.0,11.40351,10.939509,4.21458,7.18893,0.59077996,7.21317,1.7114799,7.18893,2.12129,10.57311,12.546533,False,0.0,12.964011
22_1_0,MWG_rep,stoch,1.0,14.157049,14.04854,5.36201,8.79504,1.26616,8.88571,1.6571599,8.79504,1.7028899,11.855914,16.749193,False,0.0,12.964011
22_1_1,true_net,dynamic,1.5,4.19481,3.6941998,4.21458,-0.01977,0.01328,0.02382,0.0056499997,0.01977,0.0052799997,4.168627,4.220748,True,1.0,0.26736495
22_1_1,true_net,stoch,1.5,5.33663,5.15692,5.36201,-0.025379999,0.016959999,0.03052,0.00569,0.025379999,0.00468,5.303233,5.3697786,True,1.0,0.26736495
22_1_1,obs_net,dynamic,1.5,1.56459,0.71203,4.21458,-2.6499898,0.19968,2.6575,0.63054997,2.6499898,0.67146,1.1683828,1.947819,False,0.0019999999,6.3673654
22_1_1,obs_net,stoch,1.5,1.90334,1.8859899,5.36201,-3.45868,0.23442,3.46661,0.64651,3.45868,0.6354,1.4382765,2.3524518,False,0.0,6.3673654
22_1_1,MWG,dynamic,1.5,-0.05751,-0.00798,4.21458,-4.27209,0.0,4.27209,1.0136399,4.27209,1.01028,-0.057507426,-0.057506733,False,0.0,5.823268
22_1_1,MWG,stoch,1.5,-0.071279995,-0.07073,5.36201,-5.43329,0.00059999997,5.43329,1.0132899,5.43329,1.0137199,-0.07250856,-0.070063815,False,0.0,5.823268
22_1_1,MWG_rep,dynamic,1.5,3.91778,3.3552098,4.21458,-0.2968,0.13137999,0.32457998,0.07701,0.61987996,0.17164999,3.7147138,4.210222,False,0.732,2.032412
22_1_1,MWG_rep,stoch,1.5,4.9762797,4.8192997,5.36201,-0.38573998,0.36363,0.53011,0.098859996,0.47772998,0.086959995,4.26679,5.665054,True,0.974,2.032412
22_1_2,true_net,dynamic,2.0,4.1947,3.69401,4.21458,-0.019879999,0.013599999,0.024079999,0.0057099997,0.019879999,0.00531,4.1678953,4.220881,True,1.0,0.2707243
22_1_2,true_net,stoch,2.0,5.3364997,5.15681,5.36201,-0.02551,0.01736,0.03086,0.00575,0.02551,0.0047,5.3022,5.369902,True,1.0,0.2707243
22_1_2,obs_net,dynamic,2.0,1.47645,0.66916,4.21458,-2.7381299,0.24688,2.74924,0.65231997,2.7381299,0.69377,0.98970264,1.9597074,False,0.0039999997,6.613236
22_1_2,obs_net,stoch,2.0,1.79344,1.78448,5.36201,-3.56858,0.28647,3.58006,0.66767,3.56858,0.65612996,1.2269981,2.352372,False,0.0,6.613236
22_1_2,MWG,dynamic,2.0,4.22542,3.7494,4.21458,0.01084,0.13329999,0.13374,0.03173,0.60409,0.18205999,3.9788098,4.4475427,True,0.87399995,1.5021442
22_1_2,MWG,stoch,2.0,5.37669,5.20494,5.36201,0.0146699995,0.44013998,0.44037998,0.08213,0.32518998,0.06325,4.5257154,6.2356844,True,0.988,1.5021442
22_1_2,MWG_rep,dynamic,2.0,3.6308599,3.15198,4.21458,-0.58371997,0.12012,0.59595996,0.1414,0.81259,0.2096,3.4016829,3.873324,False,0.53999996,2.3606877
22_1_2,MWG_rep,stoch,2.0,4.5882897,4.4662,5.36201,-0.77371997,0.34292,0.84630996,0.15783,0.80406,0.14536999,3.9233284,5.248795,False,0.872,2.3606877
22_1_3,true_net,dynamic,2.5,4.1950197,3.69451,4.21458,-0.01956,0.0134499995,0.02374,0.00563,0.01956,0.00523,4.1689706,4.2213244,True,1.0,0.26749864
22_1_3,true_net,stoch,2.5,5.33691,5.15715,5.36201,-0.025109999,0.017169999,0.03042,0.00567,0.025109999,0.00463,5.30364,5.3704247,True,1.0,0.26749864
22_1_3,obs_net,dynamic,2.5,1.4653699,0.71893,4.21458,-2.74921,0.31017998,2.76666,0.65645,2.74921,0.69469,0.86936086,2.0732527,False,0.007999999,6.727449
22_1_3,obs_net,stoch,2.5,1.78121,1.7746799,5.36201,-3.5807998,0.35979998,3.59883,0.67117,3.5807998,0.65841997,1.0905718,2.484894,False,0.0,6.727449
22_1_3,MWG,dynamic,2.5,3.5609598,3.05181,4.21458,-0.65362,0.123349994,0.66516,0.15782,0.83132,0.21527,3.3863497,3.8721173,False,0.742,2.321301
22_1_3,MWG,stoch,2.5,4.56174,4.3768697,5.36201,-0.80026996,0.3938,0.89190996,0.16634,0.81027997,0.14756,3.7969222,5.3429413,False,0.71999997,2.321301
22_1_3,MWG_rep,dynamic,2.5,3.6099398,3.0744998,4.21458,-0.60464,0.09494,0.61205,0.14522,0.79656,0.20821999,3.4264872,3.793264,False,0.63199997,2.3207152
22_1_3,MWG_rep,stoch,2.5,4.63657,4.4821897,5.36201,-0.72543997,0.34416,0.80293995,0.14975,0.75639,0.13657999,3.9537659,5.299872,False,0.816,2.3207152
22_1_4,true_net,dynamic,3.0,4.19476,3.69415,4.21458,-0.01982,0.013409999,0.02393,0.00568,0.01982,0.00529,4.168303,4.2212358,True,1.0,0.27239427
22_1_4,true_net,stoch,3.0,5.33658,5.1567497,5.36201,-0.02543,0.01712,0.03066,0.00572,0.02543,0.00469,5.302753,5.370369,True,1.0,0.27239427
22_1_4,obs_net,dynamic,3.0,1.41158,0.71498996,4.21458,-2.80301,0.38413998,2.82921,0.67129,2.80301,0.70948,0.67412925,2.1636763,False,0.01,6.8700514
22_1_4,obs_net,stoch,3.0,1.7252599,1.7172899,5.36201,-3.63675,0.45075998,3.6645799,0.68342996,3.63675,0.66905,0.85851455,2.607672,False,0.0,6.8700514
22_1_4,MWG,dynamic,3.0,3.87465,3.2883399,4.21458,-0.33993,0.13025999,0.36404,0.08638,0.67833,0.18992,3.628259,4.126498,False,0.826,2.087759
22_1_4,MWG,stoch,3.0,4.91853,4.73319,5.36201,-0.44349,0.40495998,0.60056,0.111999996,0.52614,0.09547,4.1307874,5.698699,True,0.91999996,2.087759
22_1_4,MWG_rep,dynamic,3.0,3.52997,2.98423,4.21458,-0.68461,0.10133,0.69207,0.16420999,0.83467996,0.21254,3.35061,3.7486398,False,0.55799997,2.4092531
22_1_4,MWG_rep,stoch,3.0,4.52323,4.36789,5.36201,-0.83878,0.35391998,0.91038996,0.16979,0.85292995,0.15462999,3.8236694,5.201936,False,0.796,2.4092531
